pid,gl2_absence_blocks,gl2_absence_blocks_car,gl2_absence_max_len,gl2_ast40,gl2_avail,gl2_avail_car,gl2_away_minus_home_gmsc40,gl2_best_seed_car,gl2_blk40,gl2_blow_d_mpg,gl2_blow_mpg,gl2_box_completeness,gl2_champion,gl2_champion_car,gl2_close_d_gmsc40,gl2_close_d_mpg,gl2_close_d_ts,gl2_close_gmsc40,gl2_close_minus_blow_gmsc40,gl2_close_minus_blow_mpg,gl2_close_mpg,gl2_d100_ast40,gl2_d100_blk40,gl2_d100_efg,gl2_d100_fg,gl2_d100_fg3,gl2_d100_ft,gl2_d100_ftr,gl2_d100_gmsc40,gl2_d100_mpg,gl2_d100_pts40,gl2_d100_reb40,gl2_d100_stl40,gl2_d100_tov40,gl2_d100_ts,gl2_d50_ast40,gl2_d50_blk40,gl2_d50_efg,gl2_d50_fg,gl2_d50_fg3,gl2_d50_ft,gl2_d50_ftr,gl2_d50_gmsc40,gl2_d50_mpg,gl2_d50_pts40,gl2_d50_reb40,gl2_d50_stl40,gl2_d50_tov40,gl2_d50_ts,gl2_dnp_rows,gl2_efg,gl2_exp_wins,gl2_fg,gl2_fg3,gl2_final4,gl2_final4_car,gl2_final_is_predraft_season,gl2_final_season_end,gl2_ft,gl2_ftr,gl2_g_all,gl2_g_t100,gl2_g_t50,gl2_gmsc40,gl2_gmsc_cv,gl2_gmsc_mean,gl2_gmsc_pg,gl2_gmsc_sd,gl2_gmsc_skew,gl2_gp,gl2_gp_car,gl2_last10_d_gmsc40,gl2_last10_d_mpg,gl2_last10_d_pts40,gl2_late_d_ast40,gl2_late_d_gmsc40,gl2_late_d_mpg,gl2_late_d_pts40,gl2_late_d_reb40,gl2_late_d_ts,gl2_min_share,gl2_missed,gl2_mpg,gl2_n_blowout,gl2_n_close,gl2_n_neutral,gl2_n_seasons,gl2_ncaa_d_ast40,gl2_ncaa_d_gmsc40,gl2_ncaa_d_mpg,gl2_ncaa_d_pts40,gl2_ncaa_d_reb40,gl2_ncaa_d_stl40,gl2_ncaa_d_tov40,gl2_ncaa_d_ts,gl2_ncaa_g,gl2_ncaa_g_car,gl2_ncaa_w_car,gl2_neutral_d_gmsc40,gl2_pase,gl2_pase_neg,gl2_pase_pos,gl2_ppg,gl2_pts40,gl2_reb40,gl2_season_gaps,gl2_seasons_no_archive,gl2_seed,gl2_share_gmsc_above_1sd,gl2_share_gmsc_below_1sd,gl2_start_share,gl2_stl40,gl2_t100_apg,gl2_t100_bpg,gl2_t100_efg,gl2_t100_fg,gl2_t100_fg3,gl2_t100_ft,gl2_t100_ftr,gl2_t100_gmsc,gl2_t100_mpg,gl2_t100_ppg,gl2_t100_rpg,gl2_t100_spg,gl2_t100_topg,gl2_t100_ts,gl2_t50_apg,gl2_t50_bpg,gl2_t50_efg,gl2_t50_fg,gl2_t50_fg3,gl2_t50_ft,gl2_t50_ftr,gl2_t50_gmsc,gl2_t50_mpg,gl2_t50_ppg,gl2_t50_rpg,gl2_t50_spg,gl2_t50_topg,gl2_t50_ts,gl2_team_g,gl2_team_g_car,gl2_team_g_sched,gl2_team_ncaa_w,gl2_tier_src_torvik,gl2_tov40,gl2_ts
P967c24e09d,1,1,3,2.7048,0.8788,0.7857,-4.9816,,1.1964,-5.117,21.4,1.0,0,0,-1.0016,2.574,-0.00645,11.3625,4.2971,7.691,29.091,-0.4191,-0.8154,-0.19414,-0.16963,-0.08582,0.0029,0.08426,-7.7927,-0.267,-9.1176,-1.9181,-0.5905,-1.7547,-0.15294,,,,,,,,,,,,,,,0,0.46557,,0.3982,0.33582,0,0,1,2018,0.73043,0.34431,29,4,0,12.3641,0.9582,8.1966,8.197,7.8542,0.3313,29,77,-0.4289,-1.817,0.6684,-0.6447,-0.6318,-2.774,0.9847,-3.2438,-0.02285,0.1309,4,26.517,5,11,2,3,,,,,,,,,0,0,0,,,,,13.621,20.5462,10.2991,0,1,,0.2069,0.1379,0.5172,1.3524,1.5,0.25,0.27143,0.22857,0.25,0.73333,0.42857,3.0,26.25,7.5,5.5,0.5,1.75,0.36058,,,,,,,,,,,,,,,33,98,33,0,1.0,4.4213,0.51352
P969b4447cc,0,0,0,3.0853,1.0,1.0,-0.0242,,0.7578,-4.042,26.75,0.96,0,0,-2.671,-2.506,-0.03335,9.3939,-5.6341,1.536,28.286,-0.1395,-0.2927,-0.0134,-0.02291,0.02778,0.03483,0.02807,-1.9177,-0.439,-1.2288,-1.1579,-0.012,0.1926,-0.00429,0.3348,-0.163,0.04033,0.02039,0.03873,-0.01965,0.05532,-0.4813,-0.903,1.2536,-1.7625,-0.3664,0.6733,0.04233,0,0.50755,,0.42642,0.34127,0,0,1,2021,0.81132,0.2,24,17,9,12.065,0.6097,9.2875,9.288,5.6624,0.5449,24,24,0.041,-0.592,-0.1989,0.5005,-0.3863,-1.75,-0.1229,-1.1221,-0.03528,0.1524,0,30.792,4,7,2,1,,,,,,,,,0,0,0,,,,,13.0,16.8877,5.0338,0,0,,0.2083,0.1667,0.9167,1.4073,2.235,0.353,0.49415,0.40351,0.36905,0.84615,0.22807,7.7,30.353,11.882,2.941,1.059,2.118,0.53678,2.556,0.444,0.54787,0.44681,0.38,0.79167,0.25532,8.656,29.889,13.556,2.444,0.778,2.444,0.5834,24,24,25,0,1.0,2.5981,0.54107
P969f2b1c13,0,0,0,1.7375,1.0,1.0,2.8514,,0.6654,-3.788,29.0,1.0,0,0,2.9381,1.295,0.05173,23.0416,6.4898,5.083,34.083,-0.0334,-0.05,-0.03421,-0.03064,-0.03211,0.0119,0.03546,-1.7366,1.012,-1.8144,-0.3387,-0.0649,-0.0374,-0.02148,0.4265,0.0326,-0.04762,-0.04107,-0.02669,0.0369,-0.0014,-3.3286,0.918,-3.4983,-1.5847,-0.1644,-0.0132,-0.03376,0,0.55864,,0.49041,0.41026,0,0,1,2008,0.86935,0.42431,33,25,17,20.1035,0.4166,16.4788,16.479,6.865,-0.0981,33,33,-1.6624,0.312,-2.0813,-0.8578,-1.6999,2.229,-3.0404,0.0602,-0.06523,0.1621,0,32.788,5,12,7,1,,,,,,,,,0,0,0,-1.3771,,,,21.121,25.7671,12.1257,0,0,,0.1818,0.1818,1.0,0.4436,1.44,0.52,0.52443,0.45977,0.37815,0.88125,0.45977,15.52,33.8,20.24,9.96,0.32,2.28,0.60468,1.824,0.588,0.51101,0.44934,0.38356,0.90625,0.42291,14.135,33.706,18.765,8.882,0.235,2.294,0.59241,33,33,33,0,1.0,2.7357,0.62617
P96ac6f0cd3,0,0,0,5.4468,1.0,1.0,-4.3543,3,0.5106,-5.905,27.667,1.0,0,0,-1.358,3.595,-0.05042,14.3049,-4.418,9.5,37.167,-0.6241,-0.0378,0.00954,-0.01015,0.11508,-0.02313,0.01465,-0.6937,1.679,0.0189,0.7565,-0.0794,0.3366,0.00457,-0.6014,0.0048,0.01237,-0.00392,0.08626,-0.05009,-0.0033,-1.2403,1.701,-0.6462,0.5857,-0.1577,0.1709,0.00066,0,0.48405,2.3333,0.43964,0.36111,0,0,1,2010,0.65327,0.4533,35,12,11,15.663,0.5503,13.1457,13.146,7.2344,0.5046,35,35,0.0269,3.829,-1.2466,0.4484,3.2855,4.71,0.3154,1.6419,0.07407,0.1667,0,33.571,6,12,5,1,-1.0002,-6.4169,2.045,-6.9172,0.2169,-0.395,-0.1704,-0.04027,2,2,1,-0.1146,-1.3333,-1.3333,0.0,15.857,18.8936,11.0638,0,0,3,0.1143,0.2286,0.8571,1.4979,4.25,0.417,0.49359,0.42949,0.47619,0.63014,0.46795,13.192,35.25,16.667,10.417,1.25,3.417,0.53158,4.273,0.455,0.49643,0.43571,0.44737,0.60317,0.45,12.718,35.273,16.091,10.273,1.182,3.273,0.52767,35,35,35,1,1.0,3.5404,0.52701
P96af95e7fd,0,1,0,1.9666,1.0,0.9037,-7.4863,3,1.0536,-5.25,28.25,1.0,0,0,-6.8286,1.167,-0.11424,9.1538,-14.6161,6.417,34.667,-0.342,-0.2632,-0.03244,-0.01854,-0.0651,0.01783,0.00603,-1.9012,0.241,-1.2158,-0.2528,-0.0701,-0.0084,-0.02569,-0.5959,-0.6174,-0.03131,-0.01708,-0.07872,-0.00767,-0.01294,-2.699,0.289,-0.9986,-0.851,-0.2232,-0.0895,-0.03092,0,0.52588,1.1935,0.46998,0.36986,0,0,1,2011,0.84328,0.27743,34,27,19,15.9824,0.5003,13.3853,13.385,6.6961,-0.4677,34,122,-3.0949,-0.6,-1.991,-0.7734,-4.8668,0.729,-3.0302,1.0704,-0.07614,0.1663,0,33.5,8,9,7,4,-0.3276,-5.623,-1.645,-3.7951,-0.334,-0.1969,0.6592,-0.0671,3,10,6,-4.0488,0.8065,0.0,0.8065,18.265,21.8086,8.6392,0,0,4,0.1176,0.1471,1.0,0.597,1.37,0.667,0.49344,0.45144,0.30476,0.86111,0.28346,11.878,33.741,17.37,7.074,0.444,1.593,0.54723,1.158,0.368,0.49457,0.4529,0.29114,0.83562,0.26449,11.221,33.789,17.579,6.579,0.316,1.526,0.542,34,135,34,2,1.0,1.8964,0.57292
P96b57657ed,0,0,0,2.6384,1.0,0.9605,-2.6683,8,0.3583,-1.825,32.286,1.0,0,0,-1.435,2.778,-0.05982,11.3012,-4.5926,4.603,36.889,-0.2264,0.0437,-0.02295,-0.02345,0.00176,0.00303,0.13667,0.0377,0.498,0.6227,0.1876,-0.2979,-0.0309,-0.00065,-0.1657,0.0781,-0.06105,-0.05724,-0.01984,-0.00845,0.10958,-1.4852,0.264,-0.2342,-0.0163,-0.4302,-0.043,-0.03677,0,0.47222,0.7237,0.43287,0.26984,0,0,1,2023,0.79358,0.50463,36,23,16,12.7362,0.5868,10.8611,10.861,6.3732,-0.2569,36,146,0.5885,-3.311,0.8152,-0.29,-1.2128,-2.519,-2.0575,1.6362,-0.02975,0.17,0,34.111,7,9,9,5,-0.5667,1.9962,3.879,0.9889,2.7436,-1.0451,-0.7413,-0.02531,3,4,2,0.4227,1.2763,0.0,1.2763,16.139,18.9251,4.2345,0,1,8,0.1944,0.1667,0.8056,1.3029,2.087,0.348,0.44928,0.40942,0.2716,0.79661,0.6413,11.052,34.609,16.913,3.826,0.87,2.087,0.54962,2.125,0.375,0.41117,0.37563,0.25,0.78512,0.61421,9.669,34.375,16.062,3.625,0.75,2.062,0.51351,36,152,36,2,1.0,2.443,0.55027
P96bc00aaed,0,0,0,4.2163,0.9697,0.9588,-5.4094,,0.44,-4.237,29.857,0.9706,0,0,-0.3518,1.795,-0.04667,14.5263,-2.2967,6.032,35.889,-0.3919,0.0616,-0.02142,-0.01393,-0.0283,-0.02394,-0.03545,-1.8123,1.351,-1.3005,-0.056,0.3256,0.4584,-0.0281,-0.3575,0.0306,-0.06554,-0.05356,-0.05472,0.00171,-0.00662,-2.7652,1.323,-0.6263,-0.0532,-0.0181,0.9,-0.05655,1,0.47811,,0.447,0.25472,0,0,1,2022,0.875,0.40553,32,18,12,14.8781,0.4979,12.6813,12.681,6.3144,0.163,32,93,-4.9002,2.106,-2.1876,-2.0314,-7.0481,2.65,-2.4187,-1.5256,-0.10338,0.1685,1,34.094,7,9,6,3,,,,,,,,,0,0,0,-1.9937,,,,17.781,20.8616,3.6297,0,0,,0.1562,0.1562,1.0,1.4299,3.389,0.444,0.45669,0.43307,0.22642,0.85106,0.37008,11.578,35.444,17.333,3.167,1.556,2.778,0.52817,3.417,0.417,0.41257,0.39344,0.2,0.87671,0.39891,10.725,35.417,17.917,3.167,1.25,3.167,0.49972,33,97,34,0,1.0,2.6764,0.55627
P96c6ba4e0f,0,0,0,2.9204,1.0,1.0,-4.2109,4,0.2655,-1.21,23.222,1.0,0,0,-1.7154,2.818,-0.08592,8.789,-7.2301,4.028,27.25,-0.1914,0.0218,-0.07788,-0.06597,-0.055,0.02677,-0.00397,-3.043,-0.215,-2.6597,-0.2096,-0.0957,0.0806,-0.06821,-0.0885,-0.2655,-0.04335,-0.03145,-0.03409,0.06882,0.00198,-1.3245,1.644,-1.2832,-0.0295,-0.0442,-0.2065,-0.03164,0,0.52431,1.3953,0.44097,0.375,0,0,1,2014,0.69118,0.23611,37,23,13,10.5044,1.0117,6.4162,6.416,6.4911,-0.0642,37,37,-5.2803,-1.232,-4.408,-1.1973,-8.4382,-3.074,-5.918,0.0468,-0.17134,0.1213,0,24.432,9,8,9,1,-1.6189,-13.1587,-5.912,-10.4899,0.8037,-1.5584,-0.4855,-0.32022,3,3,2,-2.736,0.6047,0.0,0.6047,9.432,15.4425,4.1593,0,0,4,0.2162,0.2162,0.027,1.4602,1.652,0.174,0.44643,0.375,0.32,0.71795,0.23214,4.517,24.217,7.739,2.391,0.826,1.174,0.48067,1.846,0.0,0.48095,0.40952,0.34091,0.76,0.2381,5.985,26.077,9.231,2.692,0.923,1.077,0.51724,37,37,37,2,1.0,1.8584,0.54888
P971be31864,0,1,0,5.2497,0.7429,0.8242,6.3909,,0.3252,,,0.9459,0,0,-0.0205,1.521,0.03493,12.6299,,,34.636,-0.0808,-0.0315,-0.00952,-0.00511,-0.00457,-0.02222,0.01644,-0.3274,0.935,0.1607,-0.1609,-0.0102,0.1195,-0.0095,-0.2732,0.0504,0.02865,0.02302,0.02277,-0.03529,0.07463,1.5937,2.385,1.098,0.0828,0.3517,-0.2581,0.02763,0,0.512,,0.416,0.35036,0,0,1,2007,0.8,0.34,26,20,12,12.6504,0.6754,10.4731,10.473,7.0739,0.243,26,75,2.5519,1.985,0.9022,1.7586,6.512,5.873,3.166,0.5374,0.06502,0.1616,9,33.115,2,11,0,3,,,,,,,,,0,0,0,,,,,12.462,15.0523,3.3914,0,0,,0.1154,0.1538,0.7308,2.1835,4.4,0.25,0.50248,0.41089,0.34579,0.77778,0.35644,10.49,34.05,12.95,2.75,1.85,2.0,0.55418,4.417,0.333,0.54065,0.43902,0.37313,0.76471,0.41463,12.642,35.5,14.333,3.083,2.25,1.75,0.59131,35,91,37,0,0.0,2.23,0.56367
P977d8b209e,0,0,0,1.7143,1.0,0.9846,2.5863,2,0.9231,-7.355,22.0,1.0,0,0,-4.073,2.359,-0.0559,8.0721,-11.9279,9.714,31.714,-0.2328,0.087,0.0123,0.0049,0.02593,0.01204,0.00836,0.36,1.908,0.5985,0.0302,-0.1917,0.0086,0.01316,-0.1075,0.0917,0.02718,0.02281,0.03148,-0.02093,-0.06178,1.2757,4.431,1.1106,-0.4678,0.0683,-0.3469,0.01471,0,0.56401,,0.47405,0.38519,0,0,1,2009,0.71324,0.47059,31,19,14,12.1451,0.6406,8.9129,8.913,5.7097,0.2154,31,64,-4.4031,1.645,-3.4966,0.1967,-7.3766,0.436,-5.6471,-1.1194,-0.13097,0.1444,0,29.355,6,7,3,2,,,,,,,,,0,2,1,0.6549,,,,13.645,18.5934,5.6264,0,0,,0.2258,0.1935,1.0,1.5385,1.158,0.789,0.57632,0.47895,0.41111,0.72527,0.47895,9.774,31.263,15.0,4.421,1.053,2.789,0.61946,1.357,0.857,0.59119,0.49686,0.41667,0.69231,0.40881,11.336,33.786,16.643,4.357,1.357,2.714,0.621,31,65,31,0,1.0,3.5604,0.6063
P97ae54051b,0,0,0,3.0943,1.0,1.0,-6.4806,3,4.2224,-2.707,32.75,0.9722,0,0,-3.3966,0.876,-0.0162,12.4648,-8.4817,3.583,36.333,0.0354,-0.8783,-0.00837,-0.00974,0.03077,-0.02201,-0.04343,-1.9021,0.427,-0.8203,-0.5409,-0.0344,0.1434,-0.01481,-0.0714,-1.7619,-0.05946,-0.05891,0.0035,0.00818,-0.07121,-4.1356,0.105,-2.1294,-1.1874,0.1198,-0.0303,-0.05724,0,0.49089,2.3333,0.48177,0.26923,0,0,1,2010,0.69182,0.41406,35,26,16,15.8614,0.4785,14.06,14.06,6.7275,-0.0313,35,67,-1.2591,-0.257,1.4621,-0.0918,-2.3839,-0.266,0.6862,-2.3127,-0.01725,0.176,0,35.457,8,9,9,2,1.0209,-2.6456,-0.516,-0.3026,-0.1147,-0.0875,-0.226,-0.0887,4,4,3,0.6077,0.6667,0.0,0.6667,13.914,15.697,10.9589,1,1,3,0.1714,0.1714,1.0,0.9347,2.808,3.0,0.48252,0.47203,0.3,0.66981,0.37063,12.523,35.885,13.346,9.346,0.808,2.615,0.52158,2.688,2.188,0.43143,0.42286,0.27273,0.7,0.34286,10.425,35.562,12.062,8.688,0.938,2.438,0.47915,35,67,36,3,1.0,2.772,0.53639
P97df826a61,0,0,0,4.3243,0.9375,0.9651,-5.1712,,1.1583,-3.733,30.8,0.9143,0,0,0.0214,4.342,0.01692,16.7974,-2.2026,8.075,38.875,-1.1347,-0.4686,-0.00467,-0.01455,0.01176,0.01447,0.01394,0.155,1.159,0.0483,0.2862,-0.0726,-1.2012,0.00064,-0.5312,-0.3537,0.02169,0.00645,0.1,-0.01198,0.05611,0.9021,0.267,0.0195,0.746,-0.245,-1.2874,0.01816,0,0.61624,,0.56827,0.4,0,0,1,2022,0.77124,0.56458,30,13,10,16.7761,0.4411,14.4833,14.483,6.3883,0.7015,30,83,0.2382,0.567,0.2121,0.6987,0.3602,0.85,0.3208,1.3645,0.0012,0.1698,2,34.533,10,8,3,3,,,,,,,,,0,0,0,1.8326,,,,15.067,17.4517,7.6448,0,0,,0.1667,0.1667,1.0,1.9691,2.846,0.615,0.61157,0.55372,0.41176,0.78571,0.57851,15.108,35.692,15.615,7.077,1.692,1.615,0.66864,3.3,0.7,0.63793,0.57471,0.5,0.75926,0.62069,15.38,34.8,15.2,7.3,1.5,1.5,0.68617,32,86,35,0,1.0,3.0116,0.66801
P98102db2bd,0,0,0,6.0232,0.5429,0.8873,-3.9014,5,0.3089,-3.863,23.4,0.9722,0,0,-1.5624,-3.263,0.07237,13.3333,0.7521,0.6,24.0,-0.3594,-0.0729,-0.01443,-0.0141,0.03065,-0.04074,-0.06965,-1.5034,0.987,-0.6738,0.0631,-0.087,0.3244,-0.02745,0.1991,-0.0867,-0.02068,-0.00715,-0.03879,-0.12536,-0.13215,-2.5624,2.737,-1.4663,-1.0382,-0.5354,0.2634,-0.05103,0,0.44776,0.9583,0.40299,0.41379,0,0,1,2015,0.74074,0.40299,19,12,6,14.8958,0.6153,10.1526,10.153,6.2468,0.8423,19,126,0.5436,-0.863,0.9781,,,,,,,0.1346,16,27.263,5,3,2,4,,,,,,,,,0,5,2,,-0.9583,-0.9583,0.0,8.421,12.3552,5.4826,0,0,7,0.1053,0.1053,0.9474,5.8687,4.0,0.167,0.43333,0.38889,0.44444,0.7,0.33333,9.458,28.25,8.25,3.917,4.083,2.083,0.47965,4.667,0.167,0.42708,0.39583,0.375,0.61538,0.27083,9.25,30.0,8.167,3.333,4.0,2.167,0.45607,35,142,36,0,1.0,2.6255,0.5071
P982f4d9f47,0,0,0,5.273,1.0,1.0,-7.2547,1,0.0312,-3.193,28.857,1.0,1,1,-4.1848,3.283,-0.0832,9.1132,-7.6888,6.476,35.333,-0.1596,0.01,0.00053,0.00402,-0.00758,0.01247,0.00739,0.1824,1.398,0.2556,-0.1454,0.0059,-0.0888,0.00317,-0.6838,0.0255,-0.01128,-0.00455,-0.01283,0.02804,-0.0142,-1.196,1.569,0.0425,-0.5344,-0.3251,0.0797,-0.0085,0,0.54717,2.3191,0.44474,0.39378,1,1,0,2016,0.83636,0.2965,40,29,21,13.298,0.4857,10.655,10.655,5.1753,0.2338,40,142,3.0273,1.15,2.5341,-0.0914,0.2476,1.108,-0.7299,0.5518,0.01975,0.1598,0,32.05,14,6,12,4,-1.8158,5.084,0.137,4.8865,-1.1257,-0.2756,-0.0447,0.31205,6,11,8,0.1622,3.6809,0.0,3.6809,12.45,15.5382,3.6505,0,0,2,0.15,0.125,1.0,1.6849,4.276,0.034,0.5477,0.44876,0.38621,0.84884,0.30389,11.272,33.448,13.207,2.931,1.414,1.517,0.59687,3.857,0.048,0.53589,0.44019,0.38095,0.86441,0.2823,10.171,33.619,13.095,2.619,1.143,1.667,0.58521,40,142,40,6,1.0,1.9033,0.59371
P98391b949f,0,1,0,3.0457,0.75,0.7448,-5.1582,1,1.3536,-1.025,23.6,0.9697,0,0,-5.9159,3.375,-0.13284,12.8929,-8.2766,4.4,28.0,-0.5378,-0.8521,-0.00649,0.0062,-0.06667,-0.03015,0.10748,-1.5047,1.958,0.4386,-0.5983,-0.3704,0.0057,-0.00276,-0.4967,-0.9615,-0.03378,-0.02259,-0.07647,0.04342,0.04751,-3.0833,0.875,0.417,-1.6512,-0.8401,0.1403,-0.02013,0,0.61304,,0.53478,0.4,0,1,1,2020,0.72581,0.26957,24,12,8,18.8088,0.5261,11.5792,11.579,6.0913,-0.1903,24,108,1.8862,1.275,2.424,-1.0134,0.8351,2.95,2.6701,-0.9292,0.11833,0.1224,8,24.625,10,4,4,4,,,,,,,,,0,12,10,-4.5336,,,,13.625,22.132,8.1218,0,0,,0.1667,0.125,1.0,1.6244,1.667,0.333,0.60656,0.54098,0.33333,0.69565,0.37705,11.5,26.583,15.0,5.0,0.833,1.083,0.63273,1.625,0.25,0.57927,0.5122,0.32353,0.76923,0.31707,10.025,25.5,14.375,4.125,0.5,1.125,0.61537,32,145,33,0,1.0,1.6244,0.63549
P983ac07ff1,0,0,0,2.2102,0.9677,0.8226,-6.0532,5,0.0867,-3.142,27.625,1.0,0,0,-1.3907,2.415,-0.0308,8.4164,-3.0768,5.557,33.182,-0.146,-0.0309,-0.01582,-0.00626,-0.02555,-0.03348,-0.01178,-1.0094,0.407,-0.9097,0.0934,-0.0723,-0.004,-0.01939,-0.8956,0.1011,0.01931,0.03793,-0.02758,-0.28395,-0.11276,-1.732,-0.338,-2.1668,1.5746,-0.7512,-0.6067,-0.01382,0,0.45402,1.1061,0.36207,0.32487,0,0,1,2021,0.7284,0.23276,30,23,7,9.8072,0.8665,7.5433,7.543,6.536,-0.0464,30,51,-3.903,-1.567,-3.5116,0.1775,-5.6531,-1.973,-6.4793,-1.2056,-0.12738,0.1526,1,30.767,8,11,6,2,-0.0919,-1.4909,0.63,-0.5641,-0.7715,-1.8818,-1.4563,-0.03901,3,3,2,-4.4887,0.8939,0.0,0.8939,12.5,16.2514,5.3738,0,3,5,0.2333,0.2,1.0,1.6901,1.609,0.043,0.4382,0.35581,0.29932,0.69492,0.22097,6.857,31.174,11.957,4.261,1.261,1.348,0.46935,1.0,0.143,0.47333,0.4,0.2973,0.44444,0.12,6.143,30.429,10.714,5.286,0.714,0.857,0.47492,31,62,31,2,1.0,1.7335,0.48874
P98436c11b0,0,0,0,2.1308,1.0,0.9306,-5.801,2,0.7477,0.442,28.6,1.0,0,0,0.4122,-1.258,0.03289,9.829,0.3745,-1.7,26.9,0.1476,-0.0894,-0.01534,-0.01044,0.03801,-0.08653,-0.06565,-0.7637,0.056,-0.4727,0.2092,-0.2153,-0.0426,-0.03493,0.268,-0.148,-0.02923,-0.0188,0.01579,-0.06332,-0.07402,-0.8831,-0.366,-0.3674,0.0383,-0.1736,0.0109,-0.04293,0,0.51534,2.2152,0.45399,0.35088,0,0,1,2025,0.72289,0.5092,38,28,24,9.4168,0.6234,6.6289,6.629,4.1325,0.0889,38,134,1.4323,0.342,0.7398,0.6281,-0.2382,0.672,0.2495,1.3612,-0.02982,0.1408,0,28.158,10,10,10,4,-0.3855,1.0104,-0.176,-0.3452,-0.34,1.7156,-0.6636,-0.07967,4,11,8,0.7032,0.7848,0.0,0.7848,6.0,8.5234,6.0187,0,0,2,0.1842,0.1316,1.0,2.3925,1.607,0.464,0.5,0.44355,0.38889,0.63636,0.44355,6.104,28.214,5.679,4.393,1.536,0.893,0.53644,1.667,0.417,0.48611,0.43519,0.36667,0.65957,0.43519,5.929,27.792,5.667,4.208,1.542,0.917,0.52844,38,144,38,3,1.0,1.3084,0.57137
P98ab129fa2,0,0,0,5.6371,0.8485,0.8968,-5.9951,11,0.2703,,,0.9706,0,0,1.0079,4.429,0.04444,16.6759,,,41.429,-1.7704,-0.1369,-0.03387,-0.02048,-0.07605,0.06917,0.00369,-2.988,0.5,-1.4564,0.9987,-0.7269,0.2795,-0.01244,,,,,,,,,,,,,,,0,0.54429,0.7612,0.43714,0.43605,0,0,1,2018,0.85083,0.51714,28,8,2,15.668,0.6745,14.4929,14.493,9.7758,1.1107,28,113,-3.4327,2.1,-3.1628,-0.2458,1.5013,3.877,2.5746,-1.944,0.027,0.1818,5,37.0,2,7,5,4,,,,,,,,,1,1,0,-7.7544,-0.7612,-0.7612,0.0,19.107,20.6564,3.668,0,0,11,0.1786,0.1429,1.0,1.6602,3.625,0.125,0.51042,0.41667,0.36,0.92,0.52083,11.887,37.5,18.0,4.375,0.875,3.375,0.61017,,,,,,,,,,,,,,,33,126,34,0,1.0,3.3205,0.62261
P98ee7e9798,0,0,0,1.1647,0.9714,0.5811,-4.8395,6,0.8032,-7.094,22.2,1.0,0,0,-2.2581,2.706,-0.02954,12.525,-7.5831,9.8,32.0,0.0286,-0.025,-0.01496,-0.00812,-0.02874,-0.00161,0.02421,-0.7494,1.546,-0.3772,-0.4274,-0.0183,0.1208,-0.01034,0.5151,-0.0683,0.00623,0.01172,-0.02061,-0.04744,0.01396,-1.3553,2.456,-0.4977,-2.329,0.1508,0.4652,-0.00177,1,0.5037,0.8837,0.45185,0.36207,0,0,1,2014,0.73494,0.40988,34,25,12,14.7831,0.5232,10.8265,10.826,5.6646,-0.5391,34,43,-1.0067,2.906,-0.4156,-0.0072,-0.4821,4.6,-0.5507,-0.6667,0.00829,0.1454,1,29.294,5,10,5,2,,,,,,,,,1,1,0,-3.0543,-0.8837,-0.8837,0.0,15.588,21.2851,8.3133,1,1,6,0.1176,0.1765,1.0,1.004,0.92,0.6,0.48875,0.44373,0.33333,0.73333,0.43408,10.82,30.84,16.12,6.08,0.76,1.92,0.54401,1.333,0.583,0.50993,0.46358,0.34146,0.6875,0.42384,10.658,31.75,16.5,4.75,0.917,2.25,0.55258,35,74,35,0,1.0,2.3695,0.55435
P98f1a6546b,0,1,0,2.4484,1.0,0.7803,-5.8144,1,0.1224,-5.925,26.75,1.0,0,1,0.1583,4.507,-0.00962,13.0856,-2.0048,10.432,37.182,-0.2202,0.019,0.00611,0.00759,0.00852,-0.0005,0.00781,0.1514,1.598,0.4492,0.0022,-0.0408,0.0633,0.00692,-0.1114,-0.0137,-0.00452,0.00405,0.00167,-0.02857,0.04993,0.6325,2.373,0.9129,-0.0882,0.0395,-0.1203,0.00134,0,0.53393,3.1071,0.41118,0.42414,1,1,1,2025,0.89524,0.20958,40,33,21,12.9273,0.6066,10.56,10.56,6.406,0.1425,40,135,1.9118,2.125,1.2096,-0.144,3.0237,3.55,2.875,1.334,0.05445,0.1609,0,32.675,12,11,13,5,1.4141,3.6348,2.539,2.6012,1.4783,0.2832,-0.4274,-0.01193,6,15,14,-0.2358,1.8929,0.0,1.8929,15.725,19.2502,2.9686,0,0,1,0.15,0.15,1.0,1.1018,1.909,0.121,0.54005,0.41876,0.43265,0.89474,0.21739,11.206,34.273,16.879,2.545,0.909,1.182,0.58166,2.048,0.095,0.52941,0.41522,0.42581,0.86667,0.25952,11.881,35.048,17.667,2.524,1.0,1.048,0.57609,40,173,40,5,1.0,1.316,0.57474
