source,draft_year,listed_name,reason,n_occurrences
nd_board,2014,Aaron Craft,no_candidate,1
nd_board,2014,Bryce Dejean-Jones,no_candidate,1
nd_board,2014,Brandon Ashley,no_candidate,1
nd_board,2014,Jarell Martin,no_candidate,1
nd_board,2014,Jelan Kendrick,no_candidate,1
nd_board,2014,Rasmus Larsen,no_candidate,1
nd_board,2014,Treveon Graham,no_candidate,1
nd_board,2014,Kasey Hill,no_candidate,1
nd_board,2014,Mouhammadou Jaiteh,no_candidate,1
nd_board,2014,Kuran Iverson,no_candidate,1
nd_board,2014,Tashawn Thomas,no_candidate,1
nd_board,2014,Jabari Bird,no_candidate,1
nd_board,2014,Kristaps Porzingis,no_candidate,1
nd_board,2014,Alec Brown,ambiguous_last,1
nd_board,2014,Piotr Niedzwiedzki,no_candidate,1
nd_board,2014,Dakari Johnson,ambiguous_last,1
nd_board,2014,Alessandro Gentile,no_candidate,1
nd_board,2014,Akil Mitchell,no_candidate,1
nd_board,2014,Tyler Harris,ambiguous_last,1
nd_board,2014,Sindarius Thornwell,no_candidate,1
nd_board,2014,Rondae Hollis-Jefferson,ambiguous_last,1
nd_board,2014,Marcus Paige,no_candidate,1
nd_board,2014,Michael Chandler,no_candidate,1
nd_board,2014,Shawn Long,no_candidate,1
nd_board,2014,Ian Miller,no_candidate,1
nd_board,2014,Brice Johnson,ambiguous_last,1
nd_board,2014,Juwan Staten,no_candidate,1
nd_board,2014,Caris LeVert,no_candidate,1
nd_board,2014,Shaq Goodwin,no_candidate,1
nd_board,2014,Michael Qualls,no_candidate,1
nd_board,2014,Delon Wright,no_candidate,1
nd_board,2014,Fuquan Edwin,no_candidate,1
nd_board,2014,Cameron Clark,no_candidate,1
nd_board,2014,John Egbunu,no_candidate,1
nd_board,2014,Casey Prather,no_candidate,1
nd_board,2014,Justin Cobbs,no_candidate,1
nd_board,2014,Rakeem Christmas,no_candidate,1
nd_board,2014,Ronald Roberts,no_candidate,1
nd_board,2014,DeAndre Kane,no_candidate,1
nd_board,2014,Ojars Silins,no_candidate,1
nd_board,2014,Roy Devyn Marble,ambiguous_last,1
nd_board,2014,Xavier Thames,no_candidate,1
nd_board,2014,Axel Toupane,no_candidate,1
nd_board,2014,Geron Johnson,ambiguous_last,1
nd_board,2014,Melvin Ejim,no_candidate,1
nd_board,2014,Brendan Lane,no_candidate,1
nd_board,2014,Richard Solomon,no_candidate,1
nd_board,2014,Scottie Wilbekin,no_candidate,1
nd_board,2014,Talib Zanna,no_candidate,1
nd_board,2014,Devin Oliver,no_candidate,1
nd_board,2014,Joe Jackson,no_candidate,1
nd_board,2014,Roberto Nelson,no_candidate,1
nd_board,2015,Caris LeVert,no_candidate,1
nd_board,2015,Wayne Selden,no_candidate,1
nd_board,2015,Justin Jackson,ambiguous_last,1
nd_board,2015,Sindarius Thornwell,no_candidate,1
nd_board,2015,Marcus Lee,no_candidate,1
nd_board,2015,AJ Hammons,no_candidate,1
nd_board,2015,Isaiah Taylor,no_candidate,1
nd_board,2015,Brice Johnson,ambiguous_last,1
nd_board,2015,Egemen Guven,no_candidate,1
nd_board,2015,Buddy Hield,no_candidate,1
nd_board,2015,Marko Arapovic,no_candidate,1
nd_board,2015,EC Matthews,no_candidate,1
nd_board,2015,Troy Williams,ambiguous_last,1
nd_board,2015,Timothe Luwawu,no_candidate,1
nd_board,2015,Alex Poythress,no_candidate,1
nd_board,2015,Brannen Greene,no_candidate,1
nd_board,2015,Shawn Long,no_candidate,1
nd_board,2015,Austin Nichols,no_candidate,1
nd_board,2015,Marcus Paige,no_candidate,1
nd_board,2015,Jabari Bird,no_candidate,1
nd_board,2015,Rodney Purvis,no_candidate,1
nd_board,2015,Juwan Staten,no_candidate,1
nd_board,2015,Ron Baker,no_candidate,1
nd_board,2015,Ilimane Diop,no_candidate,1
nd_board,2015,John Egbunu,no_candidate,1
nd_board,2015,Rasheed Sulaimon,no_candidate,1
nd_board,2015,Zak Irvin,no_candidate,1
nd_board,2015,Perry Ellis,no_candidate,1
nd_board,2015,Kasey Hill,no_candidate,1
nd_board,2015,Jake Layman,no_candidate,1
nd_board,2015,Chris Obekpa,no_candidate,1
nd_board,2015,Dwayne Polee,no_candidate,1
nd_board,2015,Kaleb Tarczewski,no_candidate,1
nd_board,2015,Winston Shepard,no_candidate,1
nd_board,2015,Amida Brimah,no_candidate,1
nd_board,2015,Aleksa Ilic,no_candidate,1
nd_board,2015,Cameron Ridley,no_candidate,1
nd_board,2015,D'Vauntes Smith-Rivera,no_candidate,1
nd_board,2015,Adam Smith,no_candidate,1
nd_board,2015,Chris Jones,ambiguous_last,1
nd_board,2015,Anzejs Pasecniks,no_candidate,1
nd_board,2015,Xavier Johnson,ambiguous_last,1
nd_board,2015,Okben Ulubay,no_candidate,1
nd_board,2015,Michael Chandler,no_candidate,1
nd_board,2015,Anthony Barber,no_candidate,1
nd_board,2015,Isaac Hamilton,no_candidate,1
nd_board,2015,Tomas Dimsa,no_candidate,1
nd_board,2015,Sheldon McClellan,no_candidate,1
nd_board,2015,Prince Ibeh,no_candidate,1
nd_board,2015,Isaia Cordinier,no_candidate,1
nd_board,2015,Tyrone Wallace,no_candidate,1
nd_board,2015,Dorian Finney-Smith,no_candidate,1
nd_board,2015,Sam Thompson,no_candidate,1
nd_board,2015,Tyler Harris,no_candidate,1
nd_board,2015,Yankuba Sima,no_candidate,1
nd_board,2015,Mateusz Ponitka,no_candidate,1
nd_board,2015,Kellen Dunham,no_candidate,1
nd_board,2015,Shavon Shields,no_candidate,1
nd_board,2015,Marc Garcia,no_candidate,1
nd_board,2015,Daniel Hamilton,no_candidate,1
nd_board,2015,Trevon Bluiett,no_candidate,1
nd_board,2015,Moussa Diagne,no_candidate,1
nd_board,2015,Rysheed Jordan,no_candidate,1
nd_board,2015,Danuel House,no_candidate,1
nd_board,2015,Aleksandar Vezenkov,no_candidate,1
nd_board,2015,Keifer Sykes,no_candidate,1
nd_board,2015,Nigel Williams-Goss,no_candidate,1
nd_board,2015,Ryan Boatright,no_candidate,1
nd_board,2015,Tashawn Thomas,ambiguous_last,1
nd_board,2015,Kevin Pangos,no_candidate,1
nd_board,2015,Levi Randolph,no_candidate,1
nd_board,2015,Kennedy Meeks,no_candidate,1
nd_board,2015,Jordan Sibert,no_candidate,1
nd_board,2015,Mathis Keita,no_candidate,1
nd_board,2015,Furkan Korkmaz,no_candidate,1
nd_board,2015,Fred VanVleet,no_candidate,1
nd_board,2015,Marcus Foster,no_candidate,1
nd_board,2015,Dez Wells,no_candidate,1
nd_board,2015,Damian Jones,ambiguous_last,1
nd_board,2015,Domantas Sabonis,no_candidate,1
nd_board,2015,Melo Trimble,no_candidate,1
nd_board,2015,Jakob Poeltl,no_candidate,1
nd_board,2015,Zach Auguste,no_candidate,1
nd_board,2015,James Blackmon,no_candidate,1
nd_board,2015,LJ Peak,no_candidate,1
nd_board,2015,Xavier Rathan-Mayes,no_candidate,1
nd_board,2015,Demetrius Jackson,ambiguous_last,1
nd_board,2015,Kris Dunn,no_candidate,1
nd_board,2015,Johnathan Williams III,ambiguous_last,1
nd_board,2015,Nigel Hayes,no_candidate,1
nd_board,2015,Michael Gbinije,no_candidate,1
nd_board,2015,Luka Mitrovic,no_candidate,1
nd_board,2015,Devin Thomas,ambiguous_last,1
nd_board,2015,Gary Payton II,no_candidate,1
nd_board,2015,Devin Robinson,no_candidate,1
nd_board,2015,Zhou Qi,no_candidate,1
nd_board,2015,Isaiah Hicks,no_candidate,1
nd_board,2015,Kyle Collinsworth,no_candidate,1
nd_board,2015,Malik Pope,no_candidate,1
nd_board,2015,Taurean Prince,no_candidate,1
nd_board,2015,George de Paula,no_candidate,1
nd_board,2015,Travis Trice,no_candidate,1
nd_board,2015,Alpha Kaba,no_candidate,1
nd_board,2015,Nedim Buza,no_candidate,1
nd_board,2015,Simone Fontecchio,no_candidate,1
nd_board,2015,Lucas Dias Silva,no_candidate,1
nd_board,2015,LaDontae Henton,no_candidate,1
nd_board,2015,Kevin Harley,no_candidate,1
nd_board,2015,LeBryan Nash,no_candidate,1
nd_board,2015,Rade Zagorac,no_candidate,1
nd_board,2015,Quinn Cook,no_candidate,1
nd_board,2015,Ralston Turner,ambiguous_last,1
nd_board,2015,Dimitrios Agravanis,no_candidate,1
nd_board,2015,Will Cummings,no_candidate,1
nd_board,2015,Seth Tuttle,no_candidate,1
nd_board,2015,Sir'Dominic Pointer,no_candidate,1
nd_board,2015,Darion Atkins,no_candidate,1
nd_board,2015,Wayne Blackshear,no_candidate,1
nd_board,2015,D'Angelo Harrison,ambiguous_last,1
nd_board,2015,Ryan Harrow,no_candidate,1
nd_board,2015,Danilo Fuzaro,no_candidate,1
nd_board,2015,Corey Hawkins,no_candidate,1
nd_board,2015,Marcus Thornton WM,no_candidate,1
nd_board,2015,Jarvis Williams,ambiguous_last,1
nd_board,2015,Adin Vrabac,no_candidate,1
nd_board,2015,Kevin Dinal,no_candidate,1
nd_board,2015,DJ Newbill,no_candidate,1
nd_board,2015,Marcus Eriksson,no_candidate,1
nd_board,2015,Askia Booker,ambiguous_last,1
nd_board,2015,Derrick Marks,no_candidate,1
nd_board,2015,David Kravish,no_candidate,1
nd_board,2015,Gabriel Olaseni,no_candidate,1
nd_board,2016,Ivan Rabb,no_candidate,1
nd_board,2016,Malik Newman,no_candidate,1
nd_board,2016,Ray Smith,ambiguous_last,1
nd_board,2016,Isaiah Briscoe,no_candidate,1
nd_board,2016,Jonathan Jeanne,no_candidate,1
nd_board,2016,Devin Robinson,no_candidate,1
nd_board,2016,Dwayne Bacon,no_candidate,1
nd_board,2016,Malik Pope,no_candidate,1
nd_board,2016,Antonio Blakeney,no_candidate,1
nd_board,2016,EC Matthews,no_candidate,1
nd_board,2016,Justin Jackson,ambiguous_last,1
nd_board,2016,Thomas Bryant,no_candidate,1
nd_board,2016,Sviatoslav Mykhailiuk,no_candidate,1
nd_board,2016,Nigel Hayes,no_candidate,1
nd_board,2016,Egemen Guven,no_candidate,1
nd_board,2016,James Webb,no_candidate,1
nd_board,2016,Danilo Fuzaro,no_candidate,1
nd_board,2016,Melo Trimble,no_candidate,1
nd_board,2016,Derryck Thornton,no_candidate,1
nd_board,2016,Xavier Rathan-Mayes,no_candidate,1
nd_board,2016,Zak Irvin,no_candidate,1
nd_board,2016,Johnathan Motley,no_candidate,1
nd_board,2016,Amida Brimah,no_candidate,1
nd_board,2016,Marcus Lee,no_candidate,1
nd_board,2016,Aleksandar Vezenkov,no_candidate,1
nd_board,2016,John Egbunu,no_candidate,1
nd_board,2016,Monte Morris,no_candidate,1
nd_board,2016,PJ Dozier,no_candidate,1
nd_board,2016,Kaleb Tarczewski,no_candidate,1
nd_board,2016,Moussa Diagne,no_candidate,1
nd_board,2016,James Blackmon,no_candidate,1
nd_board,2016,Nik Slavica,no_candidate,1
nd_board,2016,Jalen Brunson,no_candidate,1
nd_board,2016,Nedim Buza,no_candidate,1
nd_board,2016,Devin Thomas,no_candidate,1
nd_board,2016,Damion Lee,no_candidate,1
nd_board,2016,Diego Flaccadori,no_candidate,1
nd_board,2016,Marko Arapovic,no_candidate,1
nd_board,2016,Stephane Gombauld,no_candidate,1
nd_board,2016,Frank Mason,no_candidate,1
nd_board,2016,Alpha Kaba,no_candidate,1
nd_board,2016,Theo Pinson,no_candidate,1
nd_board,2016,Wesley Alves Da Silva,no_candidate,1
nd_board,2016,Grayson Allen,ambiguous_last,1
nd_board,2016,Rodney Purvis,no_candidate,1
nd_board,2016,Sidy Ndir,no_candidate,1
nd_board,2016,Billy Garrett,no_candidate,1
nd_board,2016,Kevin Harley,no_candidate,1
nd_board,2016,Dillon Brooks,no_candidate,1
nd_board,2016,Donte Grantham,no_candidate,1
nd_board,2016,Gavin Schilling,no_candidate,1
nd_board,2016,Aubrey Dawkins,no_candidate,1
nd_board,2016,Rico Gathers,no_candidate,1
nd_board,2016,Isaac Copeland,no_candidate,1
nd_board,2016,Tyler Lydon,no_candidate,1
nd_board,2016,Jaleel Cousins,no_candidate,1
nd_board,2016,Trevon Bluiett,no_candidate,1
nd_board,2016,Carlton Bragg,no_candidate,1
nd_board,2016,Allonzo Trier,no_candidate,1
nd_board,2016,Kerwin Roach,no_candidate,1
nd_board,2016,Dedric Lawson,no_candidate,1
nd_board,2016,Edmond Sumner,no_candidate,1
nd_board,2016,Jessie Govan,no_candidate,1
nd_board,2016,Jaron Blossomgame,no_candidate,1
nd_board,2016,Ryan Anderson,ambiguous_last,1
nd_board,2016,Bryant Crawford,no_candidate,1
nd_board,2016,Bryce Alford,no_candidate,1
nd_board,2016,Anthony Gill,no_candidate,1
nd_board,2016,Bennie Boatwright,no_candidate,1
nd_board,2016,Aaron Holiday,no_candidate,1
nd_board,2016,Chris Boucher,no_candidate,1
nd_board,2016,Moses Kingsley,no_candidate,1
nd_board,2016,Matthew Fisher-Davis,ambiguous_last,1
nd_board,2016,Josh Hart,no_candidate,1
nd_board,2016,Tyler Dorsey,no_candidate,1
nd_board,2016,Alec Peters,no_candidate,1
nd_board,2016,Isaiah Miles,no_candidate,1
nd_board,2016,Josh Adams,no_candidate,1
nd_board,2016,Jalen Jones,ambiguous_last,1
nd_board,2016,AJ English,no_candidate,1
nd_board,2016,Tyler Harris,no_candidate,1
nd_board,2016,Andrew Andrews,no_candidate,1
nd_board,2016,Prince Ibeh,no_candidate,1
nd_board,2016,Kyle Collinsworth,no_candidate,1
nd_board,2016,Ilimane Diop,no_candidate,1
nd_board,2016,D'Vauntes Smith-Rivera,no_candidate,1
nd_board,2016,Gracin Bakumanya,no_candidate,1
nd_board,2016,David Michineau,no_candidate,1
nd_board,2016,Oriol Pauli,no_candidate,1
nd_board,2016,Emmanuel Malou,no_candidate,1
nd_board,2017,Ray Smith,ambiguous_last,1
nd_board,2017,Kostja Mushidi,no_candidate,1
nd_board,2017,Grayson Allen,ambiguous_last,1
nd_board,2017,Miles Bridges,no_candidate,1
nd_board,2017,Wenyen Gabriel,no_candidate,1
nd_board,2017,Marques Bolden,ambiguous_last,1
nd_board,2017,Allonzo Trier,no_candidate,1
nd_board,2017,Moses Kingsley,no_candidate,1
nd_board,2017,Bennie Boatwright,no_candidate,1
nd_board,2017,Rui Hachimura,no_candidate,1
nd_board,2017,Felipe dos Anjos,no_candidate,1
nd_board,2017,Rawle Alkins,no_candidate,1
nd_board,2017,DJ Hogg,no_candidate,1
nd_board,2017,VJ Beachem,no_candidate,1
nd_board,2017,Kerwin Roach,no_candidate,1
nd_board,2017,Tyler Roberson,no_candidate,1
nd_board,2017,Carlton Bragg,no_candidate,1
nd_board,2017,Nik Slavica,no_candidate,1
nd_board,2017,Michael Fusek,no_candidate,1
nd_board,2017,Vitto Brown,ambiguous_last,1
nd_board,2017,Omer Yurtseven,no_candidate,1
nd_board,2017,Borisa Simanic,no_candidate,1
nd_board,2017,Mikal Bridges,no_candidate,1
nd_board,2017,Chimezie Metu,no_candidate,1
nd_board,2017,Sacha Killeya-Jones,ambiguous_last,1
nd_board,2017,Malik Pope,no_candidate,1
nd_board,2017,Amida Brimah,no_candidate,1
nd_board,2017,Trevon Bluiett,no_candidate,1
nd_board,2017,VJ King,no_candidate,1
nd_board,2017,Mustapha Heron,no_candidate,1
nd_board,2017,Raymond Spalding,no_candidate,1
nd_board,2017,EC Matthews,no_candidate,1
nd_board,2017,Omari Spellman,no_candidate,1
nd_board,2017,Isaac Copeland,no_candidate,1
nd_board,2017,Matthew Fisher-Davis,no_candidate,1
nd_board,2017,Dazon Ingram,ambiguous_last,1
nd_board,2017,Jessie Govan,no_candidate,1
nd_board,2017,Keita Bates-Diop,no_candidate,1
nd_board,2017,Thomas Welsh,no_candidate,1
nd_board,2017,Zach Smith,ambiguous_last,1
nd_board,2017,Xavier Thames,no_candidate,1
nd_board,2017,Aaron Holiday,no_candidate,1
nd_board,2017,Devonte Graham,no_candidate,1
nd_board,2017,Marcus Foster,no_candidate,1
nd_board,2017,Sviatoslav Mykhailiuk,no_candidate,1
nd_board,2017,Quinndary Weatherspoon,no_candidate,1
nd_board,2017,Vanja Marinkovic,no_candidate,1
nd_board,2017,Vasileios Charalampopoulos,no_candidate,1
nd_board,2017,Paris Bass,no_candidate,1
nd_board,2017,Luke Fischer,no_candidate,1
nd_board,2017,Justin Tuoyo,no_candidate,1
nd_board,2017,Cam Oliver,no_candidate,1
nd_board,2017,LaGerald Vick,no_candidate,1
nd_board,2017,Terry Larrier,no_candidate,1
nd_board,2017,Deng Adel,no_candidate,1
nd_board,2017,Jeremy Hemsley,no_candidate,1
nd_board,2017,Shake Milton,no_candidate,1
nd_board,2017,Robert Williams,ambiguous_last,1
nd_board,2017,Hamidou Diallo,no_candidate,1
nd_board,2017,Killian Tillie,no_candidate,1
nd_board,2017,Alpha Kaba,no_candidate,1
nd_board,2017,Peter Jok,no_candidate,1
nd_board,2017,Dedric Lawson,no_candidate,1
nd_board,2017,Marko Guduric,no_candidate,1
nd_board,2017,Jalen Brunson,no_candidate,1
nd_board,2017,Isaiah Briscoe,no_candidate,1
nd_board,2017,Aleksandar Vezenkov,ambiguous_last,1
nd_board,2017,Elijah Stewart,no_candidate,1
nd_board,2017,Bonzie Colson,no_candidate,1
nd_board,2017,Moritz Wagner,no_candidate,1
nd_board,2017,Eric Mika,no_candidate,1
nd_board,2017,Isaac Humphries,no_candidate,1
nd_board,2017,Egemen Guven,no_candidate,1
nd_board,2017,Jalen Moore,ambiguous_last,1
nd_board,2017,Marcus Marshall,no_candidate,1
nd_board,2017,Tacko Fall,no_candidate,1
nd_board,2017,Kennedy Meeks,no_candidate,1
nd_board,2017,Johnathan Williams,ambiguous_last,1
nd_board,2017,Justin Jackson MD,no_candidate,1
nd_board,2017,Bronson Koenig,no_candidate,1
nd_board,2017,Arnoldas Kulboka,no_candidate,1
nd_board,2017,Zak Irvin,no_candidate,1
nd_board,2017,Landen Lucas,no_candidate,1
nd_board,2017,Wesley Da Silva,no_candidate,1
nd_board,2017,Ognjen Jaramaz,no_candidate,1
nd_board,2017,Ismael Bako,no_candidate,1
nd_board,2017,Nedim Buza,no_candidate,1
nd_board,2018,Lamar Peters,no_candidate,1
nd_board,2018,Nick Richards,no_candidate,1
nd_board,2018,Rui Hachimura,no_candidate,1
nd_board,2018,Killian Tillie,no_candidate,1
nd_board,2018,Austin Wiley,no_candidate,1
nd_board,2018,PJ Washington,no_candidate,1
nd_board,2018,Omer Yurtseven,no_candidate,1
nd_board,2018,VJ King,ambiguous_last,1
nd_board,2018,Lagerald Vick,no_candidate,1
nd_board,2018,Doug Wiggins,no_candidate,1
nd_board,2018,Billy Preston,no_candidate,1
nd_board,2018,Brian Bowen,no_candidate,1
nd_board,2018,Elijah Stewart,no_candidate,1
nd_board,2018,Kris Wilkes,no_candidate,1
nd_board,2018,Charles Matthews,no_candidate,1
nd_board,2018,Wenyen Gabriel,no_candidate,1
nd_board,2018,Markis McDuffie,no_candidate,1
nd_board,2018,Derryck Thornton,no_candidate,1
nd_board,2018,Justin Jackson MD,no_candidate,1
nd_board,2018,Borisa Simanic,no_candidate,1
nd_board,2018,Nickeil Alexander-Walker,ambiguous_last,1
nd_board,2018,Andrew Jones,ambiguous_last,1
nd_board,2018,Thomas Wilder,no_candidate,1
nd_board,2018,Mustapha Heron,no_candidate,1
nd_board,2018,Marques Bolden,no_candidate,1
nd_board,2018,Matthew Fisher-Davis,ambiguous_last,1
nd_board,2018,Jaylen Hands,no_candidate,1
nd_board,2018,Kendall Stephens,no_candidate,1
nd_board,2018,Nick Weatherspoon,no_candidate,1
nd_board,2018,Bennie Boatwright,no_candidate,1
nd_board,2018,Matur Maker,no_candidate,1
nd_board,2018,Jeffrey Carroll,no_candidate,1
nd_board,2018,Jeremy Hemsley,no_candidate,1
nd_board,2018,Quinndary Weatherspoon,no_candidate,1
nd_board,2018,Charles O'Bannon Jr.,no_candidate,1
nd_board,2018,Rex Pflueger,no_candidate,1
nd_board,2018,Kelan Martin,no_candidate,1
nd_board,2018,Malik Newman,no_candidate,1
nd_board,2018,Vanja Marinkovic,no_candidate,1
nd_board,2018,Aleksa Ilic,no_candidate,1
nd_board,2018,Jo Lual-Acuil,no_candidate,1
nd_board,2018,Jessie Govan,no_candidate,1
nd_board,2018,Vladimir Brodziansky,no_candidate,1
nd_board,2018,Obi Enechionyia,no_candidate,1
nd_board,2018,Matisse Thybulle,no_candidate,1
nd_board,2018,Bruno Fernando,no_candidate,1
nd_board,2018,Daniel Gafford,no_candidate,1
nd_board,2018,Goga Bitadze,no_candidate,1
nd_board,2018,Lindell Wigginton,no_candidate,1
nd_board,2018,Robert Franks,no_candidate,1
nd_board,2018,Ky Bowman,no_candidate,1
nd_board,2018,Dewan Huell,no_candidate,1
nd_board,2018,Shamorie Ponds,no_candidate,1
nd_board,2018,Brandon Randolph,no_candidate,1
nd_board,2018,Jalen Hudson,no_candidate,1
nd_board,2018,Udoka Azubuike,no_candidate,1
nd_board,2018,Sacha Killeya-Jones,ambiguous_last,1
nd_board,2018,Tryggvi Hlinason,no_candidate,1
nd_board,2018,O'Shae Brissett,no_candidate,1
nd_board,2018,Tra Holder,no_candidate,1
nd_board,2018,John Petty,no_candidate,1
nd_board,2018,Trevon Bluiett,no_candidate,1
nd_board,2018,Kerwin Roach,no_candidate,1
nd_board,2018,Kostja Mushidi,no_candidate,1
nd_board,2018,Jericho Sims,ambiguous_last,1
nd_board,2018,DeAndre Hunter,no_candidate,1
nd_board,2018,Jordan Barnett,no_candidate,1
nd_board,2018,Ethan Happ,no_candidate,1
nd_board,2018,Kyle Guy,no_candidate,1
nd_board,2018,Sagaba Konate,no_candidate,1
nd_board,2018,Jalen McDaniels,no_candidate,1
nd_board,2018,Cody Martin,no_candidate,1
nd_board,2018,Carsen Edwards,ambiguous_last,1
nd_board,2018,Tyus Battle,no_candidate,1
nd_board,2018,Jaylen Barford,no_candidate,1
nd_board,2018,Rob Gray,no_candidate,1
nd_board,2018,Isaac Haas,no_candidate,1
nd_board,2018,Joel Berry,no_candidate,1
nd_board,2018,Malik Pope,no_candidate,1
nd_board,2018,Marcus Foster,no_candidate,1
nd_board,2018,Muhammad-Ali Abdur-Rahkman,no_candidate,1
nd_board,2018,Kyle Washington,no_candidate,1
nd_board,2018,Anas Mahmoud,no_candidate,1
nd_board,2018,Jock Landale,no_candidate,1
nd_board,2018,Kendrick Nunn,no_candidate,1
nd_board,2019,Charles Bassey,no_candidate,1
nd_board,2019,Killian Tillie,no_candidate,1
nd_board,2019,Simi Shittu,no_candidate,1
nd_board,2019,Lamont West,no_candidate,1
nd_board,2019,Paul Eboua,no_candidate,1
nd_board,2019,Austin Wiley,no_candidate,1
nd_board,2019,Kellan Grady,no_candidate,1
nd_board,2019,Nick Weatherspoon,ambiguous_last,1
nd_board,2019,Quentin Grimes,no_candidate,1
nd_board,2019,Aric Holman,no_candidate,1
nd_board,2019,Herb Jones,ambiguous_last,1
nd_board,2019,Immanuel Quickley,no_candidate,1
nd_board,2019,Jericho Sims,no_candidate,1
nd_board,2019,Xavier Sneed,no_candidate,1
nd_board,2019,Jalen Smith,no_candidate,1
nd_board,2019,Quinton Rose,no_candidate,1
nd_board,2019,Oscar da Silva,ambiguous_last,1
nd_board,2019,Markis McDuffie,no_candidate,1
nd_board,2019,Lindell Wigginton,no_candidate,1
nd_board,2019,Barry Brown,ambiguous_last,1
nd_board,2019,Lagerald Vick,no_candidate,1
nd_board,2019,Nick Richards,no_candidate,1
nd_board,2019,Reggie Perry,no_candidate,1
nd_board,2019,Dewan Huell,no_candidate,1
nd_board,2019,John Petty,no_candidate,1
nd_board,2019,Devon Dotson,no_candidate,1
nd_board,2019,Javonte Smart,no_candidate,1
nd_board,2019,Filip Petrusev,no_candidate,1
nd_board,2019,Ashton Hagans,no_candidate,1
nd_board,2019,Rob Edwards,ambiguous_last,1
nd_board,2019,Rayshaun Hammonds,no_candidate,1
nd_board,2019,Jon Elmore,no_candidate,1
nd_board,2019,Jahvon Quinerly,no_candidate,1
nd_board,2019,Chase Jeter,no_candidate,1
nd_board,2019,Kerwin Roach,no_candidate,1
nd_board,2019,Udoka Azubuike,no_candidate,1
nd_board,2019,Nate Watson,ambiguous_last,1
nd_board,2019,Lamar Stevens,no_candidate,1
nd_board,2019,Daejon Davis,ambiguous_last,1
nd_board,2019,Silvio De Sousa,no_candidate,1
nd_board,2019,Borisa Simanic,no_candidate,1
nd_board,2019,Robert Franks,no_candidate,1
nd_board,2019,Emmitt Williams,ambiguous_last,1
nd_board,2019,Biram Faye,no_candidate,1
nd_board,2019,Reid Travis,no_candidate,1
nd_board,2019,Jarron Cumberland,no_candidate,1
nd_board,2019,Tre Jones,ambiguous_last,1
nd_board,2019,Tyler Bey,no_candidate,1
nd_board,2019,Ochai Agbaji,no_candidate,1
nd_board,2019,TyShon Alexander,ambiguous_last,1
nd_board,2019,Markus Howard,ambiguous_last,1
nd_board,2019,James Palmer,no_candidate,1
nd_board,2019,Bennie Boatwright,no_candidate,1
nd_board,2019,Daulton Hommes,no_candidate,1
nd_board,2019,Aaron Wiggins,no_candidate,1
nd_board,2019,Mustapha Heron,no_candidate,1
nd_board,2019,Alpha Diallo,no_candidate,1
nd_board,2019,Chris Smith,no_candidate,1
nd_board,2019,Marko Simonovic,no_candidate,1
nd_board,2019,Vanja Marinkovic,no_candidate,1
nd_board,2019,Jordan Nwora,no_candidate,1
nd_board,2019,Ayo Dosunmu,no_candidate,1
nd_board,2019,Makai Mason,no_candidate,1
nd_board,2019,Steve Enoch,no_candidate,1
nd_board,2019,Desmond Bane,no_candidate,1
nd_board,2020,N'Faly Dante,no_candidate,1
nd_board,2020,Ochai Agbaji,no_candidate,1
nd_board,2020,Charles Bassey,no_candidate,1
nd_board,2020,Samuell Williamson,no_candidate,1
nd_board,2020,Scottie Lewis,ambiguous_last,1
nd_board,2020,Amar Sylla,no_candidate,1
nd_board,2020,AJ Lawson,no_candidate,1
nd_board,2020,Arturs Zagars,no_candidate,1
nd_board,2020,Bryan Antoine,no_candidate,1
nd_board,2020,Ayo Dosunmu,no_candidate,1
nd_board,2020,Aaron Wiggins,no_candidate,1
nd_board,2020,Steven Enoch,no_candidate,1
nd_board,2020,Filip Petrusev,no_candidate,1
nd_board,2020,Neemias Queta,no_candidate,1
nd_board,2020,Biram Faye,no_candidate,1
nd_board,2020,Aaron Henry,no_candidate,1
nd_board,2020,Courtney Ramey,no_candidate,1
nd_board,2020,Trendon Watford,no_candidate,1
nd_board,2020,Paul Eboua,no_candidate,1
nd_board,2020,Andrew Nembhard,no_candidate,1
nd_board,2020,Chris Clarke,no_candidate,1
nd_board,2020,James Akinjo,no_candidate,1
nd_board,2020,Garrison Brooks,ambiguous_last,1
nd_board,2020,Jordan Bowden,no_candidate,1
nd_board,2020,Kerry Blackshear,no_candidate,1
nd_board,2020,Jeremiah Robinson-Earl,no_candidate,1
nd_board,2020,Savion Flagg,no_candidate,1
nd_board,2020,Anton Watson,no_candidate,1
nd_board,2020,Oscar Tshiebwe,no_candidate,1
nd_board,2020,Both Gach,no_candidate,1
nd_board,2020,Corey Kispert,no_candidate,1
nd_board,2020,Markell Johnson,no_candidate,1
nd_board,2020,Alpha Diallo,no_candidate,1
nd_board,2020,MJ Walker,no_candidate,1
nd_board,2020,Xavier Sneed,no_candidate,1
nd_board,2020,Quade Green,ambiguous_last,1
nd_board,2020,Tre Mann,no_candidate,1
nd_board,2020,Seth Towns,no_candidate,1
nd_board,2020,Austin Wiley,no_candidate,1
nd_board,2020,Matthew Hurt,no_candidate,1
nd_board,2020,Kamar Baldwin,no_candidate,1
nd_board,2020,Matt Haarms,no_candidate,1
nd_board,2020,Tadas Sedekerskis,no_candidate,1
nd_board,2020,Kellan Grady,no_candidate,1
