pid,dx_id,n_events,event_years,sources,age_src,capture_ts
P714602a9aa,92089,3,2016|2016|2017,?|?|USA Basketball,1,20170128164518|20170612211640|20170818162214
P7c5888ec9d,91227,3,2015|2016|2017,?|?|USA Basketball,1,20170128164518|20170703203147|20170818162214
P6f1d3c64d2,90627,4,2015|2016|2016|2017,?|?|?|?,1,20170128164518|20170517163349|20170721101610
P5277c76d51,92821,1,2017,?,1,20170721050607
P9b3e496395,98706,1,2016,?,1,20170602102504
Pb15c668c3a,98891,1,2016,?,1,20170619050644
Pb16e641fe9,90171,1,2015,?,1,20170128164518
Pefa2378416,91257,2,2015|2016,?|?,1,20170128164518
Pa4c28f80ad,92086,2,2016|2016,?|?,1,20170128164518|20170619180559
Pba03162225,98371,1,2016,?,1,20170619180559
P14a01dedf9,82024,1,2017,USA Basketball,1,20170818162214
P027da49c30,97443,1,2016,?,1,20170619050644
P2f4b26e6e1,91235,2,2015|2016,?|?,1,20170528055038|20170909022417
P7ff4af5e7c,82858,1,2015,?,1,20170128164518
Pab169ed872,90082,4,2015|2015|2016|2016,?|?|?|?,1,20170128164518
P273938bb97,89530,3,2015|2016|2017,?|?|USA Basketball,3,20170528055038|20170818162214|20170909022417
Pd50729b5d0,91149,2,2016|2017,?|?,1,20170528043445|20170703203147
Pf6db5ed983,89627,1,2016,?,1,20170128164518
P8eb153b63d,58736,2,2013|2015,?|?,,20170628062430|20171127132321
P75585aef52,7222,1,2017,NBA Draft Combine,3,20170718113621
P4a4f2b1371,83156,5,2014|2014|2014|2016|2016,?|?|?|?|?,3,20170128164518|20170721101610
Pf6658be174,70467,9,2012|2012|2013|2013|2013|2014|2014|2015|2016,?|?|?|?|?|?|?|?|NBA Draft Combine,3,20170128164518|20170629084832|20170721042644|20171127132321
P519f028bfb,90078,3,2015|2016|2017,?|?|USA Basketball,3,20170128164518|20170818162214
Pc3b8b90cf8,81864,2,2014|2015,?|?,3,20170128164518|20170704041255
Pa9b6b7ec3f,82091,2,2016|2016,?|?,3,20170528055038|20170602102504
P2061b46d22,72844,1,2013,?,3,20170128164518
Pd00fce6a5a,71551,1,2013,?,3,20170128164518
P1d6fd5f29a,7232,5,2012|2013|2013|2014|2014,?|?|?|?|?,3,20170128164518|20170629084832|20171127132321
P8534216773,81977,1,2014,?,3,20170613224311
P3022e1c032,77766,1,2017,Portsmouth,3,20170531142229
P37457bff4f,92216,1,2017,?,3,20170703101455
P6a3fce0af3,90592,4,2015|2016|2016|2017,?|?|?|USA Basketball,3,20170128164518|20170619050644|20170703203147|20170818162214
Pc1416b3728,83299,1,2013,?,,20171127132321
P484d9844af,81940,6,2014|2014|2015|2015|2016|2017,?|?|?|?|?|USA Basketball,3,20170128164518|20170528055038|20170628053847|20170704041255|20170704060640|20170818162214
P52c5169542,81994,1,2015,?,,20170909022417
P0be342d921,76447,1,2013,?,,20171125205154
P90844406b5,1299,3,2008|2011|2013,?|?|?,,20170128164518|20170701133452|20171125205154
Pf0f9e6d8f5,82939,1,2014,?,,20170704060640
P41398f1a21,6533,2,2010|2013,?|?,,20170128164518|20171125205154
Pfa2560441b,94882,2,2015|2016,?|?,,20170628062430|20170718095359
P4516ced6d5,90821,1,2016,?,3,20170528055038
P1a41a85440,7305,1,2016,?,3,20170703203147
P19aaf87bc8,71745,5,2012|2013|2014|2014|2015,?|?|?|?|?,3,20170128164518|20170628062430
Pbafaf944fd,7270,3,2013|2014|2016,?|?|NBA Draft Combine,3,20170128164518|20170721042644|20171125205154
Pb0f44d6b69,83288,3,2014|2015|2015,?|?|?,3,20170128164518
Pbac78302af,82035,2,2014|2014,?|?,3,20170128164518
Pb1eb09fa94,90692,4,2015|2015|2016|2017,?|?|?|USA Basketball,3,20170128164518|20170612211640|20170818162214
Pc7623d005f,89960,1,2015,?,3,20170628053847
P920b587915,90229,2,2015|2016,?|?,3,20170602102504|20170909022417
P73b9dbd92b,71568,1,2013,?,,20171127035413
P71e4b2b4d3,7230,6,2012|2013|2013|2014|2015|2015,?|?|?|?|?|?,3,20170128164518|20170629084832|20171127132321
P6d3980e9f0,7241,7,2012|2013|2013|2014|2014|2015|2015,?|?|?|?|?|?|?,3,20170128164518|20170706113756|20171127035413
Pba698d642d,98864,3,2016|2016|2017,?|?|USA Basketball,1,20170528055038|20170602102504|20170818162214
P7699b7f669,98883,3,2016|2016|2017,?|?|USA Basketball,1,20170128164518|20170619180559|20170818162214
P6232d5a44f,97928,1,2016,?,1,20170719195625
Pfe5913c014,100521,1,2017,?,1,20170719200317
P90a7395cb0,91250,2,2015|2016,?|?,1,20170128164518|20170520205947
P388cb0d5da,93749,2,2016|2016,?|?,1,20170128164518|20170429093244
Pe0b660d280,98859,2,2016|2016,?|?,1,20170128164518|20170628063853
Pa3fa433740,98854,1,2016,?,1,20170426103107
P3c885ec031,101214,2,2016|2017,?|USA Basketball,1,20170429093244|20170818162214
P63236d3a70,98164,2,2016|2017,?|USA Basketball,1,20170128164518|20170818162214
Pf46613d969,7244,6,2012|2013|2013|2014|2016|2017,?|?|?|?|?|USA Basketball,1,20170128164518|20170612211640|20170629232905|20170818162214|20171127135905
P08bc96e9be,7287,2,2014|2015,?|?,1,20170628053847|20170704041255
P69f4c7679c,103517,1,2017,USA Basketball,1,20170818162214
P5be180758a,98049,1,2017,USA Basketball,1,20170818162214
Pad0b972baf,98872,3,2016|2016|2017,?|?|USA Basketball,1,20170602102504|20170703203147|20170818162214
P48772fff87,98483,1,2016,?,1,20170628063853
Pde7308c87b,97511,1,2016,?,1,20170525063949
