pid,draft_year,source_id,source_url,archive_url,publication_date,capture_utc,body_sha256,feature_eligible,metric,value,unit
P03f35a2855,2026,nba2026_pilot,https://www.nba.com/draft/2026/prospects/bennett-stirtz,https://web.archive.org/web/20260527152301id_/https://www.nba.com/draft/2026/prospects/bennett-stirtz,,2026-05-27T15:23:01+00:00,965f5602531d505151a60b76c1b043578d1c5386bf943ec18238dc1885c4230a,True,report_text_athleticism_per1k,0.0,literal matched terms per1000 words; not player grades
P03f35a2855,2026,nba2026_pilot,https://www.nba.com/draft/2026/prospects/bennett-stirtz,https://web.archive.org/web/20260527152301id_/https://www.nba.com/draft/2026/prospects/bennett-stirtz,,2026-05-27T15:23:01+00:00,965f5602531d505151a60b76c1b043578d1c5386bf943ec18238dc1885c4230a,True,report_text_strength_per1k,0.0,literal matched terms per1000 words; not player grades
P03f35a2855,2026,nba2026_pilot,https://www.nba.com/draft/2026/prospects/bennett-stirtz,https://web.archive.org/web/20260527152301id_/https://www.nba.com/draft/2026/prospects/bennett-stirtz,,2026-05-27T15:23:01+00:00,965f5602531d505151a60b76c1b043578d1c5386bf943ec18238dc1885c4230a,True,report_text_length_per1k,1.615508885298869,literal matched terms per1000 words; not player grades
P03f35a2855,2026,nba2026_pilot,https://www.nba.com/draft/2026/prospects/bennett-stirtz,https://web.archive.org/web/20260527152301id_/https://www.nba.com/draft/2026/prospects/bennett-stirtz,,2026-05-27T15:23:01+00:00,965f5602531d505151a60b76c1b043578d1c5386bf943ec18238dc1885c4230a,True,report_text_decisions_per1k,1.615508885298869,literal matched terms per1000 words; not player grades
P03f35a2855,2026,nba2026_pilot,https://www.nba.com/draft/2026/prospects/bennett-stirtz,https://web.archive.org/web/20260527152301id_/https://www.nba.com/draft/2026/prospects/bennett-stirtz,,2026-05-27T15:23:01+00:00,965f5602531d505151a60b76c1b043578d1c5386bf943ec18238dc1885c4230a,True,report_text_effort_per1k,1.615508885298869,literal matched terms per1000 words; not player grades
P03f35a2855,2026,nba2026_pilot,https://www.nba.com/draft/2026/prospects/bennett-stirtz,https://web.archive.org/web/20260527152301id_/https://www.nba.com/draft/2026/prospects/bennett-stirtz,,2026-05-27T15:23:01+00:00,965f5602531d505151a60b76c1b043578d1c5386bf943ec18238dc1885c4230a,True,report_text_development_per1k,4.846526655896607,literal matched terms per1000 words; not player grades
P03f35a2855,2026,nba2026_pilot,https://www.nba.com/draft/2026/prospects/bennett-stirtz,https://web.archive.org/web/20260527152301id_/https://www.nba.com/draft/2026/prospects/bennett-stirtz,,2026-05-27T15:23:01+00:00,965f5602531d505151a60b76c1b043578d1c5386bf943ec18238dc1885c4230a,True,report_text_injury_per1k,0.0,literal matched terms per1000 words; not player grades
P03f35a2855,2026,nba2026_pilot,https://www.nba.com/draft/2026/prospects/bennett-stirtz,https://web.archive.org/web/20260527152301id_/https://www.nba.com/draft/2026/prospects/bennett-stirtz,,2026-05-27T15:23:01+00:00,965f5602531d505151a60b76c1b043578d1c5386bf943ec18238dc1885c4230a,True,report_text_limitations_per1k,0.0,literal matched terms per1000 words; not player grades
P03f35a2855,2026,nba2026_pilot,https://www.nba.com/draft/2026/prospects/bennett-stirtz,https://web.archive.org/web/20260527152301id_/https://www.nba.com/draft/2026/prospects/bennett-stirtz,,2026-05-27T15:23:01+00:00,965f5602531d505151a60b76c1b043578d1c5386bf943ec18238dc1885c4230a,True,report_text_efficiency_per1k,0.0,literal matched terms per1000 words; not player grades
P03f35a2855,2026,nba2026_pilot,https://www.nba.com/draft/2026/prospects/bennett-stirtz,https://web.archive.org/web/20260527152301id_/https://www.nba.com/draft/2026/prospects/bennett-stirtz,,2026-05-27T15:23:01+00:00,965f5602531d505151a60b76c1b043578d1c5386bf943ec18238dc1885c4230a,True,report_text_pickroll_per1k,0.0,literal matched terms per1000 words; not player grades
P03f35a2855,2026,nba2026_pilot,https://www.nba.com/draft/2026/prospects/bennett-stirtz,https://web.archive.org/web/20260527152301id_/https://www.nba.com/draft/2026/prospects/bennett-stirtz,,2026-05-27T15:23:01+00:00,965f5602531d505151a60b76c1b043578d1c5386bf943ec18238dc1885c4230a,True,report_text_catchshoot_per1k,0.0,literal matched terms per1000 words; not player grades
P03f35a2855,2026,nba2026_pilot,https://www.nba.com/draft/2026/prospects/bennett-stirtz,https://web.archive.org/web/20260527152301id_/https://www.nba.com/draft/2026/prospects/bennett-stirtz,,2026-05-27T15:23:01+00:00,965f5602531d505151a60b76c1b043578d1c5386bf943ec18238dc1885c4230a,True,report_text_pullup_per1k,1.615508885298869,literal matched terms per1000 words; not player grades
