pid,draft_year,cutoff,season,team,src,norm_name,last_season
P43f8251240,2012,2012-06-28,2011-12,Syracuse,RT,dion waiters,2012
Pf849910cdc,2012,2012-06-28,2009-10,Kansas,RT,thomas robinson,2012
Pf849910cdc,2012,2012-06-28,2010-11,Kansas,RT,thomas robinson,2012
Pf849910cdc,2012,2012-06-28,2011-12,Kansas,RT,thomas robinson,2012
Pf9e0178b31,2012,2012-06-28,2008-09,Weber_State,RT,damian lillard,2012
Pf9e0178b31,2012,2012-06-28,2009-10,Weber_State,RT,damian lillard,2012
Pf9e0178b31,2012,2012-06-28,2010-11,Weber_State,RT,damian lillard,2012
Pf9e0178b31,2012,2012-06-28,2011-12,Weber_State,RT,damian lillard,2012
Pb5ebcb5d6c,2012,2012-06-28,2010-11,UNC,RT,harrison barnes,2012
Pb5ebcb5d6c,2012,2012-06-28,2011-12,UNC,RT,harrison barnes,2012
Pc3d030ae81,2012,2012-06-28,2010-11,Washington,RT,terrence ross,2012
Pc3d030ae81,2012,2012-06-28,2011-12,Washington,RT,terrence ross,2012
P4e4e438f6e,2012,2012-06-28,2011-12,UConn,RT,andre drummond,2012
P2320c27578,2012,2012-06-28,2011-12,Duke,RT,austin rivers,2012
P3f927eeca6,2012,2012-06-28,2010-11,Illinois,RT,meyers leonard,2012
P3f927eeca6,2012,2012-06-28,2011-12,Illinois,RT,meyers leonard,2012
P4d2e34ba12,2012,2012-06-28,2010-11,UConn,RT,jeremy lamb,2012
P4d2e34ba12,2012,2012-06-28,2011-12,UConn,RT,jeremy lamb,2012
Pca1e2194fa,2012,2012-06-28,2010-11,UNC,RT,kendall marshall,2012
Pca1e2194fa,2012,2012-06-28,2011-12,UNC,RT,kendall marshall,2012
P400aecdd2c,2012,2012-06-28,2009-10,UNC,RT,john henson,2012
P400aecdd2c,2012,2012-06-28,2010-11,UNC,RT,john henson,2012
P400aecdd2c,2012,2012-06-28,2011-12,UNC,RT,john henson,2012
P089ae8ca96,2012,2012-06-28,2011-12,St_John's,W,maurice harkless,2012
P47044d9385,2012,2012-06-28,2009-10,Minnesota,R,royce white,2012
P47044d9385,2012,2012-06-28,2011-12,Iowa_State,RT,royce white,2012
Pbc5d4fc393,2012,2012-06-28,2008-09,UNC,RT,tyler zeller,2012
Pbc5d4fc393,2012,2012-06-28,2009-10,UNC,RT,tyler zeller,2012
Pbc5d4fc393,2012,2012-06-28,2010-11,UNC,RT,tyler zeller,2012
Pbc5d4fc393,2012,2012-06-28,2011-12,UNC,RT,tyler zeller,2012
Pcfae2f19b7,2012,2012-06-28,2010-11,Kentucky,RT,terrence jones,2012
Pcfae2f19b7,2012,2012-06-28,2011-12,Kentucky,RT,terrence jones,2012
Pc2a67f2add,2012,2012-06-28,2008-09,St_Bonaventure,RT,andrew nicholson,2012
Pc2a67f2add,2012,2012-06-28,2009-10,St_Bonaventure,RT,andrew nicholson,2012
Pc2a67f2add,2012,2012-06-28,2010-11,St_Bonaventure,RT,andrew nicholson,2012
Pc2a67f2add,2012,2012-06-28,2011-12,St_Bonaventure,RT,andrew nicholson,2012
P83b3d780d7,2012,2012-06-28,2010-11,Ohio_State,RT,jared sullinger,2012
P83b3d780d7,2012,2012-06-28,2011-12,Ohio_State,RT,jared sullinger,2012
Pa3f9e715ae,2012,2012-06-28,2010-11,Syracuse,RT,fab melo,2012
Pa3f9e715ae,2012,2012-06-28,2011-12,Syracuse,RT,fab melo,2012
P6d4d3ba13b,2012,2012-06-28,2009-10,Vanderbilt,RT,john jenkins,2012
P6d4d3ba13b,2012,2012-06-28,2010-11,Vanderbilt,RT,john jenkins,2012
P6d4d3ba13b,2012,2012-06-28,2011-12,Vanderbilt,RT,john jenkins,2012
P31e884be2b,2012,2012-06-28,2009-10,Oregon_State,RT,jared cunningham,2012
P31e884be2b,2012,2012-06-28,2010-11,Oregon_State,RT,jared cunningham,2012
P31e884be2b,2012,2012-06-28,2011-12,Oregon_State,RT,jared cunningham,2012
P52c65c114a,2012,2012-06-28,2011-12,Washington,RT,tony wroten,2012
P4bc4764e2a,2012,2012-06-28,2008-09,Duke,RT,miles plumlee,2012
P4bc4764e2a,2012,2012-06-28,2009-10,Duke,RT,miles plumlee,2012
P4bc4764e2a,2012,2012-06-28,2010-11,Duke,RT,miles plumlee,2012
P4bc4764e2a,2012,2012-06-28,2011-12,Duke,RT,miles plumlee,2012
P8d6fb61ea0,2012,2012-06-28,2008-09,UTEP,RT,arnett moultrie,2012
P8d6fb61ea0,2012,2012-06-28,2009-10,UTEP,RT,arnett moultrie,2012
P8d6fb61ea0,2012,2012-06-28,2011-12,Miss_St,RT,arnett moultrie,2012
Pd2430f6dfc,2012,2012-06-28,2010-11,Baylor,RT,perry jones,2012
Pd2430f6dfc,2012,2012-06-28,2011-12,Baylor,RT,perry jones,2012
P838aeb9cb6,2012,2012-06-28,2011-12,Kentucky,RT,marquis teague,2012
Pc6c9992e46,2012,2012-06-28,2008-09,Vanderbilt,RT,festus ezeli,2012
Pc6c9992e46,2012,2012-06-28,2009-10,Vanderbilt,RT,festus ezeli,2012
Pc6c9992e46,2012,2012-06-28,2010-11,Vanderbilt,RT,festus ezeli,2012
Pc6c9992e46,2012,2012-06-28,2011-12,Vanderbilt,RT,festus ezeli,2012
P86f7665380,2012,2012-06-28,2010-11,Florida_State,RT,bernard james,2012
P86f7665380,2012,2012-06-28,2011-12,Florida_State,RT,bernard james,2012
P0267b55e6b,2012,2012-06-28,2010-11,Marquette,RT,jae crowder,2012
P0267b55e6b,2012,2012-06-28,2011-12,Marquette,RT,jae crowder,2012
Pa548aa166c,2012,2012-06-28,2008-09,Michigan_State,RT,draymond green,2012
Pa548aa166c,2012,2012-06-28,2009-10,Michigan_State,RT,draymond green,2012
Pa548aa166c,2012,2012-06-28,2010-11,Michigan_State,RT,draymond green,2012
Pa548aa166c,2012,2012-06-28,2011-12,Michigan_State,RT,draymond green,2012
Pf2c709b50b,2012,2012-06-28,2007-08,Loyola_Mary,T,orlando johnson,2012
Pf2c709b50b,2012,2012-06-28,2008-09,Loyola_Mary,R,orlando johnson,2012
Pf2c709b50b,2012,2012-06-28,2009-10,UCSB,RT,orlando johnson,2012
Pf2c709b50b,2012,2012-06-28,2010-11,UCSB,RT,orlando johnson,2012
Pf2c709b50b,2012,2012-06-28,2011-12,UCSB,RT,orlando johnson,2012
Pff7518dc75,2012,2012-06-28,2008-09,Baylor,RT,quincy acy,2012
Pff7518dc75,2012,2012-06-28,2009-10,Baylor,RT,quincy acy,2012
Pff7518dc75,2012,2012-06-28,2010-11,Baylor,RT,quincy acy,2012
Pff7518dc75,2012,2012-06-28,2011-12,Baylor,RT,quincy acy,2012
P41b1bb4705,2012,2012-06-28,2011-12,Baylor,RT,quincy miller,2012
P319cf0c2e0,2012,2012-06-28,2009-10,Texas_A&M,RT,khris middleton,2012
P319cf0c2e0,2012,2012-06-28,2010-11,Texas_A&M,RT,khris middleton,2012
P319cf0c2e0,2012,2012-06-28,2011-12,Texas_A&M,RT,khris middleton,2012
P798e5b71ce,2012,2012-06-28,2010-11,Memphis,RT,will barton,2012
P798e5b71ce,2012,2012-06-28,2011-12,Memphis,RT,will barton,2012
Pd9273beb4e,2012,2012-06-28,2008-09,Kansas,RT,tyshawn taylor,2012
Pd9273beb4e,2012,2012-06-28,2009-10,Kansas,RT,tyshawn taylor,2012
Pd9273beb4e,2012,2012-06-28,2010-11,Kansas,RT,tyshawn taylor,2012
Pd9273beb4e,2012,2012-06-28,2011-12,Kansas,RT,tyshawn taylor,2012
P47e358160b,2012,2012-06-28,2010-11,Kentucky,RT,doron lamb,2012
P47e358160b,2012,2012-06-28,2011-12,Kentucky,RT,doron lamb,2012
P1ba89514b1,2012,2012-06-28,2007-08,UVA,T,mike scott,2012
P1ba89514b1,2012,2012-06-28,2008-09,UVA,RT,mike scott,2012
P1ba89514b1,2012,2012-06-28,2009-10,UVA,RT,mike scott,2012
P1ba89514b1,2012,2012-06-28,2010-11,UVA,RT,mike scott,2012
P1ba89514b1,2012,2012-06-28,2011-12,UVA,RT,mike scott,2012
P4b46fb5c89,2012,2012-06-28,2008-09,Missouri,RT,kim english,2012
P4b46fb5c89,2012,2012-06-28,2009-10,Missouri,RT,kim english,2012
P4b46fb5c89,2012,2012-06-28,2010-11,Missouri,RT,kim english,2012
P4b46fb5c89,2012,2012-06-28,2011-12,Missouri,RT,kim english,2012
Pbfcceae701,2012,2012-06-28,2008-09,Iowa_State,RT,justin hamilton,2012
Pbfcceae701,2012,2012-06-28,2009-10,Iowa_State,RT,justin hamilton,2012
Pbfcceae701,2012,2012-06-28,2011-12,LSU,RT,justin hamilton,2012
Pc8a80657b3,2012,2012-06-28,2008-09,Kentucky,RT,darius miller,2012
Pc8a80657b3,2012,2012-06-28,2009-10,Kentucky,RT,darius miller,2012
Pc8a80657b3,2012,2012-06-28,2010-11,Kentucky,RT,darius miller,2012
Pc8a80657b3,2012,2012-06-28,2011-12,Kentucky,RT,darius miller,2012
P337fb06bb7,2012,2012-06-28,2008-09,Tenn_Tech,RT,kevin murphy,2012
P337fb06bb7,2012,2012-06-28,2009-10,Tenn_Tech,RT,kevin murphy,2012
P337fb06bb7,2012,2012-06-28,2010-11,Tenn_Tech,RT,kevin murphy,2012
P337fb06bb7,2012,2012-06-28,2011-12,Tenn_Tech,RT,kevin murphy,2012
Paa36360f59,2012,2012-06-28,2008-09,Norfolk_State,RT,kyle oquinn,2012
Paa36360f59,2012,2012-06-28,2009-10,Norfolk_State,RT,kyle oquinn,2012
Paa36360f59,2012,2012-06-28,2010-11,Norfolk_State,RT,kyle oquinn,2012
Paa36360f59,2012,2012-06-28,2011-12,Norfolk_State,RT,kyle oquinn,2012
Pbf890a872a,2012,2012-06-28,2008-09,Syracuse,RT,kris joseph,2012
Pbf890a872a,2012,2012-06-28,2009-10,Syracuse,RT,kris joseph,2012
Pbf890a872a,2012,2012-06-28,2010-11,Syracuse,RT,kris joseph,2012
Pbf890a872a,2012,2012-06-28,2011-12,Syracuse,RT,kris joseph,2012
P2db62bcb6f,2012,2012-06-28,2009-10,Marquette,RT,darius johnson odom,2012
P2db62bcb6f,2012,2012-06-28,2010-11,Marquette,RT,darius johnson odom,2012
P2db62bcb6f,2012,2012-06-28,2011-12,Marquette,RT,darius johnson odom,2012
P2cdeb4bf00,2012,2012-06-28,2009-10,Purdue,RT,robbie hummel,2012
P2cdeb4bf00,2012,2012-06-28,2011-12,Purdue,RT,robbie hummel,2012
P711641b36d,2012,2012-06-28,2007-08,Gonzaga,T,robert sacre,2012
P711641b36d,2012,2012-06-28,2008-09,Gonzaga,RT,robert sacre,2012
P711641b36d,2012,2012-06-28,2009-10,Gonzaga,RT,robert sacre,2012
P711641b36d,2012,2012-06-28,2010-11,Gonzaga,RT,robert sacre,2012
P711641b36d,2012,2012-06-28,2011-12,Gonzaga,RT,robert sacre,2012
P5ed74be24f,2012,2012-06-28,2008-09,Old_Dominion,RT,kent bazemore,2012
P5ed74be24f,2012,2012-06-28,2009-10,Old_Dominion,RT,kent bazemore,2012
P5ed74be24f,2012,2012-06-28,2010-11,Old_Dominion,RT,kent bazemore,2012
P5ed74be24f,2012,2012-06-28,2011-12,Old_Dominion,RT,kent bazemore,2012
Pbe0e1f0064,2012,2012-06-28,2009-10,Villanova,RT,maalik wayns,2012
Pbe0e1f0064,2012,2012-06-28,2010-11,Villanova,RT,maalik wayns,2012
Pbe0e1f0064,2012,2012-06-28,2011-12,Villanova,RT,maalik wayns,2012
P093d3a11ad,2012,2012-06-28,2008-09,West_Virginia,RT,kevin jones,2012
P093d3a11ad,2012,2012-06-28,2009-10,West_Virginia,RT,kevin jones,2012
P093d3a11ad,2012,2012-06-28,2010-11,West_Virginia,RT,kevin jones,2012
P093d3a11ad,2012,2012-06-28,2011-12,West_Virginia,RT,kevin jones,2012
Pded0fedf79,2012,2012-06-28,2008-09,Iona,RT,scott machado,2012
Pded0fedf79,2012,2012-06-28,2009-10,Iona,RT,scott machado,2012
Pded0fedf79,2012,2012-06-28,2010-11,Iona,RT,scott machado,2012
Pded0fedf79,2012,2012-06-28,2011-12,Iona,RT,scott machado,2012
P9926013d5a,2012,2012-06-28,2007-08,Miss_St,T,ben hansbrough,2011
P9926013d5a,2012,2012-06-28,2008-09,Miss_St,R,ben hansbrough,2011
P9926013d5a,2012,2012-06-28,2009-10,Notre_Dame,RT,ben hansbrough,2011
P9926013d5a,2012,2012-06-28,2010-11,Notre_Dame,RT,ben hansbrough,2011
Pee7c22ed91,2012,2012-06-28,2007-08,LSU,T,chris johnson,2012
Pee7c22ed91,2012,2012-06-28,2008-09,LSU,RT,chris johnson,2012
Pfa75ae8d76,2012,2012-06-28,2007-08,Iowa_State,T,diante garrett,2011
Pfa75ae8d76,2012,2012-06-28,2008-09,Iowa_State,RT,diante garrett,2011
Pfa75ae8d76,2012,2012-06-28,2009-10,Iowa_State,RT,diante garrett,2011
Pfa75ae8d76,2012,2012-06-28,2010-11,Iowa_State,RT,diante garrett,2011
P64210277c7,2012,2012-06-28,2008-09,Miami,RT,dequan jones,2012
P64210277c7,2012,2012-06-28,2009-10,Miami,RT,dequan jones,2012
P64210277c7,2012,2012-06-28,2010-11,Miami,RT,dequan jones,2012
P64210277c7,2012,2012-06-28,2011-12,Miami,RT,dequan jones,2012
P416dc6431a,2012,2012-06-28,2007-08,Washington,T,justin holiday,2011
P416dc6431a,2012,2012-06-28,2008-09,Washington,RT,justin holiday,2011
P416dc6431a,2012,2012-06-28,2009-10,Washington,RT,justin holiday,2011
P416dc6431a,2012,2012-06-28,2010-11,Washington,RT,justin holiday,2011
Pf37ef86b30,2012,2012-06-28,2007-08,Georgetown,T,chris wright,2011
Pf37ef86b30,2012,2012-06-28,2008-09,Georgetown,RT,chris wright,2011
Pf37ef86b30,2012,2012-06-28,2009-10,Georgetown,RT,chris wright,2011
Pf37ef86b30,2012,2012-06-28,2010-11,Georgetown,RT,chris wright,2011
P9fd176d178,2012,2012-06-28,2008-09,Georgetown,RT,henry sims,2012
P9fd176d178,2012,2012-06-28,2009-10,Georgetown,RT,henry sims,2012
P9fd176d178,2012,2012-06-28,2010-11,Georgetown,RT,henry sims,2012
P9fd176d178,2012,2012-06-28,2011-12,Georgetown,RT,henry sims,2012
P337ea84d5c,2012,2012-06-28,2009-10,Villanova,RT,dominic cheek,2012
P337ea84d5c,2012,2012-06-28,2010-11,Villanova,RT,dominic cheek,2012
P337ea84d5c,2012,2012-06-28,2011-12,Villanova,RT,dominic cheek,2012
Pd7b7b2dd0a,2012,2012-06-28,2010-11,FIU,RT,dominique ferguson,2012
Pd7b7b2dd0a,2012,2012-06-28,2011-12,FIU,RT,dominique ferguson,2012
P46ea49196b,2012,2012-06-28,2011-12,Albany,RT,gerardo suero,2012
P91c52ea937,2012,2012-06-28,2009-10,Texas,RT,jcovan brown,2012
P91c52ea937,2012,2012-06-28,2010-11,Texas,RT,jcovan brown,2012
P91c52ea937,2012,2012-06-28,2011-12,Texas,RT,jcovan brown,2012
P2561e38a80,2012,2012-06-28,2010-11,Hawai'i,RT,joston thomas,2012
P2561e38a80,2012,2012-06-28,2011-12,Hawai'i,RT,joston thomas,2012
P3fe42ad9e3,2012,2012-06-28,2008-09,St_John's,RT,quincy roberts,2012
P3fe42ad9e3,2012,2012-06-28,2009-10,St_John's,RT,quincy roberts,2012
P3fe42ad9e3,2012,2012-06-28,2010-11,St_John's,RT,quincy roberts,2012
P3fe42ad9e3,2012,2012-06-28,2011-12,Grambling,RT,quincy roberts,2012
P14fdb083b4,2012,2012-06-28,2009-10,UCLA,RT,reeves nelson,2012
P14fdb083b4,2012,2012-06-28,2010-11,UCLA,RT,reeves nelson,2012
P14fdb083b4,2012,2012-06-28,2011-12,UCLA,RT,reeves nelson,2012
P84b7d3abc9,2012,2012-06-28,2009-10,Miss_St,R,renardo sidney,2012
P84b7d3abc9,2012,2012-06-28,2010-11,Miss_St,RT,renardo sidney,2012
P84b7d3abc9,2012,2012-06-28,2011-12,Miss_St,RT,renardo sidney,2012
Pfbbf8d1dd2,2012,2012-06-28,2010-11,Maryland,RT,terrell stoglin,2012
Pfbbf8d1dd2,2012,2012-06-28,2011-12,Maryland,RT,terrell stoglin,2012
P00193b3ed9,2013,2013-06-27,2012-13,UNLV,RT,anthony bennett,2013
Pca1c024cab,2013,2013-06-27,2010-11,Indiana,RT,victor oladipo,2013
Pca1c024cab,2013,2013-06-27,2011-12,Indiana,RT,victor oladipo,2013
Pca1c024cab,2013,2013-06-27,2012-13,Indiana,RT,victor oladipo,2013
Pf7f191defd,2013,2013-06-27,2011-12,Georgetown,RT,otto porter,2013
Pf7f191defd,2013,2013-06-27,2012-13,Georgetown,R,otto porter,2013
P84101ffd6c,2013,2013-06-27,2011-12,Indiana,RT,cody zeller,2013
P84101ffd6c,2013,2013-06-27,2012-13,Indiana,RT,cody zeller,2013
Pde25a111c0,2013,2013-06-27,2011-12,Maryland,RT,alex len,2013
Pde25a111c0,2013,2013-06-27,2012-13,Maryland,RT,alex len,2013
P854bff0ae3,2013,2013-06-27,2012-13,Kentucky,RT,nerlens noel,2013
P3ede0fa0b1,2013,2013-06-27,2012-13,Kansas,RT,ben mclemore,2013
P6a23d47737,2013,2013-06-27,2011-12,Georgia,RT,kentavious caldwell pope,2013
P6a23d47737,2013,2013-06-27,2012-13,Georgia,RT,kentavious caldwell pope,2013
P6258e82584,2013,2013-06-27,2011-12,Michigan,RT,trey burke,2013
P6258e82584,2013,2013-06-27,2012-13,Michigan,RT,trey burke,2013
P3cb5a9e68b,2013,2013-06-27,2009-10,Lehigh,RT,cj mccollum,2013
P3cb5a9e68b,2013,2013-06-27,2010-11,Lehigh,RT,cj mccollum,2013
P3cb5a9e68b,2013,2013-06-27,2011-12,Lehigh,RT,cj mccollum,2013
P3cb5a9e68b,2013,2013-06-27,2012-13,Lehigh,RT,cj mccollum,2013
P398088f587,2013,2013-06-27,2011-12,Syracuse,RT,michael carter williams,2013
P398088f587,2013,2013-06-27,2012-13,Syracuse,RT,michael carter williams,2013
P84dee8d837,2013,2013-06-27,2012-13,Pitt,RT,steven adams,2013
P1100d011d0,2013,2013-06-27,2009-10,Gonzaga,RT,kelly olynyk,2013
P1100d011d0,2013,2013-06-27,2010-11,Gonzaga,RT,kelly olynyk,2013
P1100d011d0,2013,2013-06-27,2012-13,Gonzaga,RT,kelly olynyk,2013
P93a13b19c2,2013,2013-06-27,2012-13,UCLA,RT,shabazz muhammad,2013
P36f801ddc1,2013,2013-06-27,2011-12,Miami,RT,shane larkin,2013
P36f801ddc1,2013,2013-06-27,2012-13,Miami,RT,shane larkin,2013
Pdbcc4b2801,2013,2013-06-27,2010-11,New_Mexico,RT,tony snell,2013
Pdbcc4b2801,2013,2013-06-27,2011-12,New_Mexico,RT,tony snell,2013
Pdbcc4b2801,2013,2013-06-27,2012-13,New_Mexico,RT,tony snell,2013
P17a4a5cfae,2013,2013-06-27,2010-11,Louisville,RT,gorgui dieng,2013
P17a4a5cfae,2013,2013-06-27,2011-12,Louisville,RT,gorgui dieng,2013
P17a4a5cfae,2013,2013-06-27,2012-13,Louisville,RT,gorgui dieng,2013
P31b4a243f7,2013,2013-06-27,2009-10,Duke,RT,mason plumlee,2013
P31b4a243f7,2013,2013-06-27,2010-11,Duke,RT,mason plumlee,2013
P31b4a243f7,2013,2013-06-27,2011-12,Duke,RT,mason plumlee,2013
P31b4a243f7,2013,2013-06-27,2012-13,Duke,RT,mason plumlee,2013
P24a562f4ba,2013,2013-06-27,2009-10,Arizona,RT,solomon hill,2013
P24a562f4ba,2013,2013-06-27,2010-11,Arizona,RT,solomon hill,2013
P24a562f4ba,2013,2013-06-27,2011-12,Arizona,RT,solomon hill,2013
P24a562f4ba,2013,2013-06-27,2012-13,Arizona,RT,solomon hill,2013
Pf825457ab4,2013,2013-06-27,2010-11,Michigan,RT,tim hardaway,2013
Pf825457ab4,2013,2013-06-27,2011-12,Michigan,RT,tim hardaway,2013
Pf825457ab4,2013,2013-06-27,2012-13,Michigan,RT,tim hardaway,2013
Pccb83c9fcb,2013,2013-06-27,2010-11,UNC,RT,reggie bullock,2013
Pccb83c9fcb,2013,2013-06-27,2011-12,UNC,RT,reggie bullock,2013
Pccb83c9fcb,2013,2013-06-27,2012-13,UNC,RT,reggie bullock,2013
P70aaa5fb09,2013,2013-06-27,2010-11,Colorado,RT,andre roberson,2013
P70aaa5fb09,2013,2013-06-27,2011-12,Colorado,RT,andre roberson,2013
P70aaa5fb09,2013,2013-06-27,2012-13,Colorado,RT,andre roberson,2013
Pa33d5803eb,2013,2013-06-27,2012-13,Kentucky,RT,archie goodwin,2013
Pcad0645e5a,2013,2013-06-27,2010-11,Cal,RT,allen crabbe,2013
Pcad0645e5a,2013,2013-06-27,2011-12,Cal,RT,allen crabbe,2013
Pcad0645e5a,2013,2013-06-27,2012-13,Cal,RT,allen crabbe,2013
P467b7b3f59,2013,2013-06-27,2010-11,Arizona_State,RT,carrick felix,2013
P467b7b3f59,2013,2013-06-27,2011-12,Arizona_State,RT,carrick felix,2013
P467b7b3f59,2013,2013-06-27,2012-13,Arizona_State,RT,carrick felix,2013
P5d0988f1e1,2013,2013-06-27,2009-10,Murray_State,RT,isaiah canaan,2013
P5d0988f1e1,2013,2013-06-27,2010-11,Murray_State,RT,isaiah canaan,2013
P5d0988f1e1,2013,2013-06-27,2011-12,Murray_State,RT,isaiah canaan,2013
P5d0988f1e1,2013,2013-06-27,2012-13,Murray_State,RT,isaiah canaan,2013
P488064c36d,2013,2013-06-27,2009-10,Georgia_Tech,RT,glen rice,2012
P488064c36d,2013,2013-06-27,2010-11,Georgia_Tech,R,glen rice,2012
P488064c36d,2013,2013-06-27,2011-12,Georgia_Tech,RT,glen rice,2012
Pf209014384,2013,2013-06-27,2010-11,Detroit_Mercy,RT,ray mccallum,2013
Pf209014384,2013,2013-06-27,2011-12,Detroit_Mercy,RT,ray mccallum,2013
Pf209014384,2013,2013-06-27,2012-13,Detroit_Mercy,RT,ray mccallum,2013
Pd6905b8ed2,2013,2013-06-27,2011-12,North_Texas,W,tony l mitchell,2013
Pd6905b8ed2,2013,2013-06-27,2012-13,North_Texas,W,tony l mitchell,2013
P622332ff90,2013,2013-06-27,2009-10,South_Dakota_St,RT,nate wolters,2013
P622332ff90,2013,2013-06-27,2010-11,South_Dakota_St,RT,nate wolters,2013
P622332ff90,2013,2013-06-27,2011-12,South_Dakota_St,RT,nate wolters,2013
P622332ff90,2013,2013-06-27,2012-13,South_Dakota_St,RT,nate wolters,2013
Pef94ae3f83,2013,2013-06-27,2009-10,Kansas,RT,jeff withey,2013
Pef94ae3f83,2013,2013-06-27,2010-11,Kansas,RT,jeff withey,2013
Pef94ae3f83,2013,2013-06-27,2011-12,Kansas,RT,jeff withey,2013
Pef94ae3f83,2013,2013-06-27,2012-13,Kansas,RT,jeff withey,2013
Pf1323eea4d,2013,2013-06-27,2012-13,Arizona,RT,grant jerrett,2013
Pfb1f867cde,2013,2013-06-27,2010-11,San_Diego_State,RT,jamaal franklin,2013
Pfb1f867cde,2013,2013-06-27,2011-12,San_Diego_State,RT,jamaal franklin,2013
Pfb1f867cde,2013,2013-06-27,2012-13,San_Diego_State,RT,jamaal franklin,2013
Pd2b56a96a1,2013,2013-06-27,2011-12,Baylor,RT,pierre jackson,2013
Pd2b56a96a1,2013,2013-06-27,2012-13,Baylor,RT,pierre jackson,2013
P36eaf9779b,2013,2013-06-27,2009-10,Bucknell,RT,mike muscala,2013
P36eaf9779b,2013,2013-06-27,2010-11,Bucknell,RT,mike muscala,2013
P36eaf9779b,2013,2013-06-27,2011-12,Bucknell,RT,mike muscala,2013
P36eaf9779b,2013,2013-06-27,2012-13,Bucknell,RT,mike muscala,2013
P70fe638043,2013,2013-06-27,2009-10,Virginia_Tech,RT,erick green,2013
P70fe638043,2013,2013-06-27,2010-11,Virginia_Tech,RT,erick green,2013
P70fe638043,2013,2013-06-27,2011-12,Virginia_Tech,RT,erick green,2013
P70fe638043,2013,2013-06-27,2012-13,Virginia_Tech,RT,erick green,2013
P15f2c20d7d,2013,2013-06-27,2009-10,Duke,RT,ryan kelly,2013
P15f2c20d7d,2013,2013-06-27,2010-11,Duke,RT,ryan kelly,2013
P15f2c20d7d,2013,2013-06-27,2011-12,Duke,RT,ryan kelly,2013
P15f2c20d7d,2013,2013-06-27,2012-13,Duke,RT,ryan kelly,2013
Pb10604e423,2013,2013-06-27,2009-10,Florida,RT,erik murphy,2013
Pb10604e423,2013,2013-06-27,2010-11,Florida,R,erik murphy,2013
Pb10604e423,2013,2013-06-27,2011-12,Florida,RT,erik murphy,2013
Pb10604e423,2013,2013-06-27,2012-13,Florida,R,erik murphy,2013
P5f6276e4dd,2013,2013-06-27,2011-12,Long_Beach_State,RT,james ennis,2013
P5f6276e4dd,2013,2013-06-27,2012-13,Long_Beach_State,RT,james ennis,2013
P45b94f1aab,2013,2013-06-27,2010-11,NC_State,RT,lorenzo brown,2013
P45b94f1aab,2013,2013-06-27,2011-12,NC_State,RT,lorenzo brown,2013
P45b94f1aab,2013,2013-06-27,2012-13,NC_State,RT,lorenzo brown,2013
P5e50445e82,2013,2013-06-27,2009-10,Louisville,RT,peyton siva,2013
P5e50445e82,2013,2013-06-27,2010-11,Louisville,RT,peyton siva,2013
P5e50445e82,2013,2013-06-27,2011-12,Louisville,RT,peyton siva,2013
P5e50445e82,2013,2013-06-27,2012-13,Louisville,RT,peyton siva,2013
P310fe8e32c,2013,2013-06-27,2009-10,Georgetown,RT,hollis thompson,2012
P310fe8e32c,2013,2013-06-27,2010-11,Georgetown,RT,hollis thompson,2012
P310fe8e32c,2013,2013-06-27,2011-12,Georgetown,RT,hollis thompson,2012
P8d17fbd48e,2013,2013-06-27,2007-08,Manhattan,T,chris smith,2013
P8d17fbd48e,2013,2013-06-27,2008-09,Manhattan,RT,chris smith,2013
P8d17fbd48e,2013,2013-06-27,2009-10,Mercer,RT,chris smith,2013
P8d17fbd48e,2013,2013-06-27,2012-13,Mercer,RT,chris smith,2013
P58c3f134a2,2013,2013-06-27,2009-10,Alabama,RT,tony mitchell,2013
P58c3f134a2,2013,2013-06-27,2010-11,Alabama,RT,tony mitchell,2013
P58c3f134a2,2013,2013-06-27,2011-12,North_Texas,RT,tony mitchell,2013
P58c3f134a2,2013,2013-06-27,2012-13,North_Texas,RT,tony mitchell,2013
Pd6736ed788,2013,2013-06-27,2008-09,UCSB,RT,james nunnally,2012
Pd6736ed788,2013,2013-06-27,2009-10,UCSB,RT,james nunnally,2012
Pd6736ed788,2013,2013-06-27,2010-11,UCSB,RT,james nunnally,2012
Pd6736ed788,2013,2013-06-27,2011-12,UCSB,RT,james nunnally,2012
P01a00a5983,2013,2013-06-27,2008-09,Cal,RT,jorge gutierrez,2012
P01a00a5983,2013,2013-06-27,2009-10,Cal,RT,jorge gutierrez,2012
P01a00a5983,2013,2013-06-27,2010-11,Cal,RT,jorge gutierrez,2012
P01a00a5983,2013,2013-06-27,2011-12,Cal,RT,jorge gutierrez,2012
P26312e5087,2013,2013-06-27,2008-09,Wichita_State,RT,toure murry,2012
P26312e5087,2013,2013-06-27,2009-10,Wichita_State,RT,toure murry,2012
P26312e5087,2013,2013-06-27,2010-11,Wichita_State,RT,toure murry,2012
P26312e5087,2013,2013-06-27,2011-12,Wichita_State,RT,toure murry,2012
Pecca0a47dd,2013,2013-06-27,2011-12,USC,RT,dewayne dedmon,2013
Pecca0a47dd,2013,2013-06-27,2012-13,USC,RT,dewayne dedmon,2013
P85abb7e5de,2013,2013-06-27,2009-10,Memphis,RT,dj stephens,2013
P85abb7e5de,2013,2013-06-27,2010-11,Memphis,RT,dj stephens,2013
