pid,birth_src_wiki,cutoff_inferred,bio_height_cm,el2_games,el2_dnp,el2_start_games,el2_starts,el2_start_rate,el2_min,el2_min_share,el2_pts40,el2_oreb40,el2_dreb40,el2_ast40,el2_stl40,el2_blk40,el2_tov40,el2_pf40,el2_pir40,el2_ts,el2_efg,el2_3par,el2_ftr,el2_ftpct,el2_3ppct,el2_2ppct,el2_usage,el2_pm40,el2_seasons,el2_age_first,el2_age_last,el2_ls_games,el2_ls_dnp,el2_ls_start_games,el2_ls_starts,el2_ls_start_rate,el2_ls_min,el2_ls_min_share,el2_ls_pts40,el2_ls_oreb40,el2_ls_dreb40,el2_ls_ast40,el2_ls_stl40,el2_ls_blk40,el2_ls_tov40,el2_ls_pf40,el2_ls_pir40,el2_ls_ts,el2_ls_efg,el2_ls_3par,el2_ls_ftr,el2_ls_ftpct,el2_ls_3ppct,el2_ls_2ppct,el2_ls_usage,el2_ls_pm40,el2_trend_pts40,el2_trend_pir40,eu2_games,eu2_dnp,eu2_start_games,eu2_starts,eu2_start_rate,eu2_min,eu2_min_share,eu2_pts40,eu2_oreb40,eu2_dreb40,eu2_ast40,eu2_stl40,eu2_blk40,eu2_tov40,eu2_pf40,eu2_pir40,eu2_ts,eu2_efg,eu2_3par,eu2_ftr,eu2_ftpct,eu2_3ppct,eu2_2ppct,eu2_usage,eu2_pm40,eu2_seasons,yng_min_e,yng_min_u,yng_min_senior,yng_games_u20,yng_age_first_senior,yng_min_share_age18,yng_min_age18,yng_min_share_age19,yng_min_age19,angt_has,angt_tournaments,club_n_senior,club_n_all,club_midseason_moves,club_registrations,tier_best,tier_e,tier_u,intl_any,angt_games,angt_starts,angt_start_rate,angt_min,angt_min_share,angt_pts40,angt_oreb40,angt_dreb40,angt_ast40,angt_stl40,angt_blk40,angt_tov40,angt_pf40,angt_pir40,angt_ts,angt_efg,angt_3par,angt_ftr,angt_ftpct,angt_3ppct,angt_2ppct,angt_usage,angt_age_first,angt_rel_age
Pba89c73461,0,0,181.0,7,15,7,0.0,0.0,51.9,0.011774,13.881927,0.0,2.313654,8.4834,1.542436,0.771218,3.856091,6.940963,13.881927,0.625,0.55,0.4,1.0,0.7,0.25,0.666667,18.236996,42.416998,1,23.723477,24.150582,7.0,15.0,7.0,0.0,0.0,51.9,0.011774,13.881927,0.0,2.313654,8.4834,1.542436,0.771218,3.856091,6.940963,13.881927,0.625,0.55,0.4,1.0,0.7,0.25,0.666667,18.236996,42.416998,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,23.723477,,0.0,,0.0,0,0,1,1,0,1,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pbed27928bf,1,0,196.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,1,0,1,0,1,-0.65,,,1,5.0,3.0,0.6,121.3,0.1213,13.520198,1.648805,1.978566,5.276175,4.946414,0.0,5.605936,4.616653,14.839242,0.632716,0.625,0.428571,0.357143,0.6,0.416667,0.625,17.824525,16.082136,-0.849989
Pc0e29b5887,0,0,202.0,35,0,32,16.0,0.5,874.0,0.124163,18.078155,1.235722,2.471444,2.425676,1.601862,0.091535,2.791816,3.981771,15.103269,0.552973,0.483713,0.306189,0.371336,0.859649,0.308511,0.492958,22.980774,,2,20.72553,22.220397,20.0,0.0,19.0,13.0,0.684211,621.3,0.154356,20.473729,1.416421,2.704077,2.897226,1.60957,0.128766,3.154757,3.412288,18.735393,0.570793,0.497872,0.314894,0.421277,0.848485,0.324324,0.503106,25.635462,,8.285315,12.562041,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,20.72553,,0.0,,0.0,0,0,1,1,0,2,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pc544b8efa0,0,0,195.0,76,13,76,33.0,0.434211,1520.5,0.084708,15.731667,0.815521,1.762578,1.8415,1.4732,0.026307,1.920421,3.840842,10.970076,0.56479,0.538462,0.525988,0.22869,0.727273,0.379447,0.504386,18.726959,,5,16.539357,20.835044,13.0,0.0,13.0,13.0,1.0,360.5,0.138654,18.52982,0.110957,2.662968,1.886269,1.10957,0.0,2.662968,3.550624,12.538141,0.502891,0.459459,0.506757,0.277027,0.756098,0.32,0.438356,25.04399,,4.683666,2.691988,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,1128.0,0.0,1128.0,62,16.539357,0.063711,309.0,0.124907,502.8,0,0,2,2,0,5,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pc5cf3e8f14,0,0,199.0,27,0,24,13.0,0.541667,613.5,0.113605,14.08391,1.369269,4.107807,2.412522,1.630082,1.173659,2.412522,4.890247,12.453828,0.501672,0.473404,0.585106,0.329787,0.612903,0.327273,0.448718,19.886454,,2,19.674196,21.010267,13.0,0.0,13.0,7.0,0.538462,341.0,0.131154,14.428152,0.821114,3.519062,2.463343,1.759531,0.821114,1.759531,4.57478,12.199413,0.51646,0.495238,0.590476,0.304762,0.59375,0.354839,0.44186,19.433351,,0.775073,-0.572822,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,251.4,0.0,251.4,13,19.674196,,0.0,0.096705,251.4,0,0,1,1,0,2,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pc6a39f466a,0,0,207.0,6,9,6,0.0,0.0,28.5,0.0095,14.035088,2.807018,1.403509,0.0,0.0,0.0,1.403509,9.824561,-8.421053,0.314861,0.3,0.6,0.133333,0.5,0.111111,0.5,29.408178,,1,17.530459,17.897331,6.0,9.0,6.0,0.0,0.0,28.5,0.0095,14.035088,2.807018,1.403509,0.0,0.0,0.0,1.403509,9.824561,-8.421053,0.314861,0.3,0.6,0.133333,0.5,0.111111,0.5,29.408178,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,28.5,0.0,28.5,6,17.530459,,0.0,,0.0,0,0,1,1,0,1,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pc858ff68e6,0,0,208.0,32,23,31,8.0,0.258065,535.1,0.048314,14.128649,2.167888,6.802683,1.196076,0.822302,0.523283,2.691171,3.887247,12.708309,0.519345,0.505988,0.502994,0.203593,0.588235,0.297619,0.566265,20.029384,,4,16.112252,20.25462,19.0,0.0,19.0,0.0,0.0,383.8,0.100987,15.42671,2.397394,7.713355,1.250814,0.729642,0.625407,2.918567,3.648208,15.947883,0.558744,0.545455,0.512397,0.214876,0.615385,0.322581,0.610169,21.010392,,15.42671,15.947883,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,338.6,0.0,338.6,21,16.112252,0.012031,38.5,0.073558,299.8,1,1,1,2,1,5,1.61,1.61,,1,3.0,3.0,1.0,107.0,0.178333,29.906542,1.869159,7.476636,4.11215,2.242991,0.747664,5.981308,3.364486,24.299065,0.501505,0.462687,0.567164,0.432836,0.62069,0.315789,0.448276,37.524246,17.366188,0.160578
Pcaa6f4e965,1,0,199.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,1,0,1,0,1,-0.65,,,1,9.0,9.0,1.0,231.3,0.128499,19.196016,1.21056,11.24091,7.782168,2.075245,0.864685,5.015175,1.383497,31.647485,0.514461,0.5,0.40625,0.28125,0.555556,0.358974,0.473684,25.345561,15.849418,-1.244353
Pcb59681372,0,0,211.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,2,0,1,0,2,-0.65,,,1,8.0,7.0,0.875,94.1,0.058781,21.265284,4.678363,7.655502,2.97714,0.850611,3.827751,3.402446,9.356725,27.64487,0.668449,0.666667,0.0,0.30303,0.6,,0.666667,20.999324,16.689938,0.092287
Pce366ff1b3,1,0,213.0,3,5,3,0.0,0.0,21.5,0.013407,7.45886,7.45886,7.45886,0.0,0.0,0.0,5.594145,5.594145,7.45886,0.340136,0.2,0.4,0.4,1.0,0.0,0.333333,19.176963,,1,17.111567,17.305955,3.0,5.0,3.0,0.0,0.0,21.5,0.013407,7.45886,7.45886,7.45886,0.0,0.0,0.0,5.594145,5.594145,7.45886,0.340136,0.2,0.4,0.4,1.0,0.0,0.333333,19.176963,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,21.5,0.0,21.5,3,17.111567,,0.0,,0.0,1,3,1,2,2,4,1.61,1.61,,1,11.0,6.0,0.6,243.9,0.110886,24.267268,3.443329,7.378561,1.803648,2.45952,1.475712,2.131584,3.771265,31.481861,0.547661,0.517544,0.052632,0.421053,0.625,0.0,0.546296,25.218659,15.600274,-0.839825
Pce9ab1622f,0,0,197.0,4,1,1,0.0,0.0,74.0,0.073966,9.193413,1.081578,2.703945,0.0,2.703945,0.0,3.785523,3.244734,5.948679,0.373462,0.333333,0.142857,0.190476,0.75,0.0,0.388889,18.414051,,1,24.996578,25.073238,4.0,1.0,1.0,0.0,0.0,74.0,0.073966,9.193413,1.081578,2.703945,0.0,2.703945,0.0,3.785523,3.244734,5.948679,0.373462,0.333333,0.142857,0.190476,0.75,0.0,0.388889,18.414051,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,24.996578,,0.0,,0.0,0,0,1,1,0,1,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pcf60b82b9d,1,0,203.0,7,8,7,1.0,0.142857,72.6,0.024205,15.974441,2.203371,3.305057,2.203371,0.550843,0.550843,3.305057,6.610113,9.364327,0.546757,0.456522,0.304348,0.347826,1.0,0.428571,0.375,20.782593,6.059271,2,19.663244,20.832307,2.0,0.0,2.0,1.0,0.5,34.2,0.085542,9.352076,2.338019,3.507029,1.16901,1.16901,1.16901,4.676038,5.845048,3.507029,0.571429,0.571429,0.571429,0.0,,0.5,0.333333,14.240426,3.507029,-12.523493,-11.076684,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,4.3,0.0,4.3,2,19.663244,,0.0,0.002398,4.3,0,0,1,1,0,2,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pd018d62aee,1,0,198.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,6,0,1,0,5,-0.65,,,1,19.0,7.0,0.368421,483.9,0.113866,24.796872,1.3225,4.463437,8.017655,1.653125,0.0,6.447187,3.636875,29.094997,0.690735,0.620787,0.286517,0.5,0.88764,0.372549,0.645669,26.918947,15.624914,-0.595533
Pd13759b893,0,0,185.0,16,0,16,6.0,0.375,307.7,0.096161,23.138218,1.2999,3.50973,3.8997,2.33982,0.0,3.76971,4.67964,16.378739,0.503394,0.44586,0.394904,0.286624,0.844444,0.225806,0.515789,30.313813,1.42989,1,24.317591,24.640657,16.0,0.0,16.0,6.0,0.375,307.7,0.096161,23.138218,1.2999,3.50973,3.8997,2.33982,0.0,3.76971,4.67964,16.378739,0.503394,0.44586,0.394904,0.286624,0.844444,0.225806,0.515789,30.313813,1.42989,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,24.317591,,0.0,,0.0,0,0,1,1,0,1,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pd1f1ba6351,0,0,206.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,2,0,1,0,2,-0.65,,,1,11.0,3.0,0.272727,112.9,0.050751,7.79437,2.125737,7.085791,0.35429,1.062869,1.771448,3.188606,6.731502,7.085791,0.467687,0.45,0.3,0.4,0.5,0.333333,0.428571,12.661495,16.796715,0.335047
Pd4900db84d,0,0,182.0,13,0,11,4.0,0.363636,295.1,0.113519,14.7722,0.677624,2.84602,5.827565,2.710495,0.0,3.252594,4.336793,16.805071,0.626437,0.585526,0.513158,0.328947,0.8,0.487179,0.432432,17.904039,0.0,1,20.501027,20.856947,13.0,0.0,11.0,4.0,0.363636,295.1,0.113519,14.7722,0.677624,2.84602,5.827565,2.710495,0.0,3.252594,4.336793,16.805071,0.626437,0.585526,0.513158,0.328947,0.8,0.487179,0.432432,17.904039,0.0,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,20.501027,,0.0,,0.0,0,0,1,1,0,1,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pd6e783f74c,0,0,186.0,12,0,12,12.0,1.0,405.0,0.16875,23.802469,0.395062,1.777778,3.950617,2.17284,0.296296,3.654321,2.469136,22.91358,0.625649,0.573171,0.432927,0.396341,0.815385,0.338028,0.623656,28.621158,,1,29.059548,29.34976,12.0,0.0,12.0,12.0,1.0,405.0,0.16875,23.802469,0.395062,1.777778,3.950617,2.17284,0.296296,3.654321,2.469136,22.91358,0.625649,0.573171,0.432927,0.396341,0.815385,0.338028,0.623656,28.621158,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,29.059548,,0.0,,0.0,0,0,1,1,0,1,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pd8381f9e2c,1,1,220.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,2,0,1,0,2,-0.65,,,1,8.0,4.0,0.5,172.8,0.106349,14.813357,3.703339,11.804394,1.85167,0.694376,6.017926,5.32355,3.471881,23.608788,0.469759,0.5,0.051724,0.396552,0.26087,0.0,0.527273,22.489429,15.947981,-0.813641
Pd8f68848a0,1,0,191.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,3,0,1,0,2,-0.65,,,1,11.0,8.0,0.727273,239.6,0.106489,24.540799,1.001665,3.004996,7.846378,2.838052,0.834721,4.841382,4.507494,23.038301,0.551636,0.5,0.40708,0.40708,0.73913,0.282609,0.552239,28.684205,15.972621,-0.271046
Pd9320fa884,0,0,195.0,174,3,174,127.0,0.729885,4397.4,0.123176,16.246012,0.473008,3.347442,6.567537,1.309869,0.090963,3.447502,3.893221,17.028294,0.579494,0.52674,0.606593,0.29304,0.87,0.359903,0.506518,21.658985,8.523209,8,20.602327,28.156057,19.0,0.0,19.0,8.0,0.421053,529.5,0.137534,20.169819,0.377712,3.626035,9.518342,0.982051,0.0,5.212425,4.079289,21.000786,0.589977,0.535176,0.653266,0.311558,0.870968,0.392308,0.434783,26.535914,8.309663,9.5815,10.501444,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,20.602327,,0.0,,0.0,1,1,2,3,0,9,1.61,1.61,,1,2.0,2.0,1.0,69.0,0.1725,12.753623,1.73913,4.637681,8.695652,1.73913,0.0,5.217391,4.057971,15.072464,0.440705,0.357143,0.571429,0.428571,0.777778,0.25,0.333333,21.412831,17.117043,-0.200419
Pda7ff44e77,1,0,203.0,25,2,25,15.0,0.6,507.1,0.093472,12.778923,1.340998,3.786347,3.391936,2.208703,0.867705,3.15529,3.786347,14.198803,0.542605,0.511278,0.315789,0.278195,0.702703,0.285714,0.549451,18.802734,,2,17.861739,19.129363,13.0,0.0,13.0,13.0,1.0,345.6,0.131651,12.84778,1.157458,4.051102,4.051102,2.19917,0.694475,3.00939,3.81961,14.468221,0.525767,0.5,0.326316,0.252632,0.666667,0.290323,0.53125,19.147452,,0.216201,0.84593,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,507.1,0.0,507.1,25,17.861739,0.11247,314.9,0.118944,121.9,0,0,1,1,0,2,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pdacd6ab94d,0,0,202.0,19,1,19,13.0,0.684211,461.2,0.11319,13.528455,2.861789,4.162602,1.734417,1.474255,0.607046,1.214092,3.902439,18.905149,0.697176,0.646067,0.235955,0.58427,0.788462,0.333333,0.691176,13.370527,,1,21.456537,21.859001,19.0,1.0,19.0,13.0,0.684211,461.2,0.11319,13.528455,2.861789,4.162602,1.734417,1.474255,0.607046,1.214092,3.902439,18.905149,0.697176,0.646067,0.235955,0.58427,0.788462,0.333333,0.691176,13.370527,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,21.456537,,0.0,,0.0,0,0,1,1,0,1,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pdde13713ff,1,0,207.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,1,0,1,0,1,-0.65,,,1,4.0,4.0,1.0,94.3,0.114282,12.727639,5.939565,9.333602,0.848509,1.272764,4.242546,1.697019,3.818292,26.728042,0.614754,0.6,0.0,0.5,0.6,,0.6,13.744865,17.360712,0.263756
Pde7308c87b,1,0,193.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,4,0,2,0,4,-0.65,,,1,14.0,10.0,0.714286,358.5,0.118501,19.862358,1.004277,3.793934,7.587867,2.901243,0.0,3.90552,4.351865,22.317257,0.596995,0.577778,0.42963,0.237037,0.6875,0.413793,0.545455,23.381296,14.915811,-1.363028
Pdec9ef7c46,1,0,199.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,2,0,1,0,2,-0.65,,,1,7.0,0.0,0.0,175.3,0.125189,17.345163,4.792742,5.020968,3.879839,4.792742,0.684677,3.195162,3.651613,23.279035,0.524572,0.52459,0.245902,0.42623,0.461538,0.133333,0.630435,20.611177,17.229295,-0.095857
Pe364fefd34,0,0,211.0,90,3,86,24.0,0.27907,1380.0,0.073877,13.883877,2.637647,5.797026,1.797078,0.927524,0.666658,2.31881,6.347743,11.275215,0.478044,0.434483,0.533333,0.344828,0.673333,0.267241,0.472906,20.620565,9.386416,6,19.238877,30.787132,31.0,0.0,31.0,4.0,0.129032,562.5,0.090655,13.297423,1.564403,6.257611,1.635512,0.782201,0.426655,1.919949,4.124334,11.661911,0.46666,0.436464,0.635359,0.243094,0.659091,0.26087,0.515152,19.77954,9.386416,5.793671,10.411286,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,32.0,0.0,32.0,7,19.238877,,0.0,0.017525,32.0,0,0,2,2,0,6,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pe3c0fc5a9e,1,0,204.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,1,0,1,0,1,-0.65,,,1,4.0,4.0,1.0,124.0,0.155041,19.994679,5.159917,11.287319,3.547443,1.934969,1.612474,2.579959,2.257464,29.024534,0.46324,0.440678,0.423729,0.305085,0.555556,0.24,0.5,25.462443,17.607118,0.64681
Pe5fb05fea3,1,0,216.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,2,0,1,0,2,-0.65,,,1,8.0,4.0,0.5,138.1,0.083687,19.408617,4.055532,5.793617,0.289681,3.186489,1.738085,2.607128,5.793617,17.380851,0.442653,0.371212,0.242424,0.333333,0.818182,0.1875,0.4,27.514403,16.142368,-0.489052
Pe67238da8c,1,0,210.0,57,0,57,19.0,0.333333,1147.9,0.099597,19.932918,4.460513,4.599904,0.940889,1.184824,0.871194,3.066603,6.586226,20.83896,0.629401,0.581769,0.002681,0.495979,0.745946,0.0,0.583333,22.709532,,3,19.832991,22.264203,23.0,0.0,23.0,14.0,0.608696,619.1,0.133859,24.422549,4.910354,5.298013,1.227588,1.033759,0.839929,3.101276,4.781134,29.139073,0.635593,0.583673,0.0,0.485714,0.773109,,0.583673,26.949313,,8.708263,16.1232,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,134.8,0.0,134.8,8,19.832991,,0.0,0.084219,134.8,0,0,1,1,0,3,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pe79941522f,0,0,192.0,29,0,24,8.0,0.333333,656.7,0.113227,19.978195,0.609091,3.045456,3.959093,1.827274,0.0,3.045456,2.558183,19.551831,0.561183,0.522989,0.417625,0.272031,0.774648,0.357798,0.513158,23.352468,,2,20.344969,21.842574,17.0,0.0,15.0,1.0,0.066667,323.1,0.095029,21.788987,0.371403,2.847424,4.085435,2.104618,0.0,2.971226,1.980817,21.665186,0.565698,0.507463,0.447761,0.365672,0.816327,0.333333,0.513514,25.266449,,3.564496,4.160083,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,20.344969,,0.0,,0.0,0,0,1,1,0,2,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pe79de9d05b,1,0,200.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,3,0,3,0,2,-0.65,,,1,10.0,9.0,0.9,250.1,0.102082,24.470212,3.038784,3.838465,1.919232,2.39904,0.319872,3.838465,3.678529,22.710916,0.582015,0.5,0.266055,0.46789,0.862745,0.310345,0.5125,26.783653,16.659822,-0.171962
Pec8256037d,1,0,197.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,3,0,2,0,2,-0.65,,,1,8.0,4.0,0.5,171.1,0.092504,26.645942,1.402418,5.843408,6.077145,3.272309,0.467473,5.375936,3.272309,23.841106,0.491379,0.457143,0.419048,0.238095,0.72,0.318182,0.442623,35.368566,15.945243,-0.608896
Peda84f3898,0,0,208.0,12,2,11,10.0,0.909091,351.1,0.125381,18.685945,1.936958,3.304222,2.164835,1.823019,0.455755,1.70908,2.962406,21.420474,0.553456,0.475,0.375,0.533333,0.78125,0.311111,0.48,23.292144,,2,17.237509,19.460643,11.0,1.0,10.0,10.0,1.0,348.8,0.14534,18.806477,1.949452,3.325536,2.178799,1.834778,0.458695,1.720105,2.981515,21.673318,0.557217,0.478992,0.369748,0.537815,0.78125,0.318182,0.48,23.325988,,18.806477,39.451096,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,351.1,0.0,351.1,12,17.237509,,0.0,0.14534,348.8,0,0,1,1,0,2,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pedbe6303e0,0,0,204.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,1,0,1,0,1,-0.65,,,1,4.0,2.0,0.5,55.6,0.069501,23.74058,3.597058,5.755292,0.719412,3.597058,2.877646,6.474704,7.194115,19.424111,0.549268,0.5,0.173913,0.695652,0.625,0.25,0.526316,27.015992,17.735797,0.729352
Pefc5241948,1,0,203.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,2,0,2,0,2,-0.65,,,1,8.0,8.0,1.0,246.7,0.151815,17.349007,3.891366,7.296311,5.026348,3.242805,1.134982,8.269153,3.080665,21.888934,0.519619,0.465909,0.136364,0.386364,0.735294,0.333333,0.460526,27.58627,16.156057,-0.432031
Pf0384da7bc,0,0,210.0,11,0,11,0.0,0.0,179.2,0.081454,8.035759,1.562509,4.687526,0.0,0.669647,1.562509,2.232155,6.250035,4.910742,0.497788,0.433333,0.066667,0.466667,0.714286,0.0,0.464286,13.895145,,1,19.151266,19.419576,11.0,0.0,11.0,0.0,0.0,179.2,0.081454,8.035759,1.562509,4.687526,0.0,0.669647,1.562509,2.232155,6.250035,4.910742,0.497788,0.433333,0.066667,0.466667,0.714286,0.0,0.464286,13.895145,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,179.2,0.0,179.2,11,19.151266,,0.0,0.081454,179.2,0,0,1,1,0,1,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pf0c15e8037,0,0,196.0,24,0,24,19.0,0.791667,575.0,0.119785,13.983411,1.043538,2.713199,1.73923,1.113107,0.417415,2.64363,3.965445,7.583044,0.481968,0.445876,0.360825,0.170103,0.848485,0.357143,0.395161,21.50945,-16.000918,1,24.358658,24.837782,24.0,0.0,24.0,19.0,0.791667,575.0,0.119785,13.983411,1.043538,2.713199,1.73923,1.113107,0.417415,2.64363,3.965445,7.583044,0.481968,0.445876,0.360825,0.170103,0.848485,0.357143,0.395161,21.50945,-16.000918,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,24.358658,,0.0,,0.0,0,0,1,1,0,1,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pf10c6bc653,0,0,210.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,2,0,1,0,2,-0.65,,,1,7.0,5.0,0.714286,134.6,0.094444,9.808074,4.458215,6.241502,1.486072,1.783286,1.486072,2.080501,6.538716,13.374646,0.538512,0.5,0.142857,0.214286,0.833333,0.0,0.583333,12.312084,16.900753,-0.129753
