pid,draft_year,ordinal,season_end,war
P4a7a8900d7,2011,5,2016,0.477284179
P2e890c30d2,2011,1,2012,0.064928276
P2e890c30d2,2011,2,2013,6.292162682
P2e890c30d2,2011,3,2014,9.073102918
P2e890c30d2,2011,4,2015,5.437460145
P2e890c30d2,2011,5,2016,10.73837186
Pb0e43997bd,2011,1,2012,1.578459019
Pb0e43997bd,2011,2,2013,6.768318273
Pb0e43997bd,2011,3,2014,8.452283851
Pb0e43997bd,2011,4,2015,12.05876216
Pb0e43997bd,2011,5,2016,9.946248502
P9e7b32dc92,2011,1,2012,0.529055043
P9e7b32dc92,2011,2,2013,0.799851022
P9e7b32dc92,2011,3,2014,3.30668063
P9e7b32dc92,2011,4,2015,-0.246138872
P9e7b32dc92,2011,5,2016,0.619269305
P2d49f5a403,2011,1,2012,0.981800372
P2d49f5a403,2011,2,2013,-0.212400609
P2d49f5a403,2011,3,2014,2.3078341
P2d49f5a403,2011,4,2015,3.353891515
P2d49f5a403,2011,5,2016,1.679343927
P268ca85d2e,2011,1,2012,-0.229887988
P268ca85d2e,2011,2,2013,-0.653179057
P268ca85d2e,2011,3,2014,2.354091622
P268ca85d2e,2011,4,2015,2.729620294
P268ca85d2e,2011,5,2016,4.485584644
P22add316a5,2011,1,2012,5.507507884
P22add316a5,2011,2,2013,9.812818576
P22add316a5,2011,3,2014,12.77925837
P22add316a5,2011,4,2015,12.85468151
P22add316a5,2011,5,2016,17.48094634
Pbbfb6a2c4a,2011,1,2012,0.7020003
Pbbfb6a2c4a,2011,2,2013,2.546466288
Pbbfb6a2c4a,2011,3,2014,2.656184753
Pbbfb6a2c4a,2011,4,2015,1.395623962
Pbbfb6a2c4a,2011,5,2016,3.624689929
P47e2698d94,2011,1,2012,2.697595566
P47e2698d94,2011,2,2013,2.013041684
P47e2698d94,2011,3,2014,3.427341462
P47e2698d94,2011,4,2015,5.669009346
P47e2698d94,2011,5,2016,2.081103047
P701bdb09e4,2011,1,2012,2.27596478
P701bdb09e4,2011,2,2013,-0.243411501
P701bdb09e4,2011,3,2014,-0.664335463
Pce627023f0,2011,1,2012,0.141535211
Pce627023f0,2011,2,2013,1.443802095
Pce627023f0,2011,3,2014,0.790523077
Pce627023f0,2011,4,2015,2.097779392
Pce627023f0,2011,5,2016,5.351029548
Pce366ff1b3,2011,1,2013,-0.043654277
Pce366ff1b3,2011,2,2014,0.047746224
Pce366ff1b3,2011,3,2015,2.922625969
Pce366ff1b3,2011,4,2016,0.651916948
Pce366ff1b3,2011,5,2017,-0.92875844
Pa98bcc077b,2011,1,2012,-0.951354907
Pa98bcc077b,2011,2,2013,-0.455654299
P0c700e1af1,2011,1,2012,2.701136075
P0c700e1af1,2011,2,2013,5.100976602
P0c700e1af1,2011,3,2014,1.740790342
P0c700e1af1,2011,4,2015,3.48187599
P0c700e1af1,2011,5,2016,0.939223857
P31bc34ca23,2011,1,2015,5.818851759
P31bc34ca23,2011,2,2016,2.846713968
P31bc34ca23,2011,3,2017,4.100167151
P31bc34ca23,2011,4,2018,5.532381157
P9cc36d2c64,2011,1,2012,0.114841597
P9cc36d2c64,2011,2,2013,1.525297784
P9cc36d2c64,2011,3,2014,5.481353802
P9cc36d2c64,2011,4,2015,4.617982429
P9cc36d2c64,2011,5,2016,5.619623228
Pe1228b6b2c,2011,1,2012,0.16295763
Pe1228b6b2c,2011,2,2013,0.443483814
Pe1228b6b2c,2011,3,2014,0.623926096
Pe1228b6b2c,2011,4,2015,-0.398997232
Pe1228b6b2c,2011,5,2016,-0.408494191
P53502448c1,2011,1,2012,-0.224785125
Pd9bc466fd2,2011,1,2012,-1.76498091
Pd9bc466fd2,2011,2,2013,-0.675020865
Pd9bc466fd2,2011,3,2014,0.471092074
Pd9bc466fd2,2011,4,2015,-0.802641789
Pd9bc466fd2,2011,5,2016,-0.547735351
P4d8e3ba87c,2011,1,2012,-0.372262517
P4d8e3ba87c,2011,2,2013,0.440346102
P4d8e3ba87c,2011,3,2014,1.540310607
P4d8e3ba87c,2011,4,2015,2.667267742
P4d8e3ba87c,2011,5,2016,3.457160564
P85135a294f,2011,1,2012,0.487949556
P85135a294f,2011,2,2013,6.936771407
P85135a294f,2011,3,2014,8.663922684
P85135a294f,2011,4,2015,10.44057795
P85135a294f,2011,5,2016,8.034983877
P74ab2a2c37,2011,1,2012,-0.232482878
P74ab2a2c37,2011,2,2016,-0.136017752
P74ab2a2c37,2011,3,2017,-0.166095663
P69e13b90fc,2011,1,2013,1.33481255
P69e13b90fc,2011,2,2014,2.861810807
P69e13b90fc,2011,3,2015,0.582893098
P69e13b90fc,2011,4,2016,-0.587808773
P69e13b90fc,2011,5,2017,-0.440094177
P43d78a0411,2011,1,2012,0.416937226
P43d78a0411,2011,2,2013,0.234809932
P43d78a0411,2011,3,2014,3.109258605
P43d78a0411,2011,4,2015,0.157336736
P43d78a0411,2011,5,2016,1.780029789
P2e873db9ac,2011,1,2012,-0.004378914
P2e873db9ac,2011,2,2013,-0.106294953
P629d2ef8de,2011,1,2012,0.373810162
P2c06075e55,2011,1,2012,-0.221049347
P3e5e9d6579,2011,1,2012,-1.027621774
P3e5e9d6579,2011,2,2013,-0.160544023
P3e5e9d6579,2011,3,2014,-0.328383568
P96af95e7fd,2011,1,2012,0.521833703
P96af95e7fd,2011,2,2013,-0.112018133
P96af95e7fd,2011,3,2014,0.997073635
P96af95e7fd,2011,4,2015,-0.301255448
P96af95e7fd,2011,5,2016,1.441218343
Pde91f9542b,2011,1,2012,-0.301068421
Pde91f9542b,2011,2,2013,-0.477097761
Pde91f9542b,2011,3,2014,-0.298036746
Pde91f9542b,2011,4,2015,-0.521592389
P2606a3d161,2011,1,2017,2.071213244
P2606a3d161,2011,2,2018,3.151628637
P52af59d765,2011,1,2012,-0.00328637
P52af59d765,2011,2,2013,0.325671059
P52af59d765,2011,3,2015,-0.005409588
P355f728583,2011,1,2012,-0.50690792
P355f728583,2011,2,2013,-0.361958992
P50ca99530f,2011,1,2012,1.167744612
P50ca99530f,2011,2,2013,-0.012818354
P50ca99530f,2011,3,2014,1.127996861
Pd11fd10026,2011,1,2012,-0.356944222
Pd11fd10026,2011,2,2013,0.004236143
Pd11fd10026,2011,3,2016,0.189572901
P36b818b767,2011,1,2012,0.022219669
Pe6bde91a1f,2011,1,2012,-0.005037802
Pc4acbf93e3,2011,1,2012,-0.663699373
Pc4acbf93e3,2011,2,2013,-0.199176531
Pbb988d44ca,2011,1,2012,1.394752389
Pbb988d44ca,2011,2,2013,-0.076596311
Pbb988d44ca,2011,3,2014,-0.152261528
Pbb988d44ca,2011,4,2015,2.164894374
Pbb988d44ca,2011,5,2016,1.288226225
P4f47ca7b5d,2011,1,2012,0.172314812
P7f14bdd3aa,2011,1,2012,-0.124602191
P7f14bdd3aa,2011,2,2013,0.097983286
P7f14bdd3aa,2011,3,2014,0.014008192
P7f14bdd3aa,2011,4,2017,0.429620677
P7f14bdd3aa,2011,5,2018,-1.045484576
P3ce7981258,2011,1,2012,3.036889135
P3ce7981258,2011,2,2013,3.942872634
P3ce7981258,2011,3,2014,8.506230547
P3ce7981258,2011,4,2015,4.265628418
P3ce7981258,2011,5,2016,8.663379887
P109788f4ba,2011,1,2012,-0.036703209
P8ec07e793f,2013,1,2014,-0.237215761
P8ec07e793f,2013,2,2015,-0.401682927
P8ec07e793f,2013,3,2018,0.133314396
P762dcd7f87,2011,1,2012,-1.463686459
P762dcd7f87,2011,2,2013,0.049970834
P9ee45f9ea5,2011,1,2012,-0.041822468
Pa5d1a1783b,2011,1,2012,-0.103220949
Pf7cebccf2c,2011,1,2012,-0.035749082
P4e1bce542d,2011,1,2012,-0.110648102
P3d4bf642e0,2011,1,2012,-0.048079985
P3d4bf642e0,2011,2,2018,0.076845249
Pe0ab16a2ed,2011,1,2012,0.291313136
Pe0ab16a2ed,2011,2,2013,0.00693594
Pe0ab16a2ed,2011,3,2014,-0.249618591
Pe0ab16a2ed,2011,4,2018,0.466978109
P89d1117940,2011,1,2012,-1.108018398
P89d1117940,2011,2,2013,-0.641068981
P7c4530d600,2011,1,2012,-0.005219368
P7c4530d600,2011,2,2013,0.067048815
P7c4530d600,2011,3,2014,-0.328712638
P7c4530d600,2011,4,2015,-0.863068872
P13a0e44cab,2011,1,2012,0.044725758
P13a0e44cab,2011,2,2013,0.927535421
P13a0e44cab,2011,3,2014,0.023094182
P13a0e44cab,2011,4,2015,-0.522726201
P13a0e44cab,2011,5,2016,-0.352695497
P542c8bbfa1,2011,1,2012,2.817101159
P542c8bbfa1,2011,2,2013,0.417101109
P542c8bbfa1,2011,3,2014,0.619439276
Pfb151947b8,2000,1,2001,-0.424924535
Pfb151947b8,2000,2,2002,3.864376999
Pfb151947b8,2000,3,2003,6.426840516
Pfb151947b8,2000,4,2004,5.198328489
Pfb151947b8,2000,5,2005,3.204587702
P1edb3aa5e4,2012,1,2013,0.011587945
P163aa00374,2012,1,2013,3.650621777
P163aa00374,2012,2,2014,7.517069392
P163aa00374,2012,3,2015,15.16301555
P163aa00374,2012,4,2016,5.925508444
P163aa00374,2012,5,2017,10.80842731
P272afc1b90,2012,1,2013,1.238022513
P272afc1b90,2012,2,2014,3.543698194
P272afc1b90,2012,3,2015,3.802566789
P272afc1b90,2012,4,2016,0.927321495
P272afc1b90,2012,5,2017,5.586527961
Pa260a40e68,2012,1,2013,2.527024384
Pa260a40e68,2012,2,2014,6.499806363
Pa260a40e68,2012,3,2015,5.832489048
Pa260a40e68,2012,4,2016,1.746502494
Pa260a40e68,2012,5,2017,12.8920628
P43f8251240,2012,1,2013,0.848359069
P43f8251240,2012,2,2014,1.534820955
P43f8251240,2012,3,2015,0.681267034
P43f8251240,2012,4,2016,2.183524568
P43f8251240,2012,5,2017,3.615750626
Pf849910cdc,2012,1,2013,-1.838924494
Pf849910cdc,2012,2,2014,-0.055685832
Pf849910cdc,2012,3,2015,1.165536168
Pf849910cdc,2012,4,2016,-0.877852664
Pf849910cdc,2012,5,2017,0.381872871
Pf9e0178b31,2012,1,2013,7.007823941
Pf9e0178b31,2012,2,2014,9.689817875
Pf9e0178b31,2012,3,2015,8.140588171
Pf9e0178b31,2012,4,2016,8.839456747
Pf9e0178b31,2012,5,2017,8.966363667
Pc3d030ae81,2012,1,2013,0.096063337
Pc3d030ae81,2012,2,2014,3.473579811
Pc3d030ae81,2012,3,2015,1.465514777
Pc3d030ae81,2012,4,2016,3.499231779
Pc3d030ae81,2012,5,2017,4.269374323
P4e4e438f6e,2012,1,2013,3.481818796
P4e4e438f6e,2012,2,2014,5.72519476
P4e4e438f6e,2012,3,2015,3.062689292
P4e4e438f6e,2012,4,2016,5.046424093
P4e4e438f6e,2012,5,2017,0.452613768
Pb5ebcb5d6c,2012,1,2013,2.930939703
Pb5ebcb5d6c,2012,2,2014,-1.227514908
Pb5ebcb5d6c,2012,3,2015,3.50200973
Pb5ebcb5d6c,2012,4,2016,1.497559093
Pb5ebcb5d6c,2012,5,2017,3.55432082
P3f927eeca6,2012,1,2013,-0.866757058
P3f927eeca6,2012,2,2014,-0.869943696
P3f927eeca6,2012,3,2015,2.494145573
P3f927eeca6,2012,4,2016,0.773513671
P3f927eeca6,2012,5,2017,-1.319846622
P4d2e34ba12,2012,1,2013,-0.031078692
P4d2e34ba12,2012,2,2014,2.928390151
P4d2e34ba12,2012,3,2015,0.585675752
P4d2e34ba12,2012,4,2016,3.848479811
P4d2e34ba12,2012,5,2017,1.871837883
Pca1e2194fa,2012,1,2013,-0.675082244
Pca1e2194fa,2012,2,2014,-0.832846634
Pca1e2194fa,2012,3,2015,0.820106162
Pca1e2194fa,2012,4,2016,-1.538441476
P400aecdd2c,2012,1,2013,0.17613111
P400aecdd2c,2012,2,2014,-0.604846916
P400aecdd2c,2012,3,2015,0.511006546
P400aecdd2c,2012,4,2016,0.6230679
P400aecdd2c,2012,5,2017,0.372709527
P089ae8ca96,2012,1,2013,0.381871837
P089ae8ca96,2012,2,2014,1.718226599
P089ae8ca96,2012,3,2015,-0.049790039
P089ae8ca96,2012,4,2016,1.933974584
P089ae8ca96,2012,5,2017,3.878908455
P47044d9385,2012,1,2014,-0.101649489
Pbc5d4fc393,2012,1,2013,-1.494522615
Pbc5d4fc393,2012,2,2014,2.293202972
Pbc5d4fc393,2012,3,2015,2.508760416
Pbc5d4fc393,2012,4,2016,0.127606368
Pbc5d4fc393,2012,5,2017,0.245976893
Pcfae2f19b7,2012,1,2013,0.320802967
Pcfae2f19b7,2012,2,2014,2.259387106
Pcfae2f19b7,2012,3,2015,0.039303843
Pcfae2f19b7,2012,4,2016,-2.810622182
Pcfae2f19b7,2012,5,2017,0.315760474
Pc2a67f2add,2012,1,2013,-0.16904697
Pc2a67f2add,2012,2,2014,-1.059002195
Pc2a67f2add,2012,3,2015,-0.696599292
Pc2a67f2add,2012,4,2016,1.206923834
Pc2a67f2add,2012,5,2017,-1.261970023
P83b3d780d7,2012,1,2013,1.394409786
P83b3d780d7,2012,2,2014,4.454046524
P83b3d780d7,2012,3,2015,3.324432324
P83b3d780d7,2012,4,2016,3.805602839
P83b3d780d7,2012,5,2017,-0.258317072
Pa3f9e715ae,2012,1,2013,-0.037112991
P6d4d3ba13b,2012,1,2013,-0.348015717
P6d4d3ba13b,2012,2,2014,-0.633575572
P6d4d3ba13b,2012,3,2015,0.050844527
P6d4d3ba13b,2012,4,2016,-0.591647544
P6d4d3ba13b,2012,5,2017,0.049484735
P31e884be2b,2012,1,2013,-0.006438069
P31e884be2b,2012,2,2014,0.272568148
P31e884be2b,2012,3,2015,-0.073768475
P31e884be2b,2012,4,2016,-0.363585515
Pb9c8134dba,2000,1,2001,0.426876459
Pb9c8134dba,2000,2,2002,0.139409794
Pb9c8134dba,2000,3,2003,1.171479389
Pb9c8134dba,2000,4,2004,1.146883249
Pb9c8134dba,2000,5,2005,0.165357572
P52c65c114a,2012,1,2013,-0.260839735
P52c65c114a,2012,2,2014,-0.949505351
P52c65c114a,2012,3,2015,-0.435955033
P52c65c114a,2012,4,2016,-0.973227254
P4bc4764e2a,2012,1,2013,-0.060130293
P4bc4764e2a,2012,2,2014,0.927708001
P4bc4764e2a,2012,3,2015,0.746018816
P4bc4764e2a,2012,4,2016,0.089367921
P4bc4764e2a,2012,5,2017,-0.213475538
P8d6fb61ea0,2012,1,2013,0.434225721
P8d6fb61ea0,2012,2,2014,-0.342154029
Pd2430f6dfc,2012,1,2013,-0.396568562
Pd2430f6dfc,2012,2,2014,0.635256917
Pd2430f6dfc,2012,3,2015,-1.090952634
P838aeb9cb6,2012,1,2013,-0.682860567
P838aeb9cb6,2012,2,2014,-1.640823791
P838aeb9cb6,2012,3,2018,-0.128583005
Pc6c9992e46,2012,1,2013,-0.415143758
Pc6c9992e46,2012,2,2015,0.029057223
Pc6c9992e46,2012,3,2016,1.399556162
Pc0b16a51f2,2012,1,2017,0.999249914
Pc0b16a51f2,2012,2,2018,3.278048518
P86f7665380,2012,1,2013,0.092656687
P86f7665380,2012,2,2014,-0.421425571
P86f7665380,2012,3,2015,0.577492239
Pa548aa166c,2012,1,2013,0.958733367
Pa548aa166c,2012,2,2014,7.318820698
Pa548aa166c,2012,3,2015,17.32993164
Pa548aa166c,2012,4,2016,23.47049432
Pa548aa166c,2012,5,2017,16.83009631
Pf2c709b50b,2012,1,2013,0.620899258
Pf2c709b50b,2012,2,2014,-0.17273102
Pf2c709b50b,2012,3,2016,-0.390430101
Pff7518dc75,2012,1,2013,0.637616469
Pff7518dc75,2012,2,2014,0.415918084
Pff7518dc75,2012,3,2015,-0.083312615
Pff7518dc75,2012,4,2016,1.123479142
Pff7518dc75,2012,5,2017,0.835632018
P319cf0c2e0,2012,1,2013,0.490271745
P319cf0c2e0,2012,2,2014,2.578773818
P319cf0c2e0,2012,3,2015,9.14123468
P319cf0c2e0,2012,4,2016,7.385360708
P319cf0c2e0,2012,5,2017,2.610856247
P798e5b71ce,2012,1,2013,-1.304480511
P798e5b71ce,2012,2,2014,0.565409085
P798e5b71ce,2012,3,2015,1.239981836
P798e5b71ce,2012,4,2016,2.878701878
P798e5b71ce,2012,5,2017,1.679492457
Pd9273beb4e,2012,1,2013,-0.577427011
Pd9273beb4e,2012,2,2014,-1.409482032
P47e358160b,2012,1,2013,-1.238125209
P47e358160b,2012,2,2014,-0.400727128
P1ba89514b1,2012,1,2013,-0.11874894
P1ba89514b1,2012,2,2014,-1.430981409
P1ba89514b1,2012,3,2015,-0.570306216
P1ba89514b1,2012,4,2016,0.795081798
P1ba89514b1,2012,5,2017,-0.311291022
P4b46fb5c89,2012,1,2013,-0.143756908
Pbfcceae701,2012,1,2014,-0.18128351
Pbfcceae701,2012,2,2015,0.489894808
Pbfcceae701,2012,3,2017,0.34681925
Pc8a80657b3,2012,1,2013,0.206532412
Pc8a80657b3,2012,2,2014,0.851263007
Pc8a80657b3,2012,3,2015,-0.307125757
Pc8a80657b3,2012,4,2018,2.073196977
P337fb06bb7,2012,1,2013,-0.232612315
Paa36360f59,2012,1,2013,0.206360683
Paa36360f59,2012,2,2014,1.626075762
Paa36360f59,2012,3,2015,0.515854514
Paa36360f59,2012,4,2016,1.440922863
Paa36360f59,2012,5,2017,2.138417801
Pbf890a872a,2012,1,2013,-0.104355957
P0dca4f55c4,2012,1,2015,0.21216464
P8e2f7481af,2012,1,2013,-0.105857492
P8e2f7481af,2012,2,2014,-0.606748281
P2db62bcb6f,2012,1,2013,-0.025103287
P2db62bcb6f,2012,2,2014,-0.087173338
P2cdeb4bf00,2012,1,2014,1.282586855
P2cdeb4bf00,2012,2,2015,-0.04676084
P711641b36d,2012,1,2013,-0.503454065
P711641b36d,2012,2,2014,-0.573320062
P711641b36d,2012,3,2015,-0.200919691
P711641b36d,2012,4,2016,-0.173600251
Pf3fb310df6,2012,1,2014,-0.478859727
Pf3fb310df6,2012,2,2015,-0.29977966
P310fe8e32c,2013,1,2014,-0.613749898
P310fe8e32c,2013,2,2015,0.56373952
P310fe8e32c,2013,3,2016,-1.592035474
P310fe8e32c,2013,4,2017,-0.433319644
P289650de8a,2012,1,2013,0.067285567
P289650de8a,2012,2,2014,-0.377052946
P909613bae5,2012,1,2013,0.255556736
P909613bae5,2012,2,2014,2.226477061
P909613bae5,2012,3,2015,0.8565106
P909613bae5,2012,4,2016,2.779283949
P909613bae5,2012,5,2017,-0.071848142
Pc6095e56a1,2012,1,2013,0.635763657
Pc6095e56a1,2012,2,2014,0.204464033
Pc6095e56a1,2012,3,2015,-0.816716856
Pc6095e56a1,2012,4,2016,-0.804423563
P0c0603520c,2012,1,2013,5.02157518
P0c0603520c,2012,2,2014,2.847047642
P0c0603520c,2012,3,2015,2.495474267
P0c0603520c,2012,4,2016,1.348231648
P10bdb64d5d,2012,1,2013,1.455269958
P10bdb64d5d,2012,2,2014,0.145905993
P10bdb64d5d,2012,3,2015,0.664847464
P5ed74be24f,2012,1,2013,-0.055882567
P5ed74be24f,2012,2,2014,0.358660649
P5ed74be24f,2012,3,2015,0.193117395
P5ed74be24f,2012,4,2016,4.34503008
P5ed74be24f,2012,5,2017,3.130193167
Pbe0e1f0064,2012,1,2013,-0.458322677
Pbe0e1f0064,2012,2,2014,0.019319158
Pae1e3e2903,2012,1,2013,0.578451615
Pae1e3e2903,2012,2,2014,1.010625097
Pae1e3e2903,2012,3,2015,1.380735086
Pae1e3e2903,2012,4,2016,-0.200085368
Pae1e3e2903,2012,5,2017,-0.209745497
P093d3a11ad,2012,1,2013,-0.021339737
Pded0fedf79,2012,1,2013,-0.103463
P9926013d5a,2012,1,2013,-0.245325958
P58c3f134a2,2013,1,2014,0.107034921
P65d56567c7,2015,1,2016,0.942895488
P65d56567c7,2015,2,2017,0.316075786
P65d56567c7,2015,3,2018,0.620488158
Pfa75ae8d76,2012,1,2013,-0.093940384
Pfa75ae8d76,2012,2,2014,-1.235093816
P64210277c7,2012,1,2013,-1.171008842
P70be92ee2a,2000,1,2001,3.971722655
P70be92ee2a,2000,2,2002,3.169014974
P70be92ee2a,2000,3,2003,-1.124485677
P70be92ee2a,2000,4,2004,2.010710594
P70be92ee2a,2000,5,2005,1.518429935
P416dc6431a,2012,1,2013,-0.063098936
P416dc6431a,2012,2,2015,0.765652454
P416dc6431a,2012,3,2016,0.432337926
P416dc6431a,2012,4,2017,2.229012438
P416dc6431a,2012,5,2018,3.383550437
Pd6736ed788,2013,1,2014,-0.154484429
P01a00a5983,2013,1,2014,0.100689561
P01a00a5983,2013,2,2015,0.026788548
P01a00a5983,2013,3,2016,0.043673709
P26312e5087,2013,1,2014,0.123425217
P26312e5087,2013,2,2015,-0.076532673
Pf0384da7bc,2012,1,2013,-0.076769806
P8ea6b00194,2012,1,2013,-0.099782583
P8ea6b00194,2012,2,2014,-0.311638669
P8ea6b00194,2012,3,2015,1.582774432
P8ea6b00194,2012,4,2016,0.49225764
P8ea6b00194,2012,5,2017,3.184373182
Pe4182c4c9a,2000,1,2001,3.886996495
Pe4182c4c9a,2000,2,2002,3.787713394
Pe4182c4c9a,2000,3,2003,3.036310972
Pe4182c4c9a,2000,4,2004,3.875848076
Pe4182c4c9a,2000,5,2005,6.339747262
Pcad0645e5a,2013,1,2014,-0.183356754
Pcad0645e5a,2013,2,2015,0.250762331
Pcad0645e5a,2013,3,2016,3.05477338
Pcad0645e5a,2013,4,2017,0.211525538
Pcad0645e5a,2013,5,2018,4.385720569
P70aaa5fb09,2013,1,2014,0.413879682
P70aaa5fb09,2013,2,2015,3.276088395
P70aaa5fb09,2013,3,2016,4.100576426
P70aaa5fb09,2013,4,2017,6.706304806
P70aaa5fb09,2013,5,2018,2.784145603
P00193b3ed9,2013,1,2014,-1.647621533
P00193b3ed9,2013,2,2015,-1.569962416
P00193b3ed9,2013,3,2016,-0.325073784
P00193b3ed9,2013,4,2017,-0.669636064
Pa33d5803eb,2013,1,2014,-0.225969086
Pa33d5803eb,2013,2,2015,-0.593904325
Pa33d5803eb,2013,3,2016,-0.667468431
Pa33d5803eb,2013,4,2017,0.104377772
P3ede0fa0b1,2013,1,2014,-3.163370421
P3ede0fa0b1,2013,2,2015,3.436960242
P3ede0fa0b1,2013,3,2016,0.21715489
P3ede0fa0b1,2013,4,2017,-0.50292285
P3ede0fa0b1,2013,5,2018,-1.122281936
P1223e5ee2c,2017,1,2018,0.470718869
P467b7b3f59,2013,1,2014,0.026525337
P3cb5a9e68b,2013,1,2014,-0.037617532
P3cb5a9e68b,2013,2,2015,3.007713569
P3cb5a9e68b,2013,3,2016,9.736892795
P3cb5a9e68b,2013,4,2017,7.365709755
P3cb5a9e68b,2013,5,2018,5.953125489
P84101ffd6c,2013,1,2014,0.577502166
P84101ffd6c,2013,2,2015,3.604943419
P84101ffd6c,2013,3,2016,3.007366486
P84101ffd6c,2013,4,2017,2.246437134
P84101ffd6c,2013,5,2018,1.132114903
P9dbf445dc5,2013,1,2014,-2.145642441
P9dbf445dc5,2013,2,2015,-1.064888191
P9dbf445dc5,2013,3,2016,3.830203463
P9dbf445dc5,2013,4,2017,1.324899005
P9dbf445dc5,2013,5,2018,3.093708459
Pecca0a47dd,2013,1,2014,0.33703573
Pecca0a47dd,2013,2,2015,0.5113155
Pecca0a47dd,2013,3,2016,1.015862264
Pecca0a47dd,2013,4,2017,3.508942943
Pecca0a47dd,2013,5,2018,1.840296146
P85abb7e5de,2013,1,2014,0.023445999
P70fe638043,2013,1,2015,-0.34319422
P70fe638043,2013,2,2016,0.02591814
P17a4a5cfae,2013,1,2014,-0.173776578
P17a4a5cfae,2013,2,2015,0.938810755
P17a4a5cfae,2013,3,2016,2.743097331
P17a4a5cfae,2013,4,2017,4.691925147
P17a4a5cfae,2013,5,2018,-1.102406879
P5d0988f1e1,2013,1,2014,-0.20247683
P5d0988f1e1,2013,2,2015,0.800691228
P5d0988f1e1,2013,3,2016,0.083805467
P5d0988f1e1,2013,4,2017,-0.307289362
P5d0988f1e1,2013,5,2018,0.986058729
Pfb1f867cde,2013,1,2014,-0.092829403
Pfb1f867cde,2013,2,2015,-0.119560284
P83fd4822e5,2013,1,2014,0.199359219
Pef94ae3f83,2013,1,2014,1.160737065
Pef94ae3f83,2013,2,2015,0.237821421
Pef94ae3f83,2013,3,2016,1.582665737
Pef94ae3f83,2013,4,2017,0.492308629
Pef94ae3f83,2013,5,2018,0.14501411
P1100d011d0,2013,1,2014,1.115039695
P1100d011d0,2013,2,2015,4.271088871
P1100d011d0,2013,3,2016,2.927893451
P1100d011d0,2013,4,2017,1.420477687
P1100d011d0,2013,5,2018,4.047888951
P6a23d47737,2013,1,2014,1.678950625
P6a23d47737,2013,2,2015,4.092962773
P6a23d47737,2013,3,2016,7.993064535
P6a23d47737,2013,4,2017,3.476403088
P6a23d47737,2013,5,2018,3.772833131
P45b94f1aab,2013,1,2014,0.39926431
P45b94f1aab,2013,2,2015,0.189731163
P45b94f1aab,2013,3,2016,-0.186450548
P45b94f1aab,2013,4,2018,0.236378658
P31b4a243f7,2013,1,2014,-0.220150151
P31b4a243f7,2013,2,2015,0.159818235
P31b4a243f7,2013,3,2016,2.979972246
P31b4a243f7,2013,4,2017,3.069865247
P31b4a243f7,2013,5,2018,0.770659369
P398088f587,2013,1,2014,3.559658854
P398088f587,2013,2,2015,1.683999663
P398088f587,2013,3,2016,3.162085889
P398088f587,2013,4,2017,1.078538795
P398088f587,2013,5,2018,1.643408394
P36eaf9779b,2013,1,2014,-0.96580455
P36eaf9779b,2013,2,2015,1.065657184
P36eaf9779b,2013,3,2016,0.176601389
P36eaf9779b,2013,4,2017,1.370675416
P36eaf9779b,2013,5,2018,0.864744774
P622332ff90,2013,1,2014,2.578374278
P622332ff90,2013,2,2015,-0.392190315
P622332ff90,2013,3,2018,-0.055640297
Pf7f191defd,2013,1,2014,-0.520901836
Pf7f191defd,2013,2,2015,2.510755808
Pf7f191defd,2013,3,2016,3.716641601
Pf7f191defd,2013,4,2017,9.536094824
Pf7f191defd,2013,5,2018,9.400487645
P5e50445e82,2013,1,2014,-0.363037662
Pf209014384,2013,1,2014,0.091930537
Pf209014384,2013,2,2015,-0.032226258
Pf209014384,2013,3,2016,-0.394446287
Pccb83c9fcb,2013,1,2014,-0.033417796
Pccb83c9fcb,2013,2,2015,0.270498686
Pccb83c9fcb,2013,3,2016,0.70932587
Pccb83c9fcb,2013,4,2017,1.047445189
Pccb83c9fcb,2013,5,2018,2.761715946
Pea46ee56c1,2013,1,2014,0.114756445
Pea46ee56c1,2013,2,2015,-0.575037204
Pb18185e9fe,2013,1,2014,0.402257682
Pb18185e9fe,2013,2,2015,7.538518539
Pb18185e9fe,2013,3,2016,5.042567262
Pb18185e9fe,2013,4,2017,14.06060434
Pb18185e9fe,2013,5,2018,7.210859774
P36f801ddc1,2013,1,2014,0.76513329
P36f801ddc1,2013,2,2015,0.202973408
P36f801ddc1,2013,3,2016,0.201374395
P36f801ddc1,2013,4,2018,1.239758039
P84dee8d837,2013,1,2014,0.741983669
P84dee8d837,2013,2,2015,2.569431836
P84dee8d837,2013,3,2016,10.71133281
P84dee8d837,2013,4,2017,3.775858111
P84dee8d837,2013,5,2018,7.34142524
Pf825457ab4,2013,1,2014,-2.688606228
Pf825457ab4,2013,2,2015,-0.848563136
Pf825457ab4,2013,3,2016,1.936704118
Pf825457ab4,2013,4,2017,4.087242784
Pf825457ab4,2013,5,2018,4.588989446
Pd6905b8ed2,2013,1,2014,0.197723161
Pdbcc4b2801,2013,1,2014,-0.618109712
Pdbcc4b2801,2013,2,2015,2.118405738
Pdbcc4b2801,2013,3,2016,0.935556783
Pdbcc4b2801,2013,4,2017,0.830843236
Pdbcc4b2801,2013,5,2018,-0.443113581
P6258e82584,2013,1,2014,1.138932109
P6258e82584,2013,2,2015,0.864371322
P6258e82584,2013,3,2016,0.872903792
