pid,draft_year,was_drafted,actual_pick,bio_age_at_draft,bio_combine_height_in,bio_combine_weight_lb,bio_combine_wingspan_in,bio_combine_reach_in,bio_combine_vertical_standing_in,bio_combine_vertical_max_in,bio_combine_lane_agility_s,bio_combine_sprint_s,col_gp,col_mpg,col_pts36,col_reb36,col_ast36,col_stl36,col_blk36,col_usg_pct,col_ts_pct,col_efg_pct,col_ast_pct,col_tov_pct,col_orb_pct,col_drb_pct,col_stl_pct,col_blk_pct,col_fg3ar,col_ftar,col_ft_pct,col_fg3_pct,col_fg2_pct,col_minutes_total,cons_mock_consensus_rank,cons_mock_best_rank,cons_mock_n_sources,cons_bigboard_consensus_rank,hs_mcdonalds_aa,hs_jordan_brand,hs_hoop_summit,hs_rsci_rank,intl_gp,intl_minutes,intl_mpg,intl_pts36,intl_reb36,intl_ast36,intl_stl36,intl_blk36,intl_ts_pct,intl_ft_pct,intl_fg3_pct,intl_level,ctx_base_gp,ctx_base_minutes_share,ctx_base_usage,ctx_base_efg,ctx_base_ts,ctx_base_orb,ctx_base_drb,ctx_base_ast_pct,ctx_base_tov_pct,ctx_base_ftm,ctx_base_fta,ctx_base_ft_pct,ctx_base_fg2m,ctx_base_fg2a,ctx_base_fg2_pct,ctx_base_fg3m,ctx_base_fg3a,ctx_base_fg3_pct,ctx_base_blk_pct,ctx_base_stl_pct,ctx_base_ftr,ctx_base_fouls40,ctx_base_ast_tov,ctx_base_rim_made,ctx_base_rim_attempts,ctx_base_mid_made,ctx_base_mid_attempts,ctx_base_dunk_made,ctx_base_dunk_attempts,ctx_base_mpg,ctx_base_oreb_pg,ctx_base_dreb_pg,ctx_base_ast_pg,ctx_base_stl_pg,ctx_base_blk_pg,ctx_base_pts_pg,ctx_base_age,ctx_base_height,ctx_base_three_share,ctx_team_peer_usage,ctx_team_gap_usage,ctx_team_peer_ts,ctx_team_gap_ts,ctx_team_peer_ast_pct,ctx_team_gap_ast_pct,ctx_team_peer_orb,ctx_team_gap_orb,ctx_team_peer_drb,ctx_team_gap_drb,ctx_team_peer_stl_pct,ctx_team_gap_stl_pct,ctx_team_peer_blk_pct,ctx_team_gap_blk_pct,ctx_team_rotation_depth,ctx_team_creator_competition,ctx_team_guard_competition,ctx_growth_seasons,ctx_skill_defense_discipline,ctx_skill_creation_control,ctx_skill_usage_efficiency,ctx_skill_ft_volume,ctx_growth_usage,ctx_growth_minutes_share,ctx_growth_ts,ctx_growth_ast_pct,ctx_growth_tov_pct,ctx_growth_stl_pct,ctx_growth_blk_pct,ctx_growth_fg3a,ctx_growth_ft_pct,ctx_growth_changed_team
P9aa7ef7a41,2001,1,56.0,22.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd06a43915a,2002,1,1.0,21.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pe929ebb536,2002,1,2.0,20.79,72.25,197.0,75.5,97.0,28.5,36.0,10.34,3.09,35.0,,,,,,,,,,,,,,,,0.5174311926605505,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P979bc77e15,2002,1,4.0,20.75,80.75,227.0,84.5,106.5,29.0,33.0,11.81,3.19,37.0,,,,,,,,,,,,,,,,0.0636042402826855,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pc692096d48,2002,1,5.0,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,5.0,166.0,33.2,17.566265060240966,9.542168674698797,1.0843373493975903,1.0843373493975903,1.3012048192771084,49.7,0.6666666666666666,0.2692307692307692,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7662bd9a71,2002,1,12.0,24.15,81.0,240.0,88.0,111.0,26.0,29.0,11.96,3.35,28.0,,,,,,,,,,,,,,,,0.0022883295194508,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pb7f87f6748,2002,1,13.0,21.51,80.5,221.0,84.0,107.0,33.5,36.5,11.35,3.21,25.0,,,,,,,,,,,,,,,,0.1479099678456591,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5656ae84e7,2002,1,17.0,23.71,,,,,,,,,36.0,,,,,,,,,,,,,,,,0.4336448598130841,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P792efcc523,2002,1,18.0,21.78,82.75,238.0,86.5,112.0,24.0,27.0,12.56,3.63,29.0,,,,,,,,,,,,,,,,0.0909090909090909,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P59cd2b2d22,2002,1,19.0,22.92,78.0,223.0,84.0,104.5,31.5,37.5,11.75,3.2,31.0,,,,,,,,,,,,,,,,0.0127118644067796,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4c416f9cab,2002,1,21.0,21.35,79.0,213.0,82.0,105.0,33.5,34.5,11.94,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0459b830f2,2002,1,22.0,21.27,,,,,,,,,30.0,,,,,,,,,,,,,,,,0.3698924731182795,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd2dc1d3e0e,2002,1,23.0,22.32,,,,,,,,,32.0,,,,,,,,,,,,,,,,0.4331065759637188,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P357471422c,2002,1,24.0,18.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,4.0,67.0,16.75,13.970149253731345,6.447761194029851,0.0,0.5373134328358209,0.5373134328358209,47.1,0.8,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pb74259d44e,2002,1,25.0,22.33,73.5,212.0,80.0,100.5,26.0,31.0,11.73,3.29,35.0,,,,,,,,,,,,,,,,0.3589164785553047,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd4f1d19d77,2002,1,27.0,22.36,,,,,,,,,21.0,,,,,,,,,,,,,,,,0.44,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P42dd9e15a4,2002,1,28.0,23.77,,,,,,,,,32.0,,,,,,,,,,,,,,,,0.579185520361991,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4cd866005e,2002,1,30.0,21.79,,,,,,,,,29.0,,,,,,,,,,,,,,,,0.5580808080808081,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P70ecb2ee9d,2002,1,32.0,21.26,77.5,202.0,84.5,104.5,30.0,34.0,11.7,3.32,31.0,,,,,,,,,,,,,,,,0.3654266958424507,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P780ecd00c5,2002,1,33.0,24.39,,,,,,,,,33.0,,,,,,,,,,,,,,,,0.0033783783783783,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2abf5d1b69,2002,1,34.0,20.59,79.75,258.0,86.25,108.5,26.5,28.5,10.77,3.31,35.0,,,,,,,,,,,,,,,,0.0028901734104046,,,,,0.0,,,,,0,0,0,,8.0,207.0,25.875,22.08695652173913,11.130434782608695,1.9130434782608696,1.0434782608695652,0.6956521739130435,69.1,0.7777777777777778,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7d55637f90,2002,1,36.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,22.0,472.73333333333335,21.48787878787879,14.3928923988154,7.158369764490199,0.685375828515019,1.4469045268650402,0.3046114793400084,52.9,0.6714285714285714,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P39c99a28df,2002,1,37.0,21.05,75.0,200.0,77.0,99.0,27.0,32.5,12.2,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pe79941522f,2002,1,39.0,22.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,17.0,323.1,19.00588235294118,19.6100278551532,2.896935933147632,3.676880222841225,1.8941504178272976,0.0,56.6,0.8163265306122449,0.3333333333333333,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5635d18ecc,2002,1,40.0,22.22,83.75,260.0,83.5,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pe961cc9c52,2002,1,41.0,22.91,75.0,197.0,79.5,100.5,31.0,36.5,11.13,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P47eee57e35,2002,1,43.0,23.41,78.25,264.0,85.5,107.5,28.0,32.5,11.77,3.21,35.0,,,,,,,,,,,,,,,,0.0028248587570621,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3514cc9b35,2002,1,45.0,22.29,78.75,226.0,81.0,96.5,35.5,40.5,10.68,3.28,31.0,,,,,,,,,,,,,,,,0.3188854489164087,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P71645345d7,2002,1,46.0,19.11,,,,,,,,,32.0,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,0,0,0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P021e6add75,2002,1,47.0,23.32,79.0,237.0,83.5,104.0,,,,,11.0,,,,,,,,,,,,,,,,0.0806451612903225,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P830efff813,2002,1,49.0,24.36,80.0,240.0,85.0,108.5,24.5,29.5,11.69,3.52,34.0,,,,,,,,,,,,,,,,0.041025641025641,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pdacee2a50f,2002,1,52.0,23.09,78.75,198.0,84.0,105.5,31.5,37.5,11.54,3.29,32.0,,,,,,,,,,,,,,,,0.2942271880819367,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3769bd015c,2002,1,53.0,22.23,78.75,203.0,83.5,104.0,32.5,38.0,10.94,3.09,30.0,,,,,,,,,,,,,,,,0.4350797266514806,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4adcc58a26,2002,1,55.0,22.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,20.0,473.3333333333333,23.666666666666664,24.185915492957747,6.99718309859155,1.7492957746478874,1.9014084507042253,0.4563380281690141,70.5,0.6701030927835051,0.3333333333333333,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P648b9117f8,2002,1,56.0,22.88,79.0,225.0,85.0,105.0,29.5,35.5,12.85,3.22,33.0,,,,,,,,,,,,,,,,0.0938967136150234,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pebd90a92ff,2002,1,57.0,23.31,79.25,285.0,82.75,106.5,28.5,33.0,12.18,3.31,32.0,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pbc5a0470c9,2003,1,1.0,18.48,79.25,245.0,84.25,106.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pae0e6be256,2003,1,3.0,19.07,78.25,233.0,84.0,105.5,30.5,33.5,11.4,3.15,35.0,,,,,,,,,,,,,,,,0.2712418300653594,,,,,0.0,,,,,1,1,0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01056a0f18,2003,1,6.0,21.16,83.5,252.0,83.75,110.5,23.5,30.5,11.33,3.37,31.0,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0efa2b4f7d,2003,1,8.0,20.25,71.0,162.0,71.5,93.5,32.5,39.5,11.45,3.2,33.0,,,,,,,,,,,,,,,,0.1712846347607053,,,,,0.0,,,,,0,0,0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pc5cf3e8f14,2003,1,11.0,21.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,13.0,341.0,26.23076923076923,12.98533724340176,3.906158357771261,2.2170087976539588,1.5835777126099706,0.7390029325513197,51.6,0.59375,0.3548387096774194,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pced63c164c,2003,1,12.0,22.66,80.75,255.0,85.5,108.0,28.0,33.0,11.62,3.28,38.0,,,,,,,,,,,,,,,,0.0749506903353057,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P64b1bc7766,2003,1,13.0,21.6,,,,,,,,,32.0,,,,,,,,,,,,,,,,0.2811059907834101,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pace4fe8116,2003,1,15.0,22.46,,,,,,,,,32.0,,,,,,,,,,,,,,,,0.5026041666666666,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P539180f113,2003,1,16.0,22.62,72.25,178.0,77.0,97.5,34.5,41.0,10.89,3.06,31.0,,,,,,,,,,,,,,,,0.5196850393700787,,,,,0.0,,,,,0,0,0,,8.0,179.0,22.375,19.106145251396647,3.016759776536313,5.027932960893855,1.4078212290502794,0.2011173184357542,67.4,0.7307692307692307,0.5185185185185185,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5e97ce9bc9,2003,1,17.0,22.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,13.0,340.0,26.15384615384616,15.988235294117649,6.564705882352941,1.4823529411764709,0.6352941176470588,1.1647058823529413,50.2,0.6666666666666666,0.238095238095238,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P37455198a4,2003,1,18.0,22.82,80.25,226.0,88.25,108.25,28.5,31.5,12.18,3.43,32.0,,,,,,,,,,,,,,,,0.0626506024096385,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pa526a12aa4,2003,1,19.0,19.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,13.0,255.0,19.615384615384617,17.788235294117648,2.541176470588235,1.8352941176470587,1.5529411764705885,0.8470588235294118,52.9,0.64,0.2941176470588235,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pb7edd3ead7,2003,1,20.0,22.49,76.75,214.0,81.0,102.5,30.0,39.5,10.91,3.11,33.0,,,,,,,,,,,,,,,,0.2802850356294536,,,,,0.0,,,,,0,0,0,,6.0,53.0,8.833333333333334,19.69811320754717,4.754716981132075,1.3584905660377358,1.3584905660377358,0.0,66.6,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P38d9dee28f,2003,1,21.0,21.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,12.0,299.0,24.916666666666668,8.42809364548495,6.862876254180602,4.334448160535117,1.68561872909699,1.68561872909699,52.6,0.7058823529411765,0.1428571428571428,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P53313a94c2,2003,1,22.0,20.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,18.0,400.0,22.22222222222222,12.69,4.5,4.59,1.35,0.09,50.4,0.5932203389830508,0.2352941176470588,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pc441e97a64,2003,1,24.0,22.55,81.5,234.0,86.0,109.0,25.0,29.0,11.87,3.45,30.0,,,,,,,,,,,,,,,,0.2109004739336493,,,,,0.0,,,,,0,0,0,,8.0,111.0,13.875,20.75675675675676,10.702702702702704,2.27027027027027,1.6216216216216215,1.945945945945946,67.3,0.875,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P6294004747,2003,1,25.0,20.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,16.0,508.0,31.75,13.606299212598426,8.007874015748031,1.9133858267716533,1.9133858267716533,0.3543307086614173,49.3,0.673469387755102,0.2911392405063291,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3dd5c6b05b,2003,1,26.0,19.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd0fb9bca1b,2003,1,27.0,18.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd8afdd28b5,2003,1,28.0,20.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P82d1799627,2003,1,29.0,23.16,77.25,202.0,86.0,105.5,33.0,36.5,10.89,3.09,31.0,,,,,,,,,,,,,,,,0.3317757009345794,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pf4d331b9a5,2003,1,30.0,18.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,4.0,39.0,9.75,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P47846f7398,2003,1,31.0,22.39,78.5,215.0,78.5,102.0,23.5,30.0,11.04,3.38,29.0,,,,,,,,,,,,,,,,0.4304812834224599,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P08c56d3590,2003,1,32.0,23.24,79.75,235.0,80.5,104.0,28.0,,,,28.0,,,,,,,,,,,,,,,,0.2862745098039215,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4649b7d232,2003,1,37.0,25.19,76.5,200.0,78.5,100.5,31.5,35.0,10.72,3.18,32.0,,,,,,,,,,,,,,,,0.2767624020887728,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P9827437e3d,2003,1,39.0,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,14.0,139.0,9.928571428571429,2.848920863309353,6.474820143884892,0.0,0.7769784172661871,4.402877697841727,26.2,0.1111111111111111,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pa2e0858910,2003,1,40.0,21.56,73.0,190.0,81.0,96.25,34.0,40.5,11.09,3.1,31.0,,,,,,,,,,,,,,,,0.25,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pe4a1b20238,2003,1,41.0,21.91,74.5,201.0,79.25,100.0,28.5,28.5,11.86,3.19,30.0,,,,,,,,,,,,,,,,0.1987951807228915,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pa59b169e09,2003,1,42.0,19.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,14.0,150.0,10.714285714285714,14.88,9.6,0.96,1.68,0.24,52.5,0.625,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3a913af04c,2003,1,43.0,23.12,76.25,213.0,81.25,101.0,29.5,35.0,11.43,3.25,36.0,,,,,,,,,,,,,,,,0.4917647058823529,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P624e80554f,2003,1,45.0,23.22,80.5,242.0,80.75,105.5,27.0,32.0,11.52,3.32,33.0,,,,,,,,,,,,,,,,0.3725490196078431,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P554dd6632a,2003,1,47.0,20.51,72.75,189.0,77.5,98.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P9f79255649,2003,1,48.0,19.69,80.25,316.0,90.25,110.0,24.5,32.0,14.01,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
