pid,draft_year,status,slug,capture_ts,n_captures,n_rejected_postdraft,layout
P74ff916074,2006,ok,renaldobalkman,20060615022413,60,58,old
P8b41334856,2006,ok,rajonrondo,20060615211259,178,128,old
P924fa678bb,2006,no_profile,,,0,0,
P842513fba1,2006,ok,joshboone,20060615211148,118,79,old
P574724b2cd,2006,ok,kylelowry,20060615022254,118,100,old
P570dcb4282,2006,ok,shannonbrown,20060615211559,110,73,old
P6f3dd59527,2006,ok,jordanfarmar,20060615211459,114,86,old
P20a1183fcf,2006,ok,sergiorodriguez,20060615214712,89,61,old
Pdb7c6b10a9,2006,ok,mauriceager,20060615211347,106,62,old
P1bf2734620,2006,ok,mardycollins,20060615211511,86,53,old
Pb01091942c,2006,ok,joelfreeland,20060614001949,69,68,old
P51a666d7f5,2006,ok,jameswhite,20060623201707,147,89,old
P7781579610,2006,ok,stevenovak,20060615211311,108,93,old
Pad940d555c,2006,ok,solomonjones,20060614002032,69,66,old
Pce8689cb8f,2006,ok,pauldavis,20060615211201,103,54,old
P641f1ca8a3,2006,ok,pjtucker,20060615210519,97,80,old
P82e987418b,2006,ok,craigsmith,20060615214557,99,65,old
Pe4baee43bf,2006,ok,bobbyjones,20060613215858,65,48,old
Pa760c9001c,2006,ok,kostaperovic,20060614103108,69,40,old
P6565076e45,2006,no_content,david-noel;davidnoel,,44,42,
P2650c293bf,2006,ok,jamesaugustine,20060616033433,68,59,old
P9a20aba619,2006,ok,danielgibson,20060615211447,122,73,old
Peed487fb04,2006,no_capture_before_draft,,,41,41,
Pa24efaf8fd,2006,ok,alexanderjohnson,20060613170510,76,54,old
P156589bd1a,2006,ok,deebrown,20060615210443,118,71,old
P117ae491b1,2006,ok,paulmillsap,20060616001627,71,42,old
Pec84345bbc,2006,ok,leonpowe,20060615210508,118,80,old
P4bb660105c,2006,ok,ryanhollins,20060612223118,76,61,old
P09caf918fb,2006,no_capture_before_draft,,,2,2,
P20979c9b9c,2006,ok,guillermodiaz,20060615211650,104,57,old
Pac436e0a75,2006,ok,hassanadams,20060615211335,120,63,old
Pc858ff68e6,2006,ok,damirmarkota,20060616110509,50,35,old
P552922b6fa,2006,ok,willblalock,20060615211423,52,47,old
Pb8998ddf4a,2006,no_content,willconroy,,4,3,
P7363f8a8b4,2006,no_profile,,,0,0,
P6f687d1dcc,2006,ok,kelennaazubuike,20060626012448,39,6,old
P633e796e6a,2006,no_capture_before_draft,,,3,3,
Pf037b649bc,2006,no_capture_before_draft,,,3,3,
P5551ba72f6,2006,ok,louisamundson,20060615211702,27,17,old
Pcbdc976fea,2006,no_capture_before_draft,,,10,10,
P40d4a587d5,2006,no_profile,,,0,0,
Pd1e1adb03d,2006,ok,justinwilliams,20060615022216,29,10,old
P3bad279cb0,2006,no_content,yakhoubadiawara,,2,0,
P4c433fbf72,2006,ok,popsmensahbonsu,20060614002508,41,20,old
P09e349620c,2006,no_content,roberthite,,5,3,
P2611750e05,2006,no_content,ivanmcfarlin,,2,0,
Pa0908fe6ff,2006,no_content,walterherrmann,,13,0,
Pe77ed0b343,2006,no_content,mikehall,,26,4,
Pb87d740adf,2006,no_profile,,,0,0,
P3765a7e186,2006,no_content,chrismccray,,10,6,
P2815fbec81,2006,no_content,cedricbozeman,,34,8,
Pe047befac5,2006,ok,stevensmith,20060614001752,18,7,old
P5fde6f13a3,2006,no_profile,,,0,0,
P05a3993fb1,2006,no_profile,,,0,0,
Pd12b8cef29,2006,no_content,randolphmorris,,50,8,
P85ac223123,2006,ok,lynngreer,20060615162609,37,19,old
P15657a7054,2006,ok,andrebrown,20060614164431,39,5,old
P8be75213cc,2006,no_profile,,,0,0,
P9ba3c3f8a6,2006,no_content,desmonfarmer,,21,9,
Pbdc6b072d0,2006,ok,curtisstinson,20060614002138,17,10,old
P87e51fede0,2006,ok,marcusslaughter,20060614002454,22,11,old
P2224af8be2,2007,ok,gregoden,20070624050219,277,159,asp
P5713a8b541,2007,ok,kevindurant,20070525131203,222,159,asp
Pba0c961d37,2007,ok,alhorford,20070624050659,186,125,asp
Pbcd324b348,2007,ok,mikeconley,20070618160459,147,131,asp
Pea4d2012e7,2007,ok,jeffgreen,20070619055127,179,127,asp
P23d9f5804f,2007,ok,yijianlian,20070623162132,235,122,asp
P4a79922b86,2007,ok,coreybrewer,20070621071001,159,102,asp
Pd35ff5934d,2007,ok,brandanwright,20070615033815,180,128,asp
Pad16010a79,2007,ok,joakimnoah,20070621001116,190,115,asp
P12dc2a4dac,2007,ok,spencerhawes,20070601201147,117,79,asp
P49b077589e,2007,ok,acielaw,20070613180708,129,90,asp
P8bc7e2260e,2007,ok,thaddeusyoung,20070506084505,147,103,asp
P25a045baff,2007,ok,julianwright,20070607004247,150,81,asp
Pd84423f7e2,2007,ok,althornton,20070605220218,136,90,asp
P243742fc34,2007,ok,rodneystuckey,20070608025455,117,87,asp
Pdd125f24cc,2007,ok,nickyoung,20070605220355,146,89,asp
P61624e71c6,2007,ok,seanwilliams,20070607004158,105,78,asp
Pc544b8efa0,2007,ok,marcobelinelli,20070605220318,173,122,asp
P2f5200d27c,2007,ok,javariscrittenton,20070624050649,104,85,old
Pd6f3aa739f,2007,ok,jasonsmith,20070609091727,112,73,asp
Pb70d7d0b57,2007,ok,daequancook,20070625004733,98,68,asp
P41fad117db,2007,ok,jareddudley,20070509143459,80,69,asp
P473b24f6eb,2007,ok,wilsonchandler,20070601201305,82,79,asp
P42adf8ab25,2007,ok,rudyfernandez,20070624102141,165,93,asp
Pd9ad951135,2007,ok,morrisalmond,20070509140310,90,55,asp
P168e9ad8d4,2007,ok,aaronbrooks,20070509142415,129,89,asp
P1311f2955b,2007,ok,arronafflalo,20070608025229,101,75,asp
P6950e00d3b,2007,ok,tiagosplitter,20070626035308,189,88,old
P6a22b03d03,2007,ok,alandotucker,20070509143027,117,63,asp
P56d107e80a,2007,ok,carllandry,20070509224352,78,75,asp
P971be31864,2007,ok,gabepruitt,20070618025155,66,55,asp
P40c501f5d6,2007,no_profile,,,0,0,
P7703cc27be,2007,ok,nickfazekas,20070509144137,124,73,asp
P6525188e53,2007,ok,glendavis,20070609123930,112,81,asp
Pf6d18cb839,2007,ok,jermareodavidson,20070509143621,89,55,asp
P67d2056db6,2007,ok,joshmcroberts,20070608025125,195,104,asp
P8e68185705,2007,ok,kyrylofesenko,20070624051202,67,65,asp
P1a6f58deb5,2007,no_profile,,,0,0,
Pb380360b47,2007,no_content,chris-richard;chrisrichard,,57,49,
Pcd53db286a,2007,ok,derrickbyars,20070607133334,67,50,asp
Pcfbeb8a341,2007,ok,stephanelasme,20070509143216,57,52,asp
P0f110bb83f,2007,ok,dominicmcguire,20070509143105,66,57,asp
P93e1b535ab,2007,ok,marcgasol,20070509142915,135,123,asp
Pd1415c96b7,2007,ok,aarongray,20070609123412,151,104,asp
Peefc30f89c,2007,ok,jamesoncurry,20070529001921,85,74,asp
Pf5e2b9f7f1,2007,ok,taureangreen,20070509224307,64,58,asp
Pac5bd0e496,2007,ok,demetrisnichols,20070509143724,116,83,asp
Pcb5c1e8ac6,2007,ok,herberthill,20070509144410,62,50,asp
P544e2d56ac,2007,ok,ramonsessions,20070509141626,69,55,asp
Pa610141ccc,2007,ok,djstrawberry,20070613180742,84,67,asp
P1605b30cec,2007,no_content,keithlangford,,35,2,
Pc86b9a08db,2007,no_profile,,,0,0,
P49a2cdbcb5,2007,ok,dariuswashington,20070624051234,55,15,asp
Pd5893ad4c2,2007,no_profile,,,0,0,
P71e6d4319f,2007,no_profile,,,0,0,
P586a0d2a81,2007,no_profile,,,0,0,
P02f9f17423,2007,ok,cobykarl,20070608101605,16,15,asp
P9bd8ef5672,2007,ok,darrylwatkins,20070624050941,70,19,asp
P801bf131e6,2007,ok,cjwatson,20061214210705,10,2,old
Pd175d5631f,2007,no_content,courtneysims;courtney-sims,,45,17,
Pc47bd1a1ea,2007,no_profile,,,0,0,
Pa5107e2b9c,2007,ok,thomasgardner,20070418060402,19,6,old
Pda7f31dba8,2007,no_profile,,,0,0,
P5c6144028a,2007,no_profile,,,0,0,
Pf75a340b58,2007,ok,shagarialleyne,20070609091748,68,27,asp
P2d45174d7f,2008,ok,derrickrose,20080624035443,246,142,asp
P722aa856f7,2008,ok,michaelbeasley,20080516225454,212,124,asp
P552ea773e2,2008,ok,ojmayo,20080509065602,220,122,asp
P67ee7c4408,2008,ok,russellwestbrook,20080621094934,154,128,asp
Pdfe2a49906,2008,ok,kevinlove,20080625031246,158,112,asp
Peda84f3898,2008,ok,danilogallinari,20080621094924,149,93,asp
Pd43d378f42,2008,ok,ericgordon,20080516095942,164,100,asp
P2e38e474e2,2008,ok,joealexander,20080625031241,111,91,asp
P376f10f64c,2008,ok,djaugustin,20080621210112,115,84,asp
Pab86c7dfaf,2008,ok,brooklopez,20080625031226,135,85,asp
P5f07dfebd6,2008,ok,jerrydbayless,20080516074731,131,78,asp
P4e0fbd7a78,2008,ok,jasonthompson,20080624034423,92,71,asp
Pf1e6555cfc,2008,ok,brandonrush,20080622100032,114,46,asp
P7c81e9aca5,2008,ok,anthonyrandolph,20080624035415,113,89,asp
P7e5e28e6b3,2008,ok,robinlopez,20080621210123,117,82,asp
Pdb3f441dab,2008,ok,marreesespeights,20080622022049,58,37,asp
P4afc5fb3f7,2008,ok,royhibbert,20080622022116,161,68,asp
Pfcb4575061,2008,ok,javalemcgee,20080622022044,109,87,asp
Pffe825f9b7,2008,ok,jjhickson,20080624034827,45,30,asp
P3d1eff1bca,2008,ok,alexisajinca,20080626030600,141,83,asp
P969f2b1c13,2008,ok,ryananderson,20080616053018,79,65,asp
Pd19bde5a19,2008,ok,courtneylee,20080626030610,88,76,asp
Pc3a5f10000,2008,ok,kostakoufos,20080624034842,104,69,asp
P0157d20b94,2008,ok,sergeibaka,20080616052752,109,90,asp
Pda7ff44e77,2008,ok,nicolasbatum,20080625101545,122,56,asp
P0e7908a570,2008,ok,georgehill,20080616055228,61,58,asp
P4b0ccf34e0,2008,ok,darrellarthur,20080621170054,89,42,asp
Pab534e249b,2008,ok,dontegreene,20080622022039,74,31,asp
P9f5758481a,2008,ok,djwhite,20080616034136,77,25,asp
P41bc73e83b,2008,ok,jrgiddens,20080616034216,126,49,asp
Pe67238da8c,2008,ok,nikolapekovic,20080624035543,94,71,asp
Pbbde966f1e,2008,ok,waltersharpe,20080616053622,58,53,asp
Pad8df3794d,2008,ok,joeydorsey,20080621210117,65,38,asp
P51f87bc5f4,2008,ok,mariochalmers,20080624035154,105,66,asp
P7c1c1e7eac,2008,ok,deandrejordan,20080621094929,120,73,asp
P246009ab63,2008,ok,omerasik,20080625031301,107,88,asp
P486b5c76fa,2008,no_capture_before_draft,,,22,22,
P82dd1ca59f,2008,ok,kyleweaver,20080616032151,58,35,asp
P8482acfde2,2008,ok,sonnyweems,20080616054125,49,32,asp
P2fe87c73a6,2008,ok,chrisdouglas-roberts,20080622022031,54,20,asp
P6dfb5df5c6,2008,ok,nathanjawai,20080624035200,46,33,asp
P1ca581fef0,2008,ok,seansingletary,20080624034934,67,30,asp
Pc9371b494a,2008,no_capture_before_draft,,,51,51,
P4b06d66b80,2008,ok,gorandragic,20080616052344,98,64,asp
Pf14243ec5e,2008,ok,billwalker,20080624035054,86,54,asp
P79f9e777a1,2008,ok,malikhairston,20080616054115,88,49,asp
P951f092ec6,2008,ok,darnelljackson,20080616054554,39,29,asp
Pb047bb4747,2008,ok,miketaylor,20080625031256,69,65,asp
P28594efa12,2008,ok,sashakaun,20080616032952,37,21,asp
P2bc925c307,2008,ok,joecrawford,20080616054103,47,30,asp
P94bbcbe8b9,2008,ok,semiherden,20080616033749,99,65,asp
P267f5baf8e,2008,ok,sunyue,20080619053458,140,84,old
P103e95dd1f,2008,ok,jawadwilliams,20080514194016,43,0,old
Pc90f94ed67,2008,no_profile,,,0,0,
Pc9bef9c2e0,2008,ok,treyjohnson,20080621005705,37,24,asp
Pbbe7c2361f,2008,ok,anthonymorrow,20080619230334,36,26,asp
P2528efc939,2008,ok,bobbybrown,20080607015444,41,10,asp
Pc06b79b843,2008,ok,othellohunter,20080616054416,33,20,asp
P8ff779ec76,2008,ok,stevenhill,20080619230345,23,13,asp
Pb7bd8922eb,2008,no_profile,,,0,0,
Pfa9e39fc67,2008,no_profile,,,0,0,
Pb00deeb55d,2008,ok,demarcusnelson,20080625031231,88,38,asp
P6e6a2db0d6,2008,ok,cartiermartin,20080611160533,41,21,asp
P3b02df9dfc,2008,no_profile,,,0,0,
P4b40cf78ae,2008,ok,davonjefferson,20080626030615,100,53,asp
P16bd14d8e6,2008,ok,jamontgordon,20080616032445,45,21,asp
P5c990faeef,2008,no_profile,,,0,0,
Pd2241d6e4b,2008,ok,richardhendrix,20080624034913,100,68,asp
Pb36450dd54,2008,ok,shawnjames,20080624035553,41,35,asp
Pb48635a7c4,2008,ok,trentplaisted,20080616051220,51,31,asp
P146ec7320a,2009,ok,blake-griffin,20090528153649,199,132,drupal
P26f8dd510c,2009,ok,hasheem-thabeet,20090528072135,211,125,drupal
P2acc089d0e,2009,ok,james-harden,20090528070438,169,122,drupal
Pe2d0a4cddd,2009,ok,tyreke-evans,20090528152817,136,104,drupal
P22c8154970,2009,ok,ricky-rubio,20090528173730,195,127,drupal
P1738f63a26,2009,ok,jonny-flynn,20090523031427,139,116,drupal
P7b8c6b66e0,2009,ok,stephen-curry,20090531035420,195,160,drupal
P3391f209f3,2009,ok,jordan-hill,20090624104348,147,103,drupal
Pad8e6fd6b0,2009,ok,demar-derozan,20090531153728,153,99,drupal
P52f9046b71,2009,ok,brandon-jennings,20090622043724,163,110,drupal
P4417860ddd,2009,ok,terrence-williams,20090522015540,120,83,drupal
Pef77516e2b,2009,ok,gerald-henderson,20090523031422,158,90,drupal
P4c4f563b8c,2009,ok,tyler-hansbrough,20090620060731,193,87,drupal
Pc430805a15,2009,ok,earl-clark,20090528072058,180,90,drupal
P7ef2b1cf05,2009,ok,austin-daye,20090622055913,145,76,drupal
P60425a0c89,2009,ok,james-johnson,20090531165557,134,112,drupal
Pab257f8a15,2009,ok,jrue-holiday,20090612114728,156,94,drupal
P20418f8d52,2009,ok,ty-lawson,20090622052733,123,81,drupal
P0086aec335,2009,ok,jeff-teague,20090531135511,142,87,drupal
Pe79f6d1bdb,2009,ok,eric-maynor,20090621204754,116,78,drupal
P8afd917a6c,2009,ok,darren-collison,20090624135855,140,94,drupal
P2d06a24aee,2009,ok,victor-claver,20090518185242,104,65,drupal
P7d7c4d5568,2009,ok,omri-casspi,20090531154224,126,93,drupal
Pcb72b419f2,2009,ok,bj-mullens,20090612114447,141,89,drupal
P57a6e7dc53,2009,ok,rodrigue-beaubois,20090620085729,132,93,drupal
P38fd19ed26,2009,ok,taj-gibson,20090423112024,109,72,drupal
P117b8ca478,2009,ok,demarre-carroll,20090502024952,72,61,drupal
P6fd4123c4d,2009,ok,wayne-ellington,20090531123508,133,79,drupal
Pc99e2f6730,2009,ok,toney-douglas,20090620093101,76,64,drupal
P2805efe438,2009,ok,christian-eyenga,20090620080510,49,46,drupal
P4f7ec9f72f,2009,ok,jeff-pendergraph,20090523013811,103,59,drupal
P57802757ed,2009,ok,jermaine-taylor,20090622060900,73,60,drupal
P3326a2a68b,2009,ok,dante-cunningham,20090623120819,71,66,drupal
P977d8b209e,2009,ok,dajuan-summers,20090621204820,101,65,drupal
Pc643573699,2009,ok,sam-young,20090505173928,91,61,drupal
P5e4e4a8cf1,2009,ok,dejuan-blair,20090531162332,103,80,drupal
P16997d7184,2009,ok,jon-brockman,20090531040145,91,58,drupal
P8514f39741,2009,ok,jonas-jerebko,20090525231531,91,68,drupal
Pe7ad570728,2009,ok,derrick-brown,20090622060849,93,74,drupal
Pa0dded8876,2009,ok,jodie-meeks,20090521194210,78,68,drupal
P917b0d4d70,2009,ok,patrick-beverly,20090513011029,107,71,drupal
P56bb4beeed,2009,ok,marcus-thornton,20090624134033,104,85,drupal
P922c03ccad,2009,ok,chase-budinger,20090623154248,174,86,drupal
Pb58f931dd3,2009,ok,nick-calathes,20090523024244,131,74,drupal
P456fdc6328,2009,ok,danny-green,20090528163601,84,62,drupal
P5500e23cae,2009,ok,taylor-griffin,20090324041117,64,62,drupal
P322900af3b,2009,ok,aj-price,20090523023754,110,51,drupal
Pfd96fb33e5,2009,ok,nando-de-colo,20090521194228,92,57,drupal
P597d181897,2009,ok,robert-vaden,20090622035252,70,34,drupal
P1015da4297,2009,ok,patrick-mills,20090624134045,106,76,drupal
P4b1ba6339f,2009,ok,lester-hudson,20090503101859,83,47,drupal
P9378e87d91,2009,no_profile,,,0,0,
Pa5aab1aab8,2009,no_profile,,,0,0,
P6aab967db9,2009,no_profile,,,0,0,
Pf31133cc3c,2009,no_profile,,,0,0,
Pfc3cc92a5c,2009,no_profile,,,0,0,
P6f23e4dd26,2009,ok,marcus-landry,20090530082540,17,14,drupal
P37b821fb18,2009,ok,alonzo-gee,20090523004502,70,38,drupal
P6d59a1d0fb,2009,ok,reggie-williams,20090503101909,42,33,drupal
P2d536d911b,2009,ok,cedric-jackson,20090531040917,11,9,drupal
P1a8bbe3efe,2009,no_profile,,,0,0,
Peb1d9a0135,2009,ok,antonio-anderson,20090327105125,40,15,drupal
P4b68bd7095,2009,ok,wesley-matthews,20090529020239,91,78,drupal
P8d411cb20c,2009,ok,brandon-costner,20090529050936,40,14,drupal
P0846fd837c,2009,ok,chinemelu-elonu,20090520012240,43,39,drupal
P74435b1e45,2009,ok,daniel-hackett,20090324090120,29,13,drupal
Pfe669c03c3,2009,ok,dar-tucker,20090422174647,22,13,drupal
Pdd4e0d785b,2009,no_profile,,,0,0,
P7d184fd756,2009,ok,eric-devendorf,20090623131336,37,11,drupal
Pcd4698d422,2009,ok,paul-harris,20090327015028,57,18,drupal
Pb5a94c877c,2009,no_capture_before_draft,,,5,5,
Pd01ecb3669,2010,ok,john-wall,20100620020131,209,149,drupal
Ped95bfcd7e,2010,ok,evan-turner,20100622103259,150,114,drupal
Pcc98298533,2010,ok,derrick-favors,20100623043042,207,112,drupal
Peb88f22502,2010,ok,wesley-johnson,20100620023428,121,98,drupal
Pb3be83363c,2010,ok,demarcus-cousins,20100620024218,167,119,drupal
P97ae54051b,2010,ok,ekpe-udoh,20100620081049,122,101,drupal
Pc58bcc8049,2010,ok,greg-monroe,20100622034351,186,107,drupal
P297adbbd5f,2010,ok,al-farouq-aminu,20100620021326,146,92,drupal
P1402e898dc,2010,ok,gordon-hayward,20100620033547,127,113,drupal
P7f86ce09cc,2010,ok,paul-george,20100620034422,143,119,drupal
P7e584efe40,2010,ok,cole-aldrich,20100624093457,165,116,drupal
P10d0b75bed,2010,ok,xavier-henry,20100620014509,176,102,drupal
P8fac339738,2010,ok,ed-davis,20100622035243,129,95,drupal
P3f25ee2633,2010,ok,patrick-patterson,20100620033146,186,99,drupal
P502aba077e,2010,ok,larry-sanders,20100620080409,106,82,drupal
P6f36cd1fed,2010,ok,luke-babbitt,20100620034039,133,100,drupal
P440f6cc00f,2010,ok,kevin-seraphin,20100620020320,95,82,drupal
P0d0da4d2bc,2010,ok,eric-bledsoe,20100620075944,115,103,drupal
P871b04878c,2010,ok,avery-bradley,20100620022457,132,101,drupal
Pb46ac34cd7,2010,ok,james-anderson,20100620080618,139,81,drupal
P54e531f2ec,2010,ok,craig-brackins,20100620025755,77,57,drupal
Pd646388a2b,2010,ok,elliot-williams,20100620075158,89,68,drupal
P780225999f,2010,ok,trevor-booker,20100620060234,127,81,drupal
P38bff88a77,2010,ok,damion-james,20100620072926,164,83,drupal
Pa56ca2c36c,2010,ok,dominique-jones,20100620080752,79,59,drupal
Pdc16ca4e2e,2010,ok,quincy-pondexter,20100620064510,123,62,drupal
P2c1e066057,2010,ok,jordan-crawford,20100620074435,100,87,drupal
P4793f789c0,2010,ok,greivis-vasquez,20100624093959,135,93,drupal
P4d2f3d5dbd,2010,ok,daniel-orton,20100620075730,148,96,drupal
P7072c546bd,2010,ok,lazar-hayward,20100620015531,90,66,drupal
Pabb4255b19,2010,ok,tibor-pleiss,20100620080151,92,78,drupal
P581e368d46,2010,ok,dexter-pittman,20100620072842,76,52,drupal
P830611c613,2010,ok,hassan-whiteside,20100620075018,123,107,drupal
P815e63680a,2010,ok,armon-johnson,20100620081400,91,81,drupal
Pe97fa79993,2010,ok,nemanja-bjelica,20100620081011,79,66,drupal
P24b8a1c556,2010,ok,terrico-white,20100620023555,107,95,drupal
P96ac6f0cd3,2010,ok,darington-hobson,20100622103237,47,43,drupal
P7a82e40751,2010,ok,andy-rautins,20100620071358,65,59,drupal
P27a3420564,2010,ok,landry-fields,20100620060942,83,79,drupal
P0aa146e53e,2010,ok,lance-stephenson,20100620080704,152,92,drupal
Pe03992058c,2010,ok,jarvis-varnado,20100623044143,91,62,drupal
Pbd2eb786d3,2010,ok,dasean-butler,20100107012926,25,15,drupal
P966e81614a,2010,ok,devin-ebanks,20100620075836,139,77,drupal
P433bbb1ab7,2010,ok,jerome-jordan,20100620062638,122,73,drupal
Pe82bc0553e,2010,ok,gani-lawal,20100623043048,104,56,drupal
P3d55371834,2010,ok,solomon-alabi,20100620080513,84,51,drupal
P3daa0c9125,2010,ok,magnum-rolle,20100620072758,60,42,drupal
Pc62b6f4e46,2010,ok,luke-harangody,20100620061440,106,83,drupal
P989e9714fc,2010,ok,pape-sy,20100616211052,38,36,drupal
Pec2bc35d4f,2010,ok,willie-warren,20100620074521,90,56,drupal
Pbbec177bac,2010,no_capture_before_draft,,,73,73,
Pe6ceea2b5e,2010,ok,hamady-ndiaye,20100620060106,93,39,drupal
P544c115a68,2010,no_capture_before_draft,,,32,32,
P6ff85cb7e1,2010,ok,derrick-caracter,20100620074201,105,63,drupal
P29710a392c,2010,no_profile,,,0,0,
P220e9380db,2010,ok,mustafa-shakur,20100104090036,103,26,drupal
P13adb32b1d,2010,ok,gary-forbes,20100201175653,89,26,drupal
Pdb8fb82c3b,2010,ok,garret-siler,20100114131540,46,38,drupal
Pba6ba7bcf4,2010,no_profile,,,0,0,
Pad180fa2f7,2010,ok,zabian-dowdell,20090505230102,37,31,drupal
P19913201dd,2010,ok,ben-uzoh,20100620060836,18,15,drupal
P76dbb66d26,2010,ok,timofey-mozgov,20090403013942,47,40,drupal
Pb486223088,2010,no_capture_before_draft,,,36,36,
P4570803785,2010,ok,sherron-collins,20100620061956,84,44,drupal
P11d27a665c,2010,ok,samardo-samuels,20100620074827,83,44,drupal
P467d53ba82,2010,no_profile,,,0,0,
Pebc69ca1f1,2010,ok,jeff-adrien,20100128111841,77,40,drupal
Pcdba4ddbae,2010,ok,marcus-cousin,20100128053044,15,9,drupal
P9c4bb7f4c2,2010,ok,manny-harris,20100620074618,87,53,drupal
P06e60a886f,2010,ok,chrisjohnson,20081022161459,20,0,asp
P29b17f6d68,2010,ok,jeremy-lin,20100623044153,91,84,drupal
Pc9579c50f4,2010,ok,armon-bassett,20100620115136,9,6,drupal
Pc781d37e72,2010,ok,charles-garcia,20100620075621,46,40,drupal
P64a7a54879,2010,no_profile,,,0,0,
P8030960284,2010,ok,jahmar-young,20100620091318,41,32,drupal
P809c73ddd0,2010,ok,mac-koshwal,20100620025318,53,31,drupal
P0b3e754c0e,2010,ok,sylven-landesberg,20100620081238,27,17,drupal
Pdcb8ac9b93,2010,ok,tiny-gallon,20100620025625,71,69,drupal
Pbd387aad50,2010,ok,tommy-mason-griffin,20100620080902,44,32,drupal
P575f19a655,2011,ok,kyrie-irving,20110622211313,192,143,drupal
Pb035a35ee9,2011,ok,derrick-williams,20110619152052,171,134,drupal
P5969d3ea2a,2011,ok,enes-kanter,20110616222642,186,124,drupal
Pc8dae45369,2011,ok,tristan-thompson,20110618120647,170,136,drupal
Pb5da2dd439,2011,ok,jonas-valanciunas,20110618171758,161,131,drupal
P4ec69893f6,2011,ok,jan-vesely,20110621044614,172,123,drupal
P148aecdd52,2011,ok,bismack-biyombo,20110618120113,129,122,drupal
P4a7a8900d7,2011,ok,brandon-knight,20110623122115,195,125,drupal
P2e890c30d2,2011,ok,kemba-walker,20110622172725,175,127,drupal
P3ef4d7a55a,2011,ok,jimmer-fredette,20110623110236,168,135,drupal
Pb0e43997bd,2011,ok,klay-thompson,20110618171803,142,127,drupal
P9e7b32dc92,2011,ok,alec-burks,20110622173549,144,112,drupal
P2d49f5a403,2011,ok,markieff-morris,20110608075332,120,99,drupal
P268ca85d2e,2011,ok,marcus-morris,20110623093735,122,98,drupal
P22add316a5,2011,ok,kawhi-leonard,20110623083943,171,148,drupal
Pbbfb6a2c4a,2011,ok,nikola-vucevic,20110622013008,120,113,drupal
P47e2698d94,2011,ok,iman-shumpert,20110611003036,131,107,drupal
P701bdb09e4,2011,ok,chris-singleton,20110622181746,128,89,drupal
Pce627023f0,2011,ok,tobias-harris,20110604031834,124,104,drupal
Pce366ff1b3,2011,ok,donatas-motiejunas,20110621042520,216,138,drupal
Pa98bcc077b,2011,ok,nolan-smith,20110616234124,124,76,drupal
P0c700e1af1,2011,ok,kenneth-faried,20110623064349,124,110,drupal
P31bc34ca23,2011,ok,nikola-mirotic,20110613142523,147,124,drupal
P9cc36d2c64,2011,ok,reggie-jackson,20110608121353,127,115,drupal
Pc5e44c9142,2011,ok,marshon-brooks,20110622173426,114,106,drupal
Pe1228b6b2c,2011,ok,jordan-hamilton,20110618112958,142,103,drupal
P53502448c1,2011,ok,jajuan-johnson,20110605215702,109,83,drupal
Pd9bc466fd2,2011,ok,norris-cole,20110616064452,107,97,drupal
P4d8e3ba87c,2011,ok,cory-joseph,20110608074622,119,94,drupal
P85135a294f,2011,ok,jimmy-butler,20110613150233,135,126,drupal
P495da5b1cd,2011,ok,bojan-bogdanovic,20110531152639,131,97,drupal
P74ab2a2c37,2011,ok,justin-harper,20110619095716,90,84,drupal
P69e13b90fc,2011,ok,kyle-singler,20110617052257,163,95,drupal
P43d78a0411,2011,ok,shelvin-mack,20110622193056,104,88,drupal
P2e873db9ac,2011,ok,tyler-honeycutt,20110616022805,123,97,drupal
P629d2ef8de,2011,ok,jordan-williams,20110618113435,96,84,drupal
P2c06075e55,2011,ok,trey-thompkins,20110611012742,117,95,drupal
P749792a28d,2011,ok,chandler-parsons,20110616234519,132,94,drupal
P3e5e9d6579,2011,ok,jeremy-tyler,20110623095408,142,92,drupal
P96af95e7fd,2011,ok,jon-leuer,20110601080826,115,91,drupal
Pde91f9542b,2011,ok,darius-morris,20110617020137,115,105,drupal
P2606a3d161,2011,ok,davis-bertans,20110611031059,98,93,drupal
P52af59d765,2011,ok,malcolm-lee,20110606123226,138,86,drupal
P355f728583,2011,ok,charles-jenkins,20110622023942,87,82,drupal
P50ca99530f,2011,no_capture_before_draft,,,65,65,
Pd11fd10026,2011,ok,andrew-goudelock,20110617052252,92,86,drupal
P36b818b767,2011,ok,travis-leslie,20110613164848,122,101,drupal
Pe6bde91a1f,2011,ok,keith-benson,20110604133030,117,94,drupal
Pc4acbf93e3,2011,ok,josh-selby,20110621052719,130,95,drupal
Pbb988d44ca,2011,ok,lavoy-allen,20101230114628,81,64,drupal
P4f47ca7b5d,2011,ok,vernon-macklin,20110605234832,102,63,drupal
P7f14bdd3aa,2011,ok,deandre-liggins,20110622022430,117,95,drupal
Paef9538004,2011,ok,etwaun-moore,20110609092523,125,103,drupal
P3ce7981258,2011,ok,isaiah-thomas,20110524142258,105,85,drupal
P0f2f594f0f,2011,no_profile,,,0,0,
Pa2b1e0c1b9,2011,no_profile,,,0,0,
P16bad3a52e,2011,no_profile,,,0,0,
P4f54eef176,2011,no_profile,,,0,0,
P39e62f008f,2011,no_content,gregstiemsma,,3,0,
P50969329ac,2011,ok,mickell-gladness,20100911042741,10,3,drupal
P981540aa5d,2011,ok,terrel-harris,20101230004737,51,36,drupal
