pid,draft_year,was_drafted,actual_pick,ctx_base_gp,ctx_base_minutes_share,ctx_base_usage,ctx_base_efg,ctx_base_ts,ctx_base_orb,ctx_base_drb,ctx_base_ast_pct,ctx_base_tov_pct,ctx_base_ftm,ctx_base_fta,ctx_base_ft_pct,ctx_base_fg2m,ctx_base_fg2a,ctx_base_fg2_pct,ctx_base_fg3m,ctx_base_fg3a,ctx_base_fg3_pct,ctx_base_blk_pct,ctx_base_stl_pct,ctx_base_ftr,ctx_base_fouls40,ctx_base_ast_tov,ctx_base_rim_made,ctx_base_rim_attempts,ctx_base_mid_made,ctx_base_mid_attempts,ctx_base_dunk_made,ctx_base_dunk_attempts,ctx_base_mpg,ctx_base_oreb_pg,ctx_base_dreb_pg,ctx_base_ast_pg,ctx_base_stl_pg,ctx_base_blk_pg,ctx_base_pts_pg,ctx_base_three_share,ctx_skill_defense_discipline,ctx_skill_creation_control,ctx_skill_usage_efficiency,ctx_skill_ft_volume
P1108cb2921,2014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pf0c15e8037,2014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pe8dc26218f,2013,0,,33.0,76.1,12.8,54.6,57.01,2.0,9.5,11.7,12.8,41.0,55.0,0.745,32.0,67.0,0.478,65.0,170.0,0.382,0.8,1.9,23.2,2.0,2.38705545,17.0,24.0,15.0,43.0,3.0,3.0,32.7273,0.5758,2.8182,2.2424,1.0909,0.2424,9.0909,0.7172995780590717,0.9,0.8478260869565216,-0.5047199999999998,2.9988870095976865
P17aee771c1,2014,0,,35.0,87.5,15.6,50.9,52.01,0.8,6.4,34.7,25.5,28.0,46.0,0.609,74.0,164.0,0.451,29.0,67.0,0.433,0.5,2.3,19.9,1.9,2.97680205,36.0,73.0,38.0,91.0,0.0,0.0,35.5143,0.2571,2.1714,7.3143,1.4,0.2,7.5143,0.29004329004329,0.9655172413793104,1.309433962264151,-0.0884399999999999,2.3447398894414255
P33a3ea1e89,2013,0,,36.0,65.2,18.0,59.1,59.62,2.6,11.8,4.5,10.9,19.0,27.0,0.704,25.0,49.0,0.51,124.0,308.0,0.403,0.4,2.0,7.6,3.2,0.71875351,7.0,14.0,18.0,35.0,1.0,1.0,26.2778,0.6389,2.4722,0.6389,0.8889,0.0833,12.25,0.8627450980392157,0.5714285714285714,0.3781512605042016,-0.1923999999999999,2.3458719751633432
Pe666c9e1f4,2016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P8bea6ece5d,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0a16bf5dcd,2000,1,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pca83b848d1,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P25150e1302,2014,1,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paec8fae19e,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4d044e6517,2000,1,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5a43e18763,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P122cdb8b56,2017,0,,27.0,21.3,18.9,45.7,47.47,7.1,25.2,17.0,29.8,17.0,34.0,0.5,21.0,45.0,0.467,0.0,1.0,0.0,0.4,0.9,73.9,6.3,1.08003026,18.0,35.0,3.0,10.0,1.0,1.0,9.4815,0.5556,1.9259,1.0,0.1481,0.037,2.1852,0.0217391304347826,0.1780821917808219,0.551948051948052,0.02783,1.7776740307447068
Pfe357344e4,2014,1,26.0,33.0,56.2,25.2,55.1,58.47,8.5,11.3,10.6,10.7,86.0,111.0,0.775,69.0,142.0,0.486,87.0,220.0,0.395,1.8,2.8,30.7,3.1,1.10525399,35.0,59.0,34.0,83.0,9.0,13.0,23.9394,1.9697,2.4545,1.2727,1.2121,0.4242,14.697,0.6077348066298343,1.1219512195121952,0.905982905982906,0.4404399999999999,3.656836625253698
P332366fd23,2000,1,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P9c40b5aa37,2014,0,,22.0,58.9,26.8,45.0,52.43,3.4,12.8,26.4,18.7,94.0,123.0,0.764,68.0,141.0,0.482,21.0,80.0,0.263,1.2,3.6,55.7,2.1,1.48274165,54.0,95.0,14.0,45.0,1.0,2.0,32.8182,0.8182,3.4545,3.9091,1.9091,0.3636,13.3182,0.3619909502262443,1.5483870967741935,1.3401015228426396,0.16524,3.682695116122249
Pbe299942e3,2013,0,,32.0,84.3,26.3,50.2,54.58,1.3,6.9,21.5,15.8,115.0,146.0,0.788,90.0,199.0,0.452,91.0,252.0,0.361,0.3,2.1,32.4,2.4,1.42860115,43.0,71.0,47.0,128.0,1.0,1.0,34.0,0.375,2.0625,3.4375,1.1875,0.0938,17.75,0.5587583148558758,0.7058823529411765,1.2797619047619049,0.2885399999999999,3.932460878381644
Pcc25131c3d,2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P83de6de3ec,2014,1,47.0,37.0,73.2,30.7,54.1,57.61,2.9,9.6,31.6,18.1,153.0,217.0,0.705,155.0,300.0,0.517,70.0,181.0,0.387,0.4,4.0,45.1,3.4,1.63809996,108.0,159.0,47.0,140.0,7.0,8.0,29.2703,0.7838,2.5135,4.6486,2.0,0.1081,18.1892,0.3762993762993763,1.0,1.654450261780105,0.8142699999999999,3.7960690192663074
P5c19a79a93,2014,1,24.0,40.0,87.2,28.1,51.7,59.11,3.4,15.0,30.8,17.7,207.0,238.0,0.87,126.0,281.0,0.448,87.0,215.0,0.405,1.0,3.2,48.0,2.4,1.71052637,67.0,117.0,59.0,165.0,0.0,0.0,35.1,0.95,4.9,4.875,1.825,0.325,18.0,0.4334677419354839,1.2352941176470589,1.647058823529412,0.7379100000000001,4.764523290180414
P9da0cf7014,2014,1,58.0,36.0,80.4,28.6,50.7,56.01,2.6,10.2,17.8,14.4,164.0,208.0,0.788,139.0,282.0,0.493,77.0,220.0,0.35,3.3,1.4,41.4,2.6,1.17104825,89.0,127.0,50.0,155.0,16.0,20.0,32.3889,0.7222,2.8056,2.4722,0.6944,1.0278,18.6944,0.4382470119521912,1.3055555555555554,1.155844155844156,0.5168599999999999,4.209759390548271
P96c6ba4e0f,2014,1,13.0,37.0,60.7,19.0,52.4,54.48,2.4,9.5,12.6,13.9,47.0,68.0,0.691,79.0,160.0,0.494,48.0,128.0,0.375,0.8,2.1,23.6,3.2,1.57149149,51.0,90.0,28.0,68.0,21.0,25.0,24.4324,0.4865,2.0541,1.7838,0.8919,0.1622,9.4324,0.4444444444444444,0.6904761904761906,0.8456375838926175,-0.0447999999999999,2.925767594676706
Pea7725adea,2014,1,18.0,34.0,88.7,22.7,45.3,51.07,2.6,9.0,32.5,13.8,114.0,149.0,0.765,118.0,275.0,0.429,30.0,85.0,0.353,0.7,3.9,41.4,2.3,3.2413389,68.0,123.0,51.0,153.0,2.0,2.0,35.7353,0.7941,2.5882,5.5294,2.1176,0.1765,12.9412,0.2361111111111111,1.3939393939393938,2.195945945945946,0.02889,3.8331359999836354
Pf596e595fa,2000,1,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pb59be03b24,2014,1,44.0,34.0,86.4,22.5,54.1,59.09,3.5,12.9,16.9,11.6,149.0,194.0,0.768,135.0,257.0,0.525,55.0,145.0,0.379,3.1,1.6,48.3,2.9,1.80007417,82.0,119.0,53.0,138.0,28.0,31.0,35.3235,1.0588,4.2059,2.9118,1.0,1.0294,17.1765,0.3606965174129353,1.2051282051282053,1.3412698412698412,0.2272500000000001,4.049663660976957
P7f1d080745,2014,1,10.0,32.0,90.2,29.5,51.6,54.07,7.2,12.0,32.3,19.4,167.0,283.0,0.59,205.0,384.0,0.534,14.0,54.0,0.259,1.5,3.6,64.6,2.6,1.52068129,169.0,247.0,36.0,137.0,21.0,24.0,36.9062,2.4375,3.8125,5.75,2.3438,0.5625,19.3438,0.1232876712328767,1.4166666666666663,1.5833333333333333,0.38665,3.3328948005151116
Pb8a773b356,2014,1,55.0,34.0,87.6,26.6,50.1,54.36,1.5,7.4,25.3,16.8,157.0,235.0,0.668,182.0,371.0,0.491,19.0,49.0,0.388,0.8,2.3,56.0,2.4,1.5955455,119.0,205.0,63.0,166.0,11.0,11.0,35.2941,0.4412,2.2353,4.1765,1.3235,0.2353,17.0,0.1166666666666666,0.9117647058823528,1.4213483146067416,0.28776,3.649839645757108
P6cee28a4f3,2014,1,46.0,35.0,86.8,27.3,48.1,54.58,2.9,9.3,23.3,16.8,162.0,195.0,0.831,177.0,354.0,0.5,32.0,114.0,0.281,0.6,1.9,41.7,2.5,1.26882698,118.0,186.0,59.0,169.0,10.0,11.0,35.0857,0.8,3.0286,3.3714,1.0857,0.1714,17.4857,0.2435897435897435,0.7142857142857143,1.3089887640449438,0.3343399999999999,4.38611328182056
Pc0fff42784,2014,1,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P24fc987f38,2014,1,32.0,36.0,82.4,28.5,50.5,56.65,8.8,15.9,12.7,16.0,154.0,183.0,0.842,167.0,317.0,0.527,42.0,138.0,0.304,8.9,2.3,40.2,2.6,0.68671931,110.0,157.0,57.0,159.0,57.0,62.0,33.6667,2.3889,4.6944,1.5833,1.1389,2.7778,17.0556,0.3032967032967033,3.1111111111111107,0.7470588235294118,0.5652499999999999,4.390975907906766
Pb51c66667f,2014,1,42.0,38.0,81.5,24.8,49.9,55.0,3.0,11.2,17.6,12.7,146.0,187.0,0.781,143.0,304.0,0.47,62.0,169.0,0.367,2.0,2.1,39.5,2.4,1.67189162,82.0,126.0,61.0,176.0,29.0,31.0,33.0263,0.8158,3.2368,2.8158,1.1316,0.6579,16.2632,0.3572938689217759,1.2058823529411764,1.2846715328467155,0.24,4.089661172970191
Pe966e23e9c,2014,1,28.0,32.0,86.5,23.1,55.6,59.77,2.3,10.6,15.4,12.2,103.0,118.0,0.873,107.0,205.0,0.522,90.0,230.0,0.391,2.8,1.7,27.1,2.7,1.49997033,56.0,83.0,51.0,121.0,11.0,12.0,34.875,0.6875,3.0312,2.5312,1.0,1.0,18.3438,0.5287356321839081,1.2162162162162162,1.1666666666666667,0.3028700000000002,4.172174809486365
P331cffbdbb,2014,0,,35.0,91.5,24.7,55.9,62.17,1.7,11.5,12.2,15.5,212.0,266.0,0.797,123.0,240.0,0.512,80.0,195.0,0.41,0.4,1.0,61.1,1.8,0.81706429,78.0,116.0,45.0,124.0,7.0,10.0,37.0,0.4857,3.9429,1.9143,0.6286,0.1429,19.9429,0.4482758620689655,0.5,0.7393939393939394,0.57199,4.4530371807449995
P465ab55c02,2014,1,19.0,35.0,73.7,25.3,51.8,56.08,4.0,10.2,16.8,12.7,115.0,142.0,0.81,114.0,225.0,0.507,81.0,230.0,0.352,1.6,3.4,31.2,2.6,1.56664521,65.0,104.0,49.0,122.0,22.0,22.0,32.3143,1.0571,2.9429,2.6857,1.8,0.4286,16.7429,0.5054945054945055,1.3888888888888888,1.2262773722627738,0.3222399999999999,4.019904150510525
Pab87e9a8b8,2014,1,38.0,17.0,37.4,21.5,56.5,66.66,1.8,9.6,26.3,15.6,102.0,119.0,0.857,35.0,68.0,0.515,26.0,63.0,0.413,0.8,2.9,90.8,2.4,2.13333701,25.0,44.0,10.0,23.0,4.0,4.0,31.1176,0.4706,2.5882,3.7647,1.5294,0.2353,14.7059,0.4809160305343511,1.0882352941176472,1.5843373493975903,0.2498999999999999,4.102880423564213
P12d1ca8d35,2014,1,8.0,36.0,86.0,23.9,58.6,64.17,1.6,8.8,18.8,14.0,168.0,204.0,0.824,93.0,186.0,0.5,92.0,208.0,0.442,0.9,1.0,51.8,1.5,1.76121657,53.0,87.0,40.0,99.0,15.0,17.0,35.5833,0.4167,2.5,3.2778,0.5556,0.3056,17.5,0.5279187817258884,0.76,1.2533333333333334,0.5526299999999998,4.386160222810048
P2f95e0c256,2014,1,23.0,35.0,81.9,22.3,55.0,59.02,2.9,11.7,13.2,12.8,109.0,135.0,0.807,120.0,243.0,0.494,71.0,169.0,0.42,0.8,1.3,32.8,3.2,1.38887811,47.0,74.0,73.0,168.0,14.0,16.0,32.8571,0.8286,3.1143,2.1429,0.7143,0.2571,16.0571,0.4101941747572815,0.5,0.9565217391304348,0.2074600000000001,3.9645124927889945
Pd907989bcb,2014,1,22.0,36.0,72.6,25.7,54.5,60.33,7.5,13.1,14.7,11.0,158.0,189.0,0.836,156.0,283.0,0.551,52.0,146.0,0.356,0.6,5.0,44.1,2.9,1.55553341,93.0,131.0,63.0,155.0,0.0,0.0,30.0556,1.8611,3.4722,2.3333,2.6389,0.1389,17.3889,0.3403263403263403,1.435897435897436,1.225,0.5888099999999998,4.386512124326166
Pd3b81c81b9,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd5729dac8f,2014,1,34.0,35.0,68.5,26.4,57.3,62.88,5.6,19.0,6.1,16.2,144.0,171.0,0.842,117.0,202.0,0.579,64.0,170.0,0.376,3.4,1.7,46.0,3.5,0.373139,76.0,101.0,41.0,101.0,19.0,20.0,27.4857,1.2857,4.7143,0.7143,0.7714,0.8,16.2857,0.4569892473118279,1.1333333333333333,0.3546511627906977,0.82432,4.334190349476927
Pdd79d6ef7f,2014,1,40.0,37.0,80.1,21.2,53.2,56.59,6.0,11.5,7.6,11.6,87.0,115.0,0.757,149.0,265.0,0.562,33.0,108.0,0.306,1.0,1.9,30.8,1.8,0.95656378,92.0,120.0,57.0,146.0,37.0,39.0,32.2703,1.4595,2.973,1.1892,0.9459,0.2973,13.0811,0.289544235924933,1.0357142857142858,0.6031746031746031,0.07908,3.598467774667518
Pf7c7a85a9a,2014,1,17.0,40.0,80.2,21.8,49.8,53.64,3.7,11.0,10.8,15.9,125.0,177.0,0.706,101.0,215.0,0.47,82.0,235.0,0.349,0.6,1.4,39.3,2.6,0.89333331,56.0,89.0,45.0,126.0,20.0,22.0,32.4,1.025,3.25,1.675,0.75,0.2,14.325,0.5222222222222223,0.5555555555555556,0.6390532544378699,0.06552,3.658339186506212
Pd8244d9a42,2014,1,39.0,32.0,73.4,21.4,49.6,54.74,9.1,17.2,9.4,11.3,120.0,178.0,0.674,133.0,263.0,0.506,0.0,5.0,0.0,2.5,1.7,66.4,3.0,1.18924056,88.0,129.0,45.0,135.0,28.0,33.0,31.4062,2.4375,4.3438,1.375,0.8125,0.5625,12.0625,0.0186567164179104,1.05,0.7642276422764227,0.0663599999999999,3.496298033136669
P944e30c99c,2014,1,33.0,37.0,71.8,22.1,54.7,56.48,2.7,9.8,18.1,13.4,73.0,114.0,0.64,77.0,158.0,0.487,72.0,180.0,0.4,0.9,2.2,33.7,3.3,1.75001923,55.0,81.0,22.0,77.0,1.0,2.0,28.8108,0.5946,2.3514,2.2703,0.9459,0.2162,11.973,0.5325443786982249,0.7209302325581396,1.2569444444444444,0.13608,3.03675656215248
Pc7e0f691c6,2014,1,11.0,35.0,84.4,32.8,60.3,64.43,6.4,17.8,11.5,9.8,178.0,206.0,0.864,234.0,413.0,0.567,96.0,214.0,0.449,0.5,0.4,32.9,2.3,0.88709499,159.0,229.0,75.0,183.0,9.0,9.0,33.7429,1.6286,5.3429,1.5714,0.2286,0.1429,26.6857,0.3413078149920255,0.2727272727272727,1.0648148148148149,1.8470400000000005,4.6074690373812786
Pa47459a77d,2014,1,60.0,36.0,72.3,23.6,51.4,54.95,11.3,20.9,7.7,12.5,128.0,198.0,0.646,159.0,313.0,0.508,14.0,37.0,0.378,4.6,0.8,56.6,3.1,0.71999422,100.0,138.0,59.0,176.0,67.0,79.0,29.3056,2.7778,5.3611,1.0,0.3611,1.2778,13.5556,0.1057142857142857,1.3170731707317074,0.5703703703703704,0.1782000000000002,3.419474916772022
P59ddf4705a,2014,0,,34.0,84.5,28.8,51.5,57.73,3.6,11.5,18.5,13.3,180.0,213.0,0.845,121.0,239.0,0.506,93.0,267.0,0.348,0.1,2.6,42.1,1.6,1.22857982,85.0,116.0,36.0,125.0,6.0,6.0,33.7941,1.0588,3.2353,2.5294,1.4118,0.0294,20.6176,0.5276679841897233,1.0384615384615383,1.2937062937062938,0.6802399999999997,4.534249732693464
P11fb43c4ea,2014,1,4.0,38.0,77.1,23.2,51.6,50.27,10.4,19.3,13.0,12.4,76.0,180.0,0.422,173.0,337.0,0.513,16.0,45.0,0.356,3.4,1.8,47.1,3.0,1.36361758,137.0,198.0,36.0,140.0,54.0,56.0,31.2368,2.6842,5.2895,1.9737,0.8947,1.0263,12.3684,0.1178010471204188,1.3,0.9701492537313432,0.00864,2.1937657471941785
P49827cf895,2014,1,14.0,35.0,84.8,33.6,54.8,57.35,10.8,12.8,8.6,12.2,156.0,226.0,0.69,311.0,536.0,0.58,31.0,116.0,0.267,1.8,3.1,34.7,3.1,0.48195156,192.0,251.0,120.0,286.0,37.0,37.0,35.3714,3.2286,3.9143,1.1429,1.8,0.6,24.8857,0.1779141104294478,1.1951219512195124,0.6515151515151515,0.9996000000000004,3.743215512062167
P9e30954b9f,2014,1,48.0,36.0,80.1,28.4,52.8,56.92,3.8,14.5,29.9,17.7,132.0,175.0,0.754,122.0,252.0,0.484,80.0,206.0,0.388,1.2,2.8,38.2,2.5,1.65594391,85.0,127.0,37.0,125.0,8.0,8.0,32.5833,0.9722,3.8889,4.2778,1.4167,0.3333,17.1111,0.4497816593886463,1.1428571428571428,1.5989304812834224,0.58128,3.898544932258766
P1044a073cf,2014,1,6.0,31.0,72.9,29.9,48.6,55.18,5.1,14.9,30.1,15.4,182.0,250.0,0.728,114.0,222.0,0.514,49.0,164.0,0.299,1.9,5.0,64.8,3.6,1.80485405,78.0,110.0,36.0,113.0,16.0,18.0,32.7097,1.4194,4.4839,4.7742,2.871,0.5806,17.9677,0.4248704663212435,1.5000000000000002,1.8353658536585369,0.5128199999999999,4.022529739687938
P4f181909b7,2014,1,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P6e49424689,2014,1,45.0,36.0,80.8,26.8,47.5,52.69,7.3,17.3,20.4,19.6,145.0,211.0,0.687,165.0,340.0,0.485,10.0,39.0,0.256,2.8,2.4,55.7,3.9,1.07691506,86.0,139.0,79.0,201.0,22.0,26.0,32.4167,1.9444,4.9167,3.1111,1.3056,0.8333,14.0278,0.1029023746701846,1.0612244897959182,0.9902912621359222,0.1829199999999998,3.6799747706996726
Pa9426d162d,2014,1,15.0,31.0,56.7,27.1,56.5,60.66,6.8,22.9,10.2,16.1,109.0,138.0,0.79,134.0,250.0,0.536,44.0,104.0,0.423,3.8,1.0,39.0,3.7,0.65078975,74.0,104.0,60.0,146.0,38.0,42.0,28.0645,1.5484,5.7097,1.3226,0.4839,0.9032,16.4194,0.2937853107344633,1.0212765957446808,0.5964912280701753,0.75686,3.898234407173246
P0a4bbd8b0a,2014,1,9.0,30.0,61.8,21.5,56.0,60.43,10.8,27.3,4.9,21.8,96.0,134.0,0.716,97.0,183.0,0.53,16.0,33.0,0.485,5.4,1.9,62.0,4.1,0.2812544,73.0,122.0,24.0,61.0,24.0,27.0,26.4667,2.3667,6.6,0.6,0.8667,1.3667,11.2667,0.1527777777777778,1.431372549019608,0.2149122807017544,0.15645,3.5121767413619156
P1dca1ecf2b,2014,1,7.0,40.0,76.3,26.2,50.4,56.59,13.4,24.7,10.0,18.7,204.0,289.0,0.706,193.0,374.0,0.516,3.0,18.0,0.167,2.6,1.0,73.7,3.0,0.5643564,132.0,197.0,61.0,176.0,37.0,40.0,30.825,3.5,6.925,1.425,0.5,0.775,14.975,0.0459183673469387,0.9,0.5076142131979695,0.4085800000000001,4.002935931624247
Pee1a8f2e9d,2014,0,,32.0,74.3,22.4,50.7,53.61,8.9,21.1,7.5,15.1,82.0,123.0,0.667,153.0,281.0,0.544,12.0,56.0,0.214,8.8,0.7,36.5,3.2,0.61408035,99.0,141.0,54.0,139.0,48.0,52.0,32.0312,2.2812,6.375,1.0938,0.375,2.6562,13.25,0.1661721068249258,2.261904761904762,0.4658385093167701,0.0866399999999999,3.21512780425856
P8c383a7533,2014,1,49.0,34.0,81.1,28.9,55.8,61.14,8.5,16.6,11.8,12.8,219.0,298.0,0.735,236.0,423.0,0.558,1.0,3.0,0.333,4.9,1.0,70.0,2.6,0.77939999,136.0,193.0,100.0,230.0,33.0,34.0,32.9118,2.2353,5.1471,1.5588,0.5588,1.5,20.4118,0.0070422535211267,1.6388888888888888,0.855072463768116,0.99146,4.189826026442155
Pd6e0b051bb,2014,1,36.0,34.0,74.2,28.5,49.8,52.78,10.8,16.6,11.5,21.0,118.0,186.0,0.634,202.0,407.0,0.496,1.0,2.0,0.5,2.9,1.0,45.5,4.2,0.5092397,99.0,157.0,102.0,249.0,20.0,22.0,30.0,3.0,4.7059,1.6176,0.5,0.9118,15.4412,0.0048899755501222,0.75,0.5227272727272727,0.2363000000000001,3.316522863085808
Pa380a0ce3c,2014,0,,34.0,74.7,25.1,45.8,48.39,9.5,14.9,11.0,10.5,138.0,257.0,0.537,173.0,371.0,0.466,0.0,7.0,0.0,3.2,2.5,68.0,3.6,1.22914004,98.0,150.0,75.0,221.0,35.0,38.0,30.0882,2.6471,4.1176,1.7353,1.3235,0.9118,14.2353,0.0185185185185185,1.2391304347826089,0.9565217391304348,-0.0821099999999999,2.9819392971029086
P31e153a014,2014,1,35.0,36.0,81.2,25.7,53.7,58.01,15.1,23.2,13.4,16.1,156.0,226.0,0.69,196.0,365.0,0.537,0.0,0.0,0.0,2.8,1.4,61.9,2.5,0.92206274,141.0,208.0,56.0,158.0,25.0,26.0,32.7222,4.1944,6.4722,1.9722,0.6944,0.8889,15.2222,0.0,1.1999999999999995,0.783625730994152,0.4565699999999998,3.743215512062167
P26e74779f0,2015,0,,35.0,71.8,21.2,51.0,54.46,1.5,9.5,25.9,19.1,93.0,141.0,0.66,98.0,198.0,0.495,34.0,94.0,0.362,1.5,2.3,48.3,3.5,2.10807354,78.0,124.0,20.0,74.0,9.0,9.0,31.4857,0.3714,2.6571,4.4571,1.1714,0.4,11.1714,0.3219178082191781,0.8444444444444444,1.288557213930348,0.0535199999999999,3.2708458580168323
Pdb1689c286,2014,1,1.0,35.0,81.4,25.1,49.9,56.34,8.4,12.3,9.2,15.9,176.0,227.0,0.775,146.0,296.0,0.493,43.0,126.0,0.341,3.1,2.1,53.8,3.3,0.67502293,92.0,132.0,54.0,161.0,36.0,40.0,32.8,2.1714,3.6857,1.5429,1.1714,0.9714,17.0571,0.2985781990521327,1.2093023255813955,0.5443786982248521,0.3233400000000002,4.207742862439692
P23f1ba707f,2014,1,2.0,35.0,76.4,31.6,51.1,55.77,11.4,23.1,8.7,14.5,160.0,214.0,0.748,198.0,393.0,0.504,38.0,106.0,0.358,4.0,2.1,42.9,3.1,0.50615734,124.0,199.0,74.0,193.0,61.0,66.0,30.6571,3.0,5.7429,1.1714,1.0571,1.2286,19.1429,0.2124248496993988,1.4878048780487805,0.5612903225806452,0.6693200000000005,4.0172372450394915
P2171d2817b,2014,1,3.0,28.0,45.9,24.4,62.9,65.5,12.7,27.3,11.5,24.1,98.0,143.0,0.685,106.0,166.0,0.639,1.0,5.0,0.2,11.7,2.3,83.6,5.8,0.57574986,80.0,99.0,25.0,65.0,30.0,30.0,23.1071,2.3214,5.7857,1.3571,0.8929,2.5714,11.1786,0.0292397660818713,2.058823529411765,0.4581673306772908,0.6819999999999997,3.4043221102095607
P1b1aa3dc82,2014,0,,35.0,96.4,28.1,48.9,56.53,1.6,8.9,34.8,13.3,226.0,265.0,0.853,153.0,339.0,0.451,77.0,210.0,0.367,0.2,1.5,48.3,1.5,2.41171862,92.0,163.0,61.0,177.0,9.0,9.0,39.9429,0.5429,3.0,5.8571,1.0,0.0857,21.8,0.3825136612021858,0.6799999999999999,2.4335664335664333,0.5289300000000002,4.7627223513907895
Pc9a1f10582,2014,1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd856b04e96,2014,0,,33.0,32.2,22.0,61.4,63.42,1.5,10.1,5.6,11.0,30.0,37.0,0.811,20.0,37.0,0.541,64.0,152.0,0.421,1.1,2.0,19.6,3.8,0.66654445,5.0,8.0,15.0,29.0,1.0,3.0,13.7273,0.1818,1.1212,0.3636,0.4545,0.1515,7.9394,0.8042328042328042,0.6458333333333334,0.4666666666666666,0.2684,2.950082375538099
Pbda800ed55,2014,0,,33.0,71.2,24.2,49.6,50.8,8.0,15.5,8.9,13.2,61.0,108.0,0.565,180.0,361.0,0.499,1.0,5.0,0.2,3.6,1.3,29.5,3.8,0.7499683,94.0,141.0,88.0,221.0,31.0,35.0,29.0,2.0606,4.0606,1.1818,0.6364,0.9697,12.8485,0.0136612021857923,1.0208333333333337,0.6267605633802817,0.0335999999999998,2.650611553459466
Pa76f81d8c3,2014,0,,20.0,45.4,19.4,51.2,52.83,10.0,30.0,9.1,22.8,45.0,81.0,0.556,65.0,128.0,0.508,1.0,2.0,0.5,6.5,1.3,62.3,3.3,0.62222221,51.0,85.0,14.0,43.0,9.0,9.0,29.4,2.3,7.95,1.4,0.65,1.95,8.9,0.0153846153846153,1.8139534883720931,0.3823529411764705,-0.01698,2.4501359014789252
P2dde5c1214,2014,0,,30.0,74.8,24.9,53.0,57.52,9.9,22.8,8.7,14.0,112.0,147.0,0.762,178.0,318.0,0.56,5.0,32.0,0.156,5.6,1.5,42.0,3.0,0.57894739,112.0,151.0,66.0,167.0,29.0,31.0,32.4333,2.4333,6.6,1.1,0.8,1.5667,16.1,0.0914285714285714,1.775,0.58,0.3684800000000001,3.8078757526082554
P8df71877a2,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3997afa4f2,2014,1,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P23026d4d13,2014,0,,35.0,90.7,28.4,54.4,59.66,7.3,24.4,22.6,20.0,208.0,290.0,0.717,203.0,368.0,0.552,14.0,44.0,0.318,3.4,1.2,70.4,3.2,1.00841176,141.0,222.0,62.0,146.0,8.0,8.0,36.4286,2.2571,8.7714,3.4286,0.7143,1.2286,18.7429,0.1067961165048543,1.0952380952380951,1.0761904761904764,0.8114399999999996,4.06777278256196
P360c31499c,2014,1,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P44154d877a,2014,1,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paf95fb158c,2014,1,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pf78412d8c5,2014,1,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pe73b4eac92,2014,1,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P962232fdc6,2014,1,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2225ba1e79,2000,1,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pf1eb0b11c1,2015,1,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pbac4f67696,2014,1,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pb59dd639f9,2014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
