pid,source_season,ctx_base_gp,ctx_base_minutes_share,ctx_base_usage,ctx_base_efg,ctx_base_ts,ctx_base_orb,ctx_base_drb,ctx_base_ast_pct,ctx_base_tov_pct,ctx_base_ftm,ctx_base_fta,ctx_base_ft_pct,ctx_base_fg2m,ctx_base_fg2a,ctx_base_fg2_pct,ctx_base_fg3m,ctx_base_fg3a,ctx_base_fg3_pct,ctx_base_blk_pct,ctx_base_stl_pct,ctx_base_ftr,ctx_base_fouls40,ctx_base_ast_tov,ctx_base_rim_made,ctx_base_rim_attempts,ctx_base_mid_made,ctx_base_mid_attempts,ctx_base_dunk_made,ctx_base_dunk_attempts,ctx_base_mpg,ctx_base_oreb_pg,ctx_base_dreb_pg,ctx_base_ast_pg,ctx_base_stl_pg,ctx_base_blk_pg,ctx_base_pts_pg,ctx_base_age,ctx_base_height,ctx_base_three_share,ctx_team_peer_usage,ctx_team_gap_usage,ctx_team_peer_ts,ctx_team_gap_ts,ctx_team_peer_ast_pct,ctx_team_gap_ast_pct,ctx_team_peer_orb,ctx_team_gap_orb,ctx_team_peer_drb,ctx_team_gap_drb,ctx_team_peer_stl_pct,ctx_team_gap_stl_pct,ctx_team_peer_blk_pct,ctx_team_gap_blk_pct,ctx_team_rotation_depth,ctx_team_creator_competition,ctx_team_guard_competition,ctx_growth_seasons,ctx_skill_defense_discipline,ctx_skill_creation_control,ctx_skill_usage_efficiency,ctx_skill_ft_volume,ctx_growth_usage,ctx_growth_minutes_share,ctx_growth_ts,ctx_growth_ast_pct,ctx_growth_tov_pct,ctx_growth_stl_pct,ctx_growth_blk_pct,ctx_growth_fg3a,ctx_growth_ft_pct,ctx_growth_changed_team
P701bdb09e4,2011,28.0,59.6,23.6,49.5,53.06,8.2,17.0,8.9,18.2,84.0,126.0,0.667,89.0,191.0,0.466,35.0,95.0,0.368,5.9,3.9,44.1,4.4,0.54098959,47.0,79.0,42.0,111.0,19.0,22.0,29.0714,2.0714,4.75,1.1786,1.9643,1.4643,13.1071,21.52498288843258,81,0.3321678321678322,19.301158301158306,4.298841698841695,52.43263229616173,0.6273677038382743,12.964774017715195,-4.0647740177151945,6.124097206450148,2.075902793549851,12.265864183511246,4.734135816488754,2.2354531001589826,1.6645468998410173,3.182421076538724,2.7175789234612764,6,0,2,3,1.8148148148148149,0.4635416666666667,0.11016000000000012,3.2310727866678803,2.0,-18.6,4.920000000000002,-5.199999999999999,-7.699999999999999,-0.30000000000000027,0.5,-23.0,0.17100000000000004,0.0
Pce627023f0,2011,34.0,72.5,25.9,48.9,53.96,7.5,20.6,10.4,14.3,128.0,170.0,0.753,162.0,326.0,0.497,23.0,76.0,0.303,3.4,1.4,42.3,2.8,0.7096792,95.0,143.0,67.0,183.0,21.0,23.0,29.2059,1.9706,5.2941,1.2941,0.7059,0.8529,15.3235,18.87748117727584,80,0.1890547263681592,18.7487485380117,7.1512514619882985,50.649761403508755,3.3102385964912457,13.517684210526317,-3.117684210526317,6.386807017543859,1.113192982456141,11.315508771929824,9.284491228070177,2.313590643274854,-0.913590643274854,1.9185730994152048,1.481426900584795,5,1,1,1,1.263157894736842,0.6797385620915033,0.23364000000000001,3.8716726580465033,,,,,,,,,,
Pa98bcc077b,2011,37.0,85.1,30.8,50.8,56.4,4.1,10.1,30.3,17.3,187.0,230.0,0.813,203.0,405.0,0.501,57.0,163.0,0.35,0.2,2.0,40.5,2.3,1.60168696,121.0,180.0,82.0,225.0,19.0,21.0,34.027,1.1892,3.2973,5.1081,1.2162,0.0811,20.6486,22.850102669404517,74,0.2869718309859155,17.66171648987464,13.138283510125362,58.08151880424301,-1.6815188042430123,9.69262295081967,20.60737704918033,6.557377049180327,-2.4573770491803275,12.973312439729993,-2.873312439729993,2.072444551591128,-0.07244455159112784,2.3048939247830273,-2.104893924783027,6,1,0,4,0.6666666666666667,1.6557377049180328,0.6911999999999999,4.424685598654218,7.100000000000001,0.6999999999999886,2.960000000000001,12.7,4.300000000000001,0.0,-0.39999999999999997,10.0,0.04599999999999993,0.0
P0c700e1af1,2011,32.0,87.0,25.7,61.0,60.98,19.9,30.9,7.3,18.2,136.0,235.0,0.579,208.0,341.0,0.61,0.0,0.0,0.0,8.1,3.4,68.9,3.6,0.38822381,163.0,231.0,45.0,110.0,70.0,74.0,35.2188,5.75,8.625,1.0312,1.9062,2.1875,17.25,21.530458590006845,80,0.0,18.543874092009684,7.156125907990315,51.36632445520581,9.613675544794184,13.802808716707023,-6.502808716707023,4.466464891041162,15.433535108958836,9.721162227602905,21.178837772397095,2.4147457627118643,0.9852542372881357,0.6427360774818401,7.45726392251816,6,1,1,4,2.5,0.3802083333333333,0.6258599999999997,3.163558615109828,-1.4000000000000021,10.599999999999994,2.809999999999995,3.2,0.1999999999999993,0.2999999999999998,0.1999999999999993,-3.0,-0.01200000000000001,0.0
P9cc36d2c64,2011,34.0,85.4,27.2,58.5,61.79,3.9,11.3,29.7,16.0,109.0,137.0,0.796,148.0,266.0,0.556,71.0,169.0,0.42,1.7,1.9,31.5,2.0,1.87651111,99.0,150.0,49.0,116.0,25.0,25.0,34.1471,1.0294,3.2647,4.4706,1.0588,0.5294,18.1765,21.125256673511295,75,0.38850574712643676,18.403208685162845,8.796791314837154,56.53746924004824,5.25253075995176,12.769987937273823,16.930012062726178,5.7642460796139945,-1.8642460796139946,12.567430639324487,-1.2674306393244859,1.434716525934861,0.4652834740651388,1.2759951749095295,0.42400482509047044,7,2,1,3,1.2,1.7470588235294118,0.8488799999999999,3.9220939333851352,1.0,10.100000000000009,10.219999999999999,-0.8000000000000007,-4.0,0.7,0.19999999999999996,59.0,0.06300000000000006,0.0
Pc5e44c9142,2011,32.0,90.9,29.6,54.2,58.37,6.3,14.2,16.0,15.7,169.0,219.0,0.772,209.0,374.0,0.559,67.0,197.0,0.34,3.0,2.3,38.4,2.7,0.81632653,144.0,212.0,65.0,162.0,27.0,27.0,36.5,2.25,4.7812,2.5,1.5,1.2188,24.625,22.34360027378508,77,0.3450087565674256,17.73051344743276,11.869486552567242,48.54191931540341,9.828080684596586,11.07327628361858,4.926723716381421,6.638728606356967,-0.338728606356967,11.71687041564792,2.4831295843520795,2.1365525672371635,0.16344743276283635,1.7723960880195595,1.2276039119804405,6,1,1,4,1.4324324324324322,0.9580838323353293,0.8035199999999999,4.163880465784024,6.900000000000002,24.700000000000003,3.1699999999999946,5.9,0.6999999999999993,-0.40000000000000036,1.3,66.0,0.061000000000000054,0.0
P53502448c1,2011,34.0,88.1,27.3,50.9,56.36,7.9,20.2,6.4,10.3,169.0,209.0,0.809,242.0,469.0,0.516,15.0,51.0,0.294,6.7,1.5,40.2,1.8,0.58927814,49.0,74.0,193.0,395.0,23.0,26.0,35.3824,2.4118,6.1471,0.9706,0.8824,2.3235,20.5294,22.308008213552363,82,0.09807692307692308,18.22639630888781,9.07360369111219,53.581000485672654,2.778999514327346,17.182467217095677,-10.782467217095677,4.931228751821273,2.9687712481787276,11.515201554152501,8.684798445847498,1.9573822243807675,-0.4573822243807675,1.1196211753278291,5.580378824672171,6,1,2,4,2.9285714285714284,0.5663716814159292,0.46427999999999997,4.3258099923504325,1.9000000000000021,10.299999999999997,0.3100000000000023,1.0,-3.299999999999999,-0.10000000000000009,-0.2999999999999998,47.0,0.09100000000000008,0.0
Pd9bc466fd2,2011,34.0,90.2,32.8,47.0,54.83,2.5,16.7,38.0,14.3,221.0,259.0,0.853,189.0,407.0,0.464,46.0,142.0,0.324,0.3,3.7,47.2,2.8,1.94738903,114.0,181.0,75.0,226.0,6.0,8.0,36.0882,0.7647,5.1176,5.4412,2.1765,0.0882,21.6765,22.63107460643395,74,0.2586520947176685,17.06688628599317,15.733113714006826,52.76092728160078,2.0690727183992195,7.801195705222059,30.19880429477794,5.988042947779404,-3.4880429477794044,11.43572474377745,5.2642752562225485,1.9170082967301123,1.7829917032698879,1.694143484626647,-1.394143484626647,5,0,0,4,1.0526315789473684,2.4836601307189543,0.6182399999999997,4.743261431256245,4.599999999999998,2.5,2.5899999999999963,8.0,-2.3000000000000007,0.8000000000000003,0.0,33.0,0.05699999999999994,0.0
P4d8e3ba87c,2011,36.0,80.4,16.8,50.3,52.57,2.2,9.5,17.3,16.1,51.0,73.0,0.699,84.0,196.0,0.429,52.0,126.0,0.413,0.9,1.9,22.7,2.2,2.01853339,35.0,73.0,49.0,123.0,1.0,1.0,32.3889,0.6389,2.9167,3.0278,1.0278,0.3056,10.4167,19.78097193702943,75,0.391304347826087,20.384366062917064,-3.584366062917063,53.27024308865586,-0.7002430886558599,11.95838894184938,5.341611058150621,7.381482364156339,-5.181482364156339,13.829480457578647,-4.329480457578647,1.6651811248808388,0.2348188751191611,2.619447092469018,-1.719447092469018,6,3,1,1,0.8749999999999999,1.0116959064327484,-0.08223999999999998,3.0085415001497147,,,,,,,,,,
P85135a294f,2011,37.0,86.3,21.2,51.6,58.67,8.2,12.0,13.2,11.6,188.0,240.0,0.783,167.0,324.0,0.515,20.0,58.0,0.345,1.1,2.4,62.8,1.5,1.59253177,106.0,158.0,61.0,166.0,17.0,17.0,34.6486,2.4324,3.6486,2.3243,1.4324,0.3514,15.7297,21.711156741957563,78,0.1518324607329843,19.492553191489364,1.7074468085106353,53.44102030947774,5.228979690522259,14.853191489361702,-1.6531914893617028,5.844850096711797,2.3551499032882024,12.609937137330752,-0.6099371373307516,2.037282398452611,0.36271760154738875,2.0802466150870407,-0.9802466150870406,6,1,2,3,1.4,1.0476190476190477,0.10403999999999997,4.294595998923183,0.5999999999999979,1.8999999999999915,-4.509999999999998,1.5,1.5,0.0,-0.7999999999999998,26.0,0.017000000000000015,0.0
P74ab2a2c37,2011,37.0,79.1,24.7,61.8,64.17,6.5,18.6,8.9,12.1,94.0,118.0,0.797,168.0,287.0,0.585,77.0,172.0,0.448,4.0,1.2,25.7,2.8,0.76788899,106.0,136.0,62.0,151.0,15.0,17.0,31.8378,1.6757,5.2432,1.1622,0.6216,1.2162,17.8649,21.752224503764545,82,0.3747276688453159,18.8767458432304,5.8232541567696,53.28453919239903,10.885460807600971,15.96885985748218,-7.068859857482179,4.798218527315912,1.7017814726840879,11.343776722090258,7.2562232779097435,1.990071258907363,-0.7900712589073631,1.8029928741092631,2.197007125890737,7,2,2,4,1.368421052631579,0.6793893129770993,0.6659900000000001,3.8089614240098895,2.1999999999999993,17.999999999999993,6.950000000000003,-0.09999999999999964,-2.9000000000000004,-0.7,0.20000000000000018,50.0,0.11599999999999999,0.0
P69e13b90fc,2011,37.0,86.9,23.5,49.1,53.64,8.0,13.3,8.8,13.2,125.0,155.0,0.806,157.0,316.0,0.497,62.0,193.0,0.321,0.8,1.5,30.5,3.0,0.8571278,80.0,113.0,77.0,203.0,4.0,4.0,34.7568,2.3784,4.4595,1.6216,0.9189,0.3243,16.8919,23.07460643394935,80,0.3791748526522593,19.140460048426146,4.359539951573854,58.66958353510895,-5.029583535108948,14.126658595641644,-5.326658595641643,5.747481840193704,2.2525181598062964,12.312518159806297,0.9874818401937038,2.177966101694915,-0.6779661016949148,2.1878208232445515,-1.3878208232445515,6,1,1,4,0.575,0.619718309859155,0.1274,4.070183941843127,-0.5,-3.0,-0.8500000000000014,-4.6,-0.6000000000000014,-0.19999999999999996,-1.4000000000000001,-20.0,0.008000000000000007,0.0
P43d78a0411,2011,37.0,79.4,27.9,49.0,53.25,2.7,14.3,25.1,16.9,120.0,156.0,0.769,107.0,237.0,0.451,85.0,242.0,0.351,0.3,1.4,32.6,2.2,1.41756451,59.0,95.0,48.0,142.0,2.0,2.0,32.1892,0.7297,3.7568,3.4865,0.7297,0.0811,15.9189,21.1088295687885,75,0.5052192066805845,18.279405469678952,9.620594530321046,52.95149821640903,0.29850178359097157,9.951367419738405,15.148632580261596,6.4284661117717,-3.7284661117716995,13.64128418549346,0.6587158145065413,1.8662306777645654,-0.4662306777645655,1.0046373365041616,-0.7046373365041616,7,1,0,3,0.53125,1.4022346368715086,0.25675,3.888253024312849,3.0,2.5,-3.200000000000003,0.0,0.0,-1.4,-0.2,58.0,0.03500000000000003,0.0
P2e873db9ac,2011,33.0,83.9,21.7,48.3,51.93,5.3,17.8,16.8,23.6,78.0,106.0,0.736,89.0,203.0,0.438,55.0,152.0,0.362,5.6,1.5,29.9,1.8,0.930007,57.0,98.0,32.0,105.0,17.0,20.0,34.9697,1.5152,5.697,2.8182,0.8788,2.0606,12.7576,20.878850102669404,80,0.428169014084507,19.337644230769232,2.362355769230767,53.36150480769231,-1.4315048076923134,14.31983173076923,2.48016826923077,6.517572115384614,-1.2175721153846144,12.047091346153845,5.752908653846156,1.637860576923077,-0.13786057692307696,2.1693028846153846,3.430697115384615,7,2,2,2,2.5357142857142856,0.6829268292682926,0.032809999999999985,3.4392020221639625,2.6999999999999993,28.60000000000001,-3.1099999999999994,-2.3999999999999986,-4.5,-1.7999999999999998,0.7999999999999998,123.0,0.136,0.0
P629d2ef8de,2011,33.0,81.3,23.7,53.8,55.23,12.6,26.0,3.9,11.5,131.0,228.0,0.575,213.0,396.0,0.538,0.0,0.0,0.0,4.1,1.2,57.6,3.0,0.39623934,168.0,262.0,45.0,133.0,37.0,42.0,32.5152,3.6667,8.0909,0.6364,0.697,1.3636,16.8788,20.637919233401778,82,0.0,19.047145927871988,4.652854072128012,53.74675901600191,1.483240983998087,16.917196083114405,-13.017196083114404,5.149008836876045,7.4509911631239545,10.354573680439458,15.645426319560542,2.0008598041557204,-0.8008598041557204,1.8709099593981375,2.229090040601862,6,1,3,2,1.325,0.312,0.19350999999999985,3.124390152043688,4.199999999999999,19.799999999999997,2.9599999999999937,2.3,0.09999999999999964,-0.5,0.5999999999999996,0.0,0.052999999999999936,0.0
P749792a28d,2011,36.0,81.1,20.1,54.6,55.14,7.3,19.3,21.6,20.3,54.0,97.0,0.557,112.0,206.0,0.544,43.0,117.0,0.368,1.3,1.7,30.0,2.2,1.67902226,89.0,121.0,23.0,85.0,22.0,25.0,34.1389,2.0556,5.6944,3.7778,0.9444,0.4167,11.3056,22.598220396988363,82,0.3622291021671827,19.766674624015277,0.33332537598472456,54.00225829553593,1.1377417044640694,11.797015994270708,9.802984005729293,6.246049176414419,1.0539508235855806,11.779613272857484,7.520386727142517,1.837646216280735,-0.13764621628073503,1.985891620911912,-0.6858916209119119,6,3,1,4,0.9375,1.0140845070422535,0.005140000000000073,2.553826885619509,-0.6999999999999993,4.3999999999999915,-3.5600000000000023,5.300000000000001,2.1000000000000014,-0.5000000000000002,0.8,11.0,-0.10499999999999998,0.0
P96af95e7fd,2011,34.0,83.1,29.4,52.6,56.8,6.5,22.6,12.8,11.3,113.0,134.0,0.843,173.0,337.0,0.513,54.0,146.0,0.37,3.1,1.0,27.7,2.6,1.03708601,57.0,75.0,116.0,262.0,17.0,18.0,33.5,1.6765,5.5588,1.6471,0.5,0.8824,18.2647,22.04791238877481,82,0.3022774327122153,17.90997362742747,11.49002637257253,55.92969072164946,0.8703092783505397,14.406665068328934,-1.6066650683289332,6.006401342603689,0.49359865739631115,11.919803404459358,10.680196595540643,1.2646367777511385,-0.2646367777511385,1.5365140254135694,1.5634859745864307,5,1,1,4,1.1388888888888888,1.040650406504065,0.6391999999999997,4.135146638223596,2.5,31.099999999999994,-1.5500000000000043,-2.0999999999999996,2.700000000000001,-0.30000000000000004,-2.1,100.0,0.123,0.0
Pde91f9542b,2011,34.0,86.4,29.5,50.6,54.36,3.3,10.9,43.9,18.7,106.0,148.0,0.716,178.0,335.0,0.531,15.0,61.0,0.246,0.1,1.9,37.4,2.5,2.20790428,78.0,124.0,100.0,211.0,4.0,5.0,34.7941,0.9118,3.1176,6.5588,1.0,0.0294,14.9118,20.407939767282684,76,0.15404040404040403,17.800193470374847,11.699806529625153,54.16866747279322,0.1913325272067823,8.731970979443773,35.168029020556226,4.670665054413543,-1.3706650544135428,13.57221281741233,-2.67221281741233,1.4456831922611848,0.4543168077388151,1.457509068923821,-1.357509068923821,6,1,0,2,0.5714285714285714,2.228426395939086,0.41419999999999996,3.5828255550569486,14.2,26.300000000000004,9.060000000000002,22.599999999999998,-8.3,0.19999999999999996,-0.7000000000000001,23.0,0.09399999999999997,0.0
P52af59d765,2011,33.0,79.5,19.5,49.7,55.31,2.6,7.8,12.9,15.3,112.0,144.0,0.778,102.0,191.0,0.534,39.0,132.0,0.295,0.6,1.2,44.6,2.9,1.21815557,81.0,117.0,21.0,74.0,8.0,10.0,33.1212,0.697,2.3636,2.0303,0.6364,0.2121,13.1212,21.026694045174537,77,0.4086687306501548,19.778401522359655,-0.27840152235965476,52.70734538534729,2.602654614652714,15.083301617507134,-2.1833016175071336,7.015413891531873,-4.415413891531873,13.998358705994287,-6.198358705994287,1.6931493815413892,-0.4931493815413892,3.150737392959086,-2.550737392959086,7,2,2,3,0.4615384615384615,0.7914110429447853,-0.02655000000000001,3.871898851603207,-2.6000000000000014,-6.0,3.240000000000002,-5.700000000000001,-5.300000000000001,-0.8,-0.30000000000000004,29.0,0.07200000000000006,0.0
P355f728583,2011,32.0,92.4,28.7,57.7,62.93,1.6,8.6,31.3,12.8,179.0,217.0,0.825,176.0,317.0,0.555,63.0,152.0,0.414,1.8,2.7,46.3,2.1,2.11262838,93.0,139.0,83.0,178.0,0.0,0.0,37.4062,0.5,2.7188,4.6875,1.6562,0.625,22.5,22.253251197809718,75,0.32409381663113007,17.85904855321236,10.840951446787638,50.329301128003934,12.600698871996066,10.469274153997059,20.83072584600294,5.643477194703286,-4.043477194703286,12.937567435017165,-4.337567435017165,1.7384992643452672,0.9615007356547329,2.219887199607651,-0.41988719960765075,5,1,1,4,1.4516129032258065,2.2681159420289854,1.1249099999999999,4.442208426800998,0.5999999999999979,0.9000000000000057,7.649999999999999,6.400000000000002,-4.899999999999999,-0.09999999999999964,0.30000000000000004,-1.0,0.02199999999999991,0.0
P50ca99530f,2011,38.0,71.0,13.7,61.5,61.59,15.2,18.9,5.1,11.3,33.0,56.0,0.589,125.0,198.0,0.631,2.0,10.0,0.2,5.2,2.0,26.9,3.4,1.07152549,101.0,128.0,24.0,70.0,18.0,19.0,28.5,3.6842,4.9737,0.7895,0.9211,1.5,7.6053,22.297056810403834,82,0.04807692307692308,20.913356643356643,-7.213356643356644,54.949172494172494,6.6408275058275095,13.365454545454547,-8.265454545454547,4.615897435897436,10.584102564102563,12.297762237762239,6.60223776223776,1.610629370629371,0.38937062937062894,2.76951048951049,2.4304895104895103,5,2,1,3,1.6363636363636362,0.41463414634146334,-0.7301700000000002,2.38135719675455,-3.0,65.3,9.64,5.1,-11.7,0.7,-2.8,6.0,-0.41100000000000003,0.0
Pd11fd10026,2011,37.0,88.0,33.1,54.9,57.5,2.3,9.9,26.4,16.3,110.0,134.0,0.821,187.0,377.0,0.496,131.0,322.0,0.407,0.5,1.5,19.2,2.0,1.31932084,41.0,68.0,146.0,309.0,7.0,8.0,35.1892,0.6757,3.1892,4.2432,0.8919,0.1892,23.7027,22.480492813141684,74,0.46065808297567956,17.068105748241575,16.031894251758427,57.26791656560758,0.23208343439242185,9.558937666747516,16.84106233325248,6.6429299054086846,-4.342929905408685,12.491341256366727,-2.591341256366727,1.747610962891099,-0.24761096289109896,2.193087557603687,-1.693087557603687,6,0,0,4,0.6666666666666666,1.5260115606936415,0.9825000000000002,4.027230593097951,5.900000000000002,-0.5999999999999943,1.6599999999999966,4.299999999999997,4.300000000000001,-0.30000000000000004,-0.5,75.0,-0.0030000000000000027,0.0
P36b818b767,2011,33.0,78.7,24.8,51.0,56.05,12.2,13.6,20.6,16.7,109.0,136.0,0.801,164.0,317.0,0.517,13.0,43.0,0.302,2.0,2.3,37.8,2.4,1.36620961,119.0,173.0,45.0,144.0,43.0,47.0,32.1818,3.2121,3.9697,2.9394,1.2121,0.6061,14.4242,21.17453798767967,76,0.11944444444444445,18.83495491219744,5.965045087802562,52.05538443284291,3.9946155671570907,14.138158519221642,6.461841480778359,5.088016136687234,7.111983863312766,12.398433792121502,1.201566207878498,1.8701945894636927,0.42980541053630716,2.6612244897959187,-0.6612244897959187,6,3,1,3,1.2647058823529411,1.1638418079096047,0.29039999999999994,3.9409047215883284,-3.5,5.400000000000006,1.6099999999999994,0.5,-2.400000000000002,-0.30000000000000027,-1.4,32.0,0.06600000000000006,0.0
Pe6bde91a1f,2011,34.0,81.0,24.1,55.4,57.89,9.1,24.3,6.0,13.3,150.0,236.0,0.636,217.0,391.0,0.555,8.0,22.0,0.364,9.8,1.4,57.1,3.8,0.5538236,138.0,179.0,79.0,212.0,46.0,46.0,32.5,2.5588,7.5588,1.0588,0.7941,3.5882,17.8824,22.798083504449007,83,0.053268765133171914,19.027852028639618,5.072147971360383,59.44874940334128,-1.558749403341281,14.94198090692124,-8.94198090692124,5.895489260143198,3.2045107398568016,10.646921241050121,13.65307875894988,1.7715751789976133,-0.3715751789976134,1.015584725536993,8.784415274463008,6,2,1,4,2.3333333333333335,0.4195804195804196,0.3234900000000001,3.477686249761944,-0.09999999999999787,1.5,-0.7000000000000028,0.5,0.9000000000000004,0.5999999999999999,-0.29999999999999893,17.0,-0.09699999999999998,0.0
Pc4acbf93e3,2011,26.0,34.8,23.3,46.1,48.91,2.4,9.7,17.8,24.4,28.0,37.0,0.757,38.0,99.0,0.384,34.0,94.0,0.362,0.2,2.3,19.2,3.3,1.05656117,17.0,33.0,21.0,66.0,2.0,3.0,20.3846,0.3846,1.8462,2.1538,0.8077,0.0385,7.9231,20.18069815195072,74,0.48704663212435234,19.558791917454855,3.741208082545146,59.875146173688734,-10.965146173688737,14.650279449699056,3.1497205503009447,7.201784178847807,-4.801784178847807,14.05567497850387,-4.35567497850387,2.2126827171109205,0.08731728288907936,2.284415305245056,-2.084415305245056,7,3,2,1,0.5813953488372093,0.7007874015748032,-0.03597000000000012,2.7536527229128738,,,,,,,,,,
Pbb988d44ca,2011,33.0,81.5,20.1,48.8,51.9,9.3,20.2,13.6,14.7,69.0,99.0,0.697,149.0,304.0,0.49,5.0,17.0,0.294,5.4,1.3,30.8,2.7,1.38884142,93.0,122.0,56.0,182.0,15.0,16.0,33.9394,2.6667,5.9091,2.2727,0.697,1.8485,11.5758,22.31895961670089,81,0.0529595015576324,19.80525812619503,0.29474187380496986,53.11555210325048,-1.2155521032504808,15.054660611854683,-1.454660611854683,5.009847036328872,4.290152963671129,11.778632887189291,8.421367112810708,2.2020554493307842,-0.9020554493307842,1.6366395793499047,3.7633604206500957,7,3,1,4,1.8108108108108107,0.8662420382165605,0.0019000000000000256,3.2098036196337,0.40000000000000213,-4.0,-3.8100000000000023,-1.3000000000000007,0.29999999999999893,0.30000000000000004,0.8000000000000007,-6.0,0.07199999999999995,0.0
P4f47ca7b5d,2011,37.0,59.7,24.3,59.3,57.77,10.9,15.0,7.7,17.7,46.0,102.0,0.451,191.0,322.0,0.593,0.0,0.0,0.0,3.1,0.9,31.7,4.0,0.47618489,128.0,168.0,63.0,154.0,32.0,35.0,24.4595,2.2162,3.1622,0.8108,0.3514,0.7027,11.5676,24.681724845995895,82,0.0,19.213399954576424,5.086600045423577,53.70095616625028,4.069043833749724,14.158164887576651,-6.458164887576651,5.809152850329322,5.090847149670679,12.72816261639791,2.27183738360209,1.9394276629570746,-1.0394276629570744,1.7084942084942085,1.3915057915057916,6,2,2,3,0.8,0.411764705882353,0.33411000000000013,2.090262773691566,4.5,-2.799999999999997,-3.0799999999999983,1.2000000000000002,1.5,-0.4999999999999999,-0.3999999999999999,0.0,-0.13699999999999996,0.0
P7f14bdd3aa,2011,38.0,78.8,15.9,49.2,52.25,2.2,11.8,14.2,17.3,68.0,105.0,0.648,76.0,172.0,0.442,36.0,92.0,0.391,2.3,2.3,39.8,3.1,1.74540555,42.0,73.0,34.0,99.0,6.0,8.0,31.6053,0.5789,3.4474,2.5263,1.2105,0.7368,8.6316,23.16769336071184,78,0.3484848484848485,20.635351377018043,-4.735351377018043,56.573563627730294,-4.3235636277302945,11.816049382716049,2.3839506172839506,6.851994301994301,-4.651994301994301,13.503798670465336,-1.7037986704653356,1.5472934472934474,0.7527065527065524,3.2670465337132004,-0.9670465337132006,5,2,1,3,1.1219512195121952,0.7759562841530054,-0.09225,3.0219085329846194,3.200000000000001,49.8,0.10999999999999943,5.399999999999999,0.40000000000000213,-0.30000000000000027,0.4999999999999998,48.0,0.05800000000000005,0.0
Paef9538004,2011,34.0,84.4,26.8,51.8,54.55,5.1,12.5,20.9,11.9,100.0,141.0,0.709,151.0,319.0,0.473,70.0,175.0,0.4,1.6,2.2,28.5,2.5,1.77052561,44.0,77.0,107.0,242.0,4.0,4.0,33.8824,1.5,3.6471,3.1765,1.2059,0.5294,18.0,22.261464750171115,76,0.354251012145749,18.408760529482546,8.391239470517455,53.973410348977126,0.5765896510228714,14.141083032490972,6.758916967509027,5.526425992779783,-0.42642599277978377,13.156630565583635,-0.6566305655836349,1.811119133574007,0.3888808664259933,2.2052707581227433,-0.6052707581227432,6,1,1,4,1.0857142857142859,1.6201550387596897,0.30939999999999984,3.5136813838392937,-0.8999999999999986,5.900000000000006,1.4199999999999946,1.0999999999999979,-2.4000000000000004,-0.5999999999999996,0.6000000000000001,29.0,-0.02100000000000002,0.0
P3ce7981258,2011,35.0,79.1,27.2,51.7,56.25,2.5,9.5,32.7,19.0,151.0,210.0,0.719,128.0,250.0,0.512,60.0,172.0,0.349,0.2,2.3,49.8,2.7,2.0480918,85.0,126.0,43.0,124.0,1.0,3.0,31.8571,0.7429,2.7714,6.0857,1.3429,0.0571,16.7714,22.310746064339494,69,0.4075829383886256,18.470960076045625,8.729039923954375,55.607583174904946,0.6424168250950544,10.432010456273762,22.26798954372624,7.414900190114066,-4.914900190114066,13.47302756653992,-3.973027566539921,1.7508317490494294,0.5491682509505704,2.8830085551330797,-2.6830085551330796,8,1,1,3,0.6756756756756757,1.6350000000000002,0.44999999999999996,3.8479859979692916,1.1999999999999993,3.6999999999999886,2.259999999999998,13.200000000000003,2.8999999999999986,0.3999999999999999,-0.09999999999999998,-27.0,-0.013000000000000012,0.0
Pa2b1e0c1b9,2011,23.0,20.5,22.0,21.2,30.29,2.8,12.3,13.5,21.8,27.0,40.0,0.675,12.0,56.0,0.214,4.0,29.0,0.138,1.7,4.2,47.1,2.9,0.772713,10.0,22.0,2.0,34.0,0.0,0.0,11.8696,0.3043,1.2174,0.7391,0.8261,0.1739,2.7391,18.439425051334702,76,0.3411764705882353,19.604800667919015,2.395199332080985,48.928365685660616,-18.638365685660617,13.453036944270508,0.046963055729492,6.31605092882488,-3.51605092882488,12.166061365059486,0.13393863494051494,2.096201210603214,2.103798789396786,2.6224796493425173,-0.9224796493425174,7,1,1,1,1.512820512820513,0.5921052631578947,-0.3942,2.506661145025408,,,,,,,,,,
