pid,draft_year,was_drafted,ctx_base_ast_pct,ctx_base_ast_pg,ctx_base_ast_tov,ctx_base_blk_pct,ctx_base_blk_pg,ctx_base_drb,ctx_base_dreb_pg,ctx_base_dunk_attempts,ctx_base_dunk_made,ctx_base_efg,ctx_base_fg2_pct,ctx_base_fg2a,ctx_base_fg2m,ctx_base_fg3_pct,ctx_base_fg3a,ctx_base_fg3m,ctx_base_fouls40,ctx_base_ft_pct,ctx_base_ftr,ctx_base_gp,ctx_base_mid_attempts,ctx_base_minutes_share,ctx_base_mpg,ctx_base_orb,ctx_base_oreb_pg,ctx_base_pts_pg,ctx_base_rim_attempts,ctx_base_rim_made,ctx_base_stl_pct,ctx_base_stl_pg,ctx_base_three_share,ctx_base_tov_pct,ctx_base_ts,ctx_base_usage,ctx_skill_creation_control,ctx_skill_defense_discipline,ctx_skill_ft_volume,ctx_skill_usage_efficiency,slot_037,slot_038,slot_039,slot_040,slot_041,slot_042,cgd_ast_pg,cgd_blk_pg,cgd_drb_pg,cgd_ft_a_pg,cgd_ft_m_pg,cgd_observed_gp,cgd_orb_pg,cgd_pf_pg,cgd_points_pg,cgd_stl_pg,cgd_three_a_pg,cgd_three_m_pg,cgd_tov_pg,cgd_two_a_pg,cgd_two_m_pg,f50_assist_usage_efficiency,f50_balanced_stocks,f50_career_slope_ast_tov,f50_career_slope_drb,f50_career_slope_ftp,f50_career_slope_ftr,f50_career_slope_minutes,f50_career_slope_orb,f50_career_slope_three_p,f50_career_slope_ts,f50_career_slope_two_p,f50_foul_adjusted_rebounds,f50_minutes_concentration,f50_nondunk_rim_pct,f50_peer_creation_density,f50_peer_defense_density,f50_peer_rank_ast,f50_peer_rank_blk,f50_peer_rank_drb,f50_peer_rank_orb,f50_peer_rank_stl,f50_peer_rank_tov,f50_peer_rank_ts,f50_peer_rank_usage,f50_peer_rim_diet,f50_peer_sd_ast,f50_peer_sd_blk,f50_peer_sd_drb,f50_peer_sd_orb,f50_peer_sd_stl,f50_peer_sd_tov,f50_peer_sd_ts,f50_peer_sd_usage,f50_peer_three_diet,f50_perimeter_ft_agreement,f50_posterior_dunk,f50_posterior_ft,f50_posterior_mid,f50_posterior_three,f50_posterior_two,f50_rim_ft_pressure,f50_team_share_dunk_a,f50_team_share_fta,f50_team_share_ftm,f50_team_share_rim_a,f50_team_share_three_a,f50_team_share_three_m,f50_usage_concentration,tctx_assists_per_made_fg,tctx_blocks_per_opponent_fga,tctx_defensive_rebound_share,tctx_efg,tctx_efg_margin,tctx_ft_attempts_per_fga,tctx_margin_pg,tctx_offensive_rebound_share,tctx_opponent_assists_per_made_fg,tctx_opponent_efg,tctx_opponent_ft_attempts_per_fga,tctx_opponent_points_pg,tctx_opponent_shot_attempts_pg,tctx_opponent_three_attempt_share,tctx_opponent_turnovers_per_fga,tctx_points_pg,tctx_shot_attempts_pg,tctx_steals_per_opponent_turnover,tctx_three_attempt_share,tctx_turnovers_per_fga,vcmb_bench_press_reps,vcmb_bmi_kg_m2,vcmb_body_fat_pct,vcmb_hand_length_in,vcmb_hand_width_in,vcmb_height_with_shoes_in,vcmb_height_without_shoes_in,vcmb_lane_agility_s,vcmb_max_vertical_in,vcmb_modified_lane_agility_s,vcmb_off_dribble_15ft_attempted,vcmb_off_dribble_15ft_made,vcmb_off_dribble_15ft_pct,vcmb_off_dribble_college3_attempted,vcmb_off_dribble_college3_made,vcmb_off_dribble_college3_pct,vcmb_on_move_15ft_attempted,vcmb_on_move_15ft_made,vcmb_on_move_15ft_pct,vcmb_on_move_college3_attempted,vcmb_on_move_college3_made,vcmb_on_move_college3_pct,vcmb_spot_15ft_attempted,vcmb_spot_15ft_made,vcmb_spot_15ft_pct,vcmb_spot_college3_attempted,vcmb_spot_college3_made,vcmb_spot_college3_pct,vcmb_spot_nba3_attempted,vcmb_spot_nba3_made,vcmb_spot_nba3_pct,vcmb_standing_reach_in,vcmb_standing_vertical_in,vcmb_three_quarter_sprint_s,vcmb_weight_lb,vcmb_wingspan_in,vcmb_wingspan_minus_height_in,vmb_age_reported_years,vmb_college_class_year,vmb_listed_bmi,vmb_listed_height_in,vmb_listed_weight_lb,vmb_position_c,vmb_position_pf,vmb_position_pg,vmb_position_sf,vmb_position_sg
Pff77feae98,2015,1,11.6,1.6578999999999999,0.76829320000000001,1.6000000000000001,0.3947,19.100000000000001,4.5263,16,16,50.100000000000001,0.47799999999999998,274,131,0.371,116,43,3.7000000000000002,0.74199999999999999,45.600000000000001,38,155,70.900000000000006,28.447399999999998,8.9000000000000004,1.9737,13.763199999999999,119,64,3.2000000000000002,1.5,0.29743589743589738,17.399999999999999,55.100000000000001,26,0.63043478260869568,1.021276595744681,3.84904026793384,0.30600000000000011,,,,,,0.55033557046979864,1.6578947368421053,0.39473684210526316,4.5263157894736841,4.6842105263157894,3.4736842105263159,38,1.9736842105263157,2.6315789473684212,13.763157894736842,1.5,3.0526315789473686,1.131578947368421,2.1578947368421053,7.2105263157894735,3.4473684210526314,0.35487407407407412,2.1333333333333333,,,,,,,,,,5.957446808510638,0.1213240047489394,0.46601941747572811,0.76497986229454851,4.001608391608392,0.76923076923076927,0.46153846153846151,0.84615384615384615,0.76923076923076927,0.88461538461538458,0.61538461538461542,0.38461538461538458,0.92307692307692324,0.37710275768807811,13.571368861671386,1.5187511211237863,4.522918009691324,3.2974587048784501,1.2064002430348535,3.8095245669539497,5.6052287035562367,3.0254612831414658,0.25001552000145572,0.2193214193214193,0.96153846153846156,0.73737373737373735,0.427027027027027,0.36144578313253012,0.48089171974522288,0.42133583874274,0.123076923076923,0.18275154004106769,0.1885714285714285,0.16168478260869559,0.2164179104477611,0.2227979274611398,0.13284307428299699,0.52329038652130822,0.067145053818554581,0.77611940298507465,0.53457446808510634,0.083523724876495342,0.47098646034816249,16.921052631578949,0.34508816120906799,0.47619047619047616,0.45105074320861099,0.37314197847257818,59.684210526315788,51.342105263157897,0.31522296258329063,0.26806765761148127,76.60526315789474,54.421052631578945,0.52581261950286806,0.25918762088974856,0.20261121856866537,,28.673001240807679,7.5,9,9,78.5,77,,,,,,,,,,,,,,,,,,,,,,,,,102,,,241.80000000000001,83.5,6.5,19,1,27.262111564280822,79,242,0,0,0,1,0
P84b2e1b413,2015,0,8.5,1.3029999999999999,0.54430009999999995,8,2.7273000000000001,22.699999999999999,7.1212,59,57,52.5,0.55600000000000005,279,155,0.28399999999999997,88,25,3.2000000000000002,0.73099999999999998,42.5,32,127,81.5,32.666699999999999,10.4,2.8485,15.7273,151,101,0.59999999999999998,0.33329999999999999,0.2397820163487738,17.199999999999999,56.560000000000002,26.5,0.46703296703296698,2.047619047619047,3.6961156837096127,0.42640000000000011,,,,,7.9999999999963682,0.65745856353591159,1.1875,2.65625,7.0625,4.875,3.5625,32,2.875,2.65625,15.59375,0.34375,2.75,0.78125,2.4375,8.71875,4.84375,0.25592727272727273,1.1162790697674418,-0.080676469999963293,4.0999999999981327,-0.068999999999968697,12.599999999994282,52.199999999976299,3.0999999999985937,0.0639999999999709,6.0499999999972536,0.0039999999999982003,7.8809523809523814,0.12900533509107351,0.47826086956521741,0.89773161127230872,4.184666825889658,0.45454545454545447,0.90909090909090917,1,1,0.36363636363636359,0.54545454545454541,0.81818181818181823,0.81818181818181823,0.34669423983515307,7.3099864477306919,3.4138169784509884,2.494645472708839,2.7182412747892442,0.62266258367860261,3.3174261799049449,4.981732563345096,5.0243249851147773,0.36042832814401282,0.1743869209809264,0.95652173913043481,0.72727272727272729,0.4203821656050955,0.30434782608695649,0.54858934169278994,0.50417776145441184,0.59595959595959591,0.27272727272727271,0.29999999999999999,0.25593220338983053,0.14262560777957861,0.1121076233183856,0.13972359850626681,,,,,,,,,,,,,,,,,,,,,,23.004103831791099,14.699999999999999,9.25,10.75,82.5,81.25,,,,,,,,,,,,,,,,,,,,,,,,,111.5,,,216,87.25,6,19.699999999999999,2,22.044277718400117,83,216,0,1,0,0,0
P11ed05516e,2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.300000000000001,,21.970924363723725,80,200,0,0,0,1,1
P98102db2bd,2015,0,31.899999999999999,4.25,2.49999993,0.90000000000000002,0.20000000000000001,13.699999999999999,2.9500000000000002,1,1,44.5,0.39800000000000002,108,43,0.41399999999999998,29,12,2.8999999999999999,0.74099999999999999,39.399999999999999,20,56,35.899999999999999,26.449999999999999,2.7999999999999998,0.69999999999999996,8.0999999999999996,52,24,8.9000000000000004,3.8999999999999999,0.21167883211678831,18.899999999999999,49.799999999999997,20.199999999999999,1.6030150753768844,2.5128205128205132,2.9694338902572608,-0.00040000000000000002,,,,,0.96000000000022245,0.51219512195121952,4.25,0.20000000000000001,2.9500000000000002,2.7000000000000002,2,20,0.69999999999999996,1.95,8.0999999999999996,3.8999999999999999,1.45,0.59999999999999998,1.7,5.4000000000000004,2.1499999999999999,1.2203254716981131,1.6346938775510202,0.33869723500001259,-0.26999999999995578,-0.0028000000000018002,-0.93000000000002003,-1.2400000000003644,-0.54000000000007453,0.051100000000009298,0.014999999999981001,-0.020900000000004099,4.2307692307692308,0.098887199999999995,0.4509803921568627,0.87573261078809506,4.9210299504417154,1,0.5,0.38461538461538458,0.46153846153846151,1,0.76923076923076927,0.38461538461538458,0.69230769230769229,0.34960973007762408,7.3740770212505788,3.2953144407208934,5.0118767074655359,3.9576602013401132,1.164761980185413,5.2485971616363436,5.5384838339319868,4.3972753924868169,0.3710749725235537,0.15446833695008871,0.90909090909090917,0.72972972972972971,0.36046511627906969,0.36708860759493672,0.4256756756756756,0.4712615078377706,0.0126582278481012,0.067754077791718895,0.076335877862595394,0.078078078078077998,0.033957845433255203,0.040955631399317398,0.10898828778363261,0.5089285714285714,0.080824088748019024,0.69391159299416183,0.48737727910238426,-0.0073401007180066702,0.37260402057035996,6.6944444444444446,0.31805157593123207,0.56812652068126523,0.49471737982039093,0.37770734284204965,65.777777777777771,52.583333333333336,0.3507659799260433,0.30480718436344428,72.472222222222229,59.416666666666664,0.59272097053726169,0.39925198690977093,0.17952314165497896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pe2eac4ddf4,2016,1,12.9,1.6452,0.78462416000000001,9.5999999999999996,2,25.800000000000001,5.5484,40,37,62,0.623,220,137,0,1,0,4.7999999999999998,0.58899999999999997,25.300000000000001,31,110,61.5,24.5806,13.699999999999999,2.9355000000000002,9.9032,110,81,1.8999999999999999,0.7742,0.0045248868778280001,23.300000000000001,62,21.899999999999999,0.53086419753086422,1.9827586206896552,2.3813571967545499,0.22799999999999979,,,,,9.2000000000062645,0.70714285714285718,1.6451612903225807,2,5.5483870967741939,1.8064516129032258,1.064516129032258,31,2.935483870967742,2.967741935483871,9.9032258064516121,0.77419354838709675,0.032258064516129031,0,2.096774193548387,7.096774193548387,4.419354838709677,0.43206550218340611,3.1721739130434781,0.35275714000024022,9.5000000000064695,0.1220000000000829,-15.800000000010762,18.500000000012591,1.4000000000009498,0,2.4000000000016284,0.0070000000000047004,6.8103448275862073,0.10971400121192471,0.62857142857142856,0.73015603842560928,4.0691605839416072,0.69230769230769229,0.92307692307692324,1,0.84615384615384615,0.38461538461538458,0.84615384615384615,0.92307692307692324,0.92307692307692324,0.36577289084739367,5.7571246486916676,3.1010690271495962,3.6006879165165406,4.1959891978705937,0.7112062957109142,3.8291345484314694,6.0052660450463016,2.2059200046863356,0.30950163073115672,0.0027982853060252002,0.92000000000000004,0.61842105263157898,0.48571428571428571,0.33333333333333331,0.60384615384615381,0.54811919882755245,0.33057851239669422,0.095238095238095205,0.081280788177339899,0.16058394160583939,0.0018656716417910001,0,0.1153971645281707,0.4838337182448037,0.092202970297029702,0.70783410138248848,0.51922035733622085,0.072128773177805028,0.31835408770979967,13.838709677419354,0.38497217068645639,0.51505546751188591,0.44709158415841582,0.40470297029702973,61.12903225806452,52.12903225806452,0.3527227722772277,0.27537128712871289,74.967741935483872,59.58064516129032,0.49887640449438203,0.29020032485110991,0.19112073632918244,,26.275363653028787,8.5500000000000007,9,8,82,81,11.65,33.5,3,18,9,0.5,,,,33,19,0.5757575757575758,,,,25,15,0.59999999999999998,,,,25,8,0.32000000000000001,108.5,27.5,3.5,245.19999999999999,86.75,5.75,19.600000000000001,2,25.617496581141296,82,245,1,0,0,0,0
P07954fea73,2016,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.899999999999999,,20.840870410710547,79,185,0,0,0,0,1
Pc00908f11e,2016,0,39.600000000000001,5.5484,3.1852574900000001,0.40000000000000002,0.096799999999999997,11.9,2.871,0,0,46.100000000000001,0.39600000000000002,192,76,0.38100000000000001,113,43,2.3999999999999999,0.81699999999999995,39.299999999999997,31,75,65.700000000000003,29.032299999999999,1.3,0.3548,12.2258,117,56,3.7000000000000002,1.7742,0.37049180327868853,14.6,52.350000000000001,24.699999999999999,2.5384615384615388,1.2058823529411766,3.9181608757525375,0.11045000000000001,,,,,2.4199999999991308,0.50340136054421769,5.5483870967741939,0.096774193548387094,2.870967741935484,3.870967741935484,3.161290322580645,31,0.35483870967741937,1.7419354838709677,12.225806451612904,1.7741935483870968,3.6451612903225805,1.3870967741935485,1.7419354838709677,6.193548387096774,2.4516129032258065,1.3158910505836576,0.7219512195121951,0.29571562799998302,0.55999999999981709,0.024299999999995301,3.9699999999998159,7.5699999999995073,-0.1699999999998188,-0.012499999999995501,0.58800000000049091,0.0008000000000087,3.882352941176471,0.095535210262696596,0.4786324786324786,0.92358675780197719,4.5122063565177335,1,0.23333333333333331,0.40000000000000002,0.066666666666666596,0.93333333333333324,0.53333333333333333,0.40000000000000002,0.80000000000000004,0.3223306998175734,6.6186571480594525,2.2749670222606606,4.2420962820723425,2.9857833758674612,0.8387530597778744,4.1147105897863483,5.814966993876288,4.6686085955290464,0.39824014280387648,0.29639344262295081,0.90000000000000002,0.80000000000000004,0.30476190476190479,0.36809815950920238,0.4137931034482758,0.4745667970933482,0,0.16282225237449119,0.18490566037735839,0.18111455108359131,0.15026595744680851,0.17695473251028801,0.10590019495696761,0.56401384083044981,0.073356807511737093,0.76210705182667804,0.49036085022244191,0.044058033321033474,0.37963420662382602,13.4,0.31871574001566172,0.47799696509863432,0.44630281690140844,0.45129107981220656,59.028571428571432,48.685714285714283,0.36737089201877932,0.318075117370892,72.428571428571431,57.799999999999997,0.47047970479704798,0.38111715274345032,0.17103311913000493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd7d10f6f4c,2016,0,13.9,2.1389,1.20311626,1.2,0.30559999999999998,12.800000000000001,3.6667000000000001,28,24,47.5,0.48899999999999999,223,109,0.309,243,75,1.8,0.71499999999999997,35.399999999999999,36,97,74.299999999999997,30.944400000000002,3.7999999999999998,1.0832999999999999,15.583299999999999,125,79,1,0.52780000000000005,0.52145922746781115,13.300000000000001,51.530000000000001,25,0.97202797202797198,0.78571428571428581,3.6550712686749289,0.076499999999999999,,,,,0.55999999999992311,0.62580645161290327,2.1388888888888888,0.30555555555555558,3.6666666666666665,4.583333333333333,3.2777777777777777,36,1.0833333333333333,1.4166666666666667,15.583333333333334,0.52777777777777779,6.75,2.0833333333333335,1.7777777777777777,6.1944444444444446,3.0277777777777777,0.46351153846153847,1.0909090909090908,0.084397226999958594,-0.39999999999984509,-0.0065000000000005999,-6.819999999998215,2.5099999999978242,-1.0199999999995952,0.0037000000000021,-0.8799999999996414,-0.0082999999999987008,5.9285714285714297,0.1126695999999999,0.5670103092783505,0.7325597384483663,4.4631430584918963,0.59999999999999998,0.56666666666666665,0.53333333333333333,0.40000000000000002,0.20000000000000001,0.40000000000000002,0.53333333333333333,0.8666666666666667,0.42972008245602861,10.0648818560237,2.1531117796295676,5.7445428627788262,4.4745565616123164,1.0699066965623889,7.2225341289424829,6.3858864755069158,4.8209206935602893,0.33280101475682999,0.37206820554460041,0.86842105263157898,0.71351351351351355,0.3307086614173228,0.3139931740614334,0.49049429657794669,0.36687708874860742,,0.1961950059453032,0.20884955752212389,,0.29526123936816517,0.2669039145907473,0.12275714807932769,0.6185671039354188,0.062795089707271004,0.7082132564841499,0.51245471014492749,0.038658676150593207,0.38088768115942029,10,0.34842951059167276,0.57192575406032486,0.47379603399433429,0.32341831916902736,66.432432432432435,57.243243243243242,0.40084985835694054,0.25212464589235128,76.432432432432435,59.675675675675677,0.48689138576779029,0.37273550724637683,0.20244565217391305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd59c0506ca,2017,1,6.9000000000000004,1.0909,1.02856864,0.59999999999999998,0.1515,18.199999999999999,5.2727000000000004,7,7,59.5,0.505,186,94,0.443,244,108,1.8999999999999999,0.82999999999999996,12.300000000000001,32,131,85.400000000000006,34.060600000000001,5,1.5455000000000001,17.454499999999999,54,34,1.6000000000000001,0.90910000000000002,0.56744186046511624,8.5999999999999996,61.079999999999998,21.199999999999999,0.71875000000000011,0.75862068965517249,3.3108567586483475,0.13295999999999991,,,,,0.1999999999999747,0.61904761904761907,1.125,0.15625,5.40625,1.65625,1.375,32,1.53125,1.65625,17.375,0.90625,7.625,3.375,1.03125,5.8125,2.9375,0.2840810810810811,0.87272727272727257,0.092258100999999398,1.8999999999998911,0.0243999999999992,-1.4899999999997906,5.289999999999516,0.599999999999977,0.028199999999997599,2.7779999999998455,0.015499999999999899,8,0.1211023999999999,0.57446808510638303,0.73895500848939388,4.0586107091172217,0.45454545454545447,0.40909090909090912,0.81818181818181823,0.54545454545454541,0.45454545454545447,0.090909090909090898,0.90909090909090917,0.63636363636363635,0.35463493585168721,8.7738834413572171,3.3126269924605376,3.3128723649190612,3.7573178399009128,0.57062176658948927,3.9490354396901695,7.0868871695073672,6.8754211073237474,0.27993824768073411,0.45084421790379098,0.94117647058823517,0.79452054794520544,0.44720496894409939,0.4251700680272108,0.50442477876106195,0.1705638401129444,0.1166666666666666,0.097426470588235295,0.11282051282051279,0.10424710424710421,0.35829662261380318,0.40298507462686561,0.1445336694249526,0.4777142857142857,0.06561085972850679,0.69860627177700352,0.51895491803278693,0.047801071878940782,0.29764344262295084,8.8787878787878789,0.31506849315068491,0.51249999999999996,0.47115384615384615,0.37613122171945701,65.121212121212125,53.575757575757578,0.38744343891402716,0.25961538461538464,74,59.151515151515149,0.38562091503267976,0.35706967213114754,0.1721311475409836,13,24.652036010415738,5.2999999999999998,8.5,9.25,77.5,76.5,11.18,38,3.0299999999999998,,,,18,13,0.72222222222222221,,,,37,26,0.70270270270270274,,,,25,15,0.59999999999999998,25,19,0.76000000000000001,100,31.5,3.1299999999999999,205.19999999999999,81,4.5,,4,23.689885572982853,78,205,0,0,0,1,1
Pfaef4e4fa0,2017,0,15.800000000000001,1.9730000000000001,1.58703357,0.40000000000000002,0.081100000000000005,6,1.2703,18,15,45.399999999999999,0.435,184,80,0.32700000000000001,98,32,3.2000000000000002,0.77500000000000002,31.600000000000001,37,96,58.899999999999999,23.540500000000002,1.8999999999999999,0.35139999999999999,8.7837999999999994,85,43,1.6000000000000001,0.64859999999999995,0.3475177304964539,15,50.109999999999999,21.100000000000001,0.98750000000000004,0.47619047619047611,3.4873524945059557,0.0012099999999999,,,,,,0.5304347826086957,1.972972972972973,0.081081081081081086,1.2702702702702702,2.4054054054054053,1.8648648648648649,37,0.35135135135135137,1.8918918918918919,8.7837837837837842,0.64864864864864868,2.6486486486486487,0.86486486486486491,1.2432432432432432,4.9729729729729728,2.1621621621621623,0.60769230769230764,0.64000000000000012,,,,,,,,,,1.8809523809523809,0.11697455999999989,0.41791044776119401,0.65694498625362063,3.5597596916798913,0.66666666666666663,0.29166666666666669,0.1666666666666666,0.58333333333333337,0.66666666666666663,0.33333333333333331,0.25,0.66666666666666663,0.3750619303296987,8.0496925000937516,1.2752960997581886,3.0227030160526458,3.739043873301247,1.00352292226805,6.1777791632103414,6.6999641267417314,3.242517495095556,0.30163500972087459,0.26462359294684101,0.8571428571428571,0.76146788990825687,0.38095238095238088,0.33108108108108109,0.4464285714285714,0.38659858014696719,0.14399999999999999,0.1072289156626506,0.1086614173228346,0.11564625850340129,0.15679999999999999,0.13114754098360651,0.1226184393907537,0.51279426816786078,0.056105610561056105,0.7395912187736563,0.53662109375,0.059251928262022635,0.4052734375,10.621621621621621,0.33245844269466318,0.53303471444568873,0.47736916548797736,0.28618576143328617,65.945945945945951,57.324324324324323,0.36350777934936351,0.20367751060820369,76.567567567567565,55.351351351351354,0.46527777777777779,0.30517578125,0.20166015625,3,20.635562810305103,5,8.5,9.5,76.5,75.25,11.15,38.5,2.98,,,,18,12,0.66666666666666663,,,,34,17,0.5,,,,25,15,0.59999999999999998,25,15,0.59999999999999998,99,30.5,3.1800000000000002,166.19999999999999,78,2.75,,1,20.692837350875536,76,170,0,0,1,0,1
Pbced5f5600,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pb8664aec2d,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pe0f4e51abf,2018,0,9.3000000000000007,1.5143,1.08164287,5.9000000000000004,1.8571,22,5.9714,12,11,61.299999999999997,0.61299999999999999,238,146,0,0,0,3.6000000000000001,0.629,60.100000000000001,35,62,70.200000000000003,29.685700000000001,9.6999999999999993,2.3999999999999999,10.914300000000001,177,123,1.3,0.68569999999999998,0,15.1,62.43,17.899999999999999,0.57763975155279501,1.5652173913043479,3.1260125654333044,-0.2610300000000001,,,,,0.66999999999984394,0.6811594202898551,1.5142857142857142,1.8571428571428572,5.9714285714285715,4.0857142857142854,2.5714285714285716,35,2.3999999999999999,2.657142857142857,10.914285714285715,0.68571428571428572,0,0,1.3999999999999999,6.7999999999999998,4.1714285714285717,0.41776190476190478,2.1305555555555555,0.035950584000026202,1.4800000000000042,0.0096999999999930007,4.0799999999998757,4.6299999999997619,-0.31999999999977402,0,1.7119999999999849,0.017900000000001699,6.8913043478260869,0.13208388597535839,0.67878787878787883,0.80808563886386275,3.4172486033519558,0.5714285714285714,0.9285714285714286,1,0.7142857142857143,0.4642857142857143,0.2857142857142857,0.7142857142857143,0.5,0.29756728370303209,5.0657156010933937,1.8155042610825656,5.0060462737206137,3.645133039878699,0.71050345401065518,4.9814121802528293,5.4619637400832319,5.1159528596131558,0.42025569819959868,0,0.90909090909090917,0.6380368098159509,0.38043478260869568,0.34000000000000002,0.59712230215827333,0.79728831583145021,0.1348314606741573,0.169833729216152,0.1401869158878504,0.2478991596638655,0,0,0.14360636844846969,0.47497546614327774,0.077512392969806221,0.70184501845018454,0.54755244755244759,0.073239694059883342,0.39254079254079255,10.648648648648649,0.31681559707554835,0.46715328467153283,0.47431275349256424,0.31230283911671924,70.189189189189193,59.972972972972975,0.28796755295178006,0.2014420910319964,80.837837837837839,57.972972972972975,0.50559284116331094,0.38275058275058277,0.19627039627039627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pac86c1698b,2017,0,1.3999999999999999,0.064500000000000002,0.24990312000000001,0.90000000000000002,0.096799999999999997,13,0.9355,0,0,43.100000000000001,0.71399999999999997,14,10,0.216,37,8,4.7999999999999998,0.5,35.299999999999997,30,2,17.300000000000001,8.0968,9.4000000000000004,0.6452,1.7097,12,9,1.5,0.19350000000000001,0.72549019607843135,12,44.5,14,0.1076923076923076,0.4137931034482758,1.4722194895832199,0.33000000000000002,,,,,-2.700000000000311,0.6428571428571429,0.066666666666666666,0.066666666666666666,0.90000000000000002,0.59999999999999998,0.29999999999999999,30,0.6333333333333333,0.96666666666666667,1.7666666666666666,0.20000000000000001,1.2333333333333334,0.26666666666666666,0.23333333333333334,0.46666666666666667,0.33333333333333331,0.082133333333333294,1.1250000000000002,-0.041715105000046798,-0.049999999999395597,0.016499999999988298,8.5999999999997314,-1.0000000000002274,1.9500000000001516,-0.0430000000000079,0.8900000000001097,0.17350000000004159,3.8620689655172411,0.1213543199999999,0.75,0.79144754802138129,3.2922726331054482,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.7857142857142857,0.5357142857142857,0.14285714285714279,0.14285714285714279,0.21428571428571419,0.3820965268593095,5.669030584489156,2.2383518220350762,5.9262936699931599,3.7215963789949287,0.96500322615967815,2.6547858064470415,4.2971726112666113,4.1627210878430008,0.47948460629960532,0.4391124871001032,0.90000000000000002,0.60526315789473684,0.40625,0.28735632183908039,0.55555555555555558,0.3380855397148676,,0.024456521739130401,0.0179640718562874,,0.038662486938348999,0.0227272727272727,0.13294802118167559,0.54478398314014753,0.057337220602526724,0.71809369951534729,0.55626535626535623,0.052135132747377577,0.36560196560196562,6.166666666666667,0.29874476987447701,0.45016429353778753,0.50413022351797865,0.3270165208940719,70.833333333333329,57.166666666666664,0.33187560738581146,0.20165208940719145,77,56.527777777777779,0.47710843373493977,0.48353808353808353,0.20737100737100736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
