pid,draft_year,was_drafted,ctx_base_ast_pct,ctx_base_ast_pg,ctx_base_ast_tov,ctx_base_blk_pct,ctx_base_blk_pg,ctx_base_drb,ctx_base_dreb_pg,ctx_base_dunk_attempts,ctx_base_dunk_made,ctx_base_efg,ctx_base_fg2_pct,ctx_base_fg2a,ctx_base_fg2m,ctx_base_fg3_pct,ctx_base_fg3a,ctx_base_fg3m,ctx_base_fouls40,ctx_base_ft_pct,ctx_base_ftr,ctx_base_gp,ctx_base_mid_attempts,ctx_base_minutes_share,ctx_base_mpg,ctx_base_orb,ctx_base_oreb_pg,ctx_base_pts_pg,ctx_base_rim_attempts,ctx_base_rim_made,ctx_base_stl_pct,ctx_base_stl_pg,ctx_base_three_share,ctx_base_tov_pct,ctx_base_ts,ctx_base_usage,ctx_skill_creation_control,ctx_skill_defense_discipline,ctx_skill_ft_volume,ctx_skill_usage_efficiency,vcons_mock_mean_rank,vcons_mock_best_rank,vcons_mock_rank_range,vcons_mock_n_sources,f50_career_slope_usage,f50_posterior_rim
Pf507011aa5,2018,1,28.800000000000001,5.1875,2.47755269,0.69999999999999996,0.1875,9.6999999999999993,2.7812000000000001,7,6,62.200000000000003,0.56000000000000005,125,70,0.442,190,84,2.3999999999999999,0.82499999999999996,32.700000000000003,32,49,76.299999999999997,31.718800000000002,1.6000000000000001,0.4375,14.9062,77,51,1.3,0.71879999999999999,0.60317460317460314,17.899999999999999,65.540000000000006,21,1.5238095238095239,0.58823529411764708,3.8316224917916322,0.15540000000000001,,,,,0.29999999999976829,0.64485981308411211
Pf271325d7b,2018,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1f3e01b488,2018,1,12.1,1.7297,1.5238304600000001,4.4000000000000004,1.0269999999999999,11.199999999999999,2.7568000000000001,70,63,58.5,0.56999999999999995,237,135,0.45000000000000001,40,18,2.5,0.71699999999999997,45.799999999999997,37,57,70.5,28.4054,9.0999999999999996,2.1351,11.216200000000001,179,111,2.3999999999999999,1.1621999999999999,0.1444043321299639,12.6,61.509999999999998,18.600000000000001,0.88970588235294112,1.9428571428571431,3.4789056992303653,-0.1611399999999997,,,,,,0.61722488038277512
P688b157768,2018,1,4.2999999999999998,0.75,0.75,5.5,1.4750000000000001,23,5.7750000000000004,35,26,57.299999999999997,0.51100000000000001,186,95,0.433,150,65,3.2999999999999998,0.69999999999999996,20.800000000000001,40,81,69.700000000000003,28.125,9.9000000000000004,2.25,10.85,103,59,1.3,0.65000000000000002,0.4464285714285714,11.4,58.770000000000003,17.899999999999999,0.34677419354838701,1.5813953488372092,2.9838759139289208,-0.18417000000000019,,,,,,0.57894736842105265
P8eec131338,2018,1,15.4,2.7879,1.55931541,0.69999999999999996,0.2424,11.1,3.3029999999999999,20,20,62.899999999999999,0.63200000000000001,185,117,0.41599999999999998,149,62,2.3999999999999999,0.78800000000000003,25.399999999999999,32,74,79.5,31.696999999999999,4,1.0606,15.060600000000001,111,85,3,1.6970000000000001,0.44610778443113769,15.199999999999999,65.040000000000006,20.699999999999999,0.9506172839506174,1.0882352941176472,3.5100256694477641,0.1052799999999999,,,,,1.2999999999997729,0.73049645390070927
P9106a597f3,2018,1,6.7999999999999998,1.4054,1.3684518999999999,0.40000000000000002,0.1351,10.300000000000001,3.4054000000000002,6,6,52.799999999999997,0.42999999999999999,186,80,0.40200000000000002,241,97,2,0.876,22.699999999999999,37,124,83.799999999999997,33.756799999999998,2.8999999999999999,0.83779999999999999,14.486499999999999,63,40,2,1.1621999999999999,0.56440281030444961,9.9000000000000004,56.649999999999999,17.300000000000001,0.62385321100917424,0.79999999999999993,4.016431511315421,-0.1795499999999999,,,,,,0.62365591397849462
Pa5c483aef9,2018,0,17.399999999999999,3.2423999999999999,1.55071979,1.1000000000000001,0.33329999999999999,9.0999999999999996,2.6970000000000001,15,14,59.299999999999997,0.61599999999999999,185,114,0.38,184,70,2,0.86499999999999999,50.100000000000001,33,77,79.200000000000003,34.060600000000001,1.3,0.33329999999999999,18.121200000000002,107,82,1.1000000000000001,0.63639999999999997,0.49864498644986449,15.5,65.439999999999998,23.100000000000001,1.0545454545454545,0.73333333333333339,4.5202708727619196,0.47864000000000012,,,,,-0.049999999999888099,0.72992700729927007
P3e065b4b4e,2018,1,10.699999999999999,1,0.93335818000000004,5.2999999999999998,0.78569999999999995,27.899999999999999,4.5713999999999997,8,8,42.600000000000001,0.433,67,29,0,1,0,6.2000000000000002,0.63200000000000001,55.899999999999999,14,23,16,17,23.199999999999999,3.2856999999999998,5.8571,43,23,1.3999999999999999,0.42859999999999998,0.0147058823529411,15.699999999999999,47.649999999999999,22.899999999999999,0.64071856287425144,0.93055555555555558,2.3153709603539365,-0.068150000000000002,,,,,,0.56164383561643838
P5da3d9ffcd,2018,1,6.7000000000000002,0.84619999999999995,0.58931681000000002,2,0.51280000000000003,25,5.6666999999999996,23,23,60.299999999999997,0.61199999999999999,245,150,0.39200000000000002,158,62,4.5,0.69799999999999995,26.300000000000001,38,72,65.5,27.640999999999998,6.5,1.4615,14.615399999999999,174,126,2.2000000000000002,0.97440000000000004,0.39205955334987591,13.1,61.759999999999998,24.600000000000001,0.47517730496453903,0.76363636363636367,3.2616345264544102,0.54096000000000011,,,,,3.4999999999994813,0.70588235294117652
P5e4a09f56c,2018,1,13,1.9061999999999999,1.64867667,1.8,0.46879999999999999,9.1999999999999993,2.1875,13,12,50.299999999999997,0.48699999999999999,156,76,0.34599999999999997,162,56,2.2999999999999998,0.73799999999999999,20.399999999999999,32,56,68.799999999999997,27.75,1.7,0.40620000000000001,11.5,100,59,2,0.9375,0.50943396226415094,11.6,52.740000000000002,21.100000000000001,1.0317460317460321,1.1515151515151516,3.0919651996155011,0.03014,,,,,,0.59230769230769231
P67e5a8f825,2018,0,18.100000000000001,3.875,1.9077393300000001,1.3999999999999999,0.46879999999999999,21.5,6.5,19,14,54.399999999999999,0.52100000000000002,211,110,0.39100000000000001,115,45,2.7999999999999998,0.68799999999999994,29.399999999999999,32,87,85.700000000000003,36.031199999999998,9.6999999999999993,2.7812000000000001,13.1562,121,76,2.7999999999999998,1.75,0.35276073619631898,16.5,56.649999999999999,19.5,1.0342857142857145,1.1052631578947367,3.147401153210327,-0.033249999999999898,,,,,0.6214285714285751,0.62251655629139069
Pd4282e2cb6,2018,1,48.299999999999997,8.6562000000000001,1.65865722,0.69999999999999996,0.25,9.9000000000000004,3.4687999999999999,0,0,51.899999999999999,0.49299999999999999,290,143,0.36099999999999999,327,118,2,0.86099999999999999,44.399999999999999,32,89,87.5,35.406199999999998,1.3,0.4375,27.375,201,105,2.5,1.6875,0.52998379254457051,20,58.619999999999997,38.399999999999999,2.2999999999999998,1.0666666666666669,4.8360399150909181,1.5860799999999995,,,,,,0.53246753246753242
P55d017c927,2018,1,10.199999999999999,1.6286,0.82611341000000005,6.0999999999999996,1.8856999999999999,28.199999999999999,8.1999999999999993,89,87,62.5,0.63500000000000001,416,264,0.34300000000000003,35,12,2.7999999999999998,0.73299999999999998,42.399999999999999,35,187,82.5,33.485700000000001,13.5,3.3714,20.1143,229,185,1,0.57140000000000002,0.077605321507760505,13.1,64.980000000000004,26.199999999999999,0.72340425531914887,1.868421052631579,3.8537441076963641,0.92876000000000003,,,,,,0.78378378378378377
Pcaa6f4e965,2018,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P64a44986ea,2018,0,27.199999999999999,5.0541,2.1011473999999999,2,0.54049999999999998,17.600000000000001,5,17,15,49.5,0.53200000000000003,222,118,0.22600000000000001,53,12,3.1000000000000001,0.81799999999999995,48,37,73,74.099999999999994,29.729700000000001,5.4000000000000004,1.4864999999999999,10.270300000000001,148,96,2,1.0810999999999999,0.19272727272727269,22.5,56.259999999999998,20.100000000000001,1.1574468085106382,0.97560975609756118,4.0003055868853945,0.0062599999999999999,,,,,1.260000000000286,0.6404494382022472
P3e655a07ed,2018,1,9.5999999999999996,1.2778,0.75413125999999997,6.2999999999999998,1.7222,20.899999999999999,5.5278,50,44,55,0.56000000000000005,318,178,0.26300000000000001,19,5,4.2999999999999998,0.64000000000000001,33.799999999999997,36,134,68.200000000000003,27.6389,13.300000000000001,3.1389,12.333299999999999,183,123,3.1000000000000001,1.5,0.056379821958456901,15.1,56.759999999999998,23.5,0.59627329192546574,1.7735849056603774,3.0367565621524801,0.23659999999999989,,,,,6.2000000000002808,0.6619718309859155
P2b78ea748d,2018,0,7,0.90480000000000005,0.59377869999999999,7.2999999999999998,2.2381000000000002,26.800000000000001,7.8094999999999999,4,4,52.200000000000003,0.54500000000000004,244,133,0.28100000000000003,57,16,2.1000000000000001,0.748,34.200000000000003,20,159,45.899999999999999,32.381,8.4000000000000004,2.2856999999999998,19.714300000000001,85,60,3.2000000000000002,1.6667000000000001,0.18936877076411959,10.4,55.869999999999997,28.5,0.61403508771929827,3.3870967741935485,3.4740043925577462,0.49894999999999978,,,,,2.3900000000005202,0.67826086956521736
Peef8948765,2018,1,17.100000000000001,2.8856999999999999,1.4225081399999999,2,0.59999999999999998,18.600000000000001,5.3714000000000004,11,10,54.399999999999999,0.51600000000000001,250,129,0.39800000000000002,128,51,2.2000000000000002,0.83299999999999996,31.699999999999999,35,115,74.5,31.600000000000001,8.4000000000000004,2.0286,14.6,135,89,1,0.51429999999999998,0.33862433862433861,15.6,58.740000000000002,24.100000000000001,1.0301204819277108,0.9375,3.9948935244820856,0.3583400000000001,,,,,2.3000000000001051,0.64848484848484844
P8c5417b762,2018,0,15.9,2.3683999999999998,1.4515813099999999,3.1000000000000001,0.89470000000000005,18.399999999999999,5.3158000000000003,28,27,63.200000000000003,0.63300000000000001,120,76,0.41899999999999998,62,26,2.5,0.78000000000000003,27.5,19,33,42.899999999999999,31.842099999999999,6.0999999999999996,1.5789,14.1579,87,66,1.5,0.78949999999999998,0.34065934065934061,14.9,65.370000000000005,20.300000000000001,1,1.3142857142857145,3.0668239935249741,0.046110000000000102,,,,,-0.20999999999997371,0.71794871794871795
P8926a62cc8,2018,1,10.800000000000001,1.4333,0.82691977000000005,10,2.5,26.800000000000001,6.8666999999999998,71,68,63.200000000000003,0.66800000000000004,208,139,0,12,0,3.3999999999999999,0.47099999999999997,31.800000000000001,30,77,54.899999999999999,25.633299999999998,10.199999999999999,2.3666999999999998,10.3667,131,109,1.8,0.80000000000000004,0.054545454545454501,19.600000000000001,61.399999999999999,19.300000000000001,0.52427184466019416,2.6818181818181817,2.0077222220864601,-0.079799999999999899,,,,,-4.1000000000001879,0.78881987577639756
P61add2364f,2018,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pf5ec6d144b,2018,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pb779a9fa56,2018,0,16.5,2.7646999999999999,1.2207798000000001,1,0.32350000000000001,14.300000000000001,4.5293999999999999,14,11,51.100000000000001,0.504,254,128,0.34999999999999998,143,50,1.7,0.78600000000000003,33,34,145,77.099999999999994,33.117600000000003,2.2999999999999998,0.64710000000000001,14.970599999999999,110,70,1.1000000000000001,0.61760000000000004,0.3602015113350126,16.800000000000001,55.420000000000002,23.5,0.92696629213483139,0.77777777777777779,3.837882311152887,0.18970000000000001,,,,,1.6999999999995019,0.62857142857142856
P379ec45447,2018,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pefc5241948,2018,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5ff9cbca0f,2018,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P88accb87c9,2018,0,8.6999999999999993,1.2571000000000001,0.62854999,4.7999999999999998,1.3714,18.699999999999999,5.4286000000000003,29,25,59.5,0.60899999999999999,327,199,0.28000000000000003,25,7,3.5,0.623,46,35,107,72.700000000000003,29.085699999999999,13.300000000000001,3.5143,14.857100000000001,220,156,0.69999999999999996,0.34289999999999998,0.071022727272727196,16.300000000000001,60.609999999999999,23.600000000000001,0.50289017341040454,1.2222222222222223,3.1734063751026129,0.38196000000000008,,,,,0.60000000000014053,0.69599999999999995
P86827217ed,2018,0,10.199999999999999,1.5862000000000001,0.73016018999999999,2.2000000000000002,0.6552,20,5.7586000000000004,3,2,58.399999999999999,0.52600000000000002,196,103,0.46500000000000002,101,47,3,0.86299999999999999,44.100000000000001,29,115,75.099999999999994,31.965499999999999,8.5,2.3102999999999998,15.8621,81,52,1.2,0.68969999999999998,0.34006734006734007,17.699999999999999,64.030000000000001,21.399999999999999,0.54545454545454541,0.85000000000000009,4.213858059192038,0.19641999999999979,,,,,1.5999999999995247,0.63063063063063063
Pef380f9642,2018,0,7.7999999999999998,0.81479999999999997,0.81480001999999996,0.5,0.074099999999999999,11.9,1.9258999999999999,14,13,57.100000000000001,0.627,67,42,0.34999999999999998,80,28,3.5,0.70199999999999996,38.799999999999997,27,20,38.399999999999999,18.851900000000001,4.2999999999999998,0.66669999999999996,7.7037000000000004,48,33,2.3999999999999999,0.77780000000000005,0.54421768707482998,15.9,59.740000000000002,19.300000000000001,0.46153846153846151,0.64444444444444438,2.8504309934035859,-0.068179999999999893,,,,,0.84999999999989906,0.65384615384615385
Pf2fe8710f7,2018,0,14.800000000000001,2.1111,2.1110999600000002,5,1.2222,22.199999999999999,5.7222,29,28,57.100000000000001,0.55000000000000004,242,133,0.435,62,27,2.8999999999999999,0.74099999999999999,52,36,90,71.200000000000003,28.472200000000001,12.1,2.9722,12.8889,152,98,3,1.4167000000000001,0.2039473684210526,10.199999999999999,61.210000000000001,20.800000000000001,1.3214285714285716,2.0512820512820515,3.756058013845192,0.089679999999999996,,,,,1.030000000000213,0.63736263736263732
P61e8cd7d80,2018,0,16.899999999999999,2.7646999999999999,1.1058799699999999,2.2999999999999998,0.67649999999999999,28,7.7941000000000003,12,10,50.5,0.50800000000000001,368,187,0,2,0,2.8999999999999999,0.61199999999999999,39.700000000000003,34,177,76.599999999999994,30.852900000000002,14.699999999999999,4.0293999999999999,13.6471,191,117,1.3999999999999999,0.76470000000000005,0.0054054054054053996,17.899999999999999,52.75,25.300000000000001,0.89417989417989419,0.94871794871794879,3.0582939115436383,0.14574999999999999,,,,,2.7900000000006178,0.61085972850678738
Pb5f59c2405,2018,1,7.7999999999999998,1.3938999999999999,1.3529069300000001,2.7999999999999998,0.87880000000000003,25.800000000000001,8.2120999999999995,10,10,55.200000000000003,0.52700000000000002,222,117,0.40200000000000002,112,45,2.8999999999999999,0.82799999999999996,17.399999999999999,33,161,81.200000000000003,33.2121,9.0999999999999996,2.6364000000000001,12.6364,61,40,1.1000000000000001,0.66669999999999996,0.33532934131736519,9.9000000000000004,57.670000000000002,17.399999999999999,0.71559633027522929,1,3.3762010035539358,-0.1994200000000001,,,,,0.89000000000012391,0.63736263736263732
Pc317d28310,2018,0,17.199999999999999,2.9117999999999999,1.4558999500000001,1.3999999999999999,0.38240000000000002,11.6,3.1471,7,4,55.899999999999999,0.55400000000000005,175,97,0.377,130,49,3,0.82099999999999995,38.399999999999999,34,48,71.400000000000006,29.7059,5.5,1.3234999999999999,12.8529,127,80,2.7000000000000002,1.4412,0.42622950819672129,17.899999999999999,60.600000000000001,20.800000000000001,0.91005291005291,1.0249999999999999,3.9167320766863103,0.084800000000000098,,,,,0.030000000000071501,0.62420382165605093
P87c0df2ff6,2018,0,13.4,2.3529,1.3559039399999999,0.69999999999999996,0.2059,9.6999999999999993,2.5588000000000002,11,8,51.100000000000001,0.436,266,116,0.41399999999999998,181,75,2.7999999999999998,0.82099999999999995,31.300000000000001,34,134,82.400000000000006,33.2059,3.1000000000000001,0.94120000000000004,16.823499999999999,133,74,2.6000000000000001,1.4705999999999999,0.4049217002237136,12.6,55.700000000000003,23.899999999999999,0.98529411764705876,0.86842105263157898,4.062931870000476,0.2223,,,,,0.80000000000015814,0.56441717791411039
Pda6183deac,2018,0,11.4,1.7714000000000001,0.77499229999999997,4.7999999999999998,1.3999999999999999,18.600000000000001,5.0857000000000001,21,16,50.299999999999997,0.48299999999999998,333,161,0.375,112,42,4.0999999999999996,0.67500000000000004,26.300000000000001,35,203,72.599999999999994,29.542899999999999,4.4000000000000004,1.1429,15.0571,131,84,3.2999999999999998,1.7142999999999999,0.25168539325842698,16.100000000000001,52.640000000000001,27.199999999999999,0.66666666666666663,1.5882352941176472,3.220212121514324,0.19008,,,,,-0.31000000000070882,0.63354037267080743
P4c0563638d,2018,0,7.4000000000000004,1.0731999999999999,1.7599213199999999,1.7,0.39019999999999999,9.5,1.9756,3,3,57.899999999999999,0.59699999999999998,72,43,0.38100000000000001,194,74,3.7999999999999998,0.89100000000000001,24.100000000000001,40,23,63.799999999999997,25.8293,2.2000000000000002,0.46339999999999998,9.2439,49,33,1.6000000000000001,0.65849999999999997,0.72932330827067671,9.3000000000000007,61.57,15.800000000000001,0.71844660194174759,0.6875,3.7193790574770129,-0.48593999999999993,,,,,-0.79999999999980265,0.64556962025316456
Pdd2dc8d5b8,2018,0,23.199999999999999,3.9428999999999998,2.1905000299999999,0.20000000000000001,0.057099999999999998,9.1999999999999993,2.5143,5,5,55.700000000000003,0.47599999999999998,187,89,0.42099999999999999,202,85,2.2999999999999998,0.875,45.200000000000003,35,82,76.5,30.914300000000001,1.3999999999999999,0.37140000000000001,16.7714,105,59,1.8999999999999999,1.0286,0.51928020565552702,13.5,62.100000000000001,24.100000000000001,1.6000000000000001,0.63636363636363646,4.5291310160021006,0.49610000000000021,,,,,0.70000000000003737,0.57037037037037042
Pfa8477edf9,2018,0,9.1999999999999993,1.5758000000000001,1.01960524,4.7000000000000002,1.6364000000000001,15.699999999999999,4.7878999999999996,23,22,50,0.47599999999999998,288,137,0.36399999999999999,154,56,1.7,0.80700000000000005,26.899999999999999,33,186,91.400000000000006,36.575800000000001,4.2000000000000002,1.2726999999999999,16.303000000000001,103,61,1.3,0.78790000000000004,0.34841628959276011,11.5,53.960000000000001,22.100000000000001,0.73599999999999999,2.2222222222222219,3.8635058364251118,0.083159999999999998,,,,,1.7200000000004072,0.59398496240601506
Pdda77ad869,2018,0,9.5999999999999996,1.5946,0.73748959000000003,4,1.0810999999999999,22.699999999999999,6.1081000000000003,50,50,57.399999999999999,0.59999999999999998,315,189,0.22900000000000001,35,8,3.6000000000000001,0.54000000000000004,49.700000000000003,37,122,71.900000000000006,29.162199999999999,9.6999999999999993,2.3513999999999999,13.4054,193,134,1.3999999999999999,0.72970000000000002,0.10000000000000001,17.800000000000001,57.32,23.899999999999999,0.51063829787234039,1.173913043478261,2.7889844259186978,0.2854799999999999,,,,,1.0000000000000853,0.68161434977578472
P4e98315e7d,2018,0,19.399999999999999,3.5882000000000001,2.0677693800000001,0.40000000000000002,0.1176,13.4,4,0,0,45.899999999999999,0.42699999999999999,239,102,0.33700000000000002,166,56,2.6000000000000001,0.85699999999999998,58.799999999999997,32,124,87.400000000000006,35.352899999999998,1.8999999999999999,0.64710000000000001,17.970600000000001,99,52,1.5,0.85289999999999999,0.40987654320987649,11.4,55.590000000000003,26.899999999999999,1.564516129032258,0.52777777777777779,4.693329264005305,0.38571000000000011,,,,,0.71999999999996822,0.54263565891472865
