event_id,candidate_id,draft_year,player_name_source,name_normalized,source_category,affiliation_source,status,evidence_available_date,event_effective_date,evidence_date_basis,source_id,source_url,source_view_line,source_capture_sha256
nba_pr_2013_initial_L150,elig_2013_012cc30836843bf2e05d,2013,Daniel Theis,danieltheis,international,Ratiopharm (Germany),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,150,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L152,elig_2013_58b18c571888a3f9ef00,2013,Janis Timma,janistimma,international,Ventspils (Latvia),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,152,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L154,elig_2013_bb571f5ddec96ab6d272,2013,Marko Todorovic,markotodorovic,international,Barcelona (Spain),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,154,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L156,elig_2013_a93cfafdd52396663372,2013,Axel Toupane,axeltoupane,international,Strasbourg (France),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,156,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L157,elig_2013_c40fa1f82c8b4ad61426,2013,Adin Vrabac,adinvrabac,international,Spars Sarajevo (Bosnia),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,157,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2012_final_L21,elig_2012_b5c79f34ffa0e01ef5b3,2012,Raymond Taylor,raymondtaylor,college,Florida Atlantic,withdrawn,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,21,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L27,elig_2012_790cd66784f3afa04e8a,2012,Jonas Bergstedt,jonasbergstedt,international,Torrelodones (Spain),withdrawn,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,27,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L29,elig_2012_453992ff8044371a1d76,2012,Maximilian Klebers,maximilianklebers,international,Oliver Baskets (Germany),withdrawn,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,29,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L31,elig_2012_5274312c71fcd5904550,2012,Lahaou Konate,lahaoukonate,international,Evreux (France),withdrawn,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,31,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L33,elig_2012_a141b2d46f47f7a10162,2012,Mindaugas Kupsas,mindaugaskupsas,international,Baltai Kaunas (Lithuania),withdrawn,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,33,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L35,elig_2012_c628569e843013f50ff0,2012,Joffrey Lauvergne,joffreylauvergne,international,Chalon (France),withdrawn,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,35,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L36,elig_2012_3b88249197e259215ea1,2012,Abdoulaye Loum,abdoulayeloum,international,Gravelines (France),withdrawn,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,36,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L38,elig_2012_1a785c11e92af0f8f6bc,2012,Nika Metreveli,nikametreveli,international,Sassari (Italy),withdrawn,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,38,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L40,elig_2012_44d2b5440b9849304e52,2012,Nemanja Nedovic,nemanjanedovic,international,Crvena Zvezda (Serbia),withdrawn,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,40,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L42,elig_2012_545506ec30b7974db21a,2012,Jakub Parzenski,jakubparzenski,international,PGB Basket (Poland),withdrawn,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,42,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L44,elig_2012_b7f044cff03e106d26fa,2012,Sertac Sanli,sertacsanli,international,Galatasaray (Turkey),withdrawn,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,44,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L54,elig_2012_bd0e27ed771d1c1e0cbc,2012,Erik Austin,erikaustin,college,Jackson CC (MI),eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,54,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L55,elig_2012_864964428680b4d6663f,2012,Harrison Barnes,harrisonbarnes,college,North Carolina,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,55,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L57,elig_2012_ff35fa72b101e702ff14,2012,Will Barton,willbarton,college,Memphis,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,57,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L59,elig_2012_8cfa1cbd9a54545577f0,2012,Bradley Beal,bradleybeal,college,Florida,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,59,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L61,elig_2012_232510123dc0fc0bb550,2012,J’Covan Brown,jcovanbrown,college,Texas,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,61,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L63,elig_2012_675e71584fb73464b499,2012,Dominic Cheek,dominiccheek,college,Villanova,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,63,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L65,elig_2012_3b28b477834e9e60d4ce,2012,Jared Cunningham,jaredcunningham,college,Oregon State,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,65,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L67,elig_2012_ea6ecb5aa11f10647bd5,2012,Anthony Davis,anthonydavis,college,Kentucky,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,67,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L69,elig_2012_0623b71cc44f29d78ce0,2012,Andre Drummond,andredrummond,college,Connecticut,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,69,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L71,elig_2012_fa2edffb18662f1744a8,2012,Dominique Ferguson,dominiqueferguson,college,Florida International,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,71,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L73,elig_2012_e10f44245378c42677a7,2012,Justin Hamilton,justinhamilton,college,LSU,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,73,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L75,elig_2012_017e564963c711022bed,2012,Moe Harkless,moeharkless,college,St. John’s,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,75,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L76,elig_2012_c36b5279932d3acfa770,2012,John Henson,johnhenson,college,North Carolina,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,76,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L78,elig_2012_422ef2d25d68f21594fb,2012,John Jenkins,johnjenkins,college,Vanderbilt,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,78,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L80,elig_2012_00ada074e8dc998345c5,2012,Perry Jones III,perryjonesiii,college,Baylor,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,80,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L82,elig_2012_7369d9bbb47343d13ec5,2012,Terrence Jones,terrencejones,college,Kentucky,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,82,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L84,elig_2012_cfc2476745e53ba29b39,2012,Xavier Jones,xavierjones,college,Missouri State-West Plains,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,84,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L86,elig_2012_562da327ddf02f1c5b30,2012,Michael Kidd-Gilchrist,michaelkiddgilchrist,college,Kentucky,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,86,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L88,elig_2012_889613e59f39e8d6ad90,2012,Doron Lamb,doronlamb,college,Kentucky,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,88,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L90,elig_2012_090538a849b4a8c0f224,2012,Jeremy Lamb,jeremylamb,college,Connecticut,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,90,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L92,elig_2012_26994a0839f0b3d78026,2012,Meyers Leonard,meyersleonard,college,Illinois,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,92,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L94,elig_2012_cec1a6b67d8508daaefe,2012,Damian Lillard,damianlillard,college,Weber State,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,94,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L96,elig_2012_aae57fd2c982c0e023c5,2012,Kendall Marshall,kendallmarshall,college,North Carolina,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,96,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L97,elig_2012_abbdf881e167251c58d3,2012,Fab Melo,fabmelo,college,Syracuse,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,97,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L99,elig_2012_59405f744b1cdd5e2288,2012,Khris Middleton,khrismiddleton,college,Texas A&M,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,99,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L101,elig_2012_868b47fee0114393da0a,2012,Quincy Miller,quincymiller,college,Baylor,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,101,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L103,elig_2012_4a16e6f1d69fea70c3ea,2012,Tony Mitchell,tonymitchell,college,Alabama,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,103,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L105,elig_2012_b6bff20cbd21ce49e1d8,2012,Arnett Moultrie,arnettmoultrie,college,Mississippi State,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,105,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L107,elig_2012_eb34517eb90f47e0e26b,2012,Reeves Nelson,reevesnelson,college,UCLA/Zalgiris (Lithuania),eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,107,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L109,elig_2012_62fbdeac5429166397bd,2012,Austin Rivers,austinrivers,college,Duke,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,109,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L111,elig_2012_f97fedc631a29c4e33b2,2012,Peter Roberson,peterroberson,college,Grambling State,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,111,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L113,elig_2012_44d1cbcc5fd6bdf6ebb8,2012,Quincy Roberts,quincyroberts,college,Grambling State,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,113,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L115,elig_2012_23a8d772053474018847,2012,Thomas Robinson,thomasrobinson,college,Kansas,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,115,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L117,elig_2012_a844fba063aaa84140ab,2012,Terrence Ross,terrenceross,college,Washington,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,117,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L118,elig_2012_ac176d4ca946df8bc13e,2012,Avery Scharer,averyscharer,college,Shoreline CC (WA),eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,118,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L120,elig_2012_c2ce27ca19b19021092f,2012,Renardo Sidney,renardosidney,college,Mississippi State,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,120,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L122,elig_2012_09a217feafa8b0ac9baf,2012,Jonathon Simmons,jonathonsimmons,college,Houston,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,122,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L124,elig_2012_f9915a14b50b86b0b670,2012,Terrell Stoglin,terrellstoglin,college,Maryland,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,124,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L126,elig_2012_683f131e589ddd24207d,2012,Gerardo Suero,gerardosuero,college,Albany,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,126,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L128,elig_2012_4d85f3079c20887cca98,2012,Jared Sullinger,jaredsullinger,college,Ohio State,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,128,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L130,elig_2012_13a2cb0047538ef2ff03,2012,Marquis Teague,marquisteague,college,Kentucky,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,130,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L132,elig_2012_d6e725a2dcd0c882b715,2012,Joston Thomas,jostonthomas,college,Hawaii,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,132,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L134,elig_2012_2f2aa9f8a51225cfffb5,2012,Hollis Thompson,hollisthompson,college,Georgetown,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,134,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L136,elig_2012_b79e1057a0aa09ed159c,2012,Richard Townsend-Gant,richardtownsendgant,college,Vancouver Island University,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,136,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L138,elig_2012_9bf70d070f6ad8cb2ba6,2012,Dion Waiters,dionwaiters,college,Syracuse,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,138,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L139,elig_2012_ca36c7c5d7c9e5488ece,2012,Maalik Wayns,maalikwayns,college,Villanova,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,139,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L141,elig_2012_ccae6c23c873e744ac93,2012,Royce White,roycewhite,college,Iowa State,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,141,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L143,elig_2012_aac3698c3a95c76f5d91,2012,D’Angelo Williams,dangelowilliams,college,Notre Dame de Namur (CA),eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,143,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L145,elig_2012_8c4d39486a4bfa113258,2012,Tony Wroten,tonywroten,college,Washington,eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,145,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L151,elig_2012_54ae33e546b2ea748463,2012,Furkan Aldemir,furkanaldemir,international,Galatasaray (Turkey),eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,151,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L153,elig_2012_706782e72055f4b919ad,2012,Evan Fournier,evanfournier,international,Poitiers (France),eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,153,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L155,elig_2012_bf9c2e00294a483ade29,2012,Josep Franch,josepfranch,international,Murcia (Spain),eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,155,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L156,elig_2012_74ba6019c7ee557fce28,2012,Alen Omic,alenomic,international,Zlatorog (Slovenia),eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,156,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L158,elig_2012_f6beb03f73f8d36e2050,2012,Tomas Satoransky,tomassatoransky,international,Cajasol (Spain),eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,158,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L160,elig_2012_e3082efb69a97fd0ee3a,2012,Tornike Shengelia,tornikeshengelia,international,Spirou (Belgium),eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,160,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2012_final_L162,elig_2012_3e57026bd03e91d7840f,2012,Mathieu Wojciechowski,mathieuwojciechowski,international,Gravelines (France),eligible_final_early_entry,2012-06-19,,publisher_release_date; exact player filing/withdrawal date unknown,2012_final,https://pr.nba.com/2012-nba-draft-early-entry-candidates/,162,206b4e1571f199a75f37e1589d35c0ab31fa7b00a7e09a22710915e4fdc494f5
nba_pr_2013_final_L32,elig_2013_66ee3ff8435544059a2d,2013,Norvel Pelle,norvelpelle,college,Los Angeles College Preparatory Academy,withdrawn,2013-06-18,,publisher_release_date; exact player filing/withdrawal date unknown,2013_final,https://pr.nba.com/early-entry-candidates-withdraw-2013-nba-draft/,32,9be32581f4a849c591c316805cd7e5bc8c700db11a8558e405acfc64358e7fda
nba_pr_2013_final_L34,elig_2013_49b31c81c7100652c26d,2013,Joshua Simmons,joshuasimmons,college,Spartanburg Methodist (JC),withdrawn,2013-06-18,,publisher_release_date; exact player filing/withdrawal date unknown,2013_final,https://pr.nba.com/early-entry-candidates-withdraw-2013-nba-draft/,34,9be32581f4a849c591c316805cd7e5bc8c700db11a8558e405acfc64358e7fda
