pid,fiba_id,tid,comp_id,event_id,level,age_group,scope,division,year,date_start,date_end,games,minutes,age_at_tournament,team_finish,field_n_roster,field_n_qual,field_age_mean,field_age_sd,pts40,field_pts_mean,field_pts_sd,reb40,field_reb_mean,field_reb_sd,oreb40,field_oreb_mean,field_oreb_sd,dreb40,field_dreb_mean,field_dreb_sd,ast40,field_ast_mean,field_ast_sd,stl40,field_stl_mean,field_stl_sd,blk40,field_blk_mean,field_blk_sd,tov40,field_tov_mean,field_tov_sd,pir40,field_pir_mean,field_pir_sd,usage40,field_usage_mean,field_usage_sd,ts,field_ts_mean,field_ts_sd,efg,field_efg_mean,field_efg_sd,tpar,field_tpar_mean,field_tpar_sd,ftr,field_ftr_mean,field_ftr_sd,ftpct,field_ftpct_mean,field_ftpct_sd
P93e1b535ab,137482,263_2888,263,2888,3,18,continental,A,2002,2002-07-12,2002-07-21,7,43,17.4487,9,144,121,17.8457,0.557956,19.5349,14.3906,5.26654,17.6744,6.71397,3.12939,8.37209,2.2151,1.69496,9.30233,4.49886,1.94982,1.86047,2.07608,1.44154,0.930233,1.29316,0.888823,0,0.571274,0.765198,0.930233,2.67339,1.00866,30.6977,14.0137,6.18081,17.9721,16.7644,4.51804,0.573144,0.516086,0.1088,0.558824,0.474349,0.120006,0.235294,0.284976,0.201016,0.176471,0.371592,0.21432,0.666667,0.687328,0.17851
P946b6a7bec,217266,249_9678,249,9678,3,17,world,A,2016,2016-06-23,2016-07-03,6,104.3,16.8682,1,191,171,16.8941,0.517517,25.6951,13.9298,6.67868,10.3547,8.20946,4.09228,1.91755,2.77559,2.1245,8.4372,5.43387,2.64062,0.767018,2.6531,1.83642,4.98562,1.85697,1.24533,1.15053,0.669885,0.963228,5.36913,3.64504,1.46955,28.7632,13.7052,8.47552,26.14,18.8523,5.48244,0.618538,0.446186,0.125912,0.572917,0.416886,0.129648,0.166667,0.303263,0.224477,0.291667,0.349537,0.221993,0.857143,0.59047,0.214261
P94bbcbe8b9,145958,263_2703,263,2703,3,18,continental,A,2004,2003-07-30,2004-07-18,13,201,17.0051,2,493,386,16.9505,0.574968,12.7363,13.9298,5.58557,8.1592,6.69318,3.18094,3.58209,2.34716,1.63659,4.57711,4.34602,1.99629,1.59204,2.20858,1.78794,0.995025,2.4645,1.29161,2.78607,0.660544,0.907576,3.18408,3.70521,1.86017,13.7313,13.3501,7.66077,16.9313,17.9913,4.82067,0.463231,0.480562,0.114943,0.436364,0.44764,0.122844,0,0.292519,0.224662,0.581818,0.361925,0.24503,0.5,0.622708,0.195562
P94d904f95a,195950,256_5945,256,5945,3,18,continental,A,2012,2012-06-16,2012-06-20,5,46,18.114,1,96,80,17.8897,0.472012,17.3913,14.2097,6.14818,8.69565,7.7057,3.36499,4.34783,2.6725,1.7711,4.34783,5.0332,2.3477,0,2.47597,2.11325,2.6087,1.65812,1.22673,0,0.702188,0.969721,1.73913,3.18262,1.66406,16.5217,13.6619,8.50932,18.9217,18.4581,5.47669,0.506073,0.462358,0.129545,0.472222,0.429614,0.138616,0.444444,0.263251,0.200682,0.222222,0.403774,0.24661,0.75,0.570351,0.204803
P962232fdc6,203055,276_7488,276,7488,4,19,world,A,2013,2013-06-27,2013-07-07,8,135.333,18.3522,2,190,163,18.6149,0.696247,16.8473,13.7502,5.42509,11.8227,7.333,3.37317,3.25123,2.38567,1.71678,8.57143,4.94733,2.1867,3.5468,2.21367,1.7035,0.8867,1.54796,0.991925,0.591133,0.727447,1.05025,1.7734,3.00673,1.31394,23.6453,13.6671,7.8175,16.1025,17.2721,4.36533,0.587871,0.477564,0.117473,0.609756,0.446105,0.124661,0.317073,0.299706,0.235645,0.414634,0.319875,0.182303,0.411765,0.62505,0.182817
P964dd1e5f4,203107,276_7488,276,7488,4,19,world,A,2013,2013-06-27,2013-07-07,8,80.7,17.4843,4,190,163,18.6149,0.696247,10.4089,13.7502,5.42509,11.4002,7.333,3.37317,3.9653,2.38567,1.71678,7.43494,4.94733,2.1867,2.97398,2.21367,1.7035,1.48699,1.54796,0.991925,2.97398,0.727447,1.05025,1.98265,3.00673,1.31394,22.3048,13.6671,7.8175,11.3408,17.2721,4.36533,0.556144,0.477564,0.117473,0.555556,0.446105,0.124661,0.333333,0.299706,0.235645,0.111111,0.319875,0.182303,0.5,0.62505,0.182817
P9702e35c0a,158989,256_3935,256,3935,3,18,continental,A,2010,2010-06-26,2010-06-30,5,122,17.9169,2,96,77,17.8311,0.642168,25.5738,14.92,6.47935,16.3934,7.40885,3.62563,7.21311,2.61003,2.12449,9.18033,4.79882,2.16489,2.62295,2.58206,2.14585,1.96721,1.62998,1.0838,8.85246,0.884029,1.47478,2.62295,3.20333,1.67174,46.8852,15.0256,9.28155,19.9344,18.3041,5.14914,0.738636,0.490412,0.12998,0.727273,0.454684,0.13257,0.0227273,0.275486,0.216548,0.454545,0.35016,0.263199,0.7,0.649623,0.198629
P9702e35c0a,158989,276_4346,276,4346,4,19,world,A,2011,2011-06-30,2011-07-10,8,193,18.9272,9,192,170,18.651,0.680358,15.9585,13.9628,5.5381,14.5078,6.96907,3.32639,5.18135,2.2765,1.60615,9.32642,4.69256,2.26884,1.45078,2.54793,1.8548,1.24352,1.36418,0.869805,4.76684,0.642267,0.93216,3.31606,2.87201,1.41472,25.4922,14.0555,7.05949,18.5699,17.0082,4.58642,0.523098,0.486074,0.11285,0.446429,0.453588,0.118095,0.0178571,0.291718,0.211296,0.714286,0.314934,0.203526,0.675,0.647068,0.216658
P977d8b209e,155239,256_3285,256,3285,3,18,continental,A,2006,2006-06-28,2006-07-02,4,50,18.4261,1,83,62,17.8153,0.580995,21.6,15.9039,6.01791,10.4,8.01587,4.3489,8,3.03436,2.57069,2.4,4.98151,2.64958,0.8,3.02408,2.25258,0.8,1.90095,1.1992,0,0.917461,1.08796,3.2,3.8108,1.88879,13.6,15.9601,8.69337,26.336,19.8356,5.43243,0.466805,0.497868,0.124253,0.428571,0.459582,0.135608,0,0.314567,0.242206,0.857143,0.41752,0.293171,0.5,0.631609,0.199593
P98391b949f,211767,276_10628,276,10628,4,19,world,A,2017,2017-07-01,2017-07-09,7,195.417,19.3241,7,192,173,18.7182,0.66399,17.8081,13.572,5.43385,12.4861,7.69236,3.66261,4.09382,2.52264,1.93466,8.39232,5.16972,2.34584,4.09382,3.5206,2.17842,2.04691,1.62705,0.99426,0.204691,0.496983,0.747174,4.70789,3.19164,1.50518,21.6972,14.0574,7.39114,22.8681,17.9216,4.88312,0.490307,0.455339,0.108314,0.475904,0.425426,0.112649,0.180723,0.338891,0.227597,0.156627,0.343196,0.196751,0.615385,0.596167,0.211854
P98f4c6dfa5,219871,249_9678,249,9678,3,17,world,A,2016,2016-06-23,2016-07-03,3,65.0833,17.2461,11,191,171,16.8941,0.517517,12.2919,13.9298,6.67868,10.4481,8.20946,4.09228,1.84379,2.77559,2.1245,8.60435,5.43387,2.64062,0,2.6531,1.83642,0.614597,1.85697,1.24533,2.45839,0.669885,0.963228,3.68758,3.64504,1.46955,9.21895,13.7052,8.47552,21.4863,18.8523,5.48244,0.345304,0.446186,0.125912,0.28,0.416886,0.129648,0.32,0.303263,0.224477,0.36,0.349537,0.221993,0.666667,0.59047,0.214261
P9a02cf437c,189130,249_5078,249,5078,3,17,world,A,2012,2012-06-29,2012-07-08,8,164,16.1372,1,142,127,17.0012,0.435933,16.5854,14.1972,5.55481,5.60976,7.45001,3.12231,0.731707,2.5366,1.74237,4.87805,4.91341,1.92891,10.4878,2.59121,2.03869,3.90244,1.89863,1.07827,0,0.788481,1.13416,4.87805,3.46465,1.79913,25.122,14.4239,7.24874,18.761,18.219,4.61878,0.59733,0.473827,0.0968412,0.55102,0.443589,0.101275,0.163265,0.293986,0.229186,0.367347,0.271897,0.197866,0.777778,0.661614,0.195417
P9a02cf437c,189130,256_5956,256,5956,3,18,continental,A,2014,2014-06-20,2014-06-24,5,110,18.1113,1,96,81,17.6658,0.737825,14.9091,14.8401,7.17248,4.36364,7.60001,3.65566,0.363636,2.58774,1.97745,4,5.01227,2.34035,11.6364,2.48714,2.15138,3.63636,1.62935,1.06747,0,0.800831,1.28071,4,3.36171,1.54118,22.9091,14.54,9.22335,17.8764,18.4608,5.62483,0.537212,0.48297,0.128417,0.46875,0.447499,0.128871,0.3125,0.302194,0.236163,0.4375,0.3827,0.227143,0.785714,0.61851,0.207815
P9a9f9fa8f1,366764,256_208738,256,208738,3,18,continental,A,2024,2024-06-03,2024-06-09,6,81.5167,18.3549,1,96,83,17.7521,0.612958,23.5535,14.6777,5.98858,26.4976,8.53977,4.51507,7.85116,2.77862,2.02871,18.6465,5.76115,3.00848,1.96279,3.42482,2.49957,5.88837,1.86201,1.40334,3.43488,0.986743,1.35054,3.43488,3.02284,1.40321,48.0883,16.8183,9.2143,22.1991,18.5121,4.90346,0.627615,0.466764,0.103093,0.62069,0.429816,0.106833,0,0.328495,0.21637,0.724138,0.308035,0.194316,0.571429,0.681645,0.186835
P9ac54b5d6d,366745,256_208738,256,208738,3,18,continental,A,2024,2024-06-03,2024-06-09,6,52.4,17.4815,1,96,83,17.7521,0.612958,16.7939,14.6777,5.98858,6.87023,8.53977,4.51507,0.763359,2.77862,2.02871,6.10687,5.76115,3.00848,2.29008,3.42482,2.49957,4.58015,1.86201,1.40334,3.81679,0.986743,1.35054,0.763359,3.02284,1.40321,24.4275,16.8183,9.2143,16.4275,18.5121,4.90346,0.536062,0.466764,0.103093,0.470588,0.429816,0.106833,0.470588,0.328495,0.21637,0.470588,0.308035,0.194316,0.75,0.681645,0.186835
P9adb5133bc,251340,256_6366,256,6366,3,18,continental,A,2018,2018-06-10,2018-06-16,6,134.75,18.1386,1,96,77,17.8115,0.525502,24.9351,15.5566,6.39686,9.49907,7.77187,3.98199,3.859,2.65775,2.03709,5.64007,5.11411,2.64736,3.56215,3.78512,2.52326,2.37477,1.61263,0.882308,2.67161,0.880985,1.00481,0.593692,2.9353,1.21748,36.2152,17.4064,9.44377,16.8371,18.4751,4.87942,0.767544,0.491529,0.127491,0.755102,0.463231,0.128982,0.408163,0.303395,0.213193,0.265306,0.260848,0.177817,0.769231,0.684055,0.226582
P9b79feb6a3,174319,249_3924,249,3924,3,17,world,A,2010,2010-07-02,2010-07-11,8,170,17.2762,1,144,123,17.0365,0.420802,14.1176,14.634,6.05534,5.64706,7.23158,3.56787,2.11765,2.36571,1.70469,3.52941,4.86587,2.26597,13.8824,2.8592,2.15155,2.35294,1.87293,1.1407,0.235294,0.761711,1.11447,5.64706,3.58026,1.49053,23.0588,14.7809,8.47015,18.8424,18.1558,4.72464,0.53495,0.491637,0.10797,0.5,0.45895,0.11802,0.490566,0.327866,0.235277,0.132075,0.373086,0.229118,1,0.600608,0.200517
P9badd97dfe,218672,276_208102,276,208102,4,19,world,A,2019,2019-06-29,2019-07-07,7,184.25,19.3159,3,192,168,18.6256,0.728834,31.6961,14.9774,5.89675,8.46676,7.59112,3.57536,3.25645,2.50232,1.90133,5.21031,5.0888,2.25154,5.21031,3.76513,2.367,3.25645,1.8283,1.12827,0.434193,0.752157,0.973827,3.47354,3.17443,1.35909,31.2619,16.2674,7.67017,30.845,18.4721,5.13993,0.578997,0.484167,0.109451,0.558036,0.454807,0.11544,0.330357,0.359548,0.228901,0.285714,0.311439,0.241065,0.65625,0.660183,0.20512
P9c2d575f48,195577,249_5078,249,5078,3,17,world,A,2012,2012-06-29,2012-07-08,8,243,16.4521,7,142,127,17.0012,0.435933,18.4362,14.1972,5.55481,13.3333,7.45001,3.12231,3.45679,2.5366,1.74237,9.87654,4.91341,1.92891,2.46914,2.59121,2.03869,1.97531,1.89863,1.07827,5.26749,0.788481,1.13416,4.27984,3.46465,1.79913,29.1358,14.4239,7.24874,20.5103,18.219,4.61878,0.567951,0.473827,0.0968412,0.481481,0.443589,0.101275,0.0493827,0.293986,0.229186,0.493827,0.271897,0.197866,0.85,0.661614,0.195417
P9c2d575f48,195577,276_7488,276,7488,4,19,world,A,2013,2013-06-27,2013-07-07,7,180.9,17.4459,7,190,163,18.6149,0.696247,17.4682,13.7502,5.42509,13.7092,7.333,3.37317,2.87452,2.38567,1.71678,10.8347,4.94733,2.1867,1.99005,2.21367,1.7035,0.442233,1.54796,0.991925,8.40243,0.727447,1.05025,3.75898,3.00673,1.31394,31.1774,13.6671,7.8175,18.3704,17.2721,4.36533,0.59776,0.477564,0.117473,0.519231,0.446105,0.124661,0.0192308,0.299706,0.235645,0.615385,0.319875,0.182303,0.78125,0.62505,0.182817
P9c2d575f48,195577,258_5953,258,5953,3,18,continental,A,2014,2014-08-19,2014-08-28,9,169.1,18.5904,1,165,146,17.7696,0.733164,27.9125,14.217,6.48325,14.6659,8.51974,3.79937,3.31165,3.19168,1.98727,11.3542,5.32806,2.38641,3.5482,3.55911,2.34071,1.18273,2.06673,1.25943,5.67711,0.585974,0.882269,2.60201,3.8114,1.89865,44.7073,13.8543,8.3751,21.0432,20.4913,6.38706,0.756798,0.422237,0.103348,0.714286,0.398599,0.107831,0.015873,0.294731,0.236714,0.539683,0.273587,0.188145,0.823529,0.563282,0.218882
P9c6ee0d9a6,210661,256_6329,256,6329,3,18,continental,A,2016,2016-07-19,2016-07-23,5,47.0667,17.8867,2,94,77,17.8617,0.574362,7.64873,14.0057,5.76617,2.54958,8.21707,3.78513,0.849858,2.56444,1.7462,1.69972,5.65263,2.61089,1.69972,3.11392,2.20868,0.849858,1.77441,1.19438,0,0.793203,0.99331,0.849858,3.21626,1.61855,4.24929,14.6071,8.18991,11.0482,18.7001,5.4949,0.375,0.446887,0.113778,0.375,0.406604,0.127223,1,0.324753,0.239791,0,0.326277,0.210162,,0.668448,0.188214
P9c6ee0d9a6,210661,276_10628,276,10628,4,19,world,A,2017,2017-07-01,2017-07-09,7,132.65,18.8368,1,192,173,18.7182,0.66399,15.9819,13.572,5.43385,4.82473,7.69236,3.66261,0.603091,2.52264,1.93466,4.22164,5.16972,2.34584,4.22164,3.5206,2.17842,0.603091,1.62705,0.99426,0,0.496983,0.747174,2.41236,3.19164,1.50518,13.5695,14.0574,7.39114,18.3822,17.9216,4.88312,0.500378,0.455339,0.108314,0.459184,0.425426,0.112649,0.693878,0.338891,0.227597,0.183673,0.343196,0.196751,0.888889,0.596167,0.211854
P9ce3123e64,205891,249_5075,249,5075,3,17,world,A,2014,2014-08-08,2014-08-16,7,197.783,16.589,2,192,173,17.0364,0.489002,26.6959,13.6034,6.14842,16.3816,7.6474,3.67246,8.49414,2.55281,1.94621,7.88742,5.0946,2.20776,2.22466,2.14955,1.47007,0.606725,1.80889,1.11705,4.65155,0.718134,1.07747,5.66276,3.23583,1.51772,36.2012,13.5763,8.92179,26.5017,17.7478,5.19007,0.640528,0.460191,0.126088,0.576471,0.428331,0.130989,0,0.299498,0.224593,0.482353,0.302479,0.220999,0.829268,0.637699,0.213798
P9d5ce33ec0,268853,276_208102,276,208102,4,19,world,A,2019,2019-06-29,2019-07-07,7,146.9,19.2721,1,192,168,18.6256,0.728834,25.0511,14.9774,5.89675,14.9762,7.59112,3.57536,5.71818,2.50232,1.90133,9.258,5.0888,2.25154,3.53982,3.76513,2.367,2.72294,1.8283,1.12827,1.90606,0.752157,0.973827,3.81212,3.17443,1.35909,32.403,16.2674,7.67017,26.9027,18.4721,5.13993,0.542453,0.484167,0.109451,0.513158,0.454807,0.11544,0.105263,0.359548,0.228901,0.263158,0.311439,0.241065,0.7,0.660183,0.20512
P9d76a38c5e,210287,276_6290,276,6290,4,19,world,A,2015,2015-06-27,2015-07-05,7,174.817,18.9135,8,191,180,18.5789,0.756787,15.5592,13.755,5.55959,11.6694,7.3828,3.65745,3.88979,2.49694,1.90522,7.77958,4.88586,2.44791,0.686433,3.28532,2.18966,1.60168,1.90259,1.12162,3.20336,0.672111,0.938022,2.0593,3.43624,1.60082,23.3387,14.5182,7.46481,16.0534,17.8545,4.65107,0.555919,0.470651,0.115139,0.545455,0.436661,0.120193,0.0363636,0.306253,0.220425,0.254545,0.333827,0.227034,0.571429,0.639017,0.184202
P9e82692a6d,268857,276_208102,276,208102,4,19,world,A,2019,2019-06-29,2019-07-07,7,53.1167,17.7937,1,192,168,18.6256,0.728834,24.0979,14.9774,5.89675,3.7653,7.59112,3.57536,2.25918,2.50232,1.90133,1.50612,5.0888,2.25154,5.27142,3.76513,2.367,4.51836,1.8283,1.12827,2.25918,0.752157,0.973827,3.01224,3.17443,1.35909,26.3571,16.2674,7.67017,23.0737,18.4721,5.13993,0.600601,0.484167,0.109451,0.604167,0.454807,0.11544,0.458333,0.359548,0.228901,0.25,0.311439,0.241065,0.5,0.660183,0.20512
P9f769e6678,210255,256_5956,256,5956,3,18,continental,A,2014,2014-06-20,2014-06-24,5,111,17.8019,1,96,81,17.6658,0.737825,21.6216,14.8401,7.17248,3.24324,7.60001,3.65566,0.36036,2.58774,1.97745,2.88288,5.01227,2.34035,10.0901,2.48714,2.15138,1.8018,1.62935,1.06747,0,0.800831,1.28071,2.16216,3.36171,1.54118,25.5856,14.54,9.22335,19.3874,18.4608,5.62483,0.627615,0.48297,0.128417,0.589744,0.447499,0.128871,0.384615,0.302194,0.236163,0.512821,0.3827,0.227143,0.7,0.61851,0.207815
P9f769e6678,210255,276_6290,276,6290,4,19,world,A,2015,2015-06-27,2015-07-05,7,184.667,18.8204,1,191,180,18.5789,0.756787,21.2274,13.755,5.55959,4.98195,7.3828,3.65745,0,2.49694,1.90522,4.98195,4.88586,2.44791,8.44765,3.28532,2.18966,3.2491,1.90259,1.12162,0,0.672111,0.938022,2.59928,3.43624,1.60082,28.5921,14.5182,7.46481,17.9523,17.8545,4.65107,0.691309,0.470651,0.115139,0.635593,0.436661,0.120193,0.423729,0.306253,0.220425,0.457627,0.333827,0.227034,0.851852,0.639017,0.184202
P9fd480084b,252134,256_6366,256,6366,3,18,continental,A,2018,2018-06-10,2018-06-16,6,114.167,18.396,1,96,77,17.8115,0.525502,19.9708,15.5566,6.39686,4.90511,7.77187,3.98199,3.50365,2.65775,2.03709,1.40146,5.11411,2.64736,9.45985,3.78512,2.52326,1.75182,1.61263,0.882308,0.350365,0.880985,1.00481,3.85401,2.9353,1.21748,27.3285,17.4064,9.44377,18.9477,18.4751,4.87942,0.66156,0.491529,0.127491,0.625,0.463231,0.128982,0.125,0.303395,0.213193,0.175,0.260848,0.177817,1,0.684055,0.226582
Pa12a517258,238520,276_208299,276,208299,4,19,world,A,2021,2021-07-03,2021-07-11,7,204.717,19.2831,6,192,174,18.7341,0.680857,22.6655,14.2694,5.44901,12.1143,7.50804,3.46178,3.90784,2.4377,1.71746,8.20646,5.07034,2.26855,3.90784,3.52297,2.42781,3.32166,1.75459,1.14154,1.36774,0.807696,1.25902,3.90784,3.09985,1.702,26.1825,15.501,7.77007,26.6515,17.9679,4.68488,0.498282,0.474649,0.110084,0.460396,0.443733,0.117723,0.118812,0.362644,0.218583,0.346535,0.286997,0.170106,0.657143,0.673577,0.213074
Pa245962e52,344280,276_208303,276,208303,4,19,world,A,2023,2023-06-24,2023-07-02,7,114.567,18.5904,4,192,171,18.7755,0.613254,19.2028,14.5229,5.57383,8.72854,7.31327,3.5997,2.79313,2.26354,1.97353,5.93541,5.04973,2.36409,2.79313,3.39522,2.10822,2.44399,1.87556,1.05134,1.39657,0.776271,1.07652,2.09485,3.03164,1.41202,21.2976,15.7805,7.34509,21.4652,17.7644,4.99257,0.495674,0.488426,0.11044,0.4375,0.45281,0.117257,0.166667,0.375743,0.229382,0.354167,0.333211,0.259769,0.764706,0.671531,0.195633
Pa260a40e68,173712,249_3924,249,3924,3,17,world,A,2010,2010-07-02,2010-07-11,8,209,17.0106,1,144,123,17.0365,0.420802,27.9426,14.634,6.05534,5.35885,7.23158,3.56787,2.10526,2.36571,1.70469,3.25359,4.86587,2.26597,3.0622,2.8592,2.15155,3.44498,1.87293,1.1407,1.91388,0.761711,1.11447,3.44498,3.58026,1.49053,28.134,14.7809,8.47015,23.778,18.1558,4.72464,0.687123,0.491637,0.10797,0.675258,0.45895,0.11802,0.670103,0.327866,0.235277,0.216495,0.373086,0.229118,0.714286,0.600608,0.200517
Pa29e5f68db,298078,276_208299,276,208299,4,19,world,A,2021,2021-07-03,2021-07-11,7,76.8167,19.4583,1,192,174,18.7341,0.680857,21.3495,14.2694,5.44901,14.5802,7.50804,3.46178,7.8108,2.4377,1.71746,6.76936,5.07034,2.26855,2.08288,3.52297,2.42781,0,1.75459,1.14154,4.68648,0.807696,1.25902,0.52072,3.09985,1.702,35.409,15.501,7.77007,17.2254,17.9679,4.68488,0.639027,0.474649,0.110084,0.62069,0.443733,0.117723,0,0.362644,0.218583,0.241379,0.286997,0.170106,0.714286,0.673577,0.213074
Pa3f4257d20,318723,256_208444,256,208444,3,18,continental,A,2022,2022-06-06,2022-06-12,6,121.1,18.292,1,95,83,17.8103,0.545377,22.1305,14.2532,6.9182,5.9455,8.67583,3.35701,1.98183,2.84937,1.77982,3.96367,5.82646,2.24575,4.29397,2.81389,1.90932,2.31214,1.67302,0.9706,0,1.1097,1.20579,1.32122,3.24748,1.4123,20.1486,15.5199,8.76482,23.8084,18.6088,5.72837,0.492068,0.456186,0.127257,0.476923,0.42705,0.133365,0.553846,0.323764,0.203699,0.107692,0.290876,0.173337,0.714286,0.64198,0.203715
Pa3fa433740,251343,256_6366,256,6366,3,18,continental,A,2018,2018-06-10,2018-06-16,4,72.2,17.5965,1,96,77,17.8115,0.525502,19.3906,15.5566,6.39686,4.43213,7.77187,3.98199,0,2.65775,2.03709,4.43213,5.11411,2.64736,4.98615,3.78512,2.52326,3.87812,1.61263,0.882308,0.554017,0.880985,1.00481,1.10803,2.9353,1.21748,23.2687,17.4064,9.44377,17.5291,18.4751,4.87942,0.590418,0.491529,0.127491,0.574074,0.463231,0.128982,0.62963,0.303395,0.213193,0.222222,0.260848,0.177817,0.666667,0.684055,0.226582
Pa59b169e09,129927,263_81,263,81,3,18,continental,A,2000,1999-08-01,1999-08-29,5,155,15.4719,0,344,267,17.0496,0.461456,23.2258,13.5921,6.3326,11.3548,6.13672,3.28293,5.16129,2.1635,1.59112,6.19355,3.97322,2.21008,1.03226,1.78516,1.62866,1.54839,2.5728,1.69257,0,0,0,4.12903,3.80672,1.78269,21.9355,11.5878,7.71907,24.3716,17.7162,5.89145,0.573687,0.481392,0.130991,0.464286,0.4488,0.142241,0,0.249945,0.220137,0.910714,0.409068,0.287457,0.745098,0.599967,0.22869
Pa59b169e09,129927,263_80,263,80,3,18,continental,A,2000,2000-04-11,2000-04-15,4,142,16.1673,0,215,168,17.5674,0.581802,21.4085,13.4831,5.27421,11.5493,5.87885,2.98016,4.78873,1.90656,1.51803,6.76056,3.97229,2.00827,5.07042,2.23682,2.06598,1.40845,1.49398,1.03332,0,0,0,5.35211,3.05999,1.33843,22.2535,12.2629,6.76656,26.0394,16.0676,4.41158,0.517429,0.515473,0.1163,0.483871,0.472136,0.129376,0.0483871,0.274626,0.211591,0.419355,0.484045,0.37211,0.615385,0.654786,0.20688
Pa5c483aef9,210273,256_5956,256,5956,3,18,continental,A,2014,2014-06-20,2014-06-24,5,80,18.4234,1,96,81,17.6658,0.737825,31.5,14.8401,7.17248,4.5,7.60001,3.65566,1,2.58774,1.97745,3.5,5.01227,2.34035,4,2.48714,2.15138,2.5,1.62935,1.06747,0,0.800831,1.28071,4,3.36171,1.54118,29.5,14.54,9.22335,25.54,18.4608,5.62483,0.731198,0.48297,0.128417,0.655172,0.447499,0.128871,0.310345,0.302194,0.236163,1.10345,0.3827,0.227143,0.78125,0.61851,0.207815
Pa5c483aef9,210273,276_6290,276,6290,4,19,world,A,2015,2015-06-27,2015-07-05,6,102.033,19.4419,1,191,180,18.5789,0.756787,20.3855,13.755,5.55959,3.52826,7.3828,3.65745,1.17609,2.49694,1.90522,2.35217,4.88586,2.44791,3.52826,3.28532,2.18966,1.96014,1.90259,1.12162,0.392029,0.672111,0.938022,5.88043,3.43624,1.60082,15.2891,14.5182,7.46481,22.6749,17.8545,4.65107,0.606909,0.470651,0.115139,0.605263,0.436661,0.120193,0.394737,0.306253,0.220425,0.289474,0.333827,0.227034,0.545455,0.639017,0.184202
Pa6b76d042d,235746,249_6362,249,6362,3,17,world,A,2018,2018-06-30,2018-07-08,7,134.633,16.7806,1,192,164,16.8707,0.549015,17.5291,13.6297,6.29877,6.23917,7.82266,3.91205,2.67393,2.57156,1.90715,3.56524,5.2511,2.60945,4.75365,2.92738,1.79192,3.26814,2.03945,1.2786,0,0.8843,1.12185,1.48552,3.58085,1.74045,21.3914,14.2974,8.36935,18.1708,18.3289,5.60027,0.525285,0.451383,0.118515,0.48,0.422609,0.127554,0.2,0.299801,0.212952,0.28,0.310662,0.212748,0.785714,0.624098,0.182167
Pa760c9001c,137946,263_2886,263,2886,3,18,continental,A,2002,2002-04-16,2002-05-01,4,60,17.153,0,215,171,17.6273,0.638695,25.3333,14.6204,6.12192,12.6667,7.00378,3.82327,4.66667,2.37113,1.9328,8,4.63265,2.45718,0.666667,2.22423,1.5258,2,2.11906,1.25803,2,0.661502,0.980784,4,3.34676,1.59983,30,14.1894,8.33006,24.4267,18.0781,4.77723,0.620104,0.491982,0.136556,0.607143,0.460447,0.145329,0,0.28294,0.203308,0.214286,0.395805,0.29325,0.666667,0.630283,0.185994
Pa779a7b0cf,182911,276_7488,276,7488,4,19,world,A,2013,2013-06-27,2013-07-07,9,148.85,19.0859,5,190,163,18.6149,0.696247,26.3352,13.7502,5.42509,13.1676,7.333,3.37317,5.64327,2.38567,1.71678,7.52435,4.94733,2.1867,0,2.21367,1.7035,0.806181,1.54796,0.991925,1.61236,0.727447,1.05025,6.71817,3.00673,1.31394,27.1414,13.6671,7.8175,26.217,17.2721,4.36533,0.675303,0.477564,0.117473,0.677419,0.446105,0.124661,0,0.299706,0.235645,0.387097,0.319875,0.182303,0.583333,0.62505,0.182817
Pa813594724,318752,256_208444,256,208444,3,18,continental,A,2022,2022-06-06,2022-06-12,6,119.633,18.3768,1,95,83,17.8103,0.545377,9.36194,14.2532,6.9182,15.7147,8.67583,3.35701,4.01226,2.84937,1.77982,11.7024,5.82646,2.24575,8.35887,2.81389,1.90932,3.6779,1.67302,0.9706,4.01226,1.1097,1.20579,3.6779,3.24748,1.4123,28.0858,15.5199,8.76482,16.5171,18.6088,5.72837,0.364583,0.456186,0.127257,0.338235,0.42705,0.133365,0.176471,0.323764,0.203699,0.294118,0.290876,0.173337,0.5,0.64198,0.203715
Pa98bcc077b,155237,256_3285,256,3285,3,18,continental,A,2006,2006-06-28,2006-07-02,4,94,17.9251,1,83,62,17.8153,0.580995,15.3191,15.9039,6.01791,6.80851,8.01587,4.3489,2.12766,3.03436,2.57069,4.68085,4.98151,2.64958,5.95745,3.02408,2.25258,2.97872,1.90095,1.1992,0,0.917461,1.08796,5.10638,3.8108,1.88879,16.5957,15.9601,8.69337,20.3404,19.8356,5.43243,0.502793,0.497868,0.124253,0.388889,0.459582,0.135608,0.185185,0.314567,0.242206,0.740741,0.41752,0.293171,0.75,0.631609,0.199593
Pa9cae64430,216798,249_9678,249,9678,3,17,world,A,2016,2016-06-23,2016-07-03,7,179.617,16.025,5,191,171,16.8941,0.517517,28.7278,13.9298,6.67868,7.12629,8.20946,4.09228,1.78157,2.77559,2.1245,5.34472,5.43387,2.64062,3.56314,2.6531,1.83642,1.11348,1.85697,1.24533,1.33618,0.669885,0.963228,3.34045,3.64504,1.46955,23.1604,13.7052,8.47552,28.3893,18.8523,5.48244,0.573435,0.446186,0.125912,0.536145,0.416886,0.129648,0.240964,0.303263,0.224477,0.807229,0.349537,0.221993,0.597015,0.59047,0.214261
