pid,tc_season_final,tc_match_rule,tc_match_tv_agrees,tc_age_bucket,tc_age_at_season,tc_age_imputed,tc_age_cohort_n,tc_pct_age_bpm,tc_pct_age_obpm,tc_pct_age_dbpm,tc_pct_age_usg,tc_pct_age_ts,tc_pct_age_ast,tc_pct_age_stl,tc_pct_age_blk,tc_pct_age_orb,tc_pct_age_drb,tc_pct_age_porpag,tc_resid_age_bpm,tc_z_age_bpm,tc_resid_age_obpm,tc_z_age_obpm,tc_resid_age_dbpm,tc_z_age_dbpm,tc_resid_age_usg,tc_z_age_usg,tc_resid_age_ts,tc_z_age_ts,tc_resid_age_ast,tc_z_age_ast,tc_resid_age_stl,tc_z_age_stl,tc_resid_age_blk,tc_z_age_blk,tc_resid_age_orb,tc_z_age_orb,tc_resid_age_drb,tc_z_age_drb,tc_resid_age_porpag,tc_z_age_porpag,tc_tm_bpm_mw,tc_tm_usg_mw,tc_tm_bpm_max,tc_tm_top2_bpm_mean,tc_tm_recrank_best,tc_tm_n_top100_recruits,tc_bpm_share,tc_usg_share,tc_pts_share,tc_ast_share,tc_porpag_share,tc_team_talent_hhi,tc_team_bpm_sum,tc_team_adjoe_mean,tc_team_adrtg_mean,tc_team_n_players,tc_conf_strength_prior,tc_conf_strength_same,tc_team_games,tc_team_wins,tc_team_losses,tc_team_win_pct,tc_team_barthag,tc_team_barthag_rank,tc_team_opp_barthag_mean,tc_team_neutral_share,tc_ncaa_games,tc_ncaa_wins,tc_final_four,tc_champion,tc_conf_tourn_games,tc_conf_tourn_wins,tc_ncaa_made,tc_ncaa_wins_expected,tc_ncaa_wins_resid,tc_gp_share_final,tc_gp_share_career,tc_gp_share_min,tc_n_seasons,tc_seasons_span,tc_missing_season,tc_missing_season_same_school,tc_team_games_final,tc_slope_bpm,tc_slope_usg,tc_slope_ts,tc_slope_ast,tc_slope_stl,tc_slope_blk,tc_slope_minper,tc_bpm_accel,tc_first_bpm,tc_first_age,tc_first_min_per,tc_first_usg,tc_bpm_first_to_last,tc_freshman_bpm_age_z,tc_ft_shrunk,tc_ft_shrunk_n,tc_3p_shrunk,tc_3p_shrunk_n,tc_ft_minus_3p,tc_dunks_per40,tc_dunk_att_per40,tc_dunk_pct,tc_tpa_per100,tc_rim_att_per40,tc_pts_per40,tc_pts40_resid_usg_ts,tc_ts_resid_usg
P19913201dd,2010,2,1,22,22.2533,1,731,0.910397,0.944596,0.670999,0.752394,0.711354,0.954172,0.389193,0.691518,0.368673,0.463748,0.94186,4.8206,1.27916,4.15162,1.5468,0.668985,0.296831,3.09831,0.690495,2.09729,0.372097,15.4124,1.99252,-0.398743,-0.468212,0.127437,0.057776,-2.4432,-0.677687,-1.5414,-0.32521,2.313,1.66666,1.42876,18.9694,5.40923,4.058,283,0,0.385478,0.205094,0.213344,0.368302,0.297471,0.271109,13.4499,104.989,95.5825,13,11.2509,11.0882,34,22,12,0.647059,0.766976,87,0.603351,0.117647,0,0,0,0,3,2,0,,,1,1,1,3,3,0,0,34,0.488571,0.536991,-0.602538,4.68949,-0.069436,-0.170773,5.28336,0.57335,6.37444,20.2519,78.9,23.7,-0.33751,1.62945,0.786406,479,0.338838,416,0.447568,0.342466,0.342466,1,6.94128,3.66439,17.7398,0.0442361,3.08256
P19a9559b15,2025,2,1,22,22.2669,0,583,0.95283,0.973413,0.788165,0.753002,0.731561,0.864494,0.927959,0.327616,0.129503,0.363636,0.956261,6.55641,1.79589,4.84101,1.91563,1.7154,0.768973,3.17006,0.689177,4.00577,0.713976,8.99227,1.18076,1.41943,1.77391,-1.10729,-0.515671,-3.64939,-1.01647,-2.61209,-0.540672,2.20675,1.66039,4.92633,18.9546,7.0803,6.75064,38,3,0.224567,0.194967,0.199713,0.264706,0.200365,0.144785,26.9152,116.922,96.058,13,19.471,26.9775,36,24,12,0.666667,0.914592,26,0.75171,0.25,3,2,0,0,2,1,1,1.01235,0.987653,1,0.985714,0.941176,4,4,0,0,36,1.60884,0.968587,0.871775,1.7351,0.228313,0.0528566,8.41354,1.80595,3.64219,19.2663,32.2,23,3.78142,1.05394,0.82486,414,0.358436,657,0.466424,0,0.0338782,0,10.8488,3.82824,18.8025,0.127384,3.48451
P19aaf87bc8,2019,2,,22,22.1656,0,488,0.910861,0.619877,0.951844,0.744877,0.218238,0.316598,0.711066,0.620902,0.633197,0.44877,0.671107,4.39662,1.1912,0.698059,0.268389,3.69856,1.64306,3.13738,0.689592,-3.7691,-0.673303,-4.52212,-0.583431,0.2073,0.255024,-0.337253,-0.153092,0.305905,0.0841943,-0.703333,-0.146558,0.561442,0.417318,7.11846,19.0153,11.4712,10.2786,40,4,0.108709,0.173502,0.161165,0.0957044,0.121277,0.16719,35.3209,113.322,85.7741,15,19.7592,21.2252,37,30,7,0.810811,0.963441,4,0.721398,0.216216,3,2,0,0,3,2,1,2.66928,-0.669283,0.918919,0.973451,0.918919,3,4,1,0,37,0.796318,2.65032,1.4524,1.19102,-0.0254362,-0.0466828,12.1788,-0.69715,3.95141,19.165,25.4,13,1.35671,1.13768,0.58501,309,0.315728,206,0.269282,1.12149,1.19626,0.9375,5.57749,4.33645,15.514,-0.933652,-4.16352
P19ae0a39ff,2022,2,1,22,22.0205,0,566,0.995583,0.993816,0.94258,0.259717,0.917845,0.419611,0.95583,0.720848,0.739399,0.60689,0.949647,8.47082,2.30738,5.5955,2.18149,2.87532,1.28283,-3.62469,-0.792244,7.4386,1.3217,-3.61824,-0.470895,1.51837,1.8898,0.0865434,0.0397161,1.17012,0.32399,1.09116,0.225607,2.39608,1.78839,3.09768,20.2452,9.67161,6.89984,11,6,0.342452,0.131352,0.152497,0.121902,0.180205,0.197686,21.0119,114.52,97.9444,17,17.8056,18.0229,33,19,14,0.575758,0.861146,36,0.771435,0.212121,1,0,0,0,1,0,1,0.779062,-0.779062,1,0.984848,0.969697,2,2,0,0,33,1.32148,1.85003,0.346531,0.877207,0.0216854,-0.309547,21.8349,,7.98706,21.0212,42.3,14.9,1.34956,2.01083,0.80954,148,0.352268,237,0.457272,0.470127,0.548482,0.8571,9.73856,2.74241,15.6709,1.53611,7.65376
P19dba9c1fd,2012,2,,21,21.2676,0,565,0.260177,0.238938,0.424779,0.984956,0.461947,0.877876,0.784956,0.322124,0.263717,0.334513,0.667257,-2.37435,-0.634423,-1.83918,-0.692359,-0.535165,-0.239342,8.91241,1.98889,-0.844399,-0.150705,8.69755,1.1164,0.53018,0.639847,-1.17388,-0.534814,-3.02585,-0.825955,-2.30723,-0.485557,0.600312,0.438003,2.34562,19.3722,3.82838,3.47019,168,0,0,0.0688199,0.0614505,0.0817196,0.146238,0.185923,11.863,105.149,96.2277,12,7.58277,5.91322,34,24,10,0.705882,0.731732,88,0.493854,0.205882,1,0,0,0,3,3,1,0.27087,-0.27087,0.323529,0.646154,0.323529,2,2,0,0,34,1.12476,3.92161,3.63336,2.10373,0.29771,0.0759963,-15.1762,,-2.49742,20.2683,62.9,23.2,0.87937,-0.762454,0.7227,198,0.295903,103,0.426798,0.250784,0.250784,1,6.27373,4.38871,20.1881,-0.260382,-1.16098
P1a135db58f,2025,3,1,18,18.872,0,23,0.630435,0.586957,0.630435,0.717391,0.108696,0.978261,0.652174,0.586957,0.0652174,0.673913,0.413043,5.45511,1.49422,3.37727,1.33641,2.07783,0.931445,6.25928,1.36078,-1.06744,-0.190258,21.0359,2.76219,0.599543,0.749264,-0.0207826,-0.00967858,-3.50673,-0.976735,2.55465,0.528783,1.44582,1.08786,6.56426,18.6886,9.86129,9.80873,41,2,0.0979506,0.163521,0.119755,0.289853,0.10084,0.126143,31.8971,123.466,99.7943,16,21.4106,23.4684,36,26,10,0.722222,0.937329,18,0.716361,0.222222,3,2,0,0,2,1,1,1.29512,0.70488,0.916667,0.916667,0.916667,1,1,0,0,36,,,,,,,,,5.03765,18.872,62,25.8,0,1.49422,0.706407,82,0.310797,154,0.39561,0.528169,0.572183,0.9231,9.91776,4.18134,15.449,-3.03543,-3.63816
P1a41a85440,2019,2,1,19,19.7974,0,340,0.677941,0.580882,0.760294,0.860294,0.366176,0.551471,0.217647,0.813235,0.882353,0.907353,0.822059,1.46001,0.395568,0.317269,0.121983,1.14274,0.507656,4.93874,1.08553,-0.769135,-0.137396,-1.43026,-0.184529,-0.721732,-0.887888,0.737101,0.334598,3.90172,1.07387,7.15411,1.49075,1.04171,0.774301,-0.285098,18.8652,3.83978,2.82662,36,2,0.177662,0.188044,0.192072,0.145458,0.222494,0.355241,6.59985,101.423,105.103,14,20.0858,20.6653,31,11,20,0.354839,0.578939,136,0.658884,0.129032,0,0,0,0,1,0,0,,,1,1,1,1,1,0,0,31,,,,,,,,,1.56565,19.7974,74.9,24.8,0,0.395568,0.701236,127,0.298855,53,0.402381,0.598292,0.683762,0.875,3.28423,7.00856,17.3931,-0.445195,-2.43824
P1a46c41bff,2018,3,1,20,20.8186,0,455,0.867033,0.592308,0.93956,0.847253,0.684615,0.373626,0.393407,0.927473,0.762637,0.926374,0.889011,4.4858,1.21388,0.631837,0.242208,3.85396,1.71065,4.97225,1.09796,4.21837,0.755685,-4.04581,-0.520637,-0.430506,-0.525759,4.52355,2.0512,2.04891,0.561896,8.43269,1.76427,1.90563,1.41614,3.45086,18.9592,6.61349,5.76263,14,7,0.183826,0.182443,0.190494,0.0931445,0.171495,0.182817,19.828,113.939,99.2122,14,15.3991,13.2487,36,24,12,0.666667,0.859381,42,0.635733,0.194444,0,0,0,0,3,2,0,,,0.944444,0.981132,0.944444,3,3,0,0,36,0.871514,2.60561,1.75195,2.12253,-0.0378197,-0.428527,10.2832,3.61929,4.38446,18.8172,45.5,18.7,0.66925,1.31625,0.684792,406,0.327642,43,0.357149,3.07692,3.49478,0.8804,2.2228,6.87559,20.2469,0.443224,2.57444
P1a8bbe3efe,2008,2,,22,22.2505,1,650,0.926923,0.91,0.799231,0.885385,0.133077,0.925385,0.903846,0.206154,0.651538,0.518462,0.819231,5.44352,1.44612,3.53045,1.31609,1.91307,0.833277,5.78996,1.30273,-5.98451,-1.07171,12.5038,1.62772,1.09216,1.27044,-1.67123,-0.729266,1.49424,0.41514,-0.528491,-0.110482,1.42444,1.03305,1.09401,18.5253,4.10704,3.56834,60,1,0.475672,0.222672,0.217495,0.361797,0.270998,0.315782,11.8415,101.465,94.8052,12,,16.8602,33,16,17,0.484848,0.723439,98,0.680281,0.212121,1,0,0,0,4,4,1,,,1,1,1,1,1,0,0,33,,,,,,,,,6.73083,22.2505,83.4,26.4,0,1.44612,0.607326,172,0.321394,138,0.285932,,,,7.36821,,17.5524,-0.0359707,-5.75586
P1a8fd8dc98,2024,3,1,22,22.2122,0,560,0.922321,0.89375,0.875893,0.99375,0.761607,0.970536,0.907143,0.148214,0.391071,0.999107,0.990179,5.57403,1.52652,3.04234,1.20022,2.5317,1.13317,10.769,2.34422,4.59383,0.818178,17.5581,2.30042,1.22007,1.52345,-1.50704,-0.698527,-2.26985,-0.630905,17.4973,3.61885,3.13266,2.35238,-1.58565,17.1836,2.38511,2.04137,,0,0.677316,0.289859,0.274541,0.425343,0.380536,0.514914,8.72352,105.93,107.113,13,4.17012,3.4605,29,17,12,0.586207,0.503717,167,0.415938,0.137931,0,0,0,0,1,0,0,,,1,0.990991,0.967742,4,4,0,0,29,0.97141,3.5549,-1.30917,4.84634,-0.0869385,-0.00192351,9.25434,1.08893,4.45183,19.2142,53.4,21.3,1.98656,1.27977,0.815135,564,0.324807,305,0.490328,0.186556,0.186556,1,5.5789,7.35031,22.4782,-2.10035,4.10321
P1b1aa3dc82,2014,2,1,21,21.4292,0,551,0.908348,0.997278,0.229583,0.950998,0.685118,0.986388,0.355717,0.169691,0.141561,0.22686,0.999093,4.9835,1.33197,6.82423,2.58196,-1.84074,-0.816704,7.79166,1.73191,3.24377,0.579707,20.7508,2.64603,-0.475941,-0.571836,-1.58464,-0.717837,-3.92023,-1.06855,-3.96375,-0.833875,4.86272,3.56157,2.85806,17.9265,6.16743,5.8786,16,1,0.310079,0.272445,0.29735,0.430674,0.375818,0.223946,17.9891,111.661,100.101,11,17.3002,16.6651,35,22,13,0.628571,0.820049,54,0.693096,0.228571,1,0,0,0,3,3,1,0.499343,-0.499343,1,0.977444,0.941176,4,4,0,0,35,1.78655,4.18188,1.1298,7.35814,-0.142311,-0.0100339,10.6906,-6.4727,0.341575,18.4285,36.8,12.2,5.44395,0.335238,0.830713,582,0.35246,736,0.478253,0.25751,0.25751,1,9.24728,4.6638,21.8312,0.607952,2.31579
P1b292d5147,2015,3,1,20,20.9692,0,472,0.960805,0.893008,0.954449,0.712924,0.869703,0.28072,0.408898,0.863347,0.889831,0.901483,0.981992,6.64819,1.78279,2.89594,1.10011,3.75225,1.65467,2.38188,0.527455,5.63854,1.01098,-4.86857,-0.621627,-0.36998,-0.446178,1.90298,0.853409,4.56348,1.24496,6.3649,1.33778,2.84055,2.08834,4.67187,19.371,7.06354,7.01243,25,8,0.230604,0.19234,0.221103,0.116943,0.284342,0.172119,26.8829,107.209,85.7545,16,19.8285,20.5926,36,27,9,0.75,0.941493,12,0.70886,0.194444,4,3,0,0,1,0,1,1.71153,1.28847,0.972222,0.99115,0.972222,3,3,0,0,36,0.927672,2.35329,0.93402,2.57361,-0.105522,-0.405312,16.3398,-3.82756,5.61445,18.9706,39.9,16.7,1.69962,1.62816,0.538635,407,0.308868,40,0.229767,2.40846,2.53865,0.9487,1.81952,6.18389,17.8682,0.704413,5.65286
P1ba89514b1,2012,3,1,23,23.499,0,158,0.933544,0.914557,0.81962,0.990506,0.96519,0.452532,0.25,0.636076,0.841772,0.971519,0.996835,5.01011,1.33523,2.64922,0.992893,2.36089,1.05608,9.33439,2.07172,8.26168,1.48037,-2.35642,-0.303789,-0.527967,-0.634082,-0.220848,-0.100424,3.69237,1.01199,10.6444,2.24263,3.3322,2.41357,3.29656,17.9748,7.78391,6.85774,47,3,0.23005,0.233923,0.2875,0.0939048,0.379067,0.174886,19.9607,102.239,86.4536,15,18.5347,15.9099,32,22,10,0.6875,0.879337,28,0.615815,0.15625,1,0,0,0,1,0,1,0.975848,-0.975848,1,0.83871,0.322581,5,5,0,0,32,0.951869,2.98202,1.84726,1.72922,-0.111622,0.0014086,5.86498,-0.22344,2.44142,19.499,43.4,17,3.46331,0.682388,0.766552,454,0.307716,44,0.458836,0.4004,0.44044,0.9091,1.31329,4.04404,23.0231,-0.604597,8.36772
P1c43036b93,2015,3,1,18,18.9405,0,93,0.951613,0.908602,0.94086,0.580645,0.607527,0.354839,0.822581,0.903226,0.951613,0.962366,0.951613,7.9601,2.1346,4.62495,1.75693,3.33515,1.47074,0.28184,0.062412,1.79831,0.322435,-4.91306,-0.627308,0.514653,0.620645,1.56329,0.701073,6.98998,1.90693,9.05975,1.90419,2.3547,1.73115,2.76383,19.7932,4.86764,4.3945,19,4,0.312797,0.155012,0.160618,0.102412,0.210811,0.20946,18.369,108.797,96.9325,13,17.2666,16.117,36,22,14,0.611111,0.828733,56,0.674524,0.25,3,2,0,0,2,1,1,0.495618,1.50438,1,1,1,1,1,0,0,36,,,,,,,,,7.4788,18.9405,76.8,20,0,2.1346,0.625563,147,0.321498,53,0.304065,0.861761,0.861761,1,2.80204,5.60144,14.9372,1.15254,0.269454
P1c44c138bb,2024,2,1,24,24.0383,0,143,0.863636,0.618881,0.954545,0.143357,0.576923,0.0944056,0.566434,0.940559,0.835664,0.996503,0.534965,4.04902,1.10887,0.384095,0.151528,3.66493,1.64039,-5.2171,-1.13567,1.05601,0.188079,-8.13594,-1.06595,0.0822507,0.102703,3.13414,1.4527,3.91162,1.08723,16.8257,3.47993,0.051935,0.038999,3.47743,20.3365,6.47969,5.55669,30,4,0.136853,0.081636,0.0815867,0.0453679,0.0979173,0.137422,19.1204,113.071,98.953,16,13.5213,17.4721,41,26,15,0.634146,0.836584,56,0.698245,0.317073,5,4,1,0,5,5,1,0.531366,3.46863,0.97561,0.855263,0.714286,2,2,0,0,41,2.68106,-1.34596,4.92258,-0.538411,-0.277331,-0.669019,20.8088,,0.865845,23.039,20.9,19.7,4.05779,-0.0200658,0.623082,116,0.307229,84,0.315853,0.725624,0.770975,0.9412,4.50773,4.71655,11.4739,-0.175339,1.20654
P1c48d6e24b,2024,2,1,22,22.7953,0,560,0.795536,0.875893,0.58125,0.844643,0.583929,0.991964,0.680357,0.0982143,0.195536,0.475893,0.940179,3.25556,0.891576,2.87697,1.13498,0.378598,0.169457,4.49836,0.979214,1.54787,0.275681,23.8123,3.11983,0.334378,0.417523,-1.63781,-0.759138,-3.42276,-0.951357,-1.27588,-0.263882,2.25492,1.69326,5.38493,18.5345,8.71618,7.29392,9,5,0.135705,0.214714,0.169316,0.462452,0.148611,0.155594,25.9835,124.103,99.7263,12,21.461,21.3284,34,23,11,0.676471,0.902824,22,0.743569,0.264706,2,1,0,0,2,1,1,1.13849,-0.138489,1,1,1,5,5,0,0,34,1.23555,2.62573,1.64127,4.31989,0.140465,-0.0421426,8.90639,-3.65566,-0.957192,18.7953,42.5,15.2,5.14139,-0.136931,0.747563,382,0.326666,488,0.420897,0.0685132,0.0685132,1,5.93132,3.73397,15.8069,-3.33501,1.32625
P1ca581fef0,2008,2,,22,22.2505,1,650,0.928462,0.982308,0.537692,0.984615,0.626154,0.986923,0.887692,0.0861538,0.264615,0.320769,0.988462,,,,,,,,,,,,,,,,,,,,,,,1.47372,17.6496,3.88212,3.85292,61,3,0.371421,0.260683,0.257594,0.453929,0.280024,0.214099,15.231,108.956,100.21,17,,20.7368,33,17,16,0.515152,0.796471,72,0.644419,0.0909091,0,0,0,0,1,0,0,,,1,1,1,1,1,0,0,33,,,,,,,,,6.73105,22.2505,84,30.8,0,,,222,,158,,,,,7.90353,,23.2799,0.0415808,1.35803
P1cb017a474,2025,4,1,23,23.2827,0,410,0.903659,0.957317,0.659756,0.886585,0.642683,0.679268,0.640244,0.35,0.179268,0.645122,0.964634,5.16045,1.41351,4.05465,1.60446,1.1058,0.495704,4.90229,1.06577,2.65765,0.473692,1.80416,0.236901,0.345976,0.432376,-1.16573,-0.542886,-3.43656,-0.957192,0.720242,0.149082,2.4899,1.87343,6.26177,18.8174,10.8276,9.2332,40,3,0.140357,0.187603,0.210171,0.150761,0.190888,0.149371,31.8183,120.023,92.2588,14,21.4106,23.4684,35,25,10,0.714286,0.94412,11,0.732624,0.2,2,1,0,0,2,1,1,1.71871,-0.718707,0.971429,0.976923,0.964286,4,4,0,0,35,1.78917,2.60699,2.04999,0.115873,0.0511866,-0.00194635,7.76223,-1.55072,-1.37757,20.282,28.6,12.9,7.49163,-0.452394,0.798165,281,0.356212,678,0.441953,0.0385691,0.0385691,1,13.1007,3.00839,22.7944,3.04479,2.38506
P1ccfa6c1ee,2024,3,1,21,21.6728,0,520,0.997115,0.999038,0.974038,0.997115,0.979808,0.665385,0.00673077,0.975,0.999038,0.979808,0.999038,12.9195,3.53817,8.3309,3.28659,4.58859,2.05381,13.0776,2.84677,12.0842,2.15224,0.78423,0.102748,-1.38935,-1.73481,5.11048,2.36875,12.9721,3.60559,12.1733,2.51772,6.14382,4.61351,6.42608,17.113,9.0746,8.74471,42,5,0.284761,0.26852,0.306135,0.10972,0.297716,0.165647,38.0195,125.149,93.6789,17,18.5607,19.8802,39,34,5,0.871795,0.964935,3,0.766956,0.333333,6,5,1,0,2,1,1,2.99029,2.00971,1,0.992806,0.971429,4,4,0,0,39,2.03431,1.2003,0.870673,1.67687,-0.0357683,-0.46575,13.283,-0.5699,4.62085,18.6749,36.4,28.6,9.05675,1.41013,0.702336,942,0.257241,2,0.445096,3.62469,3.84923,0.9417,0.0938432,8.78908,31.5316,3.40308,11.376
P1cf3ac09b1,2020,3,1,21,21.8782,0,582,0.902921,0.981959,0.463058,0.954467,0.829038,0.988832,0.676117,0.0902062,0.0343643,0.0695876,0.988832,4.74058,1.28682,5.15041,1.98882,-0.409824,-0.18214,8.70055,1.90678,4.60207,0.819587,22.4391,2.90349,0.207917,0.257168,-1.72273,-0.78332,-4.60882,-1.27026,-6.16956,-1.28022,3.61532,2.69045,5.63229,17.973,12.816,10.0023,39,4,0.154356,0.232505,0.237144,0.31876,0.234482,0.194114,28.5517,116.181,88.5723,16,21.2252,20.5356,31,22,9,0.709677,0.93271,9,0.739091,0.16129,,,,,0,0,,,,0.967742,0.992857,0.967742,4,4,0,0,31,0.997254,2.24227,0.252201,-1.34306,0.0552463,-0.11246,9.09981,-2.65206,2.33975,18.8802,51.5,23.5,3.25254,0.749471,0.840015,489,0.402721,602,0.437294,0,0,,9.99497,4.33538,22.8221,0.248096,4.58725
P1d6fd5f29a,2019,2,1,21,21.5797,0,568,0.796655,0.861796,0.604754,0.81338,0.421655,0.816021,0.371479,0.352993,0.308979,0.220951,0.909331,2.83354,0.767703,2.56061,0.984501,0.272924,0.121244,4.47025,0.982555,-0.0192177,-0.003433,5.94808,0.767405,-0.406472,-0.500049,-1.10458,-0.501411,-3.10474,-0.854519,-3.50304,-0.729952,2.09094,1.55419,3.19675,18.577,7.36698,6.02061,50,2,0.181473,0.221329,0.235942,0.219883,0.239856,0.205468,17.5603,108.089,96.9895,13,19.7592,21.2252,36,22,14,0.611111,0.817817,54,0.74283,0.222222,2,1,0,0,3,2,1,0.560557,0.439443,1,0.852941,0.5625,3,3,0,0,36,0.371869,2.39396,-0.130911,1.297,-0.081259,0.077161,6.38228,3.5714,4.20555,19.5811,78.9,19.2,-0.5748,1.142,0.730049,450,0.327043,287,0.403006,0.695102,0.821484,0.8462,6.22843,5.43443,18.9574,0.637876,-0.638241
P1dca1ecf2b,2014,3,1,19,19.1294,0,318,0.904088,0.894654,0.831761,0.93239,0.794025,0.38522,0.133648,0.781447,0.982704,0.985849,0.982704,5.51011,1.47272,3.43343,1.29905,2.07668,0.921387,6.38511,1.41927,5.00359,0.894212,-4.08604,-0.521028,-1.01598,-1.22068,0.851085,0.385538,8.09922,2.20764,12.6833,2.66826,2.96545,2.17196,4.95637,18.6687,13.5938,9.52326,5,8,0.157527,0.201859,0.2002,0.127802,0.19423,0.177443,25.1358,116.455,94.9061,14,13.7553,16.1248,40,29,11,0.725,0.903282,25,0.735971,0.3,6,5,1,0,3,2,1,1.04856,3.95144,1,1,1,1,1,0,0,40,,,,,,,,,5.18631,19.1294,76.3,26.2,0,1.47272,0.694776,289,0.317687,18,0.377089,1.20032,1.29765,0.925,0.875006,6.39092,19.4323,-0.345961,2.48501
P1ddfe32e8c,2019,3,,23,23.2991,0,207,0.929952,0.900966,0.871981,0.381643,0.785024,0.905797,0.763285,0.746377,0.483092,0.345411,0.915459,5.22148,1.41468,2.78522,1.07086,2.43626,1.08229,-2.21163,-0.486115,5.43526,0.970941,12.3121,1.58847,0.34814,0.428288,0.348666,0.158273,-2.62317,-0.721976,-2.55824,-0.533079,1.80101,1.33868,3.52091,20.173,7.07057,6.95404,19,2,0.257164,0.159509,0.150569,0.334686,0.194411,0.216915,20.6635,113.18,93.789,11,10.2859,7.52515,34,29,5,0.852941,0.859858,41,0.558099,0.205882,1,0,0,0,2,1,1,0.71853,-0.71853,1,0.871429,0.527778,4,5,1,0,34,1.00605,0.980286,2.50414,2.26937,-0.0893824,0.149468,10.7338,-5.4703,4.16423,19.2991,14.9,22.2,2.00644,1.1739,0.692307,328,0.332668,160,0.359639,0.478223,0.512382,0.9333,4.54837,3.4842,14.0051,-0.957914,5.35025
P1e1b55c58c,2021,3,1,19,19.5975,0,292,0.873288,0.996575,0.277397,1,0.445205,1,0.40411,0.438356,0.325342,0.453767,0.993151,4.31097,1.17316,5.69562,2.21229,-1.38465,-0.616362,14.6279,3.19725,-0.59096,-0.105486,38.0989,4.94554,-0.303211,-0.376647,-1.05415,-0.481599,-2.79623,-0.771973,-1.14907,-0.238122,4.41924,3.29669,2.509,18.5138,5.62308,5.00634,50,1,0.111015,0.127321,0.116123,0.242499,0.246199,0.139014,14.0895,109.342,98.3135,16,15.4468,17.8056,27,13,14,0.481481,0.770506,77,0.728697,0.111111,0,0,0,0,0,0,0,,,0.444444,0.444444,0.444444,1,1,0,0,27,,,,,,,,,4.29689,19.5975,36.4,34.4,0,1.17316,0.804862,103,0.32038,57,0.484483,0.100756,0.100756,1,7.82064,9.37029,24.3829,-0.566434,-1.74763
P1e22570fac,2017,3,1,19,19.499,0,354,0.980226,0.957627,0.943503,0.583333,0.898305,0.498588,0.927966,0.918079,0.826271,0.741525,0.853107,8.75095,2.36434,4.72778,1.80608,4.02317,1.78342,0.724882,0.160697,9.02141,1.61593,-2.97275,-0.380676,1.04861,1.2754,3.74362,1.68486,3.34426,0.915847,3.89278,0.818149,1.43109,1.06082,3.38576,19.6187,6.51131,6.2089,20,5,0.134047,0.0602834,0.0652896,0.0471309,0.120075,0.145747,18.7181,114.876,99.0133,14,16.384,18.3383,34,18,16,0.529412,0.875752,37,0.670977,0.147059,0,0,0,0,2,1,0,,,0.470588,0.724638,0.470588,2,2,0,0,34,1.0797,2.41954,0.87938,3.14175,-0.190323,-0.0567133,2.25701,,7.9074,18.4969,33.2,17.6,0.76838,2.34359,0.561917,90,0.336277,74,0.22564,2.68657,2.88557,0.931,6.38437,6.26866,17.6119,0.360373,6.853
P1e59a7a7a1,2023,3,1,18,18.5216,0,34,0.808824,0.779412,0.720588,0.838235,0.867647,0.191176,0.897059,0.588235,0.544118,0.955882,0.955882,3.87125,1.05778,1.86339,0.73134,2.00786,0.896471,4.75817,1.03712,5.54888,0.987994,-7.19753,-0.940134,1.30068,1.6219,-0.110703,-0.0509022,-1.09633,-0.304404,8.21247,1.69639,1.65357,1.23795,3.10707,19.1493,5.22732,5.20907,33,7,0.104524,0.128223,0.137786,0.0503998,0.123666,0.184254,16.2578,111.913,99.0464,13,16.1404,18.3715,34,17,17,0.5,0.804736,70,0.712828,0.176471,0,0,0,0,2,1,0,,,0.764706,0.764706,0.764706,1,1,0,0,34,,,,,,,,,3.27211,18.5216,51.9,24.3,0,1.05778,0.705716,64,0.334278,108,0.371438,1.57969,1.74894,0.9032,9.42857,6.4316,18.3922,-0.174056,3.01787
P1ea9c7c88d,2017,3,1,21,21.8645,0,554,0.995487,0.995487,0.908845,0.901625,0.926895,0.762635,0.920578,0.480144,0.66787,0.778881,0.995487,9.52238,2.57277,6.58012,2.5137,2.94225,1.30426,6.67961,1.48078,8.3103,1.48855,4.88054,0.624977,0.97036,1.18022,-0.829975,-0.37354,0.437524,0.119819,4.38722,0.922068,4.23435,3.13879,6.3849,18.3567,11.6183,9.39496,22,4,0.238545,0.226869,0.242173,0.2099,0.234742,0.171634,36.1565,122.882,91.2883,13,18.9247,19.4187,36,32,4,0.888889,0.958605,4,0.713227,0.277778,2,1,0,0,3,3,1,2.70204,-1.70204,1,1,1,4,4,0,0,36,1.03704,3.06936,0.472778,2.86617,0.23733,-0.145681,9.92012,2.7939,6.82288,18.8638,52.5,16.8,3.58052,1.97716,0.718903,500,0.373345,532,0.345559,0.670016,0.703517,0.9524,9.36674,5.36013,22.546,-0.116387,7.31188
