pid,draft_year,cgd_observed_gp,cgd_two_m_pg,cgd_two_a_pg,cgd_three_m_pg,cgd_three_a_pg,cgd_ft_m_pg,cgd_ft_a_pg,cgd_points_pg,cgd_orb_pg,cgd_drb_pg,cgd_ast_pg,cgd_tov_pg,cgd_stl_pg,cgd_blk_pg,cgd_pf_pg,tctx_assists_per_made_fg,tctx_blocks_per_opponent_fga,tctx_defensive_rebound_share,tctx_efg,tctx_efg_margin,tctx_ft_attempts_per_fga,tctx_margin_pg,tctx_offensive_rebound_share,tctx_opponent_assists_per_made_fg,tctx_opponent_efg,tctx_opponent_ft_attempts_per_fga,tctx_opponent_points_pg,tctx_opponent_shot_attempts_pg,tctx_opponent_three_attempt_share,tctx_opponent_turnovers_per_fga,tctx_points_pg,tctx_shot_attempts_pg,tctx_steals_per_opponent_turnover,tctx_three_attempt_share,tctx_turnovers_per_fga
P6a23d47737,2013,32,3.1875,6.40625,2.625,7.03125,4.21875,5.28125,18.46875,1.15625,5.90625,1.8125,2.0,2.03125,0.53125,2.1875,0.5833333333333334,0.07805164319248827,0.6953872932985204,0.46885035324341684,0.019319836811491964,0.449582530507386,-0.78125,0.32111861137897785,0.49016641452344933,0.4495305164319249,0.3785211267605634,61.59375,53.25,0.375,0.22065727699530516,60.8125,48.65625,0.4787234042553192,0.3378291586384072,0.29929351316634556
P45b94f1aab,2013,33,3.6363636363636362,7.818181818181818,0.6060606060606061,2.303030303030303,3.272727272727273,4.242424242424242,12.363636363636363,0.6666666666666666,3.6666666666666665,7.242424242424242,3.4545454545454546,1.9696969696969697,0.5757575757575758,1.9696969696969697,0.5187817258883248,0.06853146853146853,0.6742424242424242,0.5420231504781077,0.07419098264593982,0.40915953699043783,7.142857142857143,0.3467600700525394,0.4560622914349277,0.46783216783216786,0.2895104895104895,70.22857142857143,61.285714285714285,0.3230769230769231,0.1864801864801865,77.37142857142857,56.77142857142857,0.5675,0.23704076497232007,0.21791645697030698
P31b4a243f7,2013,36,6.138888888888889,10.25,0.0,0.0,4.805555555555555,7.055555555555555,17.083333333333332,2.75,7.222222222222222,1.9444444444444444,2.861111111111111,1.0,1.4444444444444444,2.5555555555555554,0.5364583333333334,0.06588579795021962,0.6772939346811819,0.5386128873585834,0.08375686002817828,0.3915395966551894,11.88888888888889,0.28778821520068315,0.40023474178403756,0.4548560273304051,0.32747681795998046,65.27777777777777,56.916666666666664,0.2689116642264519,0.2449975597852611,77.16666666666667,56.47222222222222,0.46215139442231074,0.3325135268076734,0.1883915395966552
P398088f587,2013,40,3.0,6.85,0.875,3.0,3.225,4.65,11.85,1.275,3.6,7.3,3.4,2.775,0.475,2.3,0.5590863952333665,0.11425917324663261,0.655241935483871,0.48996947230702137,0.06405214764376083,0.36764064544265157,11.725,0.3883495145631068,0.6775818639798489,0.42591732466326054,0.35392475615420343,58.675,53.825,0.4026939154667905,0.2870413376683697,70.4,57.325,0.5857605177993528,0.303968600087222,0.2158744003488879
P36eaf9779b,2013,33,6.606060606060606,12.818181818181818,0.12121212121212122,0.48484848484848486,5.303030303030303,6.7272727272727275,18.87878787878788,2.9696969696969697,8.333333333333334,2.3333333333333335,1.7272727272727273,0.5151515151515151,2.3333333333333335,2.1818181818181817,0.5562347188264058,0.07457081545064377,0.7545008183306056,0.4961261759822911,0.07150171246297776,0.36081903707802987,9.147058823529411,0.29333333333333333,0.48933143669985774,0.4246244635193133,0.29130901287553645,57.8235294117647,54.8235294117647,0.3090128755364807,0.16469957081545064,66.97058823529412,53.14705882352941,0.38436482084690554,0.2423907028223575,0.17764250138350857
P622332ff90,2013,31,5.387096774193548,10.129032258064516,2.0,5.258064516129032,5.870967741935484,7.129032258064516,22.64516129032258,1.064516129032258,4.451612903225806,5.806451612903226,2.4193548387096775,1.7741935483870968,0.12903225806451613,1.5483870967741935,0.5495049504950495,0.038052602126468944,0.739456419868791,0.5331997710360619,0.021448232144064105,0.3297080709788208,5.625,0.2893954410307235,0.5087281795511222,0.5117515388919978,0.24398433128147734,66.5,55.84375,0.3514269725797426,0.19753777280358142,72.125,54.59375,0.45609065155807366,0.363480251860332,0.19404693760732686
Pf7f191defd,2013,31,4.032258064516129,8.0,1.3870967741935485,3.2903225806451615,3.935483870967742,5.064516129032258,16.161290322580644,1.7741935483870968,5.709677419354839,2.7096774193548385,1.5161290322580645,1.8387096774193548,0.9032258064516129,1.967741935483871,0.6431478968792401,0.07459066100667071,0.6904977375565611,0.5110633066994469,0.08110575666912545,0.3681622618315919,8.25,0.30368098159509205,0.5666131621187801,0.42995755003032143,0.35294117647058826,56.4375,51.53125,0.3395997574287447,0.27531837477258947,64.6875,50.84375,0.5286343612334802,0.32944068838352797,0.2501536570374923
P5e50445e82,2013,40,2.525,5.3,0.95,3.3,2.125,2.45,10.025,0.3,2.05,5.7,2.65,2.25,0.15,2.575,0.5572519083969466,0.08042125418860699,0.6671398154719659,0.5056521739130435,0.0578302495473183,0.4,15.675,0.38228941684665224,0.49696969696969695,0.4478219243657252,0.3494494973671613,58.775,52.225,0.3331737673528004,0.3494494973671613,74.45,57.5,0.589041095890411,0.30043478260869566,0.21521739130434783
Pf209014384,2013,31,5.096774193548387,9.35483870967742,1.2580645161290323,3.967741935483871,4.451612903225806,6.225806451612903,18.419354838709676,1.3225806451612903,3.838709677419355,4.451612903225806,2.032258064516129,1.967741935483871,0.5806451612903226,2.032258064516129,0.5297356828193832,0.06246514221974345,0.6892545982575025,0.5148166750376695,-0.012511824683468231,0.3571069814163737,6.909090909090909,0.32130584192439865,0.517406962785114,0.5273284997211377,0.3524818739542666,70.9090909090909,54.333333333333336,0.3374233128834356,0.301728945900725,77.81818181818181,60.333333333333336,0.5046210720887245,0.34404821697639376,0.18131592164741336
Pccb83c9fcb,2013,34,2.3529411764705883,4.382352941176471,2.5,5.823529411764706,1.6470588235294117,2.1470588235294117,13.852941176470589,2.0294117647058822,4.529411764705882,2.7941176470588234,1.2647058823529411,1.2352941176470589,0.29411764705882354,1.4705882352941178,,,,,,,,,,,,,,,,,,,,
Pea46ee56c1,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pb18185e9fe,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P36f801ddc1,2013,36,3.1666666666666665,5.888888888888889,1.9166666666666667,4.722222222222222,2.4166666666666665,3.111111111111111,14.5,0.4722222222222222,3.361111111111111,4.555555555555555,2.2777777777777777,1.9722222222222223,0.1111111111111111,1.6388888888888888,0.4558659217877095,0.08002013085052843,0.7155105222135619,0.5193089430894309,0.06233863609396034,0.34552845528455284,9.11111111111111,0.31297709923664124,0.48930817610062893,0.45697030699547053,0.2828384499245093,60.583333333333336,55.19444444444444,0.3492702566683442,0.21338701560140916,69.69444444444444,54.666666666666664,0.5259433962264151,0.3561991869918699,0.195630081300813
P84dee8d837,2013,32,3.125,5.46875,0.0,0.0,0.96875,2.1875,7.21875,2.8125,3.53125,0.625,1.09375,0.65625,2.03125,1.625,0.6415770609318996,0.08197747183979975,0.7001897533206831,0.5174647887323943,0.07128206032188117,0.3752112676056338,13.181818181818182,0.4043767840152236,0.5342902711323764,0.44618272841051315,0.3642052565707134,55.96969696969697,48.42424242424242,0.35356695869837296,0.27784730913642053,69.15151515151516,53.78787878787879,0.49099099099099097,0.26309859154929577,0.20507042253521127
Pf825457ab4,2013,37,3.3783783783783785,7.027027027027027,1.837837837837838,5.135135135135135,1.972972972972973,2.8378378378378377,14.243243243243244,0.21621621621621623,4.297297297297297,2.4324324324324325,1.864864864864865,0.6756756756756757,0.4594594594594595,1.9189189189189189,0.5169258920402562,0.048626744709590275,0.7057949479940565,0.5491150442477876,0.0709520546034832,0.28407079646017697,11.923076923076923,0.32730133752950435,0.5249734325185972,0.47816298964430437,0.2264745610085547,63.256410256410255,56.94871794871795,0.3354344889689329,0.21161638901395768,75.17948717948718,57.94871794871795,0.5085106382978724,0.3402654867256637,0.16283185840707964
Pd6905b8ed2,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pdbcc4b2801,2013,35,2.2857142857142856,5.057142857142857,1.8285714285714285,4.685714285714286,2.4571428571428573,2.914285714285714,12.514285714285714,0.4,2.2285714285714286,2.8857142857142857,2.057142857142857,0.8285714285714286,0.4857142857142857,1.3142857142857143,,,,,,,,,,,,,,,,,,,,
P6258e82584,2013,38,4.631578947368421,9.210526315789474,1.9473684210526316,5.078947368421052,3.473684210526316,4.315789473684211,18.57894736842105,0.5263157894736842,2.6842105263157894,6.631578947368421,2.1315789473684212,1.605263157894737,0.5263157894736842,1.894736842105263,0.5169258920402562,0.048626744709590275,0.7057949479940565,0.5491150442477876,0.0709520546034832,0.28407079646017697,11.923076923076923,0.32730133752950435,0.5249734325185972,0.47816298964430437,0.2264745610085547,63.256410256410255,56.94871794871795,0.3354344889689329,0.21161638901395768,75.17948717948718,57.94871794871795,0.5085106382978724,0.3402654867256637,0.16283185840707964
Pf22b67943e,2013,34,4.205882352941177,7.970588235294118,1.1764705882352942,3.8823529411764706,2.823529411764706,3.735294117647059,14.764705882352942,0.5882352941176471,2.6470588235294117,1.8235294117647058,2.323529411764706,1.0294117647058822,0.0,1.7647058823529411,0.5736342042755345,0.0639958376690947,0.6688364524003255,0.49647505422993493,0.03471646942244272,0.4094360086767896,5.457142857142857,0.3838383838383838,0.5966494845360825,0.4617585848074922,0.3173777315296566,62.6,54.91428571428571,0.3590010405827263,0.22840790842872008,68.05714285714286,52.68571428571428,0.5216400911161732,0.26898047722342733,0.2554229934924078
Pca1c024cab,2013,36,4.222222222222222,6.555555555555555,0.8333333333333334,1.8888888888888888,2.6944444444444446,3.611111111111111,13.63888888888889,2.5833333333333335,3.75,2.0555555555555554,2.2777777777777777,2.1666666666666665,0.7777777777777778,2.4722222222222223,0.5415352260778128,0.062230732407850646,0.6864035087719298,0.5474137931034483,0.10749038477410411,0.45841784989858014,16.52777777777778,0.39022222222222225,0.4331288343558282,0.4399234083293442,0.26950694112015317,62.111111111111114,58.02777777777778,0.32790808999521304,0.2436572522738152,78.63888888888889,54.77777777777778,0.5009823182711198,0.32302231237322515,0.23782961460446247
P2ad610b277,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P824176de50,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd2b56a96a1,2013,36,3.5555555555555554,7.25,2.4444444444444446,6.805555555555555,5.333333333333333,6.666666666666667,19.77777777777778,0.6666666666666666,3.0833333333333335,7.083333333333333,3.388888888888889,1.5,0.0,2.2222222222222223,0.5858283433133733,0.07628676470588236,0.6781609195402298,0.5188159706287288,0.06638030886402285,0.3648462597521799,9.594594594594595,0.3428792569659443,0.5305429864253394,0.4524356617647059,0.3244485294117647,66.37837837837837,58.810810810810814,0.2959558823529412,0.22150735294117646,75.97297297297297,58.891891891891895,0.504149377593361,0.3340982101881597,0.20192748967416246
P9702e35c0a,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pb10604e423,2013,36,2.5555555555555554,4.416666666666667,2.0,4.416666666666667,1.1111111111111112,1.4166666666666667,12.222222222222221,1.6111111111111112,3.9166666666666665,1.3888888888888888,1.4166666666666667,0.6388888888888888,0.6944444444444444,2.8055555555555554,0.5625,0.0632577754348972,0.7160983346550357,0.5522388059701493,0.11918661830541549,0.3099502487562189,17.027027027027028,0.3417172593235039,0.5089655172413793,0.4330521876647338,0.2988929889298893,54.37837837837838,51.270270270270274,0.3284132841328413,0.275698471270427,71.4054054054054,54.32432432432432,0.5066921606118547,0.39502487562189054,0.20597014925373133
P591a253b3e,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5f6276e4dd,2013,31,3.6774193548387095,6.387096774193548,1.7096774193548387,4.774193548387097,3.5483870967741935,4.161290322580645,16.032258064516128,1.8064516129032258,4.645161290322581,2.129032258064516,2.870967741935484,1.7419354838709677,1.2903225806451613,2.2580645161290325,0.49603174603174605,0.0592469545957918,0.6393884892086331,0.5014568764568764,-0.007956191095725984,0.36305361305361306,-3.096774193548387,0.3208955223880597,0.609511889862328,0.5094130675526024,0.3211517165005537,71.93548387096774,58.25806451612903,0.35105204872646734,0.2264673311184939,68.83870967741936,55.354838709677416,0.4792176039119804,0.3583916083916084,0.25466200466200467
P56b91ee390,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1497c83aba,2013,36,3.5833333333333335,8.166666666666666,0.7222222222222222,2.4722222222222223,2.361111111111111,3.138888888888889,11.694444444444445,1.5277777777777777,2.9444444444444446,1.9166666666666667,1.6111111111111112,0.6666666666666666,0.6944444444444444,1.3888888888888888,,,,,,,,,,,,,,,,,,,,
P24a562f4ba,2013,35,2.8857142857142857,5.685714285714286,1.6285714285714286,4.171428571428572,2.7142857142857144,3.5428571428571427,13.371428571428572,1.7428571428571429,3.6,2.7142857142857144,2.2,1.1428571428571428,0.5714285714285714,2.1714285714285713,0.5409090909090909,0.07019381875327396,0.7327227310574521,0.524831867563373,0.05888110800339391,0.3735126745990688,9.82857142857143,0.3499554764024933,0.4923469387755102,0.46595075955997906,0.32949188056574125,63.6,54.542857142857144,0.30853850183342063,0.24358302776322682,73.42857142857143,55.22857142857143,0.5032258064516129,0.3750646663217796,0.23693740300051733
P15f2c20d7d,2013,23,2.652173913043478,5.608695652173913,1.5217391304347827,3.608695652173913,3.0,3.6956521739130435,12.869565217391305,1.608695652173913,3.6956521739130435,1.6521739130434783,1.0,0.6956521739130435,1.608695652173913,2.391304347826087,0.5364583333333334,0.06588579795021962,0.6772939346811819,0.5386128873585834,0.08375686002817828,0.3915395966551894,11.88888888888889,0.28778821520068315,0.40023474178403756,0.4548560273304051,0.32747681795998046,65.27777777777777,56.916666666666664,0.2689116642264519,0.2449975597852611,77.16666666666667,56.47222222222222,0.46215139442231074,0.3325135268076734,0.1883915395966552
Pa0a2c9503f,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05c9e8e43e,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7d52184fb7,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P15c3bdbcba,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pe364fefd34,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paf55ace901,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P45450124ed,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P38145d33eb,2013,34,4.735294117647059,8.529411764705882,0.23529411764705882,1.3823529411764706,4.382352941176471,5.705882352941177,14.558823529411764,2.0294117647058822,5.411764705882353,1.5588235294117647,1.7647058823529411,1.1764705882352942,0.5588235294117647,1.9705882352941178,0.5468409586056645,0.049189189189189186,0.7020242914979757,0.5492769148366363,0.10008772564744711,0.40814140332083554,16.294117647058822,0.3778409090909091,0.47685834502103785,0.4491891891891892,0.29945945945945945,59.94117647058823,54.411764705882355,0.38756756756756755,0.24864864864864866,76.23529411764706,54.911764705882355,0.5782608695652174,0.31547937868237813,0.20353508302088913
P8d3cc27d9f,2013,35,2.914285714285714,5.914285714285715,2.7142857142857144,6.2,3.5142857142857142,4.3428571428571425,17.485714285714284,0.5714285714285714,1.9714285714285715,1.542857142857143,1.2,0.8571428571428571,0.17142857142857143,1.7142857142857142,0.5364583333333334,0.06588579795021962,0.6772939346811819,0.5386128873585834,0.08375686002817828,0.3915395966551894,11.88888888888889,0.28778821520068315,0.40023474178403756,0.4548560273304051,0.32747681795998046,65.27777777777777,56.916666666666664,0.2689116642264519,0.2449975597852611,77.16666666666667,56.47222222222222,0.46215139442231074,0.3325135268076734,0.1883915395966552
P2100fc35c8,2013,35,6.257142857142857,11.885714285714286,0.11428571428571428,0.37142857142857144,4.857142857142857,7.142857142857143,17.714285714285715,2.085714285714286,5.942857142857143,2.4285714285714284,2.6285714285714286,1.3428571428571427,0.9428571428571428,3.142857142857143,0.5702393340270552,0.0423728813559322,0.7230411171450737,0.5018894662257912,0.020832636714325614,0.36041568256967405,6.914285714285715,0.328416149068323,0.5778301886792453,0.4810568295114656,0.37587238285144564,69.71428571428571,57.31428571428572,0.35044865403788633,0.2382851445663011,76.62857142857143,60.48571428571429,0.5836820083682008,0.2862541332073689,0.19886632026452528
P1108cb2921,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pf0c15e8037,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pe8dc26218f,2013,33,0.9696969696969697,2.0303030303030303,1.9696969696969697,5.151515151515151,1.2424242424242424,1.6666666666666667,9.090909090909092,0.5757575757575758,2.8181818181818183,2.242424242424242,0.9393939393939394,1.0909090909090908,0.24242424242424243,1.606060606060606,0.5821205821205822,0.04672447013487476,0.7146189735614308,0.5376598768356229,0.05716854735585408,0.3297015632401705,8.371428571428572,0.3419773095623987,0.5382022471910113,0.4804913294797688,0.3270712909441233,71.02857142857142,59.31428571428572,0.3333333333333333,0.22254335260115607,79.4,60.31428571428572,0.48268398268398266,0.43770724774988157,0.2179062055897679
P17aee771c1,2014,35,2.1142857142857143,4.685714285714286,0.8285714285714286,1.9142857142857144,0.8,1.3142857142857143,7.514285714285714,0.2571428571428571,2.1714285714285713,7.314285714285714,2.4571428571428573,1.4,0.2,1.6857142857142857,0.5816857440166493,0.05823016964695094,0.6599851521900519,0.49108399812294695,0.0165310407639373,0.331299859221023,5.057142857142857,0.30665610142630745,0.521598272138229,0.47455295735900965,0.24621733149931224,69.34285714285714,62.31428571428572,0.3081155433287483,0.22512608895002292,74.4,60.885714285714286,0.5763747454175153,0.24120131393711872,0.18348193336461754
P33a3ea1e89,2013,36,0.6944444444444444,1.3611111111111112,3.4444444444444446,8.555555555555555,0.5277777777777778,0.75,12.25,0.6388888888888888,2.4722222222222223,0.6388888888888888,0.8888888888888888,0.8888888888888888,0.08333333333333333,2.111111111111111,0.5158415841584159,0.059726027397260274,0.6527777777777778,0.5129291127953634,0.014298975809061976,0.2982612572447615,12.416666666666666,0.36607142857142855,0.5104808877928483,0.4986301369863014,0.40328767123287673,64.52777777777777,50.69444444444444,0.3293150684931507,0.38794520547945205,76.94444444444444,62.30555555555556,0.596045197740113,0.3566651805617477,0.18724921979491752
Pe666c9e1f4,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P8bea6ece5d,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0a16bf5dcd,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pca83b848d1,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P25150e1302,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paec8fae19e,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4d044e6517,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5a43e18763,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P122cdb8b56,2017,27,0.7777777777777778,1.6666666666666667,0.0,0.037037037037037035,0.6296296296296297,1.2592592592592593,2.185185185185185,0.5555555555555556,1.9259259259259258,1.0,0.9259259259259259,0.14814814814814814,0.037037037037037035,1.4814814814814814,0.6532921810699589,0.06991404011461318,0.6996434937611408,0.5445374015748031,0.05685831848024725,0.3449803149606299,16.91176470588235,0.3459227467811159,0.5209424083769634,0.4876790830945559,0.38968481375358166,63.3235294117647,51.3235294117647,0.31174785100286534,0.3616045845272206,80.23529411764706,59.76470588235294,0.4928684627575277,0.3646653543307087,0.20226377952755906
Pfe357344e4,2014,33,2.090909090909091,4.303030303030303,2.6363636363636362,6.666666666666667,2.606060606060606,3.3636363636363638,14.696969696969697,1.9696969696969697,2.4545454545454546,1.2727272727272727,1.1515151515151516,1.2121212121212122,0.42424242424242425,1.878787878787879,,,,,,,,,,,,,,,,,,,,
P332366fd23,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P9c40b5aa37,2014,22,3.090909090909091,6.409090909090909,0.9545454545454546,3.6363636363636362,4.2727272727272725,5.590909090909091,13.318181818181818,0.8181818181818182,3.4545454545454546,3.909090909090909,2.6363636363636362,1.9090909090909092,0.36363636363636365,1.7272727272727273,0.5266030013642565,0.056119402985074625,0.6960690316395014,0.529746835443038,0.04467220857736637,0.3981012658227848,3.6451612903225805,0.2572658772874058,0.48830811554332876,0.48507462686567165,0.3528358208955224,65.90322580645162,54.03225806451613,0.30388059701492537,0.2191044776119403,69.54838709677419,50.96774193548387,0.47956403269754766,0.3594936708860759,0.24050632911392406
Pbe299942e3,2013,32,2.8125,6.21875,2.84375,7.875,3.59375,4.5625,17.75,0.375,2.0625,3.4375,2.40625,1.1875,0.09375,2.0,0.5447058823529412,0.046849757673667204,0.6855670103092784,0.5255214050493963,0.05083104425241186,0.4242590559824369,9.484848484848484,0.3458371454711802,0.5313700384122919,0.4746903607969844,0.27679052234787294,64.27272727272727,56.27272727272727,0.3209477652127087,0.26548196015078085,73.75757575757575,55.21212121212121,0.47058823529411764,0.33095499451152577,0.2332601536772777
Pcc25131c3d,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P83de6de3ec,2014,37,4.1891891891891895,8.108108108108109,1.8918918918918919,4.891891891891892,4.135135135135135,5.864864864864865,18.18918918918919,0.7837837837837838,2.5135135135135136,4.648648648648648,2.8378378378378377,2.0,0.10810810810810811,2.4864864864864864,,,,,,,,,,,,,,,,,,,,
P5c19a79a93,2014,40,3.15,7.025,2.175,5.375,5.175,5.95,18.0,0.95,4.9,4.875,2.85,1.825,0.325,2.1,0.5025746652935118,0.10263275323516287,0.6722185209860093,0.5154949121184089,0.06993489426923444,0.3834412580943571,8.6,0.3040062843676355,0.5170842824601367,0.4455600178491745,0.357429718875502,63.225,56.025,0.3261936635430611,0.23114680946006247,71.825,54.05,0.5424710424710425,0.3427382053654024,0.21137835337650324
P9da0cf7014,2014,36,3.861111111111111,7.833333333333333,2.138888888888889,6.111111111111111,4.555555555555555,5.777777777777778,18.694444444444443,0.7222222222222222,2.8055555555555554,2.4722222222222223,2.111111111111111,0.6944444444444444,1.0277777777777777,2.138888888888889,0.5091693635382956,0.08638874937217479,0.7244897959183674,0.502685546875,0.04110844993878704,0.416015625,10.513513513513514,0.39825119236883944,0.456865127582017,0.46157709693621296,0.316926167754897,61.7027027027027,53.810810810810814,0.2792566549472627,0.20040180813661476,72.21621621621621,55.351351351351354,0.48120300751879697,0.30810546875,0.189453125
P96c6ba4e0f,2014,37,2.135135135135135,4.324324324324325,1.2972972972972974,3.4594594594594597,1.2702702702702702,1.837837837837838,9.432432432432432,0.4864864864864865,2.054054054054054,1.7837837837837838,1.135135135135135,0.8918918918918919,0.16216216216216217,1.972972972972973,0.5927306616961789,0.052781740370898715,0.7137433561123766,0.5407559198542805,0.042182453377818285,0.3820582877959927,10.783783783783784,0.2977346278317152,0.566815144766147,0.4985734664764622,0.3566333808844508,70.37837837837837,56.83783783783784,0.41559676652401334,0.25154541131716596,81.16216216216216,59.351351351351354,0.6446124763705104,0.27459016393442626,0.1725865209471767
Pea7725adea,2014,34,3.4705882352941178,8.088235294117647,0.8823529411764706,2.5,3.3529411764705883,4.382352941176471,12.941176470588236,0.7941176470588235,2.588235294117647,5.529411764705882,1.7058823529411764,2.1176470588235294,0.17647058823529413,2.0294117647058822,0.4908424908424908,0.1024565608148592,0.6854545454545454,0.4818473037907101,0.0016196225444548573,0.3817405232247731,8.794117647058824,0.38054607508532423,0.6394160583941606,0.48022768124625526,0.36668663870581186,59.1764705882353,49.088235294117645,0.4050329538645896,0.2720191731575794,67.97058823529412,55.088235294117645,0.5969162995594713,0.26962092899092366,0.16337426588360918
Pf596e595fa,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pb59be03b24,2014,34,3.9705882352941178,7.5588235294117645,1.6176470588235294,4.264705882352941,4.382352941176471,5.705882352941177,17.176470588235293,1.0588235294117647,4.205882352941177,2.911764705882353,1.6176470588235294,1.0,1.0294117647058822,2.5294117647058822,0.5155902004454342,0.08175779253960143,0.68046875,0.524214322514168,0.06100532915698864,0.4966512107161257,10.676470588235293,0.280168776371308,0.4656679151061174,0.46320899335717935,0.41032192130812467,69.55882352941177,57.55882352941177,0.32958610117526826,0.24731732243229432,80.23529411764706,57.088235294117645,0.5371900826446281,0.3379701184956208,0.18341061308603812
P7f1d080745,2014,32,6.40625,12.0,0.4375,1.6875,5.21875,8.84375,19.34375,2.4375,3.8125,5.75,3.78125,2.34375,0.5625,2.4375,0.4779874213836478,0.07092198581560284,0.6773927392739274,0.521622934888241,0.022636106114178156,0.4329446064139942,5.0588235294117645,0.374900714853058,0.4542372881355932,0.4989868287740628,0.439209726443769,75.67647058823529,58.05882352941177,0.30192502532928067,0.23404255319148937,80.73529411764706,60.529411764705884,0.5216450216450217,0.3138969873663751,0.22157434402332363
Pb8a773b356,2014,34,5.352941176470588,10.911764705882353,0.5588235294117647,1.4411764705882353,4.617647058823529,6.911764705882353,17.0,0.4411764705882353,2.235294117647059,4.176470588235294,2.6176470588235294,1.3235294117647058,0.23529411764705882,2.1176470588235294,0.571921749136939,0.05240410588870881,0.7134302822925578,0.5167567567567568,0.023239738928555853,0.41621621621621624,3.7058823529411766,0.34052111410601976,0.6135508155583438,0.49351701782820095,0.39546191247974066,68.11764705882354,54.44117647058823,0.3571042679632631,0.20583468395461912,71.82352941176471,54.411764705882355,0.5144356955380578,0.2702702702702703,0.22756756756756757
P6cee28a4f3,2014,35,5.057142857142857,10.114285714285714,0.9142857142857143,3.257142857142857,4.628571428571429,5.571428571428571,17.485714285714284,0.8,3.0285714285714285,3.3714285714285714,2.657142857142857,1.0857142857142856,0.17142857142857143,2.1714285714285713,0.4308252427184466,0.05668821481849826,0.693069306930693,0.5121816168327796,0.03430991121368465,0.5249169435215947,3.2,0.34692028985507245,0.5222088835534213,0.477871705619095,0.3774241670810542,69.74285714285715,57.457142857142856,0.3838886126305321,0.1839880656389856,72.94285714285714,51.6,0.4756756756756757,0.32502768549280175,0.24473975636766335
Pc0fff42784,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P24fc987f38,2014,36,4.638888888888889,8.805555555555555,1.1666666666666667,3.8333333333333335,4.277777777777778,5.083333333333333,17.055555555555557,2.388888888888889,4.694444444444445,1.5833333333333333,2.3055555555555554,1.1388888888888888,2.7777777777777777,2.2222222222222223,0.48115577889447236,0.11218274111675126,0.6754658385093167,0.4741883980840873,0.035609717881041614,0.3613624268227781,5.111111111111111,0.33784928027095684,0.4794344473007712,0.4385786802030457,0.2862944162436548,58.416666666666664,54.72222222222222,0.30609137055837565,0.19289340101522842,63.52777777777778,52.19444444444444,0.4421052631578947,0.32623736029803085,0.21341138903672166
Pb51c66667f,2014,38,3.763157894736842,8.0,1.631578947368421,4.447368421052632,3.8421052631578947,4.921052631578948,16.263157894736842,0.8157894736842105,3.236842105263158,2.8157894736842106,1.6842105263157894,1.131578947368421,0.6578947368421053,2.0,0.5763052208835341,0.0847623713865752,0.7272727272727273,0.5174363807728558,0.0948494135999014,0.40999057492931196,14.31578947368421,0.36413469068128423,0.44716494845360827,0.4225869671729544,0.3419892209701127,58.55263157894737,53.71052631578947,0.26506614404703577,0.23076923076923078,72.86842105263158,55.8421052631579,0.4734607218683652,0.264373232799246,0.1823751178133836
