pid,sc_athleticism,sc_size,sc_defense,sc_strength,sc_quickness,sc_leadership,sc_jumpshot,sc_nbaready,sc_potential,sc_intangibles,sc_ballhandling,sc_passing,sc_rebounding,sc_postskills,sc_overall,sc_intang_lead,sc_kw_injury,sc_kw_upside,sc_kw_motor,sc_kw_character,sc_kw_shooting_concern,sc_kw_nba_ready,sc_words_strengths,sc_words_weaknesses
P3f927eeca6,9.0,9.0,8.0,7.0,8.0,8.0,8.0,7.0,9.0,8.0,,,7.0,7.0,95.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,189.0,67.0
P4d2e34ba12,9.0,9.0,8.0,7.0,8.0,7.0,9.0,8.0,9.0,8.0,8.0,7.0,,,97.0,7.5,0.0,0.0,1.0,0.0,3.0,0.0,277.0,124.0
Pca1e2194fa,6.0,9.0,7.0,7.0,7.0,9.0,6.0,7.0,8.0,9.0,8.0,10.0,,,93.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,191.0,78.0
P400aecdd2c,8.0,9.0,9.0,6.0,9.0,7.0,7.0,8.0,8.0,7.0,,,8.0,7.0,93.0,7.0,0.0,1.0,0.0,0.0,2.0,0.0,220.0,225.0
P089ae8ca96,9.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,9.0,8.0,8.0,7.0,,,94.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,144.0,80.0
P47044d9385,8.0,8.0,7.0,9.0,8.0,7.0,6.0,8.0,9.0,6.0,9.0,9.0,,,94.0,6.5,0.0,0.0,0.0,2.0,0.0,0.0,182.0,169.0
Pbc5d4fc393,8.0,8.0,7.0,7.0,9.0,7.0,8.0,8.0,8.0,8.0,,,7.0,8.0,93.0,7.5,0.0,2.0,0.0,1.0,2.0,0.0,252.0,206.0
Pcfae2f19b7,8.0,9.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,,,8.0,7.0,92.0,7.0,0.0,1.0,0.0,3.0,2.0,0.0,403.0,376.0
Pc2a67f2add,7.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,9.0,,,7.0,8.0,93.0,8.5,0.0,1.0,2.0,0.0,0.0,0.0,300.0,237.0
Pefaae49c8b,6.0,8.0,7.0,8.0,7.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,,,90.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,149.0,73.0
P83b3d780d7,7.0,8.0,7.0,9.0,6.0,8.0,8.0,8.0,8.0,8.0,,,9.0,9.0,95.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,201.0
Pa3f9e715ae,8.0,10.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,6.0,,,8.0,7.0,90.0,6.0,0.0,2.0,0.0,1.0,1.0,0.0,229.0,387.0
P6d4d3ba13b,7.0,7.0,7.0,8.0,7.0,8.0,10.0,8.0,7.0,8.0,8.0,7.0,,,92.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,358.0,227.0
P31e884be2b,,,,,,,,,,,,,,,,,,,,,,,,
P52c65c114a,9.0,9.0,8.0,8.0,8.0,7.0,6.0,6.0,8.0,7.0,7.0,9.0,,,92.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,133.0,80.0
P4bc4764e2a,,,,,,,,,,,,,,,,,,,,,,,,
P8d6fb61ea0,9.0,9.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,,,8.0,8.0,94.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,329.0,236.0
Pd2430f6dfc,9.0,10.0,7.0,7.0,9.0,6.0,7.0,8.0,9.0,7.0,,,7.0,6.0,92.0,6.5,0.0,1.0,0.0,0.0,2.0,0.0,150.0,124.0
P838aeb9cb6,9.0,8.0,7.0,8.0,9.0,8.0,7.0,6.0,8.0,8.0,8.0,7.0,,,93.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,180.0,61.0
Pc6c9992e46,7.0,8.0,8.0,9.0,6.0,8.0,7.0,8.0,6.0,7.0,,,8.0,7.0,89.0,7.5,0.0,1.0,0.0,0.0,3.0,0.0,155.0,115.0
Pb172e7dcfc,9.0,8.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,7.0,6.0,,,92.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,491.0,180.0
Pc0b16a51f2,8.0,9.0,8.0,7.0,7.0,7.0,7.0,6.0,8.0,7.0,7.0,8.0,,,89.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,74.0
P86f7665380,,,,,,,,,,,,,,,,,,,,,,,,
P0267b55e6b,8.0,6.0,7.0,8.0,7.0,8.0,7.0,7.0,6.0,7.0,,,8.0,6.0,85.0,7.5,0.0,1.0,1.0,0.0,0.0,0.0,298.0,243.0
Pa548aa166c,6.0,6.0,7.0,8.0,6.0,9.0,8.0,8.0,6.0,9.0,,,8.0,8.0,89.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,146.0,74.0
Pf2c709b50b,,,,,,,,,,,,,,,,,,,,,,,,
Pff7518dc75,9.0,6.0,8.0,7.0,8.0,7.0,6.0,7.0,7.0,7.0,,,7.0,7.0,86.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,179.0,101.0
P41b1bb4705,7.0,9.0,7.0,6.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,,,89.0,7.5,3.0,0.0,0.0,0.0,4.0,0.0,153.0,140.0
P319cf0c2e0,8.0,8.0,7.0,7.0,7.0,7.0,9.0,7.0,8.0,8.0,7.0,7.0,,,90.0,7.5,2.0,2.0,0.0,0.0,0.0,0.0,210.0,215.0
P798e5b71ce,8.0,8.0,7.0,5.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,,,89.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,298.0,243.0
Pd9273beb4e,9.0,7.0,8.0,7.0,8.0,6.0,8.0,7.0,7.0,6.0,7.0,6.0,,,86.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,200.0,134.0
P47e358160b,7.0,7.0,7.0,7.0,7.0,8.0,9.0,8.0,7.0,9.0,8.0,8.0,,,92.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,231.0,141.0
P1ba89514b1,,,,,,,,,,,,,,,,,,,,,,,,
P4b46fb5c89,7.0,7.0,7.0,6.0,7.0,8.0,9.0,8.0,6.0,8.0,8.0,7.0,,,88.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,154.0,110.0
Pbfcceae701,,,,,,,,,,,,,,,,,,,,,,,,
Pc8a80657b3,,,,,,,,,,,,,,,,,,,,,,,,
P337fb06bb7,7.0,8.0,7.0,7.0,8.0,7.0,9.0,8.0,7.0,7.0,8.0,7.0,,,90.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,87.0
P404f9fdfb6,7.0,8.0,6.0,7.0,6.0,9.0,8.0,8.0,7.0,8.0,8.0,7.0,,,89.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,121.0,71.0
Paa36360f59,,,,,,,,,,,,,,,,,,,,,,,,
Pbf890a872a,9.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,9.0,8.0,6.0,7.0,,,91.0,7.5,0.0,1.0,0.0,0.0,1.0,0.0,135.0,93.0
Pf3fb310df6,,,,,,,,,,,,,,,,,,,,,,,,
P0dca4f55c4,7.0,8.0,8.0,7.0,8.0,7.0,7.0,8.0,7.0,7.0,,,8.0,7.0,89.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,119.0,32.0
P8e2f7481af,8.0,8.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,,,86.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,50.0
P2db62bcb6f,8.0,6.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,7.0,7.0,7.0,,,87.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,188.0,61.0
P2cdeb4bf00,,,,,,,,,,,,,,,,,,,,,,,,
P711641b36d,6.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0,8.0,,,7.0,8.0,89.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,131.0,129.0
P0074b51801,,,,,,,,,,,,,,,,,,,,,,,,
P1edb3aa5e4,7.0,6.0,6.0,7.0,10.0,7.0,8.0,7.0,8.0,7.0,8.0,6.0,,,87.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,180.0
P289650de8a,,,,,,,,,,,,,,,,,,,,,,,,
P909613bae5,8.0,6.0,6.0,9.0,5.0,8.0,8.0,8.0,8.0,7.0,,,8.0,7.0,88.0,7.5,0.0,0.0,0.0,0.0,1.0,0.0,179.0,132.0
Pc6095e56a1,,,,,,,,,,,,,,,,,,,,,,,,
P0c0603520c,,,,,,,,,,,,,,,,,,,,,,,,
P10bdb64d5d,8.0,9.0,8.0,5.0,8.0,7.0,8.0,6.0,8.0,8.0,8.0,8.0,,,91.0,7.5,0.0,1.0,0.0,0.0,0.0,0.0,136.0,85.0
P5ed74be24f,,,,,,,,,,,,,,,,,,,,,,,,
Pbe0e1f0064,7.0,7.0,8.0,8.0,9.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,,,89.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,246.0,290.0
Pae1e3e2903,6.0,6.0,7.0,7.0,8.0,8.0,9.0,8.0,7.0,7.0,8.0,7.0,,,88.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,183.0,248.0
P093d3a11ad,6.0,7.0,8.0,8.0,6.0,9.0,7.0,8.0,6.0,8.0,,,9.0,8.0,90.0,8.5,0.0,1.0,0.0,0.0,1.0,0.0,183.0,93.0
Pded0fedf79,6.0,6.0,7.0,7.0,7.0,8.0,7.0,8.0,6.0,7.0,8.0,9.0,,,86.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,137.0,101.0
P9926013d5a,6.0,7.0,6.0,7.0,7.0,8.0,8.0,7.0,6.0,9.0,7.0,7.0,,,85.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,241.0,160.0
Pee7c22ed91,,,,,,,,,,,,,,,,,,,,,,,,
Pfa75ae8d76,7.0,9.0,7.0,6.0,7.0,7.0,7.0,8.0,6.0,7.0,8.0,7.0,,,86.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,223.0,191.0
P64210277c7,,,,,,,,,,,,,,,,,,,,,,,,
P416dc6431a,,,,,,,,,,,,,,,,,,,,,,,,
Pf37ef86b30,,,,,,,,,,,,,,,,,,,,,,,,
Pf0384da7bc,8.0,9.0,8.0,7.0,7.0,6.0,8.0,7.0,7.0,7.0,,,7.0,7.0,88.0,6.5,0.0,0.0,0.0,1.0,1.0,0.0,118.0,76.0
P8ea6b00194,,,,,,,,,,,,,,,,,,,,,,,,
P9fd176d178,,,,,,,,,,,,,,,,,,,,,,,,
P337ea84d5c,8.0,8.0,7.0,6.0,8.0,7.0,8.0,6.0,8.0,8.0,8.0,7.0,,,89.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,92.0,144.0
Pd7b7b2dd0a,,,,,,,,,,,,,,,,,,,,,,,,
P46ea49196b,,,,,,,,,,,,,,,,,,,,,,,,
P91c52ea937,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,6.0,8.0,7.0,,,86.0,6.5,0.0,0.0,0.0,3.0,0.0,0.0,176.0,115.0
P2561e38a80,,,,,,,,,,,,,,,,,,,,,,,,
P3fe42ad9e3,,,,,,,,,,,,,,,,,,,,,,,,
P14fdb083b4,,,,,,,,,,,,,,,,,,,,,,,,
P84b7d3abc9,8.0,9.0,7.0,8.0,6.0,5.0,8.0,6.0,8.0,5.0,,,8.0,8.0,86.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,105.0
Pfbbf8d1dd2,,,,,,,,,,,,,,,,,,,,,,,,
P00193b3ed9,9.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,,,8.0,7.0,94.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,397.0,162.0
Pca1c024cab,10.0,8.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,6.0,6.0,,,93.0,7.5,0.0,1.0,0.0,0.0,2.0,0.0,124.0,69.0
Pf7f191defd,8.0,9.0,8.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,7.0,7.0,,,96.0,8.5,3.0,0.0,0.0,0.0,2.0,0.0,286.0,221.0
P84101ffd6c,9.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,,,8.0,8.0,96.0,8.5,1.0,1.0,0.0,2.0,0.0,1.0,380.0,263.0
Pde25a111c0,8.0,10.0,8.0,8.0,8.0,7.0,8.0,8.0,9.0,8.0,,,7.0,7.0,96.0,7.5,3.0,1.0,0.0,1.0,0.0,0.0,215.0,181.0
P854bff0ae3,10.0,9.0,10.0,6.0,9.0,7.0,6.0,7.0,10.0,7.0,,,9.0,6.0,96.0,7.0,6.0,1.0,0.0,0.0,2.0,1.0,413.0,333.0
P3ede0fa0b1,10.0,8.0,7.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,7.0,7.0,,,97.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,124.0,127.0
P6a23d47737,8.0,8.0,7.0,7.0,8.0,7.0,9.0,8.0,9.0,8.0,7.0,7.0,,,93.0,7.5,0.0,0.0,0.0,0.0,1.0,0.0,239.0,167.0
P6258e82584,8.0,6.0,7.0,8.0,8.0,9.0,9.0,8.0,7.0,9.0,8.0,7.0,,,94.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,296.0,288.0
P3cb5a9e68b,7.0,8.0,6.0,7.0,8.0,8.0,9.0,8.0,7.0,9.0,9.0,7.0,,,93.0,8.5,0.0,0.0,1.0,0.0,2.0,0.0,246.0,185.0
P398088f587,8.0,9.0,8.0,7.0,7.0,7.0,6.0,8.0,7.0,7.0,8.0,9.0,,,91.0,7.0,0.0,2.0,0.0,1.0,1.0,0.0,165.0,245.0
P84dee8d837,8.0,9.0,8.0,8.0,8.0,7.0,7.0,6.0,8.0,7.0,,,9.0,7.0,92.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,212.0,104.0
P1100d011d0,7.0,9.0,7.0,7.0,7.0,7.0,9.0,9.0,7.0,8.0,,,7.0,9.0,93.0,7.5,0.0,1.0,1.0,0.0,0.0,2.0,335.0,154.0
P93a13b19c2,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,7.0,7.0,,,93.0,7.5,1.0,0.0,0.0,0.0,1.0,0.0,192.0,239.0
P2ad610b277,8.0,9.0,7.0,7.0,8.0,7.0,7.0,6.0,9.0,8.0,8.0,8.0,,,92.0,7.5,0.0,5.0,0.0,0.0,3.0,0.0,274.0,259.0
P9702e35c0a,9.0,10.0,7.0,7.0,9.0,6.0,7.0,8.0,9.0,7.0,,,8.0,7.0,94.0,6.5,0.0,1.0,0.0,1.0,0.0,0.0,190.0,276.0
P9dbf445dc5,,,,,,,,,,,,,,,,,,,,,,,,
P36f801ddc1,9.0,6.0,6.0,6.0,9.0,9.0,8.0,8.0,7.0,8.0,8.0,8.0,,,92.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,272.0,164.0
P824176de50,7.0,8.0,7.0,6.0,7.0,8.0,9.0,8.0,7.0,8.0,7.0,8.0,,,90.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,118.0,121.0
Pdbcc4b2801,8.0,8.0,8.0,6.0,8.0,6.0,9.0,8.0,8.0,8.0,8.0,7.0,,,92.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,246.0,197.0
P17a4a5cfae,7.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,6.0,7.0,,,8.0,7.0,91.0,7.5,1.0,1.0,0.0,0.0,0.0,0.0,191.0,169.0
P31b4a243f7,9.0,9.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,,,8.0,7.0,92.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,123.0,99.0
P24a562f4ba,7.0,7.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,,,89.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0,160.0,163.0
Pf825457ab4,8.0,8.0,7.0,7.0,6.0,8.0,9.0,8.0,7.0,8.0,7.0,7.0,,,90.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,207.0,145.0
Pccb83c9fcb,8.0,8.0,7.0,6.0,7.0,7.0,9.0,8.0,8.0,7.0,6.0,7.0,,,88.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,185.0,259.0
P70aaa5fb09,9.0,7.0,8.0,7.0,8.0,7.0,6.0,6.0,7.0,8.0,,,9.0,7.0,89.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,145.0,136.0
Pb18185e9fe,7.0,10.0,8.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,,,8.0,7.0,91.0,7.0,0.0,1.0,0.0,0.0,5.0,0.0,203.0,189.0
Pa33d5803eb,9.0,8.0,7.0,7.0,9.0,7.0,6.0,6.0,9.0,7.0,8.0,6.0,,,89.0,7.0,0.0,5.0,0.0,1.0,2.0,0.0,276.0,419.0
P8aa2e06ade,8.0,8.0,7.0,8.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,6.0,,,88.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,129.0,116.0
Pcad0645e5a,8.0,8.0,7.0,7.0,7.0,6.0,9.0,8.0,7.0,7.0,7.0,8.0,,,89.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,200.0,293.0
P56b91ee390,,,,,,,,,,,,,,,,,,,,,,,,
P467b7b3f59,8.0,8.0,9.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0,6.0,,,89.0,7.5,0.0,0.0,0.0,0.0,1.0,0.0,160.0,131.0
P5d0988f1e1,7.0,7.0,7.0,9.0,8.0,8.0,9.0,8.0,6.0,7.0,8.0,7.0,,,91.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,117.0,91.0
P488064c36d,8.0,8.0,7.0,7.0,7.0,6.0,9.0,8.0,7.0,6.0,8.0,7.0,,,88.0,6.0,0.0,0.0,0.0,4.0,1.0,0.0,188.0,230.0
Pf209014384,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,,,90.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,79.0
Pd6905b8ed2,,,,,,,,,,,,,,,,,,,,,,,,
P622332ff90,6.0,8.0,6.0,6.0,7.0,8.0,8.0,9.0,7.0,8.0,10.0,9.0,,,92.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,195.0,157.0
Pef94ae3f83,7.0,9.0,9.0,7.0,7.0,6.0,7.0,8.0,7.0,7.0,,,8.0,8.0,90.0,6.5,0.0,1.0,0.0,0.0,0.0,0.0,136.0,203.0
Pf1323eea4d,,,,,,,,,,,,,,,,,,,,,,,,
Pfb1f867cde,9.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,6.0,7.0,7.0,,,89.0,6.5,0.0,0.0,0.0,1.0,3.0,0.0,261.0,282.0
Pd2b56a96a1,8.0,5.0,6.0,8.0,9.0,8.0,8.0,7.0,6.0,7.0,9.0,8.0,,,89.0,7.5,1.0,0.0,0.0,0.0,0.0,0.0,220.0,139.0
Pea46ee56c1,8.0,8.0,7.0,6.0,8.0,6.0,8.0,6.0,8.0,6.0,9.0,8.0,,,88.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,185.0,172.0
P36eaf9779b,7.0,8.0,7.0,6.0,7.0,7.0,8.0,8.0,7.0,8.0,,,7.0,8.0,88.0,7.5,0.0,0.0,0.0,0.0,1.0,1.0,84.0,128.0
P70fe638043,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,,,89.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,202.0
Pa9d4084dfb,,,,,,,,,,,,,,,,,,,,,,,,
P15f2c20d7d,6.0,8.0,6.0,6.0,6.0,8.0,9.0,8.0,7.0,8.0,,,7.0,8.0,87.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,177.0
Pb10604e423,,,,,,,,,,,,,,,,,,,,,,,,
P5f6276e4dd,9.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0,,,90.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,248.0,129.0
P45b94f1aab,8.0,9.0,7.0,6.0,8.0,7.0,7.0,8.0,7.0,7.0,8.0,8.0,,,90.0,7.0,0.0,1.0,0.0,0.0,3.0,0.0,241.0,238.0
Pa0a2c9503f,,,,,,,,,,,,,,,,,,,,,,,,
P5e50445e82,8.0,6.0,6.0,6.0,8.0,8.0,7.0,8.0,6.0,8.0,8.0,7.0,,,86.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,156.0,140.0
P74a501a7bb,6.0,7.0,8.0,6.0,7.0,7.0,9.0,9.0,7.0,8.0,7.0,8.0,,,89.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,213.0,77.0
P55c8e33d89,,,,,,,,,,,,,,,,,,,,,,,,
Pd44ef7a78e,7.0,8.0,8.0,9.0,7.0,7.0,5.0,8.0,6.0,6.0,,,7.0,7.0,85.0,6.5,0.0,0.0,1.0,0.0,2.0,0.0,157.0,213.0
P8ec07e793f,,,,,,,,,,,,,,,,,,,,,,,,
P310fe8e32c,8.0,8.0,7.0,7.0,7.0,7.0,9.0,8.0,7.0,7.0,7.0,7.0,,,89.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,257.0,207.0
P8d17fbd48e,,,,,,,,,,,,,,,,,,,,,,,,
P58c3f134a2,9.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,6.0,,,8.0,6.0,90.0,6.5,0.0,0.0,0.0,0.0,1.0,0.0,177.0,139.0
Pd6736ed788,,,,,,,,,,,,,,,,,,,,,,,,
P01a00a5983,,,,,,,,,,,,,,,,,,,,,,,,
P26312e5087,,,,,,,,,,,,,,,,,,,,,,,,
Pecca0a47dd,8.0,8.0,8.0,8.0,8.0,6.0,7.0,6.0,8.0,6.0,,,8.0,6.0,87.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,176.0,192.0
P85abb7e5de,,,,,,,,,,,,,,,,,,,,,,,,
P83fd4822e5,8.0,9.0,6.0,7.0,8.0,7.0,9.0,8.0,6.0,7.0,,,6.0,7.0,88.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,151.0,141.0
Pf22b67943e,,,,,,,,,,,,,,,,,,,,,,,,
P591a253b3e,7.0,6.0,6.0,7.0,8.0,7.0,8.0,7.0,6.0,7.0,8.0,8.0,,,85.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,62.0
P1497c83aba,9.0,7.0,7.0,9.0,7.0,7.0,6.0,7.0,8.0,7.0,7.0,6.0,,,87.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,181.0,178.0
P05c9e8e43e,,,,,,,,,,,,,,,,,,,,,,,,
P7d52184fb7,,,,,,,,,,,,,,,,,,,,,,,,
P15c3bdbcba,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,75.0,39.0
Pe364fefd34,,,,,,,,,,,,,,,,,,,,,,,,
Paf55ace901,6.0,9.0,7.0,8.0,7.0,6.0,8.0,7.0,8.0,6.0,,,7.0,8.0,87.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,282.0,177.0
P45450124ed,,,,,,,,,,,,,,,,,,,,,,,,
P38145d33eb,9.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,6.0,7.0,,,7.0,7.0,87.0,7.0,0.0,1.0,0.0,0.0,4.0,0.0,186.0,249.0
P8d3cc27d9f,6.0,6.0,6.0,6.0,7.0,8.0,10.0,8.0,6.0,8.0,7.0,7.0,,,85.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,156.0,179.0
P2100fc35c8,7.0,9.0,6.0,8.0,7.0,7.0,6.0,8.0,6.0,8.0,,,8.0,7.0,87.0,7.5,0.0,0.0,0.0,1.0,1.0,0.0,123.0,154.0
Pe8dc26218f,,,,,,,,,,,,,,,,,,,,,,,,
P33a3ea1e89,,,,,,,,,,,,,,,,,,,,,,,,
Pbe299942e3,8.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,6.0,7.0,7.0,7.0,,,86.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,264.0,156.0
Pcc25131c3d,9.0,8.0,7.0,7.0,8.0,6.0,8.0,7.0,8.0,6.0,7.0,6.0,,,87.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,204.0,201.0
P73a117bd09,,,,,,,,,,,,,,,,,,,,,,,,
Pebbd613418,6.0,7.0,6.0,7.0,6.0,9.0,9.0,8.0,6.0,7.0,7.0,8.0,,,86.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,106.0
Pc1b5416459,,,,,,,,,,,,,,,,,,,,,,,,
P4c0b663d25,8.0,8.0,7.0,7.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,,,85.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,97.0
P19dba9c1fd,,,,,,,,,,,,,,,,,,,,,,,,
P607c704c53,6.0,7.0,7.0,7.0,7.0,8.0,9.0,8.0,7.0,8.0,,,7.0,8.0,89.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,179.0,157.0
P93861fcc04,,,,,,,,,,,,,,,,,,,,,,,,
Pf1615243ab,8.0,8.0,7.0,6.0,9.0,7.0,7.0,6.0,8.0,6.0,8.0,8.0,,,88.0,6.5,0.0,0.0,0.0,1.0,3.0,0.0,146.0,222.0
Pb5f5bff7e1,,,,,,,,,,,,,,,,,,,,,,,,
P6a5ab4372a,,,,,,,,,,,,,,,,,,,,,,,,
P7d1e9516ee,,,,,,,,,,,,,,,,,,,,,,,,
Pdb1689c286,10.0,9.0,8.0,7.0,9.0,7.0,8.0,8.0,10.0,8.0,8.0,7.0,,,99.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,340.0,316.0
P23f1ba707f,8.0,9.0,6.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,,,8.0,8.0,100.0,8.5,1.0,0.0,2.0,0.0,1.0,2.0,573.0,327.0
P2171d2817b,9.0,10.0,9.0,8.0,8.0,7.0,8.0,7.0,10.0,8.0,,,8.0,8.0,100.0,7.5,0.0,1.0,0.0,0.0,0.0,0.0,265.0,219.0
P11fb43c4ea,9.0,8.0,9.0,7.0,7.0,8.0,6.0,7.0,8.0,9.0,,,7.0,6.0,91.0,8.5,1.0,0.0,0.0,0.0,1.0,0.0,171.0,267.0
Pc9a1f10582,8.0,9.0,8.0,7.0,9.0,8.0,7.0,6.0,9.0,8.0,8.0,8.0,,,95.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,143.0,84.0
P1044a073cf,7.0,8.0,7.0,9.0,7.0,9.0,7.0,8.0,8.0,9.0,8.0,9.0,,,96.0,9.0,1.0,0.0,0.0,2.0,7.0,0.0,402.0,388.0
P1dca1ecf2b,9.0,8.0,7.0,8.0,8.0,7.0,9.0,8.0,9.0,7.0,,,8.0,8.0,96.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,63.0,77.0
P12d1ca8d35,7.0,8.0,7.0,7.0,7.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,,,92.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,188.0
P0a4bbd8b0a,8.0,9.0,8.0,8.0,8.0,7.0,7.0,6.0,9.0,8.0,,,8.0,8.0,94.0,7.5,0.0,1.0,0.0,0.0,0.0,0.0,113.0,61.0
