pid,dvs_impact_resid_cons,dvs_length_pc1,dvs_impact_pct,dvs_cohort_offset_d,dvs_tall,dvs_athl_pc1,dvs_cons_hype_resid,gls_stl40,gls_t100_spg,gls_ast40,gls_close_d_gmsc40,gls_close_d_ts,gls_late_d_ast40,gls_ncaa_d_stl40,gls_d100_efg,gls_pase_neg,gls_ncaa_d_tov40,scs_intangibles,scs_athleticism,scs_leadership,scs_defense,scs_nbaready,tcs_first_bpm,tcs_seasons_span,tcs_age_at_season,tcs_pct_age_bpm,tcs_pct_age_stl,tcs_conf_tourn_wins,tcs_bpm_first_to_last,tcs_pct_age_obpm,tcs_bpm_share,tcs_champion,wts_years_hs_to_draft,wts_hs_track,wts_hs_football,wts_transferred,wts_hs_multisport,nb_tc_first_bpm,nb_gl2_stl40,nb_gl2_t100_spg,nb_tc_seasons_span,nb_gl2_ast40,nb_sc_intangibles,nb_tc_age_at_season,nb_dv_impact_resid_cons,nb_gl2_close_d_gmsc40,nb_gl2_close_d_ts,nb_dv_length_pc1,nb_gl2_late_d_ast40,nb_gl2_ncaa_d_stl40,nb_gl2_d100_efg,nb_tc_pct_age_bpm,nb_dv_impact_pct,nb_tc_pct_age_stl,nb_sc_intang_lead,nb_gl2_pase_neg,nb_gl2_ncaa_d_tov40,nb_wt_years_hs_to_draft,nb_gl2_d100_gmsc40,nb_gl2_g_all,nb_wt_hs_track,nb_gl2_t50_fg
Pcdba4ddbae,,,0.1791044776119403,,1.0,,,0.6237,0.545,0.8732,-0.4105,-0.04014,-0.7442,,-0.02177,,,,,,,,1.89209,2.0,22.2533,0.743569,0.0755627,2.0,1.79925,0.425241,0.195617,0.0,6.0,0.0,0.0,1.0,0.0,1.89209,0.6237,0.545,2.0,0.8732,,22.2533,,-0.4105,-0.04014,,-0.7442,,-0.02177,0.743569,0.1791044776119403,0.0755627,,,,6.0,-1.8365,32.0,0.0,0.42857
P9c4bb7f4c2,0.7890998109909884,-1.471837173723464,0.6417910447761194,,0.0,,0.8176467283833637,2.0333,2.0,4.5841,2.0586,0.01377,-0.8718,,-0.01206,,,8.0,7.0,8.0,7.0,8.0,0.82819,3.0,21.2512,0.96841,0.947712,1.0,7.06323,0.953159,0.430139,0.0,3.0,0.0,0.0,0.0,0.0,0.82819,2.0333,2.0,3.0,4.5841,8.0,21.2512,0.7890998109909884,2.0586,0.01377,-1.471837173723464,-0.8718,,-0.01206,0.96841,0.6417910447761194,0.947712,8.0,,,3.0,-1.2924,30.0,0.0,0.41667
P06e60a886f,,,0.3134328358208955,,1.0,,,0.7248,0.476,1.8573,-1.0599,-0.06996,-0.3673,-0.0246,0.00543,0.0,3.2412,,,,,,4.4356,2.0,22.2533,0.833601,0.149518,1.0,0.50277,0.238746,0.150578,0.0,5.0,0.0,0.0,0.0,0.0,4.4356,0.7248,0.476,2.0,1.8573,,22.2533,,-1.0599,-0.06996,,-0.3673,-0.0246,0.00543,0.833601,0.3134328358208955,0.149518,,0.0,3.2412,5.0,-2.0388,35.0,0.0,0.46667
Pc42b84faf5,,,0.7631578947368421,,0.0,,,,,,,,,,,,,,,,,,3.91853,2.0,22.2533,0.981511,0.847267,1.0,4.90691,0.970257,0.231791,0.0,6.0,0.0,0.0,0.0,0.0,3.91853,,,2.0,,,22.2533,,,,,,,,0.981511,0.7631578947368421,0.847267,,,,6.0,,,0.0,
P8a6c25e945,,,0.2763157894736842,463.0,0.0,,,0.9475,0.625,1.4418,-5.8665,-0.04406,-0.1493,0.1747,-0.01676,0.0,0.0415,7.0,8.0,7.0,7.0,6.0,2.80981,3.0,22.2533,0.850205,0.274966,3.0,1.74566,0.569767,0.0733606,1.0,5.0,0.0,0.0,0.0,0.0,2.80981,0.9475,0.625,3.0,1.4418,7.0,22.2533,,-5.8665,-0.04406,,-0.1493,0.1747,-0.01676,0.850205,0.2763157894736842,0.274966,7.0,0.0,0.0415,5.0,-0.1838,38.0,0.0,0.36923
Pf755f2c0c0,,,0.2631578947368421,463.0,0.0,,,2.246,1.526,3.1016,-1.7783,-0.00457,-1.8816,,-0.00381,-0.5714,,,,,,,9.19955,3.0,22.2533,0.832421,0.936389,0.0,-4.76489,0.768126,0.126733,0.0,5.0,0.0,0.0,0.0,0.0,9.19955,2.246,1.526,3.0,3.1016,,22.2533,,-1.7783,-0.00457,,-1.8816,,-0.00381,0.832421,0.2631578947368421,0.936389,,-0.5714,,5.0,-0.921,31.0,0.0,0.32258
P0074b51801,,,0.0945945945945946,,1.0,,,,,,,,,,,,,,,,,,5.27312,2.0,22.2533,0.636656,0.0297428,1.0,-2.63757,0.778135,0.0453823,0.0,7.0,0.0,0.0,0.0,0.0,5.27312,,,2.0,,,22.2533,,,,,,,,0.636656,0.0945945945945946,0.0297428,,,,7.0,,,0.0,
Pd44ef7a78e,,,0.4430379746835443,,1.0,,,,,,,,,,,,,6.0,7.0,7.0,8.0,8.0,4.19077,3.0,23.2526,0.93662,0.640845,0.0,2.39093,0.866197,0.104281,0.0,8.0,0.0,0.0,0.0,0.0,4.19077,,,3.0,,6.0,23.2526,,,,,,,,0.93662,0.4430379746835443,0.640845,6.5,,,8.0,,,0.0,
Pc6eddeb128,,,0.0657894736842105,463.0,0.0,,,1.6694,1.25,6.8781,3.4556,0.03578,-0.9562,,-0.0016,,,,,,,,1.55271,2.0,20.2519,0.591684,0.690832,0.0,-0.19404,0.604478,0.0690808,0.0,3.0,0.0,0.0,0.0,0.0,1.55271,1.6694,1.25,2.0,6.8781,,20.2519,,3.4556,0.03578,,-0.9562,,-0.0016,0.591684,0.0657894736842105,0.690832,,,,3.0,-0.2377,18.0,0.0,0.34167
Pb035a35ee9,0.0725205523814196,1.7580262395349893,0.8026315789473685,320.0,0.0,0.2246039612133256,-1.329890320078376,1.295,0.857,1.4748,-2.4237,-0.08582,0.291,0.3297,-0.05385,0.0,1.0367,9.0,9.0,8.0,7.0,10.0,3.05677,2.0,19.6441,0.988255,0.54698,2.0,6.17957,0.998322,0.272381,0.0,2.0,0.0,0.0,0.0,0.0,3.05677,1.295,0.857,2.0,1.4748,9.0,19.6441,0.0725205523814196,-2.4237,-0.08582,1.7580262395349893,0.291,0.3297,-0.05385,0.988255,0.8026315789473685,0.54698,8.5,0.0,1.0367,2.0,-1.4435,37.0,0.0,0.53416
P5969d3ea2a,-1.4429290054134931,2.8703170173883388,0.5789473684210527,295.0,1.0,-0.9207516446920468,-1.6753773542444448,,,,,,,,,,,7.0,8.0,7.0,8.0,7.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,7.0,,-1.4429290054134931,,,2.8703170173883388,,,,,0.5789473684210527,,7.0,,,,,,0.0,
Pc8dae45369,1.4114401437441533,1.253212163916068,0.8552631578947368,-118.0,0.0,0.4425437058217016,0.0604758061577408,1.2208,0.913,1.6158,-3.2466,-0.01129,0.1104,-0.7287,0.00952,-0.1935,-1.3035,8.0,8.0,7.0,8.0,7.0,9.62371,1.0,19.8439,0.998322,0.491611,2.0,0.0,0.904362,0.241332,0.0,1.0,0.0,0.0,0.0,0.0,9.62371,1.2208,0.913,1.0,1.6158,8.0,19.8439,1.4114401437441533,-3.2466,-0.01129,1.253212163916068,0.1104,-0.7287,0.00952,0.998322,0.8552631578947368,0.491611,7.5,-0.1935,-1.3035,1.0,-0.386,36.0,0.0,0.55405
Pb5da2dd439,7.940754644192507,,0.986842105263158,,1.0,,-0.4039825480538619,,,,,,,,,,,8.0,8.0,7.0,8.0,6.0,,,,,,,,,,,,,,0.0,,,,,,,8.0,,7.940754644192507,,,,,,,,0.986842105263158,,7.5,,,,,,,
P4ec69893f6,4.185901114791447,,0.9473684210526316,,1.0,,-1.3885294767283094,,,,,,,,,,,8.0,9.0,7.0,8.0,7.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,8.0,,4.185901114791447,,,,,,,,0.9473684210526316,,7.5,,,,,,0.0,
P148aecdd52,1.519126839391987,,0.868421052631579,,1.0,,0.3312091738960983,,,,,,,,,,,6.0,9.0,7.0,10.0,6.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,6.0,,1.519126839391987,,,,,,,,0.868421052631579,,6.5,,,,,,0.0,
P4a7a8900d7,-4.469098040114995,-2.5737564724606816,0.25,146.0,0.0,1.5043300955698804,-1.1957797799101697,0.7337,0.739,4.6662,-3.087,-0.05932,0.7959,0.6752,-0.05114,0.0,0.2477,9.0,8.0,8.0,8.0,7.0,4.38308,1.0,19.1211,0.854027,0.115772,3.0,0.0,0.951342,0.123823,0.0,,0.0,0.0,1.0,0.0,4.38308,0.7337,0.739,1.0,4.6662,9.0,19.1211,-4.469098040114995,-3.087,-0.05932,-2.5737564724606816,0.7959,0.6752,-0.05114,0.854027,0.25,0.115772,8.5,0.0,0.2477,,-2.0853,38.0,0.0,0.39184
P2e890c30d2,2.5937213108591752,-4.0312372039567075,0.9078947368421052,303.0,0.0,1.9133231080002135,-0.5175498643692178,1.9961,1.839,4.7699,-1.5194,-0.02941,0.2257,-0.5147,-0.02844,0.0,0.423,9.0,8.0,9.0,6.0,9.0,6.33051,3.0,20.6899,0.996674,0.93459,5.0,4.65579,0.998891,0.375096,1.0,3.0,0.0,0.0,0.0,0.0,6.33051,1.9961,1.839,3.0,4.7699,9.0,20.6899,2.5937213108591752,-1.5194,-0.02941,-4.0312372039567075,0.2257,-0.5147,-0.02844,0.996674,0.9078947368421052,0.93459,9.0,0.0,0.423,3.0,-2.0899,41.0,0.0,0.39357
Pb0e43997bd,-0.1246207456702439,-0.326530812032679,0.631578947368421,214.0,0.0,-0.6952007955093783,-0.6774134784820727,1.8999,1.619,4.3087,-4.0795,-0.09616,-2.157,,0.00328,,,8.0,7.0,7.0,7.0,9.0,5.39988,3.0,20.9336,0.978936,0.888027,0.0,2.72012,0.970067,0.380443,0.0,3.0,0.0,0.0,0.0,0.0,5.39988,1.8999,1.619,3.0,4.3087,8.0,20.9336,-0.1246207456702439,-4.0795,-0.09616,-0.326530812032679,-2.157,,0.00328,0.978936,0.631578947368421,0.888027,7.5,,,3.0,0.0723,34.0,0.0,0.40529
P9e7b32dc92,-2.211481180632022,-0.2903098704657228,0.3421052631578947,,0.0,0.7358893775869592,-0.1453561529592204,1.4065,0.958,3.7736,-0.2223,-0.02905,1.7987,,-0.02676,,,8.0,9.0,7.0,8.0,8.0,5.66009,2.0,19.4908,0.917785,0.600671,2.0,0.12668,0.988255,0.269618,0.0,2.0,0.0,0.0,0.0,0.0,5.66009,1.4065,0.958,2.0,3.7736,8.0,19.4908,-2.211481180632022,-0.2223,-0.02905,-0.2903098704657228,1.7987,,-0.02676,0.917785,0.3421052631578947,0.600671,7.5,,,2.0,-0.9214,37.0,0.0,0.43787
P2d49f5a403,2.6080206618333444,0.7806761442398354,0.8947368421052632,55.0,1.0,-1.466974029446565,-0.0857160109720189,,,,,,,,,,,7.0,8.0,8.0,8.0,9.0,5.08825,3.0,21.3689,0.997432,0.559075,3.0,5.45275,0.958048,0.178158,0.0,3.0,0.0,0.0,0.0,0.0,5.08825,,,3.0,,7.0,21.3689,2.6080206618333444,,,0.7806761442398354,,,,0.997432,0.8947368421052632,0.559075,7.5,,,3.0,,,0.0,
P268ca85d2e,1.471869696534844,0.0876260361015978,0.8421052631578947,55.0,0.0,0.0693767313878352,-0.4515721763233387,,,,,,,,,,,7.0,8.0,8.0,7.0,9.0,6.13585,3.0,21.3689,0.98887,0.458048,3.0,3.45975,0.98887,0.188451,0.0,,0.0,0.0,1.0,0.0,6.13585,,,3.0,,7.0,21.3689,1.471869696534844,,,0.0876260361015978,,,,0.98887,0.8421052631578947,0.458048,7.5,,,,,,0.0,
P22add316a5,-0.2013386891408242,1.9147022970336096,0.6447368421052632,355.0,0.0,-0.7748471821589525,-0.2259856214097317,1.7406,1.588,3.1058,-4.8668,-0.07534,-0.6071,-1.1266,-0.02563,-0.4667,-0.0788,9.0,8.0,8.0,7.0,7.0,5.93336,2.0,19.5483,0.978188,0.84396,3.0,2.25788,0.911074,0.233573,0.0,2.0,0.0,0.0,0.0,0.0,5.93336,1.7406,1.588,2.0,3.1058,9.0,19.5483,-0.2013386891408242,-4.8668,-0.07534,1.9147022970336096,-0.6071,-1.1266,-0.02563,0.978188,0.6447368421052632,0.84396,8.5,-0.4667,-0.0788,2.0,-0.1811,36.0,0.0,0.39873
Pbbfb6a2c4a,0.2833441702775578,3.3728640135623635,0.6578947368421053,,1.0,-3.07724492143795,0.251986770309037,0.6066,0.684,1.8197,-2.4156,-0.01266,-0.4049,,-0.04082,-0.4667,,7.0,6.0,7.0,7.0,8.0,4.75264,3.0,20.2272,0.981153,0.0809313,1.0,3.44328,0.921286,0.412806,0.0,3.0,0.0,0.0,0.0,0.0,4.75264,0.6066,0.684,3.0,1.8197,7.0,20.2272,0.2833441702775578,-2.4156,-0.01266,3.3728640135623635,-0.4049,,-0.04082,0.981153,0.6578947368421053,0.0809313,7.0,-0.4667,,3.0,-2.2067,34.0,0.0,0.53906
P47e2698d94,0.5732294947183219,-0.3816586486676581,0.6710526315789473,352.0,0.0,2.860671497356218,0.3646819786450006,2.5664,1.958,5.3097,1.7126,0.05035,-0.3651,0.0712,-0.0173,0.0,-1.5713,5.0,9.0,6.0,9.0,6.0,2.86416,3.0,20.5558,0.985588,0.993348,0.0,5.46174,0.961197,0.537812,0.0,3.0,0.0,0.0,0.0,0.0,2.86416,2.5664,1.958,3.0,5.3097,5.0,20.5558,0.5732294947183219,1.7126,0.05035,-0.3816586486676581,-0.3651,0.0712,-0.0173,0.985588,0.6710526315789473,0.993348,5.5,0.0,-1.5713,3.0,-0.6022,30.0,0.0,0.31624
P701bdb09e4,0.4790929507133512,1.2648856916389306,0.7236842105263158,135.0,1.0,1.2788967011974086,-0.3054782853176738,2.7164,1.4,1.5446,-2.502,-0.0343,-1.025,-1.449,0.01049,0.0,-1.6799,8.0,8.0,8.0,10.0,7.0,7.08791,3.0,21.1499,0.973459,0.982877,0.0,1.46184,0.708048,0.239707,0.0,3.0,0.0,0.0,0.0,0.0,7.08791,2.7164,1.4,3.0,1.5446,8.0,21.1499,0.4790929507133512,-2.502,-0.0343,1.2648856916389306,-1.025,-1.449,0.01049,0.973459,0.7236842105263158,0.982877,8.0,0.0,-1.6799,3.0,-1.5879,26.0,0.0,0.48148
Pce627023f0,-3.0034848644239416,0.2865704597891937,0.2894736842105263,372.0,0.0,1.411442712350764,0.8382595876483121,0.9668,0.591,1.7724,1.1954,-0.00165,-1.268,,-0.02799,-0.5938,,8.0,8.0,8.0,7.0,8.0,4.71834,1.0,18.5024,0.882075,0.240566,1.0,0.0,0.872642,0.186326,0.0,1.0,0.0,0.0,0.0,0.0,4.71834,0.9668,0.591,1.0,1.7724,8.0,18.5024,-3.0034848644239416,1.1954,-0.00165,0.2865704597891937,-1.268,,-0.02799,0.882075,0.2894736842105263,0.240566,8.0,-0.5938,,1.0,-1.9131,34.0,0.0,0.44304
Pce366ff1b3,7.000353995166678,,0.9605263157894736,,1.0,,-0.0619554786278246,,,,,,,,,,,8.0,8.0,8.0,6.0,8.0,,,,,,,,,,,,,,0.0,,,,,,,8.0,,7.000353995166678,,,,,,,,0.9605263157894736,,8.0,,,,,,,
Pa98bcc077b,0.4405846437099336,-2.2767943739625114,0.6052631578947368,16.0,0.0,0.2719703238252166,0.0538931637242883,1.4297,1.143,6.0048,-2.6032,0.04804,-1.5312,-1.0967,-0.00682,-1.2812,0.0011,8.0,8.0,8.0,8.0,8.0,2.1376,4.0,22.475,0.975636,0.604873,3.0,5.6801,0.986229,0.189256,0.0,4.0,0.0,0.0,0.0,0.0,2.1376,1.4297,1.143,4.0,6.0048,8.0,22.475,0.4405846437099336,-2.6032,0.04804,-2.2767943739625114,-1.5312,-1.0967,-0.00682,0.975636,0.6052631578947368,0.604873,8.0,-1.2812,0.0011,4.0,-1.0306,37.0,0.0,0.41429
P0c700e1af1,0.8547094947183203,0.5796319870896484,0.7368421052631579,,0.0,0.2288913493095233,0.1058867510354892,2.149,1.667,1.2478,-5.7862,-0.16728,-0.6695,-1.1411,-0.01756,0.0,-0.9119,8.0,9.0,7.0,9.0,8.0,-1.90949,4.0,21.1554,0.975171,0.956336,1.0,10.5169,0.850171,0.660686,0.0,4.0,0.0,0.0,0.0,0.0,-1.90949,2.149,1.667,4.0,1.2478,8.0,21.1554,0.8547094947183203,-5.7862,-0.16728,0.5796319870896484,-0.6695,-1.1411,-0.01756,0.975171,0.7368421052631579,0.956336,7.5,0.0,-0.9119,4.0,-4.7091,33.0,0.0,0.42424
P31bc34ca23,1.7019951480121582,,0.8157894736842105,,1.0,,0.3375649244868675,,,,,,,,,,,7.0,7.0,7.0,6.0,7.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,7.0,,1.7019951480121582,,,,,,,,0.8157894736842105,,7.0,,,,,,0.0,
P9cc36d2c64,0.1256030790466402,,0.5921052631578947,646.0,0.0,,0.5381387227265546,1.2403,1.045,5.2369,1.0664,0.03367,-1.4954,,-0.05595,,,7.0,8.0,7.0,8.0,7.0,3.63581,3.0,20.7502,0.965632,0.549889,1.0,4.06366,0.992239,0.410494,0.0,3.0,0.0,0.0,0.0,0.0,3.63581,1.2403,1.045,3.0,5.2369,7.0,20.7502,0.1256030790466402,1.0664,0.03367,,-1.4954,,-0.05595,0.965632,0.5921052631578947,0.549889,7.0,,,3.0,-1.7581,34.0,0.0,0.38415
Pe1228b6b2c,1.1221886053039256,0.5057736035616179,0.7894736842105263,89.0,0.0,-1.446544756137753,0.4976473866344313,1.069,0.957,2.6207,-1.0226,-0.05059,-1.115,0.7125,-0.01627,-0.1935,-0.3576,7.0,7.0,7.0,7.0,8.0,5.69008,2.0,20.2765,0.992239,0.372506,2.0,3.21713,0.985588,0.232588,0.0,2.0,0.0,0.0,0.0,0.0,5.69008,1.069,0.957,2.0,2.6207,7.0,20.2765,1.1221886053039256,-1.0226,-0.05059,0.5057736035616179,-1.115,0.7125,-0.01627,0.992239,0.7894736842105263,0.372506,7.0,-0.1935,-0.3576,2.0,-1.0679,36.0,0.0,0.43114
P53502448c1,-0.3975515965125984,1.5560091621597316,0.5263157894736842,214.0,1.0,1.7808789087892198,0.1475561940243137,0.9975,0.962,1.0973,0.1695,-0.01503,-0.1571,-1.0619,-0.00385,-1.1935,-0.8156,7.0,9.0,8.0,8.0,8.0,1.83795,4.0,21.9329,0.939212,0.333904,0.0,5.17846,0.810788,0.216924,0.0,4.0,0.0,0.0,0.0,0.0,1.83795,0.9975,0.962,4.0,1.0973,7.0,21.9329,-0.3975515965125984,0.1695,-0.01503,1.5560091621597316,-0.1571,-1.0619,-0.00385,0.939212,0.5263157894736842,0.333904,7.5,-1.1935,-0.8156,4.0,-0.3986,34.0,0.0,0.47418
Pd9bc466fd2,2.1065784034874024,-3.3861614405079323,0.8289473684210527,,0.0,1.6497789466064332,0.3016193362615902,2.4903,2.143,5.9455,-0.6863,-0.0175,-0.2652,,-0.04354,,,7.0,8.0,8.0,8.0,8.0,-3.09441,4.0,22.256,0.98411,0.966102,2.0,12.615,0.996822,0.583649,0.0,4.0,0.0,0.0,0.0,0.0,-3.09441,2.4903,2.143,4.0,5.9455,7.0,22.256,2.1065784034874024,-0.6863,-0.0175,-3.3861614405079323,-0.2652,,-0.04354,0.98411,0.8289473684210527,0.966102,7.5,,,4.0,-2.9725,36.0,0.0,0.4
P4d8e3ba87c,-0.625294790455655,-2.2303665574113705,0.4342105263157895,42.0,0.0,0.0827530169232229,1.401971710577635,1.2693,0.957,3.7393,-1.1092,-0.01883,0.4385,-0.733,-0.06993,-0.1935,1.1119,,,,,,6.53257,1.0,19.4059,0.954698,0.54698,2.0,0.0,0.907718,0.171463,0.0,1.0,0.0,0.0,0.0,0.0,6.53257,1.2693,0.957,1.0,3.7393,,19.4059,-0.625294790455655,-1.1092,-0.01883,-2.2303665574113705,0.4385,-0.733,-0.06993,0.954698,0.4342105263157895,0.54698,,-0.1935,1.1119,1.0,-1.7358,36.0,0.0,0.37755
P85135a294f,0.6098536917421153,-0.1776868101729314,0.618421052631579,,0.0,1.6976436500726737,0.5291442880385189,1.632,1.32,2.656,-3.2781,-0.05295,0.1842,0.9773,-0.00331,0.0,-0.3145,,,,,,6.53027,3.0,21.3361,0.963185,0.77226,2.0,1.48414,0.982021,0.319987,0.0,4.0,0.0,0.0,1.0,0.0,6.53027,1.632,1.32,3.0,2.656,,21.3361,0.6098536917421153,-3.2781,-0.05295,-0.1776868101729314,0.1842,0.9773,-0.00331,0.963185,0.618421052631579,0.77226,,0.0,-0.3145,4.0,-1.8701,36.0,0.0,0.47009
P74ab2a2c37,-0.3987713332109015,1.1342126919102224,0.5526315789473685,,0.0,-0.9885732243563312,0.2502200859663244,0.781,0.571,1.4601,0.0947,0.02224,-0.4954,-0.8598,-0.03242,0.0,-0.8702,7.0,7.0,7.0,8.0,8.0,-2.12564,4.0,21.3771,0.946062,0.161815,3.0,9.2213,0.951199,0.310097,0.0,4.0,,,0.0,,-2.12564,0.781,0.571,4.0,1.4601,7.0,21.3771,-0.3987713332109015,0.0947,0.02224,1.1342126919102224,-0.4954,-0.8598,-0.03242,0.946062,0.5526315789473685,0.161815,7.0,0.0,-0.8702,4.0,-2.3271,37.0,,0.46988
P69e13b90fc,-1.76595769831248,0.1916803754216133,0.3684210526315789,-66.0,0.0,-1.5948175790771766,-0.5393553881260589,1.0575,0.714,1.8663,-3.006,-0.04983,0.0571,-0.2326,-0.00929,-1.2812,-0.5324,9.0,7.0,8.0,7.0,9.0,6.39038,4.0,22.6995,0.922669,0.342161,3.0,-0.54528,0.939619,0.144537,0.0,4.0,0.0,0.0,0.0,0.0,6.39038,1.0575,0.714,4.0,1.8663,9.0,22.6995,-1.76595769831248,-3.006,-0.04983,0.1916803754216133,0.0571,-0.2326,-0.00929,0.922669,0.3684210526315789,0.342161,8.5,-1.2812,-0.5324,4.0,-1.5434,37.0,0.0,0.4321
P43d78a0411,-1.9259626629251765,-2.2390171731409643,0.3289473684210526,,0.0,1.5065323394333483,0.5239484783011408,0.9844,0.846,4.2986,-0.0363,0.02773,-0.8513,-0.5738,0.04345,0.0,0.1376,7.0,7.0,7.0,8.0,8.0,5.30111,3.0,20.7337,0.894678,0.290466,2.0,0.13236,0.939024,0.216017,0.0,3.0,0.0,0.0,0.0,0.0,5.30111,0.9844,0.846,3.0,4.2986,7.0,20.7337,-1.9259626629251765,-0.0363,0.02773,-2.2390171731409643,-0.8513,-0.5738,0.04345,0.894678,0.3289473684210526,0.290466,7.0,0.0,0.1376,3.0,0.4079,38.0,0.0,0.4086
P2e873db9ac,-1.0648135321138152,-0.5661101101564299,0.4210526315789473,6.0,0.0,0.9427358413298632,0.3074701479002635,1.0052,0.842,3.2236,1.8166,0.09222,-0.0516,,0.01432,0.0,,7.0,9.0,7.0,8.0,7.0,6.7272,2.0,20.5038,0.945676,0.323725,0.0,-0.20598,0.692905,0.295424,0.0,2.0,0.0,0.0,0.0,0.0,6.7272,1.0052,0.842,2.0,3.2236,7.0,20.5038,-1.0648135321138152,1.8166,0.09222,-0.5661101101564299,-0.0516,,0.01432,0.945676,0.4210526315789473,0.323725,7.0,0.0,,2.0,-0.0439,33.0,0.0,0.40426
P629d2ef8de,-3.7058255134497737,1.7380705700303083,0.1842105263157894,,1.0,-3.141961721968423,0.6312378212071077,0.8574,0.81,0.7829,0.3636,0.02717,0.0211,,0.01591,,,8.0,7.0,7.0,7.0,7.0,1.47201,2.0,20.2628,0.808204,0.2051,1.0,2.08439,0.703991,0.15153,0.0,2.0,0.0,0.0,0.0,0.0,1.47201,0.8574,0.81,2.0,0.7829,8.0,20.2628,-3.7058255134497737,0.3636,0.02717,1.7380705700303083,0.0211,,0.01591,0.808204,0.1842105263157894,0.2051,7.5,,,2.0,-1.6147,33.0,0.0,0.56
P2c06075e55,-6.152025438151687,1.8981928025042625,0.0526315789473684,,1.0,-1.8328281972097151,0.9240982029547112,,,,,,,,,,,7.0,7.0,6.0,7.0,8.0,1.29098,1.0,18.6338,0.708333,0.601852,0.0,0.0,0.430556,0.164022,0.0,3.0,0.0,0.0,0.0,0.0,1.29098,,,1.0,,7.0,18.6338,-6.152025438151687,,,1.8981928025042625,,,,0.708333,0.0526315789473684,0.601852,6.5,,,3.0,,,0.0,
P3e5e9d6579,,3.1064740357834983,,,1.0,-0.4973600506823269,,,,,,,,,,,,6.0,8.0,6.0,6.0,6.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,6.0,,,,,3.1064740357834983,,,,,,,6.0,,,,,,0.0,
P96af95e7fd,-0.521003443982182,1.0875716871116543,0.4736842105263157,309.0,1.0,0.2792735176816486,0.3956872673768066,0.597,0.444,1.9666,-6.8286,-0.11424,-0.7734,-0.1969,-0.03244,0.0,0.6592,8.0,8.0,7.0,7.0,8.0,2.34002,4.0,21.6728,0.927226,0.0881849,0.0,4.40878,0.947774,0.174752,0.0,4.0,0.0,0.0,0.0,0.0,2.34002,0.597,0.444,4.0,1.9666,8.0,21.6728,-0.521003443982182,-6.8286,-0.11424,1.0875716871116543,-0.7734,-0.1969,-0.03244,0.927226,0.4736842105263157,0.0881849,7.5,0.0,0.6592,4.0,-1.9012,34.0,0.0,0.4529
Pde91f9542b,-0.9433854381516866,-1.2415435989878347,0.4078947368421052,,0.0,-0.825196331666253,0.7838423575934983,1.1775,0.893,7.5694,-1.2694,0.01676,-1.5531,1.3201,-0.0139,0.0,-1.0664,8.0,7.0,8.0,7.0,7.0,-2.26343,2.0,20.0329,0.941242,0.549889,1.0,8.76305,0.950111,0.249858,0.0,2.0,0.0,0.0,0.0,0.0,-2.26343,1.1775,0.893,2.0,7.5694,8.0,20.0329,-0.9433854381516866,-1.2694,0.01676,-1.2415435989878347,-1.5531,1.3201,-0.0139,0.941242,0.4078947368421052,0.549889,8.0,0.0,-1.0664,2.0,-1.396,34.0,0.0,0.42788
P2606a3d161,-4.455570426831445,,0.1578947368421052,,1.0,,0.4787799175681324,,,,,,,,,,,8.0,7.0,8.0,6.0,6.0,,,,,,,,,,,,,,0.0,,,,,,,8.0,,-4.455570426831445,,,,,,,,0.1578947368421052,,8.0,,,,,,,
P52af59d765,-4.030545065549821,-1.0159065082739258,0.1710526315789473,317.0,0.0,0.9694322173880736,0.1615147030823136,0.8051,0.684,2.452,-1.2794,-0.02613,-0.0113,,-0.03094,0.0,,7.0,8.0,7.0,9.0,7.0,3.45139,3.0,20.6516,0.792683,0.2051,0.0,-0.11372,0.865854,0.143211,0.0,3.0,0.0,0.0,0.0,0.0,3.45139,0.8051,0.684,3.0,2.452,7.0,20.6516,-4.030545065549821,-1.2794,-0.02613,-1.0159065082739258,-0.0113,,-0.03094,0.792683,0.1710526315789473,0.2051,7.0,0.0,,3.0,-0.5128,33.0,0.0,0.36667
P355f728583,-0.2197993179305033,-1.8274355877736237,0.5394736842105263,,0.0,-0.0318204988638762,0.3393189043948568,1.7711,1.0,5.0125,1.8994,0.00118,-0.6015,,-0.04615,,,7.0,7.0,7.0,8.0,8.0,1.37808,4.0,21.8782,0.944349,0.84589,1.0,5.71117,0.997432,0.653328,0.0,4.0,0.0,0.0,0.0,0.0,1.37808,1.7711,1.0,4.0,5.0125,7.0,21.8782,-0.2197993179305033,1.8994,0.00118,-1.8274355877736237,-0.6015,,-0.04615,0.944349,0.5394736842105263,0.84589,7.0,,,4.0,-2.4323,32.0,0.0,0.54902
